epoch,step,train/loss,train/product_score,train/whitening,val/closure_defect_frobenius,val/loss,val/product_score,val/whitening,val_score
0,116,-0.04468414559960365,0.06779298931360245,0.02310883440077305,,,,,
1,233,-0.08160775899887085,0.10476852208375931,0.023160770535469055,,,,,
2,350,-0.1185145229101181,0.1412598341703415,0.02274530567228794,,,,,
3,467,-0.1486186534166336,0.17103257775306702,0.022413913160562515,,,,,
4,584,-0.1727026253938675,0.19488991796970367,0.02218732237815857,,,,,
5,701,-0.18653109669685364,0.20860104262828827,0.022069988772273064,,,,,
6,818,-0.20279709994792938,0.22474533319473267,0.021948257461190224,,,,,
7,935,-0.21463428437709808,0.23646105825901031,0.021826844662427902,,,,,
8,1052,-0.23425115644931793,0.2560131549835205,0.02176203951239586,,,,,
9,1169,,,,4.757176399230957,-0.14601853489875793,0.16986510157585144,0.02384655550122261,0.14601853489875793
9,1169,-0.24615374207496643,0.2678227722644806,0.021669069305062294,,,,,
10,1286,-0.2130722999572754,0.23490311205387115,0.02183072455227375,,,,,
11,1403,-0.25261983275413513,0.27419814467430115,0.02157832495868206,,,,,
12,1520,-0.2521001398563385,0.2735435366630554,0.02144336700439453,,,,,
13,1637,-0.2412303388118744,0.26251110434532166,0.021280767396092415,,,,,
14,1754,-0.2763672173023224,0.2974727749824524,0.021105537191033363,,,,,
15,1871,-0.2641445994377136,0.2853280305862427,0.021183447912335396,,,,,
16,1988,-0.28731682896614075,0.3084602355957031,0.021143430843949318,,,,,
17,2105,-0.36418554186820984,0.3850787580013275,0.020893163979053497,,,,,
18,2222,-0.3050195872783661,0.3259029686450958,0.020883437246084213,,,,,
19,2339,,,,5.592350482940674,-0.2683979272842407,0.28910142183303833,0.020703503862023354,0.2683979272842407
19,2339,-0.29559221863746643,0.31625786423683167,0.020665541291236877,,,,,
20,2456,-0.30400222539901733,0.32515549659729004,0.021153341978788376,,,,,
21,2573,-0.31828832626342773,0.33924975991249084,0.020961513742804527,,,,,
22,2690,-0.29932722449302673,0.3201836049556732,0.020856374874711037,,,,,
23,2807,-0.2943955361843109,0.31522589921951294,0.020830322057008743,,,,,
24,2924,-0.34697216749191284,0.36781439185142517,0.020842283964157104,,,,,
25,3041,-0.3074854910373688,0.3282953202724457,0.020809831097722054,,,,,
26,3158,-0.3612561821937561,0.38206392526626587,0.020807811990380287,,,,,
27,3275,-0.33057114481925964,0.3511720299720764,0.02060098946094513,,,,,
28,3392,-0.3440755009651184,0.36450251936912537,0.020427072420716286,,,,,
29,3509,,,,5.252499103546143,-0.2439611852169037,0.2651631534099579,0.021202001720666885,0.2439611852169037
29,3509,-0.36417803168296814,0.38466909527778625,0.020491255447268486,,,,,
30,3626,-0.3763435482978821,0.3969775140285492,0.02063388004899025,,,,,
31,3743,-0.3566610813140869,0.3773761987686157,0.02071511559188366,,,,,
32,3860,-0.42194369435310364,0.4424688518047333,0.020525241270661354,,,,,
33,3977,-0.47923755645751953,0.4997282028198242,0.02049087919294834,,,,,
34,4094,-0.4043661952018738,0.42521750926971436,0.02085139788687229,,,,,
35,4211,-0.381224125623703,0.40140166878700256,0.020177580416202545,,,,,
36,4328,-0.28641924262046814,0.30728864669799805,0.020869536325335503,,,,,
37,4445,-0.3443746864795685,0.3653629720211029,0.02098831720650196,,,,,
38,4562,-0.40817588567733765,0.4285304844379425,0.02035473845899105,,,,,
39,4679,,,,4.559839248657227,-0.18927206099033356,0.21141625940799713,0.02214420773088932,0.18927206099033356
39,4679,-0.3639850318431854,0.3845103085041046,0.020525284111499786,,,,,
40,4796,-0.39402785897254944,0.41433435678482056,0.020306536927819252,,,,,
41,4913,-0.4075262248516083,0.4280987083911896,0.020572485402226448,,,,,
42,5030,-0.500792920589447,0.5212792754173279,0.02048649825155735,,,,,
43,5147,-0.5347379446029663,0.5553246736526489,0.02058684080839157,,,,,
44,5264,-0.5745519399642944,0.5953243970870972,0.02077237330377102,,,,,
45,5381,-0.6480942964553833,0.6688159108161926,0.020721791312098503,,,,,
46,5498,-0.738185703754425,0.7591442465782166,0.020958686247467995,,,,,
47,5615,-0.3707773685455322,0.39166370034217834,0.020886221900582314,,,,,
48,5732,-0.3258189857006073,0.34646886587142944,0.02064991183578968,,,,,
49,5849,,,,5.075876235961914,-0.2432585507631302,0.29926756024360657,0.056009020656347275,0.2432585507631302
49,5849,-0.449680894613266,0.4704531729221344,0.020772239193320274,,,,,
50,5966,-0.42468124628067017,0.4453945755958557,0.020713498815894127,,,,,
51,6083,-0.34616538882255554,0.36710670590400696,0.02094132825732231,,,,,
52,6200,-0.3662746250629425,0.3869875967502594,0.02071297913789749,,,,,
53,6317,-0.45495542883872986,0.4759456217288971,0.020990200340747833,,,,,
54,6434,-0.5144170522689819,0.5355908870697021,0.021173682063817978,,,,,
55,6551,-0.5206840634346008,0.5417496562004089,0.021065665408968925,,,,,
56,6668,-0.380256325006485,0.40093472599983215,0.02067837491631508,,,,,
57,6785,-0.3680093586444855,0.3890449106693268,0.02103539928793907,,,,,
58,6902,-0.4164036512374878,0.43702584505081177,0.020622171461582184,,,,,
59,7019,,,,5.03866720199585,-0.28320834040641785,0.30428388714790344,0.02107546664774418,0.28320834040641785
59,7019,-0.39144861698150635,0.4121241569519043,0.020675519481301308,,,,,
60,7136,-0.42865362763404846,0.4491118788719177,0.020458385348320007,,,,,
61,7253,-0.46878236532211304,0.4891928434371948,0.020410554483532906,,,,,
62,7370,-0.45007455348968506,0.47042232751846313,0.02034776471555233,,,,,
63,7487,-0.4016667902469635,0.4220739006996155,0.020407045260071754,,,,,
64,7604,-0.45731595158576965,0.4776167869567871,0.020300744101405144,,,,,
65,7721,-0.5513352155685425,0.5719111561775208,0.02057594433426857,,,,,
66,7838,-0.555152177810669,0.5763523578643799,0.021200072020292282,,,,,
67,7955,-0.3570230305194855,0.378109872341156,0.0210867952555418,,,,,
68,8072,-0.37195885181427,0.3929656445980072,0.02100672759115696,,,,,
69,8189,,,,4.926194190979004,-0.2512151598930359,0.27302634716033936,0.02181117795407772,0.2512151598930359
69,8189,-0.43039438128471375,0.45113852620124817,0.020744163542985916,,,,,
70,8306,-0.6063024401664734,0.6270538568496704,0.02075137011706829,,,,,
71,8423,-0.6224388480186462,0.6431530117988586,0.02071421779692173,,,,,
72,8540,-0.6183744072914124,0.6394963264465332,0.021121865138411522,,,,,
73,8657,-0.4319426119327545,0.45211341977119446,0.020170744508504868,,,,,
74,8774,-0.35244712233543396,0.37328556180000305,0.020838327705860138,,,,,
75,8891,-0.4033428430557251,0.42396339774131775,0.020620696246623993,,,,,
76,9008,-0.47296276688575745,0.4937457740306854,0.02078293077647686,,,,,
77,9125,-0.590373694896698,0.6111579537391663,0.020784391090273857,,,,,
78,9242,-0.7134388089179993,0.7343452572822571,0.020906271412968636,,,,,
79,9359,,,,4.916101932525635,-0.3027590811252594,0.33252406120300293,0.029764996841549873,0.3027590811252594
79,9359,-0.6180561780929565,0.6392042636871338,0.02114781364798546,,,,,
80,9476,-0.8451634049415588,0.8659272789955139,0.020763736218214035,,,,,
81,9593,-0.8730917572975159,0.8944072723388672,0.021315420046448708,,,,,
