epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,116,0.20000013709068298,1.3791409730911255,10.867793083190918,51.886940002441406,18.117252349853516,137.19081115722656,0.023213999345898628,,,,,,,,,
1,233,0.20000013709068298,1.5130695104599,9.808497428894043,44.60211944580078,17.98800277709961,156.979248046875,0.023325227200984955,,,,,,,,,
2,350,0.20000013709068298,1.5752694606781006,8.881230354309082,39.69009017944336,17.62579345703125,167.2127685546875,0.023360412567853928,,,,,,,,,
3,467,0.20000013709068298,1.5684372186660767,8.053892135620117,36.874515533447266,17.429452896118164,167.92507934570312,0.023364795371890068,,,,,,,,,
4,584,0.20000013709068298,1.4728339910507202,7.488053798675537,34.97756576538086,17.377151489257812,156.68544006347656,0.02336452715098858,,,,,,,,,
5,701,0.20000013709068298,1.3393255472183228,7.025803565979004,33.625370025634766,17.3397274017334,140.3663787841797,0.023351946845650673,,,,,,,,,
6,818,0.20000013709068298,1.0864198207855225,6.326189994812012,30.471498489379883,17.114105224609375,109.55045318603516,0.023308254778385162,,,,,,,,,
7,935,0.20000013709068298,0.6000543832778931,4.223676681518555,23.333236694335938,16.72162628173828,51.21831130981445,0.02332082949578762,,,,,,,,,
8,1052,0.20000013709068298,0.3233940899372101,3.143488645553589,18.871610641479492,16.1884708404541,18.315967559814453,0.02781081199645996,,,,,,,,,
9,1169,,,,,,,,0.19999991357326508,1.0861841440200806,0.20189964771270752,3.1917665004730225,16.862045288085938,16.724206924438477,2.6365466117858887,0.08177000284194946,-2.6365466117858887
9,1169,0.20000013709068298,0.22809725999832153,3.1103100776672363,16.581995010375977,15.30368709564209,7.594287395477295,0.1282268464565277,,,,,,,,,
10,1286,0.20000013709068298,0.17835453152656555,3.288609504699707,16.686946868896484,17.794754028320312,-1.470031499862671,0.12134836614131927,,,,,,,,,
11,1403,0.20000013709068298,0.1528913378715515,3.7474496364593506,15.863459587097168,20.25887107849121,-7.539073944091797,0.06984926760196686,,,,,,,,,
12,1520,0.20000013709068298,0.13987377285957336,4.41264533996582,16.362686157226562,22.64459991455078,-12.348956108093262,0.07698485255241394,,,,,,,,,
13,1637,0.20000013709068298,0.14316271245479584,5.166510581970215,18.062917709350586,25.93860626220703,-16.288270950317383,0.10459481179714203,,,,,,,,,
14,1754,0.20000013709068298,0.1516670435667038,5.906550407409668,20.097393035888672,31.08897590637207,-21.470672607421875,0.1309543251991272,,,,,,,,,
15,1871,0.20000013709068298,0.16619816422462463,6.659001350402832,22.87281608581543,38.24055099487305,-28.027206420898438,0.17354942858219147,,,,,,,,,
16,1988,0.20000013709068298,0.17878304421901703,7.261361598968506,25.455583572387695,45.255550384521484,-34.520957946777344,0.20284587144851685,,,,,,,,,
17,2105,0.20000013709068298,0.18425646424293518,7.643616676330566,28.349193572998047,50.0640869140625,-39.57164001464844,0.2210688441991806,,,,,,,,,
18,2222,0.20000013709068298,0.18838903307914734,8.06917667388916,31.63825035095215,53.8412971496582,-43.88624954223633,0.23806454241275787,,,,,,,,,
19,2339,,,,,,,,0.19999991357326508,1.771344542503357,0.21707265079021454,8.832282066345215,36.919273376464844,56.88621139526367,-45.030330657958984,0.28672510385513306,45.030330657958984
19,2339,0.20000013709068298,0.1951235681772232,8.558748245239258,35.22122573852539,56.455421447753906,-46.82087326049805,0.2617131173610687,,,,,,,,,
20,2456,0.20000013709068298,0.2017497569322586,8.934199333190918,40.999664306640625,58.835235595703125,-49.868892669677734,0.2765173017978668,,,,,,,,,
21,2573,0.20000013709068298,0.20254340767860413,9.168631553649902,45.08388137817383,60.65280532836914,-52.64127731323242,0.2713772654533386,,,,,,,,,
22,2690,0.20000013709068298,0.2038240134716034,9.341283798217773,50.69972610473633,62.28080749511719,-55.39674758911133,0.275812029838562,,,,,,,,,
23,2807,0.20000013709068298,0.1988731026649475,9.433290481567383,54.81814193725586,63.679412841796875,-58.359947204589844,0.2606062889099121,,,,,,,,,
24,2924,0.20000013709068298,0.1969030797481537,9.46031665802002,59.366695404052734,64.87249755859375,-60.75178146362305,0.25077444314956665,,,,,,,,,
25,3041,0.20000013709068298,0.19451148808002472,9.51931381225586,62.458709716796875,65.97307586669922,-62.83366012573242,0.2529970705509186,,,,,,,,,
26,3158,0.20000013709068298,0.19010679423809052,9.562453269958496,64.8982162475586,66.98853302001953,-64.94624328613281,0.2507210969924927,,,,,,,,,
27,3275,0.20000013709068298,0.18245024979114532,9.6647310256958,67.98607635498047,68.23533630371094,-67.90824890136719,0.23539872467517853,,,,,,,,,
28,3392,0.20000013709068298,0.17988498508930206,9.725541114807129,69.9378890991211,69.1242446899414,-69.57489013671875,0.23722293972969055,,,,,,,,,
29,3509,,,,,,,,0.19999991357326508,1.5579899549484253,0.19748885929584503,9.639325141906738,69.51040649414062,68.9637451171875,-66.99339294433594,0.23317120969295502,66.99339294433594
29,3509,0.20000013709068298,0.17241992056369781,9.731740951538086,71.76630401611328,69.86669158935547,-71.65596771240234,0.2259768843650818,,,,,,,,,
30,3626,0.20000013709068298,0.16858193278312683,9.77448844909668,73.0765380859375,70.74335479736328,-73.3362808227539,0.2183668315410614,,,,,,,,,
31,3743,0.20000013709068298,0.16498170793056488,9.793342590332031,74.99069213867188,71.32534790039062,-74.77583312988281,0.22335131466388702,,,,,,,,,
32,3860,0.20000013709068298,0.1604817658662796,9.856123924255371,75.75618743896484,72.03705596923828,-76.29342651367188,0.20932061970233917,,,,,,,,,
33,3977,0.20000013709068298,0.15514010190963745,9.94105052947998,76.83745574951172,72.7381362915039,-77.98225402832031,0.206501767039299,,,,,,,,,
34,4094,0.20000013709068298,0.15100353956222534,10.031046867370605,77.84693145751953,73.36264038085938,-79.43708801269531,0.19753822684288025,,,,,,,,,
35,4211,0.20000013709068298,0.14667728543281555,10.148659706115723,78.90370178222656,73.84437561035156,-80.80789947509766,0.19117644429206848,,,,,,,,,
36,4328,0.20000013709068298,0.14323946833610535,10.228752136230469,80.08978271484375,74.41354370117188,-82.142333984375,0.18323323130607605,,,,,,,,,
37,4445,0.20000013709068298,0.14228834211826324,10.317562103271484,80.77014923095703,74.92365264892578,-83.00077819824219,0.18157485127449036,,,,,,,,,
38,4562,0.20000013709068298,0.13771598041057587,10.408284187316895,81.76033020019531,75.40956115722656,-84.36790466308594,0.1743474006652832,,,,,,,,,
39,4679,,,,,,,,0.19999991357326508,1.4495410919189453,0.16951239109039307,10.33220386505127,82.38465881347656,73.7802963256836,-78.72574615478516,0.16610589623451233,78.72574615478516
39,4679,0.20000013709068298,0.13651904463768005,10.514253616333008,82.20455169677734,75.94586944580078,-85.25592803955078,0.17068694531917572,,,,,,,,,
40,4796,0.20000013709068298,0.13457360863685608,10.598806381225586,82.93019104003906,76.46324157714844,-86.25309753417969,0.16956201195716858,,,,,,,,,
41,4913,0.20000013709068298,0.13270451128482819,10.672330856323242,83.56299591064453,76.8723373413086,-87.10700988769531,0.16408266127109528,,,,,,,,,
42,5030,0.20000013709068298,0.12997186183929443,10.779743194580078,84.7033920288086,77.27129364013672,-88.19328308105469,0.1620357483625412,,,,,,,,,
43,5147,0.20000013709068298,0.12878632545471191,10.858530044555664,85.00923919677734,77.64370727539062,-88.86050415039062,0.15893281996250153,,,,,,,,,
44,5264,0.20000013709068298,0.12662290036678314,10.90019416809082,86.03334045410156,77.97723388671875,-89.72061920166016,0.15573126077651978,,,,,,,,,
45,5381,0.20000013709068298,0.1242726668715477,10.962016105651855,86.63361358642578,78.36492919921875,-90.59455871582031,0.15217290818691254,,,,,,,,,
46,5498,0.20000013709068298,0.12149026989936829,11.028875350952148,86.9186019897461,78.66807556152344,-91.38665771484375,0.14326509833335876,,,,,,,,,
47,5615,0.20000013709068298,0.11978286504745483,11.113579750061035,87.46101379394531,79.2884750366211,-92.41820526123047,0.14386089146137238,,,,,,,,,
48,5732,0.20000013709068298,0.11814364045858383,11.18295955657959,88.1722640991211,79.60149383544922,-93.15653991699219,0.13998036086559296,,,,,,,,,
49,5849,,,,,,,,0.19999991357326508,1.4347282648086548,0.15495558083057404,10.91382884979248,86.28153991699219,77.53305053710938,-85.73619842529297,0.1326632797718048,85.73619842529297
49,5849,0.20000013709068298,0.11680206656455994,11.236429214477539,88.66344451904297,79.84789276123047,-93.72760009765625,0.1387605220079422,,,,,,,,,
50,5966,0.20000013709068298,0.11666647344827652,11.27331829071045,89.15901184082031,80.38805389404297,-94.42179107666016,0.13807182013988495,,,,,,,,,
51,6083,0.20000013709068298,0.11436641216278076,11.30522632598877,89.70537567138672,80.60372161865234,-95.0756607055664,0.13551516830921173,,,,,,,,,
52,6200,0.20000013709068298,0.11245366930961609,11.358319282531738,90.33914184570312,80.85543823242188,-95.75150299072266,0.13599291443824768,,,,,,,,,
53,6317,0.20000013709068298,0.11255586892366409,11.389200210571289,91.03166961669922,81.1436767578125,-96.20352935791016,0.12850923836231232,,,,,,,,,
54,6434,0.20000013709068298,0.1097215935587883,11.407978057861328,91.27145385742188,81.35337829589844,-96.8431167602539,0.12819121778011322,,,,,,,,,
55,6551,0.20000013709068298,0.10905876010656357,11.468050003051758,92.01258087158203,81.75460052490234,-97.54041290283203,0.12523683905601501,,,,,,,,,
56,6668,0.20000013709068298,0.1068267747759819,11.494336128234863,92.51404571533203,82.07386779785156,-98.27434539794922,0.12279907613992691,,,,,,,,,
57,6785,0.20000013709068298,0.10618433356285095,11.516416549682617,92.93549346923828,82.1073989868164,-98.4946060180664,0.12467823922634125,,,,,,,,,
58,6902,0.20000013709068298,0.10567367821931839,11.542180061340332,93.10279083251953,82.41862487792969,-98.93434143066406,0.12076922506093979,,,,,,,,,
59,7019,,,,,,,,0.19999991357326508,1.3928111791610718,0.14222224056720734,11.33106517791748,92.08232879638672,79.63680267333984,-91.06837463378906,0.11150132864713669,91.06837463378906
59,7019,0.20000013709068298,0.10281012952327728,11.597655296325684,93.55268096923828,82.78495788574219,-99.8139419555664,0.11952822655439377,,,,,,,,,
60,7136,0.20000013709068298,0.10287339240312576,11.623468399047852,94.04928588867188,83.06710052490234,-100.21937561035156,0.11327183246612549,,,,,,,,,
61,7253,0.20000013709068298,0.10180572420358658,11.670235633850098,94.5645523071289,83.41102600097656,-100.84912872314453,0.11390982568264008,,,,,,,,,
62,7370,0.20000013709068298,0.1010402962565422,11.683265686035156,94.81809997558594,83.5528793334961,-101.15470886230469,0.11190783977508545,,,,,,,,,
63,7487,0.20000013709068298,0.09889864176511765,11.715144157409668,95.49192810058594,83.7608413696289,-101.80503845214844,0.11032714694738388,,,,,,,,,
64,7604,0.20000013709068298,0.09802084416151047,11.765305519104004,95.81658935546875,83.94013214111328,-102.20999908447266,0.11206689476966858,,,,,,,,,
65,7721,0.20000013709068298,0.09729129076004028,11.793243408203125,96.31303405761719,84.34860229492188,-102.84253692626953,0.10860443860292435,,,,,,,,,
66,7838,0.20000013709068298,0.09607549011707306,11.814048767089844,96.65808868408203,84.48684692382812,-103.22899627685547,0.10586348921060562,,,,,,,,,
67,7955,0.20000013709068298,0.09456010162830353,11.85525894165039,97.1209716796875,84.73602294921875,-103.8075942993164,0.10417098551988602,,,,,,,,,
68,8072,0.20000013709068298,0.09331946074962616,11.878860473632812,97.4193344116211,84.94963836669922,-104.26471710205078,0.10274745523929596,,,,,,,,,
69,8189,,,,,,,,0.19999991357326508,1.3837796449661255,0.1395365595817566,11.619696617126465,95.04914093017578,82.38432312011719,-95.0423583984375,0.11079594492912292,95.0423583984375
69,8189,0.20000013709068298,0.09385986626148224,11.895286560058594,97.90696716308594,85.02588653564453,-104.38719177246094,0.10131372511386871,,,,,,,,,
70,8306,0.20000013709068298,0.09358372539281845,11.926229476928711,98.19161987304688,85.37765502929688,-104.8649673461914,0.09851204603910446,,,,,,,,,
71,8423,0.20000013709068298,0.09171514958143234,11.947535514831543,98.4681396484375,85.47579193115234,-105.27837371826172,0.09903352707624435,,,,,,,,,
72,8540,0.20000013709068298,0.09139856696128845,11.97089672088623,98.74022674560547,85.68630981445312,-105.6073226928711,0.09889810532331467,,,,,,,,,
73,8657,0.20000013709068298,0.09154748171567917,12.022347450256348,99.14981842041016,85.87235260009766,-105.90885925292969,0.09767919778823853,,,,,,,,,
74,8774,0.20000013709068298,0.0897807851433754,12.042405128479004,99.31696319580078,86.04296875,-106.36126708984375,0.0955553650856018,,,,,,,,,
75,8891,0.20000013709068298,0.09004852175712585,12.07686710357666,99.45842742919922,86.1783218383789,-106.52754211425781,0.09315592795610428,,,,,,,,,
76,9008,0.20000013709068298,0.08910985291004181,12.118374824523926,100.07000732421875,86.520751953125,-107.15322875976562,0.0938415676355362,,,,,,,,,
77,9125,0.20000013709068298,0.08852284401655197,12.147592544555664,100.41971588134766,86.64458465576172,-107.45413208007812,0.09107767045497894,,,,,,,,,
78,9242,0.20000013709068298,0.08659319579601288,12.207170486450195,100.77362060546875,86.99505615234375,-108.18411254882812,0.08889088034629822,,,,,,,,,
79,9359,,,,,,,,0.19999991357326508,1.392462968826294,0.13166411221027374,11.888635635375977,98.52658081054688,83.40687561035156,-98.05899047851562,0.08881743252277374,98.05899047851562
79,9359,0.20000013709068298,0.08734823018312454,12.241179466247559,100.96288299560547,86.93225860595703,-108.0981674194336,0.08732075989246368,,,,,,,,,
80,9476,0.20000013709068298,0.08739590644836426,12.263301849365234,101.34748840332031,87.07844543457031,-108.33565521240234,0.08886432647705078,,,,,,,,,
81,9593,0.20000013709068298,0.08590274304151535,12.313738822937012,101.53292083740234,87.28807067871094,-108.82567596435547,0.08718512952327728,,,,,,,,,
82,9710,0.20000013709068298,0.08615386486053467,12.36349868774414,101.802734375,87.39158630371094,-109.00120544433594,0.08675260841846466,,,,,,,,,
83,9827,0.20000013709068298,0.08493022620677948,12.4208402633667,102.1214599609375,87.5517349243164,-109.44078826904297,0.08496524393558502,,,,,,,,,
84,9944,0.20000013709068298,0.08504321426153183,12.491314888000488,102.29708862304688,87.84295654296875,-109.82463836669922,0.08352134376764297,,,,,,,,,
