epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,116,0.20000013709068298,1.4009034633636475,11.727848052978516,53.69025421142578,18.129535675048828,138.7434539794922,0.023183295503258705,,,,,,,,,
1,233,0.20000013709068298,1.5743087530136108,10.299367904663086,46.32897186279297,18.115806579589844,163.8538360595703,0.023303834721446037,,,,,,,,,
2,350,0.20000013709068298,1.6064584255218506,9.18858814239502,41.054473876953125,17.488550186157227,170.7620391845703,0.02333596721291542,,,,,,,,,
3,467,0.20000013709068298,1.511164903640747,8.235387802124023,37.69401550292969,17.1651668548584,160.5130615234375,0.02333931066095829,,,,,,,,,
4,584,0.20000013709068298,1.398396372795105,7.6252241134643555,35.714237213134766,17.019620895385742,147.23036193847656,0.023327281698584557,,,,,,,,,
5,701,0.20000013709068298,1.0999459028244019,7.069730281829834,31.64654541015625,16.759593963623047,110.65772247314453,0.02330332249403,,,,,,,,,
6,818,0.20000013709068298,0.720757782459259,6.645028114318848,25.783544540405273,16.50242042541504,63.97643280029297,0.023557040840387344,,,,,,,,,
7,935,0.20000013709068298,0.4358801543712616,6.141202926635742,20.107938766479492,16.2628116607666,29.393945693969727,0.02687634900212288,,,,,,,,,
8,1052,0.20000013709068298,0.2804185450077057,5.4028425216674805,17.026094436645508,15.474517822265625,11.72164535522461,0.11065012216567993,,,,,,,,,
9,1169,,,,,,,,0.19999991357326508,1.510957956314087,0.2010713368654251,5.916984558105469,18.982532501220703,20.544252395629883,-4.4597272872924805,0.060884881764650345,4.4597272872924805
9,1169,0.20000013709068298,0.21410824358463287,5.591006755828857,18.029924392700195,18.67410659790039,-0.3285161554813385,0.13673092424869537,,,,,,,,,
10,1286,0.20000013709068298,0.19601111114025116,6.526732444763184,21.83965301513672,22.730615615844727,-8.465675354003906,0.07018279284238815,,,,,,,,,
11,1403,0.20000013709068298,0.18860286474227905,7.79809045791626,25.02821159362793,26.607378005981445,-15.216726303100586,0.05322177708148956,,,,,,,,,
12,1520,0.20000013709068298,0.19871433079242706,9.246601104736328,29.53825569152832,32.364749908447266,-22.020002365112305,0.06355693936347961,,,,,,,,,
13,1637,0.20000013709068298,0.21288958191871643,10.56502914428711,34.886844635009766,40.17716598510742,-30.38202667236328,0.08766212314367294,,,,,,,,,
14,1754,0.20000013709068298,0.22556443512439728,11.55666732788086,40.57947540283203,47.668060302734375,-38.35095977783203,0.117412269115448,,,,,,,,,
15,1871,0.20000013709068298,0.23467200994491577,12.326919555664062,45.19314193725586,52.79182815551758,-43.97466278076172,0.1446838676929474,,,,,,,,,
16,1988,0.20000013709068298,0.23459333181381226,13.151190757751465,50.07354736328125,56.455528259277344,-49.429527282714844,0.16393740475177765,,,,,,,,,
17,2105,0.20000013709068298,0.23612534999847412,13.964654922485352,55.03659439086914,59.24863815307617,-53.8199577331543,0.1766277253627777,,,,,,,,,
18,2222,0.20000013709068298,0.2401444911956787,14.74048900604248,59.6845703125,61.31582260131836,-57.06733703613281,0.18738892674446106,,,,,,,,,
19,2339,,,,,,,,0.19999991357326508,2.3138887882232666,0.270283043384552,16.149253845214844,66.84855651855469,62.581050872802734,-57.33292007446289,0.17087866365909576,57.33292007446289
19,2339,0.20000013709068298,0.23967857658863068,15.597139358520508,63.663665771484375,63.151039123535156,-60.608009338378906,0.19401857256889343,,,,,,,,,
20,2456,0.20000013709068298,0.24121929705142975,16.755985260009766,68.15929412841797,64.87846374511719,-64.20036315917969,0.1898573487997055,,,,,,,,,
21,2573,0.20000013709068298,0.24075642228126526,17.88423728942871,71.1800308227539,66.19205474853516,-67.3081283569336,0.18737874925136566,,,,,,,,,
22,2690,0.20000013709068298,0.24252408742904663,19.174306869506836,74.29036712646484,67.30274963378906,-70.10962677001953,0.18244753777980804,,,,,,,,,
23,2807,0.20000013709068298,0.24552476406097412,20.921512603759766,77.23218536376953,68.44770050048828,-73.21395874023438,0.17451253533363342,,,,,,,,,
24,2924,0.20000013709068298,0.2503474950790405,23.195425033569336,80.30509185791016,69.48345947265625,-76.5262451171875,0.16918472945690155,,,,,,,,,
25,3041,0.20000013709068298,0.2634238302707672,26.23663330078125,84.08831024169922,70.36253356933594,-79.53926086425781,0.15931318700313568,,,,,,,,,
26,3158,0.20000013709068298,0.27473878860473633,29.887042999267578,88.5326919555664,71.1788330078125,-83.45655059814453,0.1493077576160431,,,,,,,,,
27,3275,0.20000013709068298,0.28744691610336304,33.94086837768555,93.85140991210938,72.14364624023438,-87.9259033203125,0.1356532722711563,,,,,,,,,
28,3392,0.20000013709068298,0.301211953163147,38.12308883666992,99.25113677978516,72.83597564697266,-92.12982177734375,0.12435474246740341,,,,,,,,,
29,3509,,,,,,,,0.19999991357326508,3.8747644424438477,0.34964266419410706,43.103179931640625,107.83654022216797,71.63905334472656,-91.44829559326172,0.1070060208439827,91.44829559326172
29,3509,0.20000013709068298,0.31302410364151,42.58570098876953,106.08013153076172,73.52335357666016,-97.14057159423828,0.11741797626018524,,,,,,,,,
30,3626,0.20000013709068298,0.3222731053829193,46.461387634277344,113.81301879882812,74.08901977539062,-101.95158386230469,0.11051271855831146,,,,,,,,,
31,3743,0.20000013709068298,0.3224210739135742,49.58464050292969,120.28167724609375,74.62564086914062,-106.89356994628906,0.10315163433551788,,,,,,,,,
32,3860,0.20000013709068298,0.321525901556015,52.076332092285156,126.35829162597656,75.08102416992188,-111.17781829833984,0.09585772454738617,,,,,,,,,
33,3977,0.20000013709068298,0.3213895559310913,54.40950012207031,131.6477508544922,75.75418853759766,-115.2651138305664,0.09023256599903107,,,,,,,,,
34,4094,0.20000013709068298,0.3201630115509033,56.42982482910156,136.6703338623047,76.09263610839844,-118.78958129882812,0.08611203730106354,,,,,,,,,
35,4211,0.20000013709068298,0.3189236521720886,58.21055603027344,141.09176635742188,76.6016845703125,-122.12648010253906,0.08185373246669769,,,,,,,,,
36,4328,0.20000013709068298,0.3184994161128998,59.92913055419922,145.0934600830078,77.09723663330078,-125.19991302490234,0.07726368308067322,,,,,,,,,
37,4445,0.20000013709068298,0.3145349323749542,61.319515228271484,149.1480712890625,77.46189880371094,-128.27685546875,0.0737006738781929,,,,,,,,,
38,4562,0.20000013709068298,0.31208354234695435,62.61927795410156,152.27967834472656,77.822509765625,-130.8806610107422,0.07033766806125641,,,,,,,,,
39,4679,,,,,,,,0.19999991357326508,4.1519341468811035,0.34739407896995544,61.52754211425781,154.328857421875,76.60050964355469,-124.46141052246094,0.06595546752214432,124.46141052246094
39,4679,0.20000013709068298,0.3086419701576233,63.83970260620117,155.64303588867188,78.26618194580078,-133.66146850585938,0.06686661392450333,,,,,,,,,
40,4796,0.20000013709068298,0.30957016348838806,64.86908721923828,158.08950805664062,78.6123275756836,-135.4103546142578,0.06398613750934601,,,,,,,,,
41,4913,0.20000013709068298,0.3031473159790039,65.83849334716797,160.5254364013672,79.04427337646484,-138.12307739257812,0.06193893030285835,,,,,,,,,
42,5030,0.20000013709068298,0.2981802821159363,66.57129669189453,162.82510375976562,79.26421356201172,-140.1731414794922,0.06028980761766434,,,,,,,,,
43,5147,0.20000013709068298,0.29597383737564087,67.23683166503906,164.49862670898438,79.53437805175781,-141.72793579101562,0.05834652855992317,,,,,,,,,
44,5264,0.20000013709068298,0.29256850481033325,68.00867462158203,166.33489990234375,79.86812591552734,-143.63836669921875,0.05659676715731621,,,,,,,,,
45,5381,0.20000013709068298,0.2908417582511902,68.7408676147461,167.73683166503906,80.25334930419922,-145.2589569091797,0.05489344894886017,,,,,,,,,
46,5498,0.20000013709068298,0.28910958766937256,69.38953399658203,169.50192260742188,80.38358306884766,-146.61439514160156,0.05307338014245033,,,,,,,,,
47,5615,0.20000013709068298,0.28834718465805054,70.08210754394531,170.97909545898438,80.69893646240234,-148.01634216308594,0.052023548632860184,,,,,,,,,
48,5732,0.20000013709068298,0.2858709692955017,70.67337036132812,172.35104370117188,80.96414184570312,-149.46514892578125,0.051106590777635574,,,,,,,,,
49,5849,,,,,,,,0.19999991357326508,4.197037696838379,0.32574227452278137,66.89097595214844,169.5625457763672,78.2204360961914,-137.2776641845703,0.05123373493552208,137.2776641845703
49,5849,0.20000013709068298,0.28368237614631653,71.21926879882812,173.51414489746094,81.14006805419922,-150.70156860351562,0.049184586852788925,,,,,,,,,
50,5966,0.20000013709068298,0.28534814715385437,71.61080932617188,174.5256805419922,81.3212661743164,-151.2647705078125,0.04790312051773071,,,,,,,,,
51,6083,0.20000013709068298,0.2775614261627197,72.24417877197266,175.76913452148438,81.7376937866211,-153.56109619140625,0.04681282117962837,,,,,,,,,
52,6200,0.20000013709068298,0.27381423115730286,72.59088897705078,176.5476837158203,81.91947174072266,-154.7262420654297,0.045411400496959686,,,,,,,,,
53,6317,0.20000013709068298,0.27143609523773193,72.97311401367188,177.4241180419922,82.20248413085938,-155.87254333496094,0.04409608244895935,,,,,,,,,
54,6434,0.20000013709068298,0.2698058784008026,73.28535461425781,177.9337615966797,82.38302612304688,-156.67681884765625,0.043159689754247665,,,,,,,,,
55,6551,0.20000013709068298,0.26781219244003296,73.70916748046875,179.13478088378906,82.56798553466797,-157.78176879882812,0.042363476008176804,,,,,,,,,
56,6668,0.20000013709068298,0.2672300934791565,74.06013488769531,179.66404724121094,82.76591491699219,-158.51210021972656,0.041313834488391876,,,,,,,,,
57,6785,0.20000013709068298,0.26498422026634216,74.32707214355469,180.2978973388672,82.87128448486328,-159.29942321777344,0.04048594459891319,,,,,,,,,
58,6902,0.20000013709068298,0.26371777057647705,74.75053405761719,181.16029357910156,83.13780212402344,-160.32452392578125,0.039990756660699844,,,,,,,,,
59,7019,,,,,,,,0.19999991357326508,4.153937339782715,0.3096851110458374,69.94972229003906,176.31690979003906,80.49781799316406,-146.0328826904297,0.038331538438797,146.0328826904297
