epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,19.295568466186523,-19.295568466186523,,,,
1,349,31.30486297607422,-31.30486297607422,,,,
2,524,44.24578094482422,-44.24578094482422,,,,
3,699,50.931148529052734,-50.931148529052734,,,,
4,874,55.35843276977539,-55.35843276977539,,,,
5,1049,58.98553466796875,-58.98553466796875,,,,
6,1224,62.01224899291992,-62.01224899291992,,,,
7,1399,64.4519271850586,-64.4519271850586,,,,
8,1574,66.78968811035156,-66.78968811035156,,,,
9,1749,,,4.7072954177856445,68.31918334960938,-68.31918334960938,68.31918334960938
9,1749,68.77888488769531,-68.77888488769531,,,,
10,1924,70.39222717285156,-70.39222717285156,,,,
11,2099,72.10250091552734,-72.10250091552734,,,,
12,2274,73.56063079833984,-73.56063079833984,,,,
13,2449,74.99134063720703,-74.99134063720703,,,,
14,2624,76.25794982910156,-76.25794982910156,,,,
15,2799,77.33634185791016,-77.33634185791016,,,,
16,2974,78.33553314208984,-78.33553314208984,,,,
17,3149,79.12538146972656,-79.12538146972656,,,,
18,3324,79.99152374267578,-79.99152374267578,,,,
19,3499,,,4.897928237915039,79.05928802490234,-79.05928802490234,79.05928802490234
19,3499,80.83162689208984,-80.83162689208984,,,,
20,3674,81.61476135253906,-81.61476135253906,,,,
21,3849,82.15421295166016,-82.15421295166016,,,,
22,4024,82.69446563720703,-82.69446563720703,,,,
23,4199,83.47676086425781,-83.47676086425781,,,,
24,4374,83.92110443115234,-83.92110443115234,,,,
25,4549,84.3746337890625,-84.3746337890625,,,,
26,4724,84.84430694580078,-84.84430694580078,,,,
27,4899,85.19084930419922,-85.19084930419922,,,,
28,5074,85.67784881591797,-85.67784881591797,,,,
29,5249,,,4.97055721282959,83.36882781982422,-83.36882781982422,83.36882781982422
29,5249,86.16278839111328,-86.16278839111328,,,,
30,5424,86.50331115722656,-86.50331115722656,,,,
31,5599,87.04071044921875,-87.04071044921875,,,,
32,5774,87.24156951904297,-87.24156951904297,,,,
33,5949,87.5267105102539,-87.5267105102539,,,,
34,6124,87.90727233886719,-87.90727233886719,,,,
35,6299,88.34846496582031,-88.34846496582031,,,,
36,6474,88.61241149902344,-88.61241149902344,,,,
37,6649,88.89187622070312,-88.89187622070312,,,,
38,6824,89.26283264160156,-89.26283264160156,,,,
39,6999,,,5.059475898742676,86.45169067382812,-86.45169067382812,86.45169067382812
39,6999,89.54662322998047,-89.54662322998047,,,,
40,7174,89.73257446289062,-89.73257446289062,,,,
41,7349,90.11881256103516,-90.11881256103516,,,,
42,7524,90.28221893310547,-90.28221893310547,,,,
43,7699,90.54242706298828,-90.54242706298828,,,,
44,7874,90.92440032958984,-90.92440032958984,,,,
45,8049,91.06800842285156,-91.06800842285156,,,,
46,8224,91.22511291503906,-91.22511291503906,,,,
47,8399,91.46913146972656,-91.46913146972656,,,,
48,8574,91.787109375,-91.787109375,,,,
49,8749,,,5.105712890625,88.75813293457031,-88.75813293457031,88.75813293457031
49,8749,92.01866149902344,-92.01866149902344,,,,
50,8924,92.13179779052734,-92.13179779052734,,,,
51,9099,92.50689697265625,-92.50689697265625,,,,
52,9274,92.56436157226562,-92.56436157226562,,,,
53,9449,92.84959411621094,-92.84959411621094,,,,
54,9624,92.91020965576172,-92.91020965576172,,,,
55,9799,93.04798889160156,-93.04798889160156,,,,
56,9974,93.33097076416016,-93.33097076416016,,,,
57,10149,93.42814636230469,-93.42814636230469,,,,
58,10324,93.705078125,-93.705078125,,,,
59,10499,,,5.125588417053223,89.83761596679688,-89.83761596679688,89.83761596679688
59,10499,93.83191680908203,-93.83191680908203,,,,
60,10674,94.01072692871094,-94.01072692871094,,,,
61,10849,94.28128051757812,-94.28128051757812,,,,
62,11024,94.26712799072266,-94.26712799072266,,,,
63,11199,94.40458679199219,-94.40458679199219,,,,
64,11374,94.65519714355469,-94.65519714355469,,,,
65,11549,94.67491912841797,-94.67491912841797,,,,
66,11724,94.9369888305664,-94.9369888305664,,,,
67,11899,94.99034881591797,-94.99034881591797,,,,
68,12074,95.14653778076172,-95.14653778076172,,,,
69,12249,,,5.141983509063721,90.34402465820312,-90.34402465820312,90.34402465820312
69,12249,95.25745391845703,-95.25745391845703,,,,
70,12424,95.4293212890625,-95.4293212890625,,,,
71,12599,95.60100555419922,-95.60100555419922,,,,
72,12774,95.66767883300781,-95.66767883300781,,,,
73,12949,95.86248016357422,-95.86248016357422,,,,
74,13124,95.93717956542969,-95.93717956542969,,,,
75,13299,95.96255493164062,-95.96255493164062,,,,
76,13474,96.20681762695312,-96.20681762695312,,,,
77,13649,96.27104949951172,-96.27104949951172,,,,
78,13824,96.40438842773438,-96.40438842773438,,,,
79,13999,,,5.1630449295043945,91.15644073486328,-91.15644073486328,91.15644073486328
79,13999,96.5784912109375,-96.5784912109375,,,,
80,14174,96.80379486083984,-96.80379486083984,,,,
81,14349,96.78018188476562,-96.78018188476562,,,,
82,14524,96.88322448730469,-96.88322448730469,,,,
83,14699,97.15438842773438,-97.15438842773438,,,,
84,14874,97.19530487060547,-97.19530487060547,,,,
85,15049,97.2558364868164,-97.2558364868164,,,,
86,15224,97.37591552734375,-97.37591552734375,,,,
87,15399,97.4974136352539,-97.4974136352539,,,,
88,15574,97.52264404296875,-97.52264404296875,,,,
89,15749,,,5.161099910736084,91.84271240234375,-91.84271240234375,91.84271240234375
89,15749,97.6386489868164,-97.6386489868164,,,,
90,15924,97.87471771240234,-97.87471771240234,,,,
91,16099,98.02063751220703,-98.02063751220703,,,,
92,16274,98.07622528076172,-98.07622528076172,,,,
93,16449,98.09883117675781,-98.09883117675781,,,,
94,16624,98.28144073486328,-98.28144073486328,,,,
95,16799,98.28215026855469,-98.28215026855469,,,,
96,16974,98.32330322265625,-98.32330322265625,,,,
97,17149,98.56230926513672,-98.56230926513672,,,,
98,17324,98.65863800048828,-98.65863800048828,,,,
99,17499,,,5.171624183654785,92.83788299560547,-92.83788299560547,92.83788299560547
99,17499,98.74089050292969,-98.74089050292969,,,,
100,17674,98.94239044189453,-98.94239044189453,,,,
101,17849,99.11207580566406,-99.11207580566406,,,,
102,18024,99.20281219482422,-99.20281219482422,,,,
103,18199,99.15055847167969,-99.15055847167969,,,,
104,18374,99.2892837524414,-99.2892837524414,,,,
105,18549,99.41728973388672,-99.41728973388672,,,,
106,18724,99.40430450439453,-99.40430450439453,,,,
107,18899,99.6383285522461,-99.6383285522461,,,,
108,19074,99.85433959960938,-99.85433959960938,,,,
109,19249,,,5.160238742828369,92.55252838134766,-92.55252838134766,92.55252838134766
109,19249,99.69330596923828,-99.69330596923828,,,,
110,19424,99.97914123535156,-99.97914123535156,,,,
111,19599,100.1369400024414,-100.1369400024414,,,,
112,19774,100.06009674072266,-100.06009674072266,,,,
113,19949,100.21379089355469,-100.21379089355469,,,,
114,20124,100.31594848632812,-100.31594848632812,,,,
115,20299,100.25428771972656,-100.25428771972656,,,,
116,20474,100.43807220458984,-100.43807220458984,,,,
117,20649,100.64527130126953,-100.64527130126953,,,,
118,20824,100.6740951538086,-100.6740951538086,,,,
119,20999,,,5.167524814605713,93.15008544921875,-93.15008544921875,93.15008544921875
119,20999,100.65723419189453,-100.65723419189453,,,,
120,21174,100.82139587402344,-100.82139587402344,,,,
121,21349,100.95076751708984,-100.95076751708984,,,,
122,21524,101.02546691894531,-101.02546691894531,,,,
123,21699,101.11339569091797,-101.11339569091797,,,,
124,21874,101.26326751708984,-101.26326751708984,,,,
125,22049,101.3498764038086,-101.3498764038086,,,,
126,22224,101.42693328857422,-101.42693328857422,,,,
127,22399,101.52286529541016,-101.52286529541016,,,,
128,22574,101.50277709960938,-101.50277709960938,,,,
129,22749,,,5.169127941131592,93.54215240478516,-93.54215240478516,93.54215240478516
129,22749,101.78003692626953,-101.78003692626953,,,,
130,22924,101.75675964355469,-101.75675964355469,,,,
131,23099,101.85918426513672,-101.85918426513672,,,,
132,23274,102.04154205322266,-102.04154205322266,,,,
133,23449,102.24964141845703,-102.24964141845703,,,,
134,23624,102.23167419433594,-102.23167419433594,,,,
135,23799,102.38936614990234,-102.38936614990234,,,,
136,23974,102.34114074707031,-102.34114074707031,,,,
137,24149,102.43222045898438,-102.43222045898438,,,,
138,24324,102.6343002319336,-102.6343002319336,,,,
139,24499,,,5.172358989715576,94.01437377929688,-94.01437377929688,94.01437377929688
139,24499,102.68855285644531,-102.68855285644531,,,,
140,24674,102.55803680419922,-102.55803680419922,,,,
141,24849,102.81155395507812,-102.81155395507812,,,,
