epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,174,0.2000003457069397,1.30223548412323,17.136091232299805,50.91221618652344,31.790491104125977,107.60028076171875,0.023177171126008034,,,,,,,,,
1,349,0.2000003457069397,1.4994161128997803,15.830843925476074,42.58883285522461,32.61640548706055,134.9834747314453,0.023321904242038727,,,,,,,,,
2,524,0.2000003457069397,1.5277423858642578,14.406370162963867,37.74382019042969,32.733375549316406,140.88583374023438,0.02336013875901699,,,,,,,,,
3,699,0.2000003457069397,1.4259374141693115,13.207967758178711,35.454593658447266,32.82543182373047,129.4190673828125,0.023365838453173637,,,,,,,,,
4,874,0.2000003457069397,1.2504245042800903,12.097511291503906,33.7055549621582,32.8645133972168,108.37454986572266,0.02335922233760357,,,,,,,,,
5,1049,0.2000003457069397,1.0125373601913452,10.946304321289062,31.058725357055664,32.81252670288086,79.65750885009766,0.023327721282839775,,,,,,,,,
6,1224,0.2000003457069397,0.6346444487571716,8.662331581115723,24.589841842651367,32.617042541503906,35.06038284301758,0.02324184775352478,,,,,,,,,
7,1399,0.2000003457069397,0.3044429123401642,5.575814247131348,17.534229278564453,31.94683074951172,-2.0334630012512207,0.027339229360222816,,,,,,,,,
8,1574,0.2000003457069397,0.21962910890579224,5.149809837341309,18.132917404174805,31.873807907104492,-12.423032760620117,0.11464502662420273,,,,,,,,,
9,1749,,,,,,,,0.20000001788139343,1.6342098712921143,0.20143873989582062,5.815860748291016,21.726350784301758,36.37261962890625,-20.693838119506836,0.05575326085090637,20.693838119506836
9,1749,0.2000003457069397,0.18879647552967072,5.481040954589844,20.01122283935547,35.03534698486328,-20.265623092651367,0.0870455950498581,,,,,,,,,
10,1924,0.2000003457069397,0.1745644062757492,6.149126052856445,22.648462295532227,37.30305099487305,-25.555023193359375,0.08262643218040466,,,,,,,,,
11,2099,0.2000003457069397,0.170575350522995,7.083113193511963,25.73671531677246,40.27428436279297,-30.573688507080078,0.09742998331785202,,,,,,,,,
12,2274,0.2000003457069397,0.17564542591571808,8.010066986083984,30.046804428100586,44.53596115112305,-35.952720642089844,0.12007708102464676,,,,,,,,,
13,2449,0.2000003457069397,0.18563398718833923,8.939353942871094,35.54158020019531,50.69892120361328,-42.83466339111328,0.15077611804008484,,,,,,,,,
14,2624,0.2000003457069397,0.20001888275146484,9.457560539245605,43.87614822387695,57.066898345947266,-49.4986457824707,0.19863542914390564,,,,,,,,,
15,2799,0.2000003457069397,0.19844597578048706,9.978323936462402,47.77865982055664,62.16239547729492,-56.066246032714844,0.2291007786989212,,,,,,,,,
16,2974,0.2000003457069397,0.19566279649734497,10.44612979888916,53.546817779541016,65.93545532226562,-61.80045700073242,0.2456454038619995,,,,,,,,,
17,3149,0.2000003457069397,0.1922532618045807,10.7573823928833,59.36042785644531,68.57695007324219,-66.33729553222656,0.26067933440208435,,,,,,,,,
18,3324,0.2000003457069397,0.1843549907207489,11.1095552444458,63.52043914794922,70.69463348388672,-70.65160369873047,0.25926628708839417,,,,,,,,,
19,3499,,,,,,,,0.20000001788139343,2.034029960632324,0.21457824110984802,11.683253288269043,68.1403579711914,72.06130981445312,-69.6993408203125,0.20727688074111938,69.6993408203125
19,3499,0.2000003457069397,0.17712639272212982,11.5228271484375,66.81097412109375,72.33228302001953,-74.29759216308594,0.24754732847213745,,,,,,,,,
20,3674,0.2000003457069397,0.17194515466690063,12.074851989746094,69.89530944824219,73.90746307373047,-77.71471405029297,0.23769590258598328,,,,,,,,,
21,3849,0.2000003457069397,0.1670641005039215,12.55843448638916,72.64582061767578,75.16924285888672,-80.6371841430664,0.2354443073272705,,,,,,,,,
22,4024,0.2000003457069397,0.16133028268814087,13.009969711303711,74.99846649169922,76.37696075439453,-83.50818634033203,0.22813838720321655,,,,,,,,,
