epoch,step,test/accuracy,test/loss,test/top5_accuracy,train/accuracy,train/loss,train/top5_accuracy,val/accuracy,val/loss,val/top5_accuracy,val_accuracy
0,175,,,,,,,0.7170000076293945,0.8365361094474792,0.9783999919891357,0.7170000076293945
0,175,,,,0.6890666484832764,0.8975961804389954,0.9714444279670715,,,,
1,351,,,,,,,0.7293999791145325,0.7769554257392883,0.9810000061988831,0.7293999791145325
1,351,,,,0.7204444408416748,0.7974302172660828,0.9813555479049683,,,,
2,527,,,,,,,0.728600025177002,0.7613831162452698,0.9825999736785889,0.728600025177002
2,527,,,,0.7285333275794983,0.7690028548240662,0.9829333424568176,,,,
3,703,,,,,,,0.7387999892234802,0.7535971403121948,0.9829999804496765,0.7387999892234802
3,703,,,,0.7271111011505127,0.7700860500335693,0.9834666848182678,,,,
4,879,,,,,,,0.7441999912261963,0.7515808343887329,0.9832000136375427,0.7441999912261963
4,879,,,,0.7314222455024719,0.7593420743942261,0.9834666848182678,,,,
5,1055,,,,,,,0.7419999837875366,0.7413532137870789,0.9842000007629395,0.7419999837875366
5,1055,,,,0.7333777546882629,0.7518194317817688,0.9842000007629395,,,,
6,1231,,,,,,,0.7361999750137329,0.7514908909797668,0.9850000143051147,0.7361999750137329
6,1231,,,,0.7372888922691345,0.7452332377433777,0.9850888848304749,,,,
7,1407,,,,,,,0.7350000143051147,0.7617836594581604,0.9810000061988831,0.7350000143051147
7,1407,,,,0.7368000149726868,0.7462711930274963,0.9851111173629761,,,,
8,1583,,,,,,,0.745199978351593,0.7404530048370361,0.9836000204086304,0.745199978351593
8,1583,,,,0.740244448184967,0.7360531091690063,0.9855111241340637,,,,
9,1759,,,,,,,0.7462000250816345,0.7346987724304199,0.9842000007629395,0.7462000250816345
9,1759,,,,0.738955557346344,0.7391582727432251,0.9849777817726135,,,,
10,1935,,,,,,,0.7445999979972839,0.7430933713912964,0.9836000204086304,0.7445999979972839
10,1935,,,,0.738444447517395,0.7394200563430786,0.9856666922569275,,,,
11,2111,,,,,,,0.7495999932289124,0.7234292030334473,0.9868000149726868,0.7495999932289124
11,2111,,,,0.7425777912139893,0.7252390384674072,0.98580002784729,,,,
12,2287,,,,,,,0.739799976348877,0.7603612542152405,0.9842000007629395,0.739799976348877
12,2287,,,,0.7404666543006897,0.7319063544273376,0.9863555431365967,,,,
13,2463,,,,,,,0.7480000257492065,0.7214054465293884,0.9854000210762024,0.7480000257492065
13,2463,,,,0.7456444501876831,0.722486674785614,0.9858888983726501,,,,
14,2639,,,,,,,0.7462000250816345,0.7398762702941895,0.9832000136375427,0.7462000250816345
14,2639,,,,0.7432222366333008,0.7284873127937317,0.9853110909461975,,,,
15,2815,,,,,,,0.7445999979972839,0.734744131565094,0.9833999872207642,0.7445999979972839
15,2815,,,,0.7439333200454712,0.7231159806251526,0.986466646194458,,,,
