epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,80.45496368408203,-80.45496368408203,,,,
1,233,97.89157104492188,-97.89157104492188,,,,
2,350,115.83641052246094,-115.83641052246094,,,,
3,467,125.58992767333984,-125.58992767333984,,,,
4,584,131.46694946289062,-131.46694946289062,,,,
5,701,135.9845733642578,-135.9845733642578,,,,
6,818,139.3950958251953,-139.3950958251953,,,,
7,935,142.5856170654297,-142.5856170654297,,,,
8,1052,144.8680877685547,-144.8680877685547,,,,
9,1169,,,6.088472843170166,144.99798583984375,-144.99798583984375,144.99798583984375
9,1169,146.4685516357422,-146.4685516357422,,,,
10,1286,147.69715881347656,-147.69715881347656,,,,
11,1403,149.58697509765625,-149.58697509765625,,,,
12,1520,151.16200256347656,-151.16200256347656,,,,
13,1637,152.33580017089844,-152.33580017089844,,,,
14,1754,153.55177307128906,-153.55177307128906,,,,
15,1871,155.0399932861328,-155.0399932861328,,,,
16,1988,155.79566955566406,-155.79566955566406,,,,
17,2105,156.6940155029297,-156.6940155029297,,,,
18,2222,157.4935302734375,-157.4935302734375,,,,
19,2339,,,6.092430114746094,156.2098388671875,-156.2098388671875,156.2098388671875
19,2339,157.99632263183594,-157.99632263183594,,,,
20,2456,159.02386474609375,-159.02386474609375,,,,
21,2573,159.28636169433594,-159.28636169433594,,,,
22,2690,160.21707153320312,-160.21707153320312,,,,
23,2807,160.5193328857422,-160.5193328857422,,,,
24,2924,161.61294555664062,-161.61294555664062,,,,
25,3041,162.26010131835938,-162.26010131835938,,,,
26,3158,162.4938201904297,-162.4938201904297,,,,
27,3275,163.1387939453125,-163.1387939453125,,,,
28,3392,163.50233459472656,-163.50233459472656,,,,
29,3509,,,5.659488201141357,161.28224182128906,-161.28224182128906,161.28224182128906
29,3509,164.14361572265625,-164.14361572265625,,,,
30,3626,164.94732666015625,-164.94732666015625,,,,
31,3743,165.22518920898438,-165.22518920898438,,,,
32,3860,165.38363647460938,-165.38363647460938,,,,
33,3977,165.7764892578125,-165.7764892578125,,,,
34,4094,166.09803771972656,-166.09803771972656,,,,
35,4211,166.58274841308594,-166.58274841308594,,,,
36,4328,167.33091735839844,-167.33091735839844,,,,
37,4445,167.46910095214844,-167.46910095214844,,,,
38,4562,168.18548583984375,-168.18548583984375,,,,
39,4679,,,5.732501983642578,166.33226013183594,-166.33226013183594,166.33226013183594
39,4679,168.8612518310547,-168.8612518310547,,,,
40,4796,168.8280487060547,-168.8280487060547,,,,
41,4913,169.02871704101562,-169.02871704101562,,,,
42,5030,169.59030151367188,-169.59030151367188,,,,
43,5147,169.6700897216797,-169.6700897216797,,,,
44,5264,170.2793426513672,-170.2793426513672,,,,
45,5381,170.46961975097656,-170.46961975097656,,,,
46,5498,170.81468200683594,-170.81468200683594,,,,
47,5615,171.32846069335938,-171.32846069335938,,,,
48,5732,171.4983367919922,-171.4983367919922,,,,
49,5849,,,5.672800540924072,168.51425170898438,-168.51425170898438,168.51425170898438
49,5849,172.12191772460938,-172.12191772460938,,,,
50,5966,172.31109619140625,-172.31109619140625,,,,
51,6083,172.74169921875,-172.74169921875,,,,
52,6200,172.90493774414062,-172.90493774414062,,,,
53,6317,173.35037231445312,-173.35037231445312,,,,
54,6434,173.86233520507812,-173.86233520507812,,,,
55,6551,174.52090454101562,-174.52090454101562,,,,
56,6668,174.47067260742188,-174.47067260742188,,,,
57,6785,174.54037475585938,-174.54037475585938,,,,
58,6902,175.54551696777344,-175.54551696777344,,,,
59,7019,,,5.351185321807861,172.744873046875,-172.744873046875,172.744873046875
59,7019,175.62820434570312,-175.62820434570312,,,,
60,7136,176.126953125,-176.126953125,,,,
61,7253,176.23204040527344,-176.23204040527344,,,,
62,7370,176.73277282714844,-176.73277282714844,,,,
63,7487,176.87022399902344,-176.87022399902344,,,,
64,7604,177.5003662109375,-177.5003662109375,,,,
65,7721,177.82601928710938,-177.82601928710938,,,,
