epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,82.07076263427734,-82.07076263427734,,,,
1,233,102.40272521972656,-102.40272521972656,,,,
2,350,120.69864654541016,-120.69864654541016,,,,
3,467,129.24783325195312,-129.24783325195312,,,,
4,584,134.86557006835938,-134.86557006835938,,,,
5,701,137.92120361328125,-137.92120361328125,,,,
6,818,140.47750854492188,-140.47750854492188,,,,
7,935,142.61209106445312,-142.61209106445312,,,,
8,1052,144.49961853027344,-144.49961853027344,,,,
9,1169,,,5.605867385864258,144.1128692626953,-144.1128692626953,144.1128692626953
9,1169,145.9127960205078,-145.9127960205078,,,,
10,1286,146.85610961914062,-146.85610961914062,,,,
11,1403,148.36790466308594,-148.36790466308594,,,,
12,1520,149.89300537109375,-149.89300537109375,,,,
13,1637,151.1274871826172,-151.1274871826172,,,,
14,1754,152.5175323486328,-152.5175323486328,,,,
15,1871,153.9173126220703,-153.9173126220703,,,,
16,1988,154.8562774658203,-154.8562774658203,,,,
17,2105,156.5758056640625,-156.5758056640625,,,,
18,2222,157.1990203857422,-157.1990203857422,,,,
19,2339,,,5.325911521911621,157.09889221191406,-157.09889221191406,157.09889221191406
19,2339,158.41590881347656,-158.41590881347656,,,,
20,2456,159.87745666503906,-159.87745666503906,,,,
21,2573,160.87294006347656,-160.87294006347656,,,,
22,2690,162.1404266357422,-162.1404266357422,,,,
23,2807,163.36947631835938,-163.36947631835938,,,,
24,2924,164.41909790039062,-164.41909790039062,,,,
25,3041,166.1007843017578,-166.1007843017578,,,,
26,3158,166.64295959472656,-166.64295959472656,,,,
27,3275,167.5695343017578,-167.5695343017578,,,,
28,3392,168.86257934570312,-168.86257934570312,,,,
29,3509,,,4.900145053863525,167.8706512451172,-167.8706512451172,167.8706512451172
29,3509,170.50538635253906,-170.50538635253906,,,,
30,3626,171.69937133789062,-171.69937133789062,,,,
31,3743,172.49229431152344,-172.49229431152344,,,,
32,3860,173.12948608398438,-173.12948608398438,,,,
33,3977,174.28172302246094,-174.28172302246094,,,,
34,4094,175.06607055664062,-175.06607055664062,,,,
35,4211,175.93182373046875,-175.93182373046875,,,,
36,4328,177.4109344482422,-177.4109344482422,,,,
37,4445,177.5282440185547,-177.5282440185547,,,,
38,4562,178.777099609375,-178.777099609375,,,,
39,4679,,,4.5957255363464355,177.39340209960938,-177.39340209960938,177.39340209960938
39,4679,179.33917236328125,-179.33917236328125,,,,
40,4796,179.80691528320312,-179.80691528320312,,,,
41,4913,179.97848510742188,-179.97848510742188,,,,
42,5030,181.08901977539062,-181.08901977539062,,,,
43,5147,181.52572631835938,-181.52572631835938,,,,
44,5264,182.0527801513672,-182.0527801513672,,,,
45,5381,181.954345703125,-181.954345703125,,,,
46,5498,182.77484130859375,-182.77484130859375,,,,
47,5615,182.9706268310547,-182.9706268310547,,,,
48,5732,183.43833923339844,-183.43833923339844,,,,
49,5849,,,4.409673690795898,181.4687042236328,-181.4687042236328,181.4687042236328
49,5849,183.85256958007812,-183.85256958007812,,,,
50,5966,184.6145782470703,-184.6145782470703,,,,
51,6083,184.86538696289062,-184.86538696289062,,,,
52,6200,185.5445098876953,-185.5445098876953,,,,
53,6317,185.35545349121094,-185.35545349121094,,,,
54,6434,186.03297424316406,-186.03297424316406,,,,
55,6551,186.12210083007812,-186.12210083007812,,,,
56,6668,186.15127563476562,-186.15127563476562,,,,
57,6785,186.5878143310547,-186.5878143310547,,,,
58,6902,187.3007354736328,-187.3007354736328,,,,
59,7019,,,4.357161045074463,184.83255004882812,-184.83255004882812,184.83255004882812
59,7019,187.39932250976562,-187.39932250976562,,,,
60,7136,187.68028259277344,-187.68028259277344,,,,
61,7253,187.52117919921875,-187.52117919921875,,,,
62,7370,188.4231414794922,-188.4231414794922,,,,
63,7487,188.2410888671875,-188.2410888671875,,,,
64,7604,188.66336059570312,-188.66336059570312,,,,
65,7721,188.90411376953125,-188.90411376953125,,,,
66,7838,189.26895141601562,-189.26895141601562,,,,
67,7955,189.35684204101562,-189.35684204101562,,,,
68,8072,189.07606506347656,-189.07606506347656,,,,
69,8189,,,4.331165313720703,186.04864501953125,-186.04864501953125,186.04864501953125
69,8189,189.98841857910156,-189.98841857910156,,,,
70,8306,190.252197265625,-190.252197265625,,,,
71,8423,190.1782989501953,-190.1782989501953,,,,
72,8540,190.55555725097656,-190.55555725097656,,,,
73,8657,190.8072052001953,-190.8072052001953,,,,
74,8774,190.7220916748047,-190.7220916748047,,,,
75,8891,190.9541473388672,-190.9541473388672,,,,
76,9008,191.35476684570312,-191.35476684570312,,,,
77,9125,191.0481414794922,-191.0481414794922,,,,
78,9242,191.5508270263672,-191.5508270263672,,,,
79,9359,,,4.2540974617004395,188.60536193847656,-188.60536193847656,188.60536193847656
79,9359,191.81536865234375,-191.81536865234375,,,,
80,9476,191.92990112304688,-191.92990112304688,,,,
81,9593,192.0887451171875,-192.0887451171875,,,,
82,9710,192.46331787109375,-192.46331787109375,,,,
83,9827,192.6347198486328,-192.6347198486328,,,,
84,9944,192.56692504882812,-192.56692504882812,,,,
85,10061,192.40975952148438,-192.40975952148438,,,,
86,10178,192.76097106933594,-192.76097106933594,,,,
87,10295,193.04014587402344,-193.04014587402344,,,,
88,10412,193.04212951660156,-193.04212951660156,,,,
89,10529,,,4.245009422302246,190.09938049316406,-190.09938049316406,190.09938049316406
89,10529,193.40603637695312,-193.40603637695312,,,,
90,10646,193.37644958496094,-193.37644958496094,,,,
91,10763,193.8325653076172,-193.8325653076172,,,,
92,10880,194.02313232421875,-194.02313232421875,,,,
93,10997,193.87911987304688,-193.87911987304688,,,,
94,11114,194.09197998046875,-194.09197998046875,,,,
95,11231,194.21920776367188,-194.21920776367188,,,,
96,11348,194.32115173339844,-194.32115173339844,,,,
97,11465,194.50601196289062,-194.50601196289062,,,,
98,11582,194.13124084472656,-194.13124084472656,,,,
99,11699,,,4.221790790557861,190.7338409423828,-190.7338409423828,190.7338409423828
99,11699,194.80838012695312,-194.80838012695312,,,,
100,11816,194.7468719482422,-194.7468719482422,,,,
101,11933,194.5125732421875,-194.5125732421875,,,,
102,12050,194.95736694335938,-194.95736694335938,,,,
103,12167,195.06678771972656,-195.06678771972656,,,,
104,12284,195.4038848876953,-195.4038848876953,,,,
105,12401,195.3630828857422,-195.3630828857422,,,,
106,12518,195.36634826660156,-195.36634826660156,,,,
107,12635,195.44554138183594,-195.44554138183594,,,,
108,12752,195.4390869140625,-195.4390869140625,,,,
109,12869,,,4.164851188659668,192.1700897216797,-192.1700897216797,192.1700897216797
109,12869,196.07655334472656,-196.07655334472656,,,,
110,12986,196.11630249023438,-196.11630249023438,,,,
111,13103,196.02490234375,-196.02490234375,,,,
112,13220,196.1459197998047,-196.1459197998047,,,,
113,13337,196.4601287841797,-196.4601287841797,,,,
114,13454,196.49478149414062,-196.49478149414062,,,,
115,13571,196.4187469482422,-196.4187469482422,,,,
116,13688,196.61537170410156,-196.61537170410156,,,,
117,13805,196.82876586914062,-196.82876586914062,,,,
118,13922,196.6704559326172,-196.6704559326172,,,,
119,14039,,,4.166993618011475,192.66879272460938,-192.66879272460938,192.66879272460938
119,14039,197.07354736328125,-197.07354736328125,,,,
120,14156,197.2360382080078,-197.2360382080078,,,,
121,14273,197.50738525390625,-197.50738525390625,,,,
