epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,370,23.02923583984375,-23.02923583984375,,,,
1,741,44.511478424072266,-44.511478424072266,,,,
2,1112,55.72649002075195,-55.72649002075195,,,,
3,1483,61.51181411743164,-61.51181411743164,,,,
4,1854,66.36432647705078,-66.36432647705078,,,,
5,2225,70.17439270019531,-70.17439270019531,,,,
6,2596,73.40340423583984,-73.40340423583984,,,,
7,2967,75.70919799804688,-75.70919799804688,,,,
8,3338,77.65898895263672,-77.65898895263672,,,,
9,3709,,,4.847589015960693,77.37601470947266,-77.37601470947266,77.37601470947266
9,3709,79.27439880371094,-79.27439880371094,,,,
10,4080,80.49295806884766,-80.49295806884766,,,,
11,4451,81.795166015625,-81.795166015625,,,,
12,4822,82.8593978881836,-82.8593978881836,,,,
13,5193,83.72724914550781,-83.72724914550781,,,,
14,5564,84.38404083251953,-84.38404083251953,,,,
15,5935,84.95210266113281,-84.95210266113281,,,,
16,6306,85.54291534423828,-85.54291534423828,,,,
17,6677,86.04794311523438,-86.04794311523438,,,,
18,7048,86.38081359863281,-86.38081359863281,,,,
19,7419,,,4.9206414222717285,83.25507354736328,-83.25507354736328,83.25507354736328
19,7419,86.78434753417969,-86.78434753417969,,,,
20,7790,87.19259643554688,-87.19259643554688,,,,
21,8161,87.55326080322266,-87.55326080322266,,,,
22,8532,87.80294036865234,-87.80294036865234,,,,
23,8903,88.1181640625,-88.1181640625,,,,
24,9274,88.3038101196289,-88.3038101196289,,,,
25,9645,88.61367797851562,-88.61367797851562,,,,
26,10016,88.7845687866211,-88.7845687866211,,,,
27,10387,89.04837036132812,-89.04837036132812,,,,
28,10758,89.33995819091797,-89.33995819091797,,,,
29,11129,,,4.962674617767334,85.99958801269531,-85.99958801269531,85.99958801269531
29,11129,89.52197265625,-89.52197265625,,,,
30,11500,89.71587371826172,-89.71587371826172,,,,
31,11871,89.88165283203125,-89.88165283203125,,,,
32,12242,90.10360717773438,-90.10360717773438,,,,
33,12613,90.25618743896484,-90.25618743896484,,,,
34,12984,90.43980407714844,-90.43980407714844,,,,
35,13355,90.59100341796875,-90.59100341796875,,,,
36,13726,90.82292175292969,-90.82292175292969,,,,
37,14097,90.93894958496094,-90.93894958496094,,,,
38,14468,91.1163558959961,-91.1163558959961,,,,
39,14839,,,4.965181350708008,86.58126068115234,-86.58126068115234,86.58126068115234
39,14839,91.2800521850586,-91.2800521850586,,,,
40,15210,91.49382019042969,-91.49382019042969,,,,
41,15581,91.56706237792969,-91.56706237792969,,,,
42,15952,91.70211791992188,-91.70211791992188,,,,
43,16323,91.8096923828125,-91.8096923828125,,,,
44,16694,92.079345703125,-92.079345703125,,,,
45,17065,92.16877746582031,-92.16877746582031,,,,
46,17436,92.30814361572266,-92.30814361572266,,,,
47,17807,92.46824645996094,-92.46824645996094,,,,
48,18178,92.57213592529297,-92.57213592529297,,,,
49,18549,,,4.987951278686523,88.43941497802734,-88.43941497802734,88.43941497802734
49,18549,92.71472930908203,-92.71472930908203,,,,
50,18920,92.9071044921875,-92.9071044921875,,,,
51,19291,93.06452178955078,-93.06452178955078,,,,
52,19662,93.19182586669922,-93.19182586669922,,,,
53,20033,93.3567886352539,-93.3567886352539,,,,
54,20404,93.49038696289062,-93.49038696289062,,,,
