epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,79.42986297607422,-79.42986297607422,,,,
1,233,97.74153900146484,-97.74153900146484,,,,
2,350,115.8244857788086,-115.8244857788086,,,,
3,467,125.54791259765625,-125.54791259765625,,,,
4,584,131.7613525390625,-131.7613525390625,,,,
5,701,136.2556610107422,-136.2556610107422,,,,
6,818,140.03628540039062,-140.03628540039062,,,,
7,935,142.7092742919922,-142.7092742919922,,,,
8,1052,144.74842834472656,-144.74842834472656,,,,
9,1169,,,5.921835899353027,143.9791717529297,-143.9791717529297,143.9791717529297
9,1169,146.10975646972656,-146.10975646972656,,,,
10,1286,147.80825805664062,-147.80825805664062,,,,
11,1403,149.7329864501953,-149.7329864501953,,,,
12,1520,150.83956909179688,-150.83956909179688,,,,
13,1637,152.1884002685547,-152.1884002685547,,,,
14,1754,153.52432250976562,-153.52432250976562,,,,
15,1871,154.64271545410156,-154.64271545410156,,,,
16,1988,155.3467254638672,-155.3467254638672,,,,
17,2105,156.98541259765625,-156.98541259765625,,,,
18,2222,157.17442321777344,-157.17442321777344,,,,
19,2339,,,5.816539287567139,156.75941467285156,-156.75941467285156,156.75941467285156
19,2339,158.13328552246094,-158.13328552246094,,,,
20,2456,158.77993774414062,-158.77993774414062,,,,
21,2573,159.5078887939453,-159.5078887939453,,,,
22,2690,159.97303771972656,-159.97303771972656,,,,
23,2807,160.5790252685547,-160.5790252685547,,,,
24,2924,161.77862548828125,-161.77862548828125,,,,
25,3041,162.60621643066406,-162.60621643066406,,,,
26,3158,162.582763671875,-162.582763671875,,,,
27,3275,163.1063995361328,-163.1063995361328,,,,
28,3392,163.44674682617188,-163.44674682617188,,,,
29,3509,,,5.739470481872559,161.54693603515625,-161.54693603515625,161.54693603515625
29,3509,164.4234161376953,-164.4234161376953,,,,
30,3626,165.035888671875,-165.035888671875,,,,
31,3743,165.37620544433594,-165.37620544433594,,,,
32,3860,165.70066833496094,-165.70066833496094,,,,
33,3977,165.9528045654297,-165.9528045654297,,,,
34,4094,166.39625549316406,-166.39625549316406,,,,
35,4211,166.63385009765625,-166.63385009765625,,,,
36,4328,167.6282958984375,-167.6282958984375,,,,
37,4445,167.74581909179688,-167.74581909179688,,,,
38,4562,168.3260955810547,-168.3260955810547,,,,
39,4679,,,5.649124622344971,166.5546417236328,-166.5546417236328,166.5546417236328
39,4679,168.90887451171875,-168.90887451171875,,,,
40,4796,168.77993774414062,-168.77993774414062,,,,
41,4913,169.60899353027344,-169.60899353027344,,,,
42,5030,170.0056610107422,-170.0056610107422,,,,
43,5147,170.17169189453125,-170.17169189453125,,,,
44,5264,170.48751831054688,-170.48751831054688,,,,
45,5381,170.79876708984375,-170.79876708984375,,,,
46,5498,171.15093994140625,-171.15093994140625,,,,
47,5615,171.6129150390625,-171.6129150390625,,,,
48,5732,171.84645080566406,-171.84645080566406,,,,
49,5849,,,5.508186340332031,170.100830078125,-170.100830078125,170.100830078125
49,5849,172.1940460205078,-172.1940460205078,,,,
50,5966,172.7167510986328,-172.7167510986328,,,,
51,6083,173.260009765625,-173.260009765625,,,,
52,6200,173.72837829589844,-173.72837829589844,,,,
53,6317,173.6830596923828,-173.6830596923828,,,,
54,6434,174.25375366210938,-174.25375366210938,,,,
55,6551,174.9482879638672,-174.9482879638672,,,,
56,6668,174.98379516601562,-174.98379516601562,,,,
57,6785,175.33583068847656,-175.33583068847656,,,,
58,6902,176.1087646484375,-176.1087646484375,,,,
59,7019,,,5.354754447937012,173.95294189453125,-173.95294189453125,173.95294189453125
59,7019,176.15518188476562,-176.15518188476562,,,,
60,7136,176.6863250732422,-176.6863250732422,,,,
61,7253,177.0410919189453,-177.0410919189453,,,,
62,7370,177.22935485839844,-177.22935485839844,,,,
63,7487,177.7505340576172,-177.7505340576172,,,,
64,7604,178.12355041503906,-178.12355041503906,,,,
65,7721,178.5741424560547,-178.5741424560547,,,,
66,7838,179.08328247070312,-179.08328247070312,,,,
67,7955,179.04525756835938,-179.04525756835938,,,,
68,8072,179.6328887939453,-179.6328887939453,,,,
69,8189,,,5.12971305847168,177.5615692138672,-177.5615692138672,177.5615692138672
69,8189,180.2106475830078,-180.2106475830078,,,,
70,8306,180.3453369140625,-180.3453369140625,,,,
71,8423,180.7203826904297,-180.7203826904297,,,,
72,8540,181.31443786621094,-181.31443786621094,,,,
73,8657,182.0250244140625,-182.0250244140625,,,,
74,8774,182.05062866210938,-182.05062866210938,,,,
75,8891,182.5670623779297,-182.5670623779297,,,,
76,9008,183.02186584472656,-183.02186584472656,,,,
77,9125,183.02456665039062,-183.02456665039062,,,,
78,9242,183.42295837402344,-183.42295837402344,,,,
79,9359,,,4.757019519805908,181.474609375,-181.474609375,181.474609375
79,9359,183.74607849121094,-183.74607849121094,,,,
80,9476,184.2599334716797,-184.2599334716797,,,,
81,9593,184.34805297851562,-184.34805297851562,,,,
82,9710,184.80706787109375,-184.80706787109375,,,,
83,9827,185.22535705566406,-185.22535705566406,,,,
84,9944,185.68434143066406,-185.68434143066406,,,,
85,10061,185.73731994628906,-185.73731994628906,,,,
86,10178,186.0105743408203,-186.0105743408203,,,,
87,10295,186.34759521484375,-186.34759521484375,,,,
88,10412,186.5935516357422,-186.5935516357422,,,,
89,10529,,,4.607030868530273,184.0623321533203,-184.0623321533203,184.0623321533203
89,10529,186.8453826904297,-186.8453826904297,,,,
90,10646,187.043212890625,-187.043212890625,,,,
91,10763,187.66123962402344,-187.66123962402344,,,,
92,10880,188.0017547607422,-188.0017547607422,,,,
93,10997,187.84666442871094,-187.84666442871094,,,,
94,11114,188.4937286376953,-188.4937286376953,,,,
95,11231,188.57058715820312,-188.57058715820312,,,,
96,11348,188.8650665283203,-188.8650665283203,,,,
97,11465,189.03799438476562,-189.03799438476562,,,,
98,11582,189.1426239013672,-189.1426239013672,,,,
99,11699,,,4.426319122314453,186.2398681640625,-186.2398681640625,186.2398681640625
99,11699,189.6741180419922,-189.6741180419922,,,,
100,11816,189.75674438476562,-189.75674438476562,,,,
101,11933,189.6273193359375,-189.6273193359375,,,,
102,12050,190.10736083984375,-190.10736083984375,,,,
103,12167,190.20556640625,-190.20556640625,,,,
104,12284,190.33438110351562,-190.33438110351562,,,,
105,12401,190.4327850341797,-190.4327850341797,,,,
106,12518,190.66281127929688,-190.66281127929688,,,,
107,12635,191.41139221191406,-191.41139221191406,,,,
108,12752,191.2923583984375,-191.2923583984375,,,,
109,12869,,,4.39975643157959,188.1212921142578,-188.1212921142578,188.1212921142578
109,12869,191.63278198242188,-191.63278198242188,,,,
110,12986,191.70513916015625,-191.70513916015625,,,,
111,13103,191.71170043945312,-191.71170043945312,,,,
112,13220,191.7739715576172,-191.7739715576172,,,,
113,13337,192.2340545654297,-192.2340545654297,,,,
114,13454,192.22557067871094,-192.22557067871094,,,,
115,13571,192.63258361816406,-192.63258361816406,,,,
116,13688,192.56971740722656,-192.56971740722656,,,,
117,13805,192.93772888183594,-192.93772888183594,,,,
118,13922,192.90469360351562,-192.90469360351562,,,,
119,14039,,,4.3544020652771,189.31101989746094,-189.31101989746094,189.31101989746094
119,14039,193.2331085205078,-193.2331085205078,,,,
120,14156,193.44737243652344,-193.44737243652344,,,,
121,14273,193.59202575683594,-193.59202575683594,,,,
122,14390,193.28298950195312,-193.28298950195312,,,,
123,14507,193.95970153808594,-193.95970153808594,,,,
124,14624,193.6240692138672,-193.6240692138672,,,,
125,14741,194.14688110351562,-194.14688110351562,,,,
126,14858,194.08807373046875,-194.08807373046875,,,,
127,14975,194.50247192382812,-194.50247192382812,,,,
128,15092,194.0457763671875,-194.0457763671875,,,,
129,15209,,,4.2940778732299805,190.82284545898438,-190.82284545898438,190.82284545898438
129,15209,194.48724365234375,-194.48724365234375,,,,
130,15326,194.84381103515625,-194.84381103515625,,,,
131,15443,194.9127655029297,-194.9127655029297,,,,
132,15560,195.0069122314453,-195.0069122314453,,,,
133,15677,194.92332458496094,-194.92332458496094,,,,
134,15794,195.0838623046875,-195.0838623046875,,,,
135,15911,195.42042541503906,-195.42042541503906,,,,
136,16028,195.53321838378906,-195.53321838378906,,,,
137,16145,196.0579071044922,-196.0579071044922,,,,
138,16262,195.80258178710938,-195.80258178710938,,,,
139,16379,,,4.271671772003174,191.66697692871094,-191.66697692871094,191.66697692871094
139,16379,195.63905334472656,-195.63905334472656,,,,
140,16496,195.97653198242188,-195.97653198242188,,,,
141,16613,195.62876892089844,-195.62876892089844,,,,
142,16730,195.75445556640625,-195.75445556640625,,,,
143,16847,195.8847198486328,-195.8847198486328,,,,
144,16964,196.31849670410156,-196.31849670410156,,,,
145,17081,196.44769287109375,-196.44769287109375,,,,
