epoch,step,test/accuracy,test/loss,test/top5_accuracy,train/accuracy,train/loss,train/top5_accuracy,val/accuracy,val/loss,val/top5_accuracy,val_accuracy
0,175,,,,,,,0.5784000158309937,1.5604089498519897,0.8443999886512756,0.5784000158309937
0,175,,,,0.5295555591583252,1.8588801622390747,0.7976666688919067,,,,
1,351,,,,,,,0.5910000205039978,1.492253065109253,0.8543999791145325,0.5910000205039978
1,351,,,,0.5877333283424377,1.4861687421798706,0.8572444319725037,,,,
2,527,,,,,,,0.5928000211715698,1.4694815874099731,0.8575999736785889,0.5928000211715698
2,527,,,,0.600266695022583,1.4309972524642944,0.8659777641296387,,,,
3,703,,,,,,,0.6000000238418579,1.4440985918045044,0.8574000000953674,0.6000000238418579
3,703,,,,0.6057999730110168,1.3927661180496216,0.871577799320221,,,,
4,879,,,,,,,0.6050000190734863,1.4343602657318115,0.8632000088691711,0.6050000190734863
4,879,,,,0.615066647529602,1.3627980947494507,0.8761555552482605,,,,
5,1055,,,,,,,0.6001999974250793,1.4365861415863037,0.8592000007629395,0.6001999974250793
5,1055,,,,0.6166666746139526,1.3499950170516968,0.876622200012207,,,,
6,1231,,,,,,,0.6123999953269958,1.4235488176345825,0.8600000143051147,0.6123999953269958
6,1231,,,,0.6222000122070312,1.3236371278762817,0.8811333179473877,,,,
7,1407,,,,,,,0.6104000210762024,1.4132513999938965,0.8619999885559082,0.6104000210762024
7,1407,,,,0.6261333227157593,1.3113243579864502,0.8836222290992737,,,,
8,1583,,,,,,,0.6046000123023987,1.4106240272521973,0.8664000034332275,0.6046000123023987
8,1583,,,,0.6282888650894165,1.2975643873214722,0.8851333260536194,,,,
9,1759,,,,,,,0.609000027179718,1.4050633907318115,0.8628000020980835,0.609000027179718
9,1759,,,,0.6293777823448181,1.2880637645721436,0.8858222365379333,,,,
10,1935,,,,,,,0.6110000014305115,1.4036165475845337,0.8636000156402588,0.6110000014305115
10,1935,,,,0.6351333260536194,1.2701125144958496,0.8900666832923889,,,,
11,2111,,,,,,,0.609000027179718,1.4042353630065918,0.8651999831199646,0.609000027179718
11,2111,,,,0.6345555782318115,1.2679059505462646,0.8905333280563354,,,,
12,2287,,,,,,,0.609000027179718,1.3988455533981323,0.866599977016449,0.609000027179718
12,2287,,,,0.6396444439888,1.2531405687332153,0.8921111226081848,,,,
13,2463,,,,,,,0.6060000061988831,1.3964918851852417,0.8682000041007996,0.6060000061988831
13,2463,,,,0.6421999931335449,1.2482154369354248,0.8928666710853577,,,,
14,2639,,,,,,,0.6093999743461609,1.4119244813919067,0.8644000291824341,0.6093999743461609
14,2639,,,,0.6412000060081482,1.2402451038360596,0.8937110900878906,,,,
15,2815,,,,,,,0.6126000285148621,1.3947818279266357,0.8619999885559082,0.6126000285148621
15,2815,,,,0.6457333564758301,1.2253755331039429,0.8972889184951782,,,,
16,2991,,,,,,,0.6061999797821045,1.398790955543518,0.8654000163078308,0.6061999797821045
16,2991,,,,0.6455110907554626,1.2206722497940063,0.8975333571434021,,,,
17,3167,,,,,,,0.6078000068664551,1.3874887228012085,0.8691999912261963,0.6078000068664551
17,3167,,,,0.6471999883651733,1.213828444480896,0.8989555835723877,,,,
18,3343,,,,,,,0.6159999966621399,1.3842697143554688,0.8673999905586243,0.6159999966621399
18,3343,,,,0.6504666805267334,1.2074838876724243,0.8990888595581055,,,,
19,3519,,,,,,,0.6093999743461609,1.3934447765350342,0.8687999844551086,0.6093999743461609
19,3519,,,,0.6508444547653198,1.1998982429504395,0.8988666534423828,,,,
20,3695,,,,,,,0.6137999892234802,1.3879812955856323,0.8690000176429749,0.6137999892234802
20,3695,,,,0.6519111394882202,1.1983847618103027,0.9004444479942322,,,,
21,3871,,,,,,,0.6140000224113464,1.3857685327529907,0.8686000108718872,0.6140000224113464
21,3871,,,,0.6532889008522034,1.1894867420196533,0.9020222425460815,,,,
22,4047,,,,,,,0.616599977016449,1.3836255073547363,0.8664000034332275,0.616599977016449
22,4047,,,,0.655044436454773,1.1848770380020142,0.9028444290161133,,,,
23,4223,,,,,,,0.6136000156402588,1.3940685987472534,0.8676000237464905,0.6136000156402588
23,4223,,,,0.656155526638031,1.1791226863861084,0.9023110866546631,,,,
24,4399,,,,,,,0.6140000224113464,1.3789856433868408,0.8672000169754028,0.6140000224113464
24,4399,,,,0.6573777794837952,1.1774702072143555,0.9036666750907898,,,,
25,4575,,,,,,,0.6133999824523926,1.3828160762786865,0.866599977016449,0.6133999824523926
25,4575,,,,0.6591110825538635,1.1729676723480225,0.9035555720329285,,,,
26,4751,,,,,,,0.6118000149726868,1.3918166160583496,0.8646000027656555,0.6118000149726868
26,4751,,,,0.6603333353996277,1.1672295331954956,0.90384441614151,,,,
27,4927,,,,,,,0.6115999817848206,1.3883538246154785,0.8658000230789185,0.6115999817848206
27,4927,,,,0.6608222126960754,1.1608749628067017,0.9053778052330017,,,,
28,5103,,,,,,,0.6209999918937683,1.372282862663269,0.870199978351593,0.6209999918937683
28,5103,,,,0.6633777618408203,1.1561368703842163,0.9069333076477051,,,,
29,5279,,,,,,,0.6172000169754028,1.3780392408370972,0.8679999709129333,0.6172000169754028
29,5279,,,,0.6620444655418396,1.1542752981185913,0.9080666899681091,,,,
30,5455,,,,,,,0.6169999837875366,1.3811933994293213,0.8673999905586243,0.6169999837875366
30,5455,,,,0.664377748966217,1.1506037712097168,0.9072889089584351,,,,
31,5631,,,,,,,0.6136000156402588,1.382690668106079,0.8677999973297119,0.6136000156402588
31,5631,,,,0.6604666709899902,1.1483908891677856,0.9080444574356079,,,,
32,5807,,,,,,,0.6173999905586243,1.3737941980361938,0.8690000176429749,0.6173999905586243
32,5807,,,,0.6648889183998108,1.1420440673828125,0.9098444581031799,,,,
33,5983,,,,,,,0.6144000291824341,1.3777353763580322,0.8700000047683716,0.6144000291824341
33,5983,,,,0.6662889122962952,1.1376146078109741,0.9091333150863647,,,,
34,6159,,,,,,,0.6123999953269958,1.383562684059143,0.8686000108718872,0.6123999953269958
34,6159,,,,0.6684666872024536,1.1329219341278076,0.9095555543899536,,,,
35,6335,,,,,,,0.6150000095367432,1.3845375776290894,0.8646000027656555,0.6150000095367432
35,6335,,,,0.6684666872024536,1.1337425708770752,0.9102222323417664,,,,
36,6511,,,,,,,0.6191999912261963,1.375961184501648,0.8659999966621399,0.6191999912261963
36,6511,,,,0.667888879776001,1.1316245794296265,0.9101333618164062,,,,
37,6687,,,,,,,0.6132000088691711,1.3733112812042236,0.8672000169754028,0.6132000088691711
37,6687,,,,0.6698222160339355,1.125609278678894,0.9115555286407471,,,,
38,6863,,,,,,,0.61080002784729,1.3810080289840698,0.8676000237464905,0.61080002784729
38,6863,,,,0.6704666614532471,1.1231904029846191,0.9114888906478882,,,,
39,7039,,,,,,,0.6154000163078308,1.375051498413086,0.8661999702453613,0.6154000163078308
39,7039,,,,0.6684222221374512,1.1229573488235474,0.9116222262382507,,,,
40,7215,,,,,,,0.6161999702453613,1.373453140258789,0.868399977684021,0.6161999702453613
40,7215,,,,0.6715777516365051,1.1167274713516235,0.913266658782959,,,,
41,7391,,,,,,,0.6154000163078308,1.3771029710769653,0.8669999837875366,0.6154000163078308
41,7391,,,,0.6719333529472351,1.1143163442611694,0.9126444458961487,,,,
42,7567,,,,,,,0.6150000095367432,1.37589693069458,0.8687999844551086,0.6150000095367432
42,7567,,,,0.6746888756752014,1.1079694032669067,0.9122222065925598,,,,
43,7743,,,,,,,0.6169999837875366,1.3706300258636475,0.8676000237464905,0.6169999837875366
43,7743,,,,0.6749333143234253,1.1056333780288696,0.912933349609375,,,,
44,7919,,,,,,,0.6226000189781189,1.3717659711837769,0.8668000102043152,0.6226000189781189
44,7919,,,,0.6761999726295471,1.1036579608917236,0.9143555760383606,,,,
45,8095,,,,,,,0.6237999796867371,1.3706997632980347,0.8686000108718872,0.6237999796867371
45,8095,,,,0.6763777732849121,1.101793885231018,0.9136444330215454,,,,
46,8271,,,,,,,0.6140000224113464,1.375226378440857,0.8677999973297119,0.6140000224113464
46,8271,,,,0.6766889095306396,1.0990222692489624,0.9147777557373047,,,,
47,8447,,,,,,,0.6126000285148621,1.378959059715271,0.8697999715805054,0.6126000285148621
47,8447,,,,0.6754666566848755,1.0968735218048096,0.9153333306312561,,,,
48,8623,,,,,,,0.6176000237464905,1.3772999048233032,0.8664000034332275,0.6176000237464905
48,8623,,,,0.679111123085022,1.093284249305725,0.9142888784408569,,,,
49,8799,,,,,,,0.6159999966621399,1.3777706623077393,0.8673999905586243,0.6159999966621399
49,8799,,,,0.6804444193840027,1.0868717432022095,0.9167555570602417,,,,
50,8975,,,,,,,0.6173999905586243,1.368836522102356,0.8669999837875366,0.6173999905586243
50,8975,,,,0.6811110973358154,1.0887130498886108,0.9164222478866577,,,,
51,9151,,,,,,,0.6172000169754028,1.3727256059646606,0.868399977684021,0.6172000169754028
51,9151,,,,0.6790444254875183,1.087567925453186,0.9158889055252075,,,,
52,9327,,,,,,,0.6159999966621399,1.3795017004013062,0.8676000237464905,0.6159999966621399
52,9327,,,,0.6809555292129517,1.0845144987106323,0.9168221950531006,,,,
53,9503,,,,,,,0.6186000108718872,1.3703317642211914,0.8690000176429749,0.6186000108718872
53,9503,,,,0.6783778071403503,1.0818557739257812,0.9163333177566528,,,,
54,9679,,,,,,,0.6177999973297119,1.3705215454101562,0.8708000183105469,0.6177999973297119
54,9679,,,,0.6819777488708496,1.0858418941497803,0.9172888994216919,,,,
55,9855,,,,,,,0.6194000244140625,1.3686810731887817,0.8679999709129333,0.6194000244140625
55,9855,,,,0.6833555698394775,1.0760200023651123,0.9173333048820496,,,,
56,10031,,,,,,,0.6144000291824341,1.3706655502319336,0.8650000095367432,0.6144000291824341
56,10031,,,,0.6832000017166138,1.0764192342758179,0.9182222485542297,,,,
57,10207,,,,,,,0.6140000224113464,1.3740099668502808,0.8697999715805054,0.6140000224113464
57,10207,,,,0.6823999881744385,1.0781657695770264,0.9165777564048767,,,,
58,10383,,,,,,,0.6173999905586243,1.371842622756958,0.8686000108718872,0.6173999905586243
58,10383,,,,0.6839777827262878,1.0745983123779297,0.9181333184242249,,,,
59,10559,,,,,,,0.6215999722480774,1.3713176250457764,0.868399977684021,0.6215999722480774
59,10559,,,,0.6833999752998352,1.0693520307540894,0.9192444682121277,,,,
60,10735,,,,,,,0.6194000244140625,1.3704934120178223,0.868399977684021,0.6194000244140625
60,10735,,,,0.6853777766227722,1.0689274072647095,0.9195555448532104,,,,
61,10911,,,,,,,0.6194000244140625,1.3698749542236328,0.8686000108718872,0.6194000244140625
61,10911,,,,0.683555543422699,1.0693219900131226,0.9191333055496216,,,,
62,11087,,,,,,,0.6190000176429749,1.370593547821045,0.8682000041007996,0.6190000176429749
62,11087,,,,0.6870666742324829,1.063218355178833,0.9192000031471252,,,,
63,11263,,,,,,,0.6204000115394592,1.3651636838912964,0.8687999844551086,0.6204000115394592
63,11263,,,,0.6872444152832031,1.0627434253692627,0.9194222092628479,,,,
64,11439,,,,,,,0.6226000189781189,1.3654597997665405,0.8700000047683716,0.6226000189781189
64,11439,,,,0.6864888668060303,1.064896821975708,0.9182000160217285,,,,
65,11615,,,,,,,0.6169999837875366,1.368631362915039,0.8669999837875366,0.6169999837875366
65,11615,,,,0.6880666613578796,1.0614452362060547,0.9190889000892639,,,,
66,11791,,,,,,,0.6200000047683716,1.366292953491211,0.8679999709129333,0.6200000047683716
66,11791,,,,0.6864666938781738,1.0617611408233643,0.9190666675567627,,,,
67,11967,,,,,,,0.6241999864578247,1.3667793273925781,0.8669999837875366,0.6241999864578247
67,11967,,,,0.686377763748169,1.0625123977661133,0.9187555313110352,,,,
68,12143,,,,,,,0.6240000128746033,1.3629319667816162,0.8690000176429749,0.6240000128746033
68,12143,,,,0.6882666945457458,1.0573419332504272,0.9193999767303467,,,,
69,12319,,,,,,,0.6223999857902527,1.3682787418365479,0.8691999912261963,0.6223999857902527
69,12319,,,,0.6894444227218628,1.0573307275772095,0.919866681098938,,,,
70,12495,,,,,,,0.6208000183105469,1.3665239810943604,0.8679999709129333,0.6208000183105469
70,12495,,,,0.6907555460929871,1.0593804121017456,0.9190889000892639,,,,
71,12671,,,,,,,0.6200000047683716,1.3631614446640015,0.8687999844551086,0.6200000047683716
71,12671,,,,0.6873111128807068,1.0541300773620605,0.9213111400604248,,,,
72,12847,,,,,,,0.6227999925613403,1.3631359338760376,0.8679999709129333,0.6227999925613403
72,12847,,,,0.6902889013290405,1.0543149709701538,0.9203110933303833,,,,
73,13023,,,,,,,0.6218000054359436,1.3630410432815552,0.8694000244140625,0.6218000054359436
73,13023,,,,0.6892222166061401,1.0515927076339722,0.920977771282196,,,,
74,13199,,,,,,,0.6255999803543091,1.363568663597107,0.8691999912261963,0.6255999803543091
74,13199,,,,0.6890888810157776,1.0513169765472412,0.9211111068725586,,,,
75,13375,,,,,,,0.6226000189781189,1.362670660018921,0.8691999912261963,0.6226000189781189
75,13375,,,,0.6898666620254517,1.051756501197815,0.9208889007568359,,,,
76,13551,,,,,,,0.6230000257492065,1.3653532266616821,0.8691999912261963,0.6230000257492065
76,13551,,,,0.6896222233772278,1.0502222776412964,0.922177791595459,,,,
77,13727,,,,,,,0.6240000128746033,1.3637969493865967,0.870199978351593,0.6240000128746033
77,13727,,,,0.6916221976280212,1.0497910976409912,0.920199990272522,,,,
78,13903,,,,,,,0.6240000128746033,1.360424280166626,0.868399977684021,0.6240000128746033
78,13903,,,,0.6911333203315735,1.0471749305725098,0.9218666553497314,,,,
79,14079,,,,,,,0.6177999973297119,1.3644886016845703,0.8677999973297119,0.6177999973297119
79,14079,,,,0.6912888884544373,1.0497040748596191,0.9207333326339722,,,,
80,14255,,,,,,,0.6230000257492065,1.3627115488052368,0.8694000244140625,0.6230000257492065
80,14255,,,,0.6920222043991089,1.0457786321640015,0.9215999841690063,,,,
81,14431,,,,,,,0.6204000115394592,1.3628909587860107,0.8686000108718872,0.6204000115394592
81,14431,,,,0.6908222436904907,1.0445911884307861,0.9217777848243713,,,,
82,14607,,,,,,,0.6237999796867371,1.3631592988967896,0.8677999973297119,0.6237999796867371
82,14607,,,,0.6925333142280579,1.0465363264083862,0.9210666418075562,,,,
83,14783,,,,,,,0.623199999332428,1.3630166053771973,0.8687999844551086,0.623199999332428
83,14783,,,,0.6930000185966492,1.0437355041503906,0.921488881111145,,,,
84,14959,,,,,,,0.6230000257492065,1.3616344928741455,0.8682000041007996,0.6230000257492065
84,14959,,,,0.6948000192642212,1.0416630506515503,0.9215555787086487,,,,
85,15135,,,,,,,0.6205999851226807,1.3621578216552734,0.8686000108718872,0.6205999851226807
85,15135,,,,0.6950444579124451,1.041953444480896,0.9222666621208191,,,,
86,15311,,,,,,,0.6215999722480774,1.3617929220199585,0.868399977684021,0.6215999722480774
86,15311,,,,0.6933555603027344,1.0397887229919434,0.9226222038269043,,,,
87,15487,,,,,,,0.6227999925613403,1.3618619441986084,0.8682000041007996,0.6227999925613403
87,15487,,,,0.6933110952377319,1.0423359870910645,0.9217555522918701,,,,
88,15663,,,,,,,0.6200000047683716,1.361918568611145,0.8691999912261963,0.6200000047683716
88,15663,,,,0.6960222125053406,1.0376447439193726,0.9215555787086487,,,,
89,15839,,,,,,,0.6222000122070312,1.3621375560760498,0.8679999709129333,0.6222000122070312
89,15839,,,,0.6949999928474426,1.0420324802398682,0.9219777584075928,,,,
90,16015,,,,,,,0.621999979019165,1.361901044845581,0.8682000041007996,0.621999979019165
90,16015,,,,0.6939333081245422,1.0405910015106201,0.9227555394172668,,,,
91,16191,,,,,,,0.6218000054359436,1.3619563579559326,0.8690000176429749,0.6218000054359436
91,16191,,,,0.6930666565895081,1.04306960105896,0.9217555522918701,,,,
92,16367,,,,,,,0.6223999857902527,1.3622101545333862,0.8694000244140625,0.6223999857902527
92,16367,,,,0.6953555345535278,1.036571979522705,0.9214000105857849,,,,
93,16543,,,,,,,0.6215999722480774,1.3620209693908691,0.8694000244140625,0.6215999722480774
93,16543,,,,0.6952666640281677,1.0351388454437256,0.9223333597183228,,,,
94,16719,,,,,,,0.6212000250816345,1.3619439601898193,0.8686000108718872,0.6212000250816345
94,16719,,,,0.6934444308280945,1.0398451089859009,0.9219555258750916,,,,
95,16895,,,,,,,0.6209999918937683,1.362052321434021,0.8691999912261963,0.6209999918937683
95,16895,,,,0.6978889107704163,1.0364954471588135,0.9222000241279602,,,,
96,17071,,,,,,,0.6208000183105469,1.3620944023132324,0.8690000176429749,0.6208000183105469
96,17071,,,,0.6939555406570435,1.0401618480682373,0.9227555394172668,,,,
97,17247,,,,,,,0.6212000250816345,1.3621153831481934,0.8694000244140625,0.6212000250816345
97,17247,,,,0.6967111229896545,1.0343385934829712,0.9222888946533203,,,,
98,17423,,,,,,,0.621399998664856,1.3621140718460083,0.8694000244140625,0.621399998664856
98,17423,,,,0.6942889094352722,1.0374237298965454,0.9231111407279968,,,,
99,17599,,,,,,,0.6212000250816345,1.3621137142181396,0.8694000244140625,0.6212000250816345
99,17599,,,,0.6941333413124084,1.0391178131103516,0.9232000112533569,,,,
100,17600,0.6126000285148621,1.3799277544021606,0.8669000267982483,,,,,,,
