epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,45.55683135986328,-45.55683135986328,,,,
1,349,60.818153381347656,-60.818153381347656,,,,
2,524,66.3698501586914,-66.3698501586914,,,,
3,699,69.88847351074219,-69.88847351074219,,,,
4,874,72.51838684082031,-72.51838684082031,,,,
5,1049,74.73937225341797,-74.73937225341797,,,,
6,1224,76.31782531738281,-76.31782531738281,,,,
7,1399,77.76583862304688,-77.76583862304688,,,,
8,1574,79.21377563476562,-79.21377563476562,,,,
9,1749,,,1.9318759441375732,79.0750961303711,-79.0750961303711,79.0750961303711
9,1749,80.58476257324219,-80.58476257324219,,,,
10,1924,81.58277130126953,-81.58277130126953,,,,
11,2099,82.7953872680664,-82.7953872680664,,,,
12,2274,83.52741241455078,-83.52741241455078,,,,
13,2449,84.39624786376953,-84.39624786376953,,,,
14,2624,85.19364166259766,-85.19364166259766,,,,
15,2799,85.84455108642578,-85.84455108642578,,,,
16,2974,86.52961730957031,-86.52961730957031,,,,
17,3149,86.95793151855469,-86.95793151855469,,,,
18,3324,87.52783203125,-87.52783203125,,,,
19,3499,,,1.8131078481674194,85.81806945800781,-85.81806945800781,85.81806945800781
19,3499,88.11803436279297,-88.11803436279297,,,,
20,3674,88.56941223144531,-88.56941223144531,,,,
21,3849,88.90650177001953,-88.90650177001953,,,,
22,4024,89.35095977783203,-89.35095977783203,,,,
23,4199,89.78557586669922,-89.78557586669922,,,,
24,4374,90.09548950195312,-90.09548950195312,,,,
25,4549,90.3765869140625,-90.3765869140625,,,,
26,4724,90.65416717529297,-90.65416717529297,,,,
27,4899,91.04212951660156,-91.04212951660156,,,,
28,5074,91.4063720703125,-91.4063720703125,,,,
29,5249,,,1.778417944908142,88.1436767578125,-88.1436767578125,88.1436767578125
29,5249,91.64066314697266,-91.64066314697266,,,,
30,5424,91.97492218017578,-91.97492218017578,,,,
31,5599,92.41803741455078,-92.41803741455078,,,,
32,5774,92.27734375,-92.27734375,,,,
33,5949,92.7029800415039,-92.7029800415039,,,,
34,6124,92.77223205566406,-92.77223205566406,,,,
35,6299,93.0152816772461,-93.0152816772461,,,,
36,6474,93.26812744140625,-93.26812744140625,,,,
37,6649,93.53738403320312,-93.53738403320312,,,,
38,6824,93.7499008178711,-93.7499008178711,,,,
39,6999,,,1.7288711071014404,91.08759307861328,-91.08759307861328,91.08759307861328
39,6999,93.9489974975586,-93.9489974975586,,,,
40,7174,94.10751342773438,-94.10751342773438,,,,
41,7349,94.24544525146484,-94.24544525146484,,,,
42,7524,94.55897521972656,-94.55897521972656,,,,
43,7699,94.61626434326172,-94.61626434326172,,,,
44,7874,94.58041381835938,-94.58041381835938,,,,
45,8049,94.75564575195312,-94.75564575195312,,,,
46,8224,95.00540924072266,-95.00540924072266,,,,
47,8399,95.13983154296875,-95.13983154296875,,,,
48,8574,95.2131118774414,-95.2131118774414,,,,
49,8749,,,1.719090223312378,91.85486602783203,-91.85486602783203,91.85486602783203
49,8749,95.49650573730469,-95.49650573730469,,,,
50,8924,95.49855041503906,-95.49855041503906,,,,
51,9099,95.61138153076172,-95.61138153076172,,,,
52,9274,95.74044799804688,-95.74044799804688,,,,
53,9449,95.86222076416016,-95.86222076416016,,,,
54,9624,96.13833618164062,-96.13833618164062,,,,
55,9799,96.27034759521484,-96.27034759521484,,,,
56,9974,96.20274353027344,-96.20274353027344,,,,
57,10149,96.35601806640625,-96.35601806640625,,,,
58,10324,96.49235534667969,-96.49235534667969,,,,
59,10499,,,1.7151004076004028,92.42756652832031,-92.42756652832031,92.42756652832031
59,10499,96.66349029541016,-96.66349029541016,,,,
60,10674,96.67051696777344,-96.67051696777344,,,,
61,10849,96.7932357788086,-96.7932357788086,,,,
62,11024,96.87677764892578,-96.87677764892578,,,,
63,11199,97.13522338867188,-97.13522338867188,,,,
64,11374,97.13329315185547,-97.13329315185547,,,,
65,11549,97.12224578857422,-97.12224578857422,,,,
66,11724,97.38957214355469,-97.38957214355469,,,,
67,11899,97.51620483398438,-97.51620483398438,,,,
68,12074,97.46585845947266,-97.46585845947266,,,,
69,12249,,,1.6960642337799072,93.56118774414062,-93.56118774414062,93.56118774414062
69,12249,97.71489715576172,-97.71489715576172,,,,
70,12424,97.75906372070312,-97.75906372070312,,,,
71,12599,97.8497085571289,-97.8497085571289,,,,
72,12774,97.8904037475586,-97.8904037475586,,,,
73,12949,97.96776580810547,-97.96776580810547,,,,
74,13124,97.98594665527344,-97.98594665527344,,,,
75,13299,98.11935424804688,-98.11935424804688,,,,
76,13474,98.23302459716797,-98.23302459716797,,,,
77,13649,98.37704467773438,-98.37704467773438,,,,
78,13824,98.38965606689453,-98.38965606689453,,,,
79,13999,,,1.6798309087753296,94.1831283569336,-94.1831283569336,94.1831283569336
79,13999,98.49254608154297,-98.49254608154297,,,,
80,14174,98.5177993774414,-98.5177993774414,,,,
81,14349,98.66896057128906,-98.66896057128906,,,,
82,14524,98.69430541992188,-98.69430541992188,,,,
83,14699,98.83783721923828,-98.83783721923828,,,,
84,14874,99.02722930908203,-99.02722930908203,,,,
