epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/loss,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/loss,val/whitening,val_score
40,7174,0.41464778780937195,88.4917221069336,187.71099853515625,-72.94207000732422,0.016936173662543297,,,,,,,
41,7349,0.41427311301231384,88.28211212158203,188.3647918701172,-72.91117858886719,0.01693623512983322,,,,,,,
42,7524,0.4128037691116333,88.4057388305664,188.43199157714844,-73.23635864257812,0.01689826510846615,,,,,,,
43,7699,0.40907758474349976,88.86576080322266,188.7257843017578,-74.232177734375,0.0168379507958889,,,,,,,
44,7874,0.41257768869400024,88.37189483642578,188.8916473388672,-73.32347106933594,0.016820762306451797,,,,,,,
45,8049,0.40598419308662415,88.97185516357422,189.19662475585938,-74.82832336425781,0.016853194683790207,,,,,,,
46,8224,0.40497148036956787,88.94390869140625,189.01937866210938,-74.89460754394531,0.016840612515807152,,,,,,,
47,8399,0.4044758379459381,88.93791198730469,189.48147583007812,-75.04443359375,0.016839364543557167,,,,,,,
48,8574,0.40603819489479065,88.86698150634766,189.90765380859375,-74.85877227783203,0.01686619035899639,,,,,,,
49,8749,,,,,,6.754495143890381,0.4368617534637451,88.56793975830078,188.48583984375,-70.32938385009766,0.017402498051524162,70.32938385009766
49,8749,0.40151724219322205,89.06010437011719,190.3016815185547,-75.70932006835938,0.016870947554707527,,,,,,,
50,8924,0.4002394378185272,89.15472412109375,190.1968231201172,-75.94660186767578,0.01686636172235012,,,,,,,
51,9099,0.4000449478626251,89.23560333251953,190.477783203125,-76.10853576660156,0.01686258800327778,,,,,,,
52,9274,0.39714521169662476,89.4563980102539,190.58238220214844,-76.72139739990234,0.01690169982612133,,,,,,,
53,9449,0.3942999243736267,89.67733001708984,190.8582305908203,-77.36168670654297,0.016895828768610954,,,,,,,
54,9624,0.39644888043403625,89.38729095458984,190.941650390625,-76.81319427490234,0.01691836677491665,,,,,,,
55,9799,0.3936690092086792,89.61503601074219,191.3682403564453,-77.48213958740234,0.016924986615777016,,,,,,,
56,9974,0.39000633358955383,89.87370300292969,191.26055908203125,-78.1880111694336,0.01697283796966076,,,,,,,
57,10149,0.3936298191547394,89.61876678466797,191.2769012451172,-77.47254180908203,0.016995320096611977,,,,,,,
58,10324,0.38967469334602356,89.99785614013672,191.5205078125,-78.4066162109375,0.016995113343000412,,,,,,,
59,10499,,,,,,6.678009510040283,0.42604610323905945,89.00495147705078,189.6199188232422,-72.3775405883789,0.01749785803258419,72.3775405883789
59,10499,0.3906460106372833,89.77596282958984,191.72926330566406,-78.10204315185547,0.017048509791493416,,,,,,,
60,10674,0.3883436322212219,89.9258804321289,191.6906280517578,-78.53894805908203,0.01706765592098236,,,,,,,
61,10849,0.3879770040512085,89.99829864501953,191.85633850097656,-78.69145965576172,0.017060475423932076,,,,,,,
62,11024,0.39072853326797485,89.80946350097656,192.26336669921875,-78.23180389404297,0.017113368958234787,,,,,,,
63,11199,0.38352909684181213,90.33171081542969,192.32049560546875,-79.68697357177734,0.017138313502073288,,,,,,,
64,11374,0.38396313786506653,90.2962417602539,192.63600158691406,-79.65904235839844,0.0171603262424469,,,,,,,
65,11549,0.3831460177898407,90.26883697509766,192.64723205566406,-79.73841857910156,0.017172813415527344,,,,,,,
66,11724,0.3811716139316559,90.51280975341797,192.9553985595703,-80.29676055908203,0.017193233594298363,,,,,,,
67,11899,0.38207897543907166,90.25054168701172,193.0675048828125,-79.94070434570312,0.017229381948709488,,,,,,,
68,12074,0.38012585043907166,90.49585723876953,193.1156463623047,-80.44563293457031,0.017284316942095757,,,,,,,
69,12249,,,,,,6.599310874938965,0.41421157121658325,89.6031723022461,191.1837615966797,-74.80317687988281,0.01766100525856018,74.80317687988281
69,12249,0.37725555896759033,90.51652526855469,193.3175048828125,-80.87403869628906,0.017278974875807762,,,,,,,
70,12424,0.37907958030700684,90.39701843261719,193.43008422851562,-80.54352569580078,0.017311977222561836,,,,,,,
71,12599,0.37494567036628723,90.84362030029297,193.7067413330078,-81.57453918457031,0.017331602051854134,,,,,,,
72,12774,0.3737888038158417,90.84571075439453,193.46609497070312,-81.67660522460938,0.017349306493997574,,,,,,,
73,12949,0.37344300746917725,90.94194793701172,193.5380401611328,-81.83146667480469,0.017398836091160774,,,,,,,
74,13124,0.37222054600715637,91.06153106689453,193.733642578125,-82.14662170410156,0.01741499826312065,,,,,,,
75,13299,0.37306129932403564,90.8758316040039,193.8134765625,-81.86921691894531,0.01745854876935482,,,,,,,
76,13474,0.37017446756362915,91.13562774658203,194.0474090576172,-82.5452880859375,0.017469769343733788,,,,,,,
77,13649,0.37013891339302063,91.02816772460938,194.3239288330078,-82.49768829345703,0.017499050125479698,,,,,,,
78,13824,0.36763978004455566,91.27058410644531,194.41404724121094,-83.07798767089844,0.017539266496896744,,,,,,,
79,13999,,,,,,6.51414680480957,0.4050581753253937,90.12596893310547,192.67820739746094,-76.79633331298828,0.0178323183208704,76.79633331298828
79,13999,0.37008583545684814,91.13530731201172,194.4482879638672,-82.6363754272461,0.017573323100805283,,,,,,,
80,14174,0.37053415179252625,90.9781723022461,194.54306030273438,-82.44082641601562,0.017625542357563972,,,,,,,
81,14349,0.3644207715988159,91.46575927734375,194.8141326904297,-83.76509094238281,0.017642797902226448,,,,,,,
82,14524,0.36543452739715576,91.5457992553711,194.73841857910156,-83.7001724243164,0.017679324373602867,,,,,,,
83,14699,0.36681458353996277,91.19318389892578,195.0100860595703,-83.2252197265625,0.01771603710949421,,,,,,,
84,14874,0.3638298809528351,91.62781524658203,195.2100830078125,-84.0819091796875,0.01774018630385399,,,,,,,
85,15049,0.3649304509162903,91.4178237915039,194.8325653076172,-83.65544891357422,0.017800282686948776,,,,,,,
86,15224,0.3605591356754303,91.59762573242188,195.27723693847656,-84.48369598388672,0.017832104116678238,,,,,,,
87,15399,0.36204013228416443,91.70288848876953,195.36415100097656,-84.41670989990234,0.01784065179526806,,,,,,,
88,15574,0.3598574995994568,91.7966079711914,195.6202392578125,-84.84102630615234,0.017885318025946617,,,,,,,
89,15749,,,,,,6.479891777038574,0.3980092406272888,90.60679626464844,193.5202178955078,-78.347412109375,0.018247734755277634,78.347412109375
89,15749,0.3622884750366211,91.55077362060547,195.77175903320312,-84.31428527832031,0.01794196106493473,,,,,,,
90,15924,0.3611029386520386,91.67816162109375,195.6984100341797,-84.57866668701172,0.01797635294497013,,,,,,,
91,16099,0.35557615756988525,92.15110778808594,195.6882781982422,-85.7570571899414,0.01800043322145939,,,,,,,
92,16274,0.358782559633255,91.794189453125,195.62086486816406,-84.97614288330078,0.018028881400823593,,,,,,,
93,16449,0.3561783730983734,91.95022583007812,195.80020141601562,-85.5013656616211,0.018070992082357407,,,,,,,
94,16624,0.3555013835430145,92.14446258544922,195.9929962158203,-85.8207778930664,0.01811506785452366,,,,,,,
95,16799,0.3555140793323517,92.07395935058594,196.12631225585938,-85.77523040771484,0.01814967766404152,,,,,,,
96,16974,0.35211363434791565,92.10575103759766,196.24147033691406,-86.26532745361328,0.018185660243034363,,,,,,,
97,17149,0.35255444049835205,92.15839385986328,196.428466796875,-86.29894256591797,0.01820661872625351,,,,,,,
98,17324,0.3529202342033386,92.14732360839844,196.39695739746094,-86.23468780517578,0.018257541581988335,,,,,,,
99,17499,,,,,,6.503840446472168,0.4012123644351959,90.48424530029297,193.5488739013672,-77.82027435302734,0.018546288833022118,77.82027435302734
99,17499,0.35368382930755615,92.07752990722656,196.37689208984375,-86.0631103515625,0.01828782446682453,,,,,,,
100,17674,0.3501967787742615,92.4025650024414,196.58978271484375,-86.87702941894531,0.018335867673158646,,,,,,,
101,17849,0.34994104504585266,92.44161224365234,196.72067260742188,-86.97494506835938,0.01835193671286106,,,,,,,
102,18024,0.3472965657711029,92.58847045898438,196.63995361328125,-87.44413757324219,0.018390333279967308,,,,,,,
103,18199,0.34882429242134094,92.51952362060547,196.7761993408203,-87.20684814453125,0.01842261292040348,,,,,,,
104,18374,0.34743136167526245,92.68936157226562,196.9453125,-87.58877563476562,0.01843133568763733,,,,,,,
105,18549,0.349392294883728,92.35694122314453,196.94122314453125,-87.0045166015625,0.018478715792298317,,,,,,,
106,18724,0.3437713384628296,92.94513702392578,197.45443725585938,-88.41475677490234,0.018518513068556786,,,,,,,
107,18899,0.3491346836090088,92.41080474853516,197.315673828125,-87.1661148071289,0.018547333776950836,,,,,,,
108,19074,0.34227454662323,92.90753173828125,197.29437255859375,-88.53663635253906,0.018587296828627586,,,,,,,
109,19249,,,,,,6.39958381652832,0.3876306414604187,91.31389617919922,195.04136657714844,-80.68661499023438,0.018829036504030228,80.68661499023438
109,19249,0.3429138958454132,92.73335266113281,197.59410095214844,-88.34056091308594,0.018602700904011726,,,,,,,
110,19424,0.34472066164016724,92.5782699584961,197.7635498046875,-87.9881362915039,0.01862785406410694,,,,,,,
111,19599,0.34391552209854126,92.68209075927734,197.59310913085938,-88.16085052490234,0.018673861399292946,,,,,,,
112,19774,0.3408643901348114,92.87945556640625,197.81912231445312,-88.7939453125,0.018713615834712982,,,,,,,
113,19949,0.3416162431240082,92.8498764038086,197.91957092285156,-88.68817901611328,0.018729643896222115,,,,,,,
114,20124,0.34058424830436707,92.89895629882812,197.9922332763672,-88.88381958007812,0.018780142068862915,,,,,,,
115,20299,0.3388841152191162,93.00469970703125,198.1872100830078,-89.24613189697266,0.018812350928783417,,,,,,,
116,20474,0.3388780653476715,93.01476287841797,198.1041717529297,-89.24040985107422,0.018851444125175476,,,,,,,
117,20649,0.33758407831192017,93.25387573242188,198.2467803955078,-89.67362976074219,0.018883023411035538,,,,,,,
118,20824,0.335416704416275,93.41749572753906,198.5284423828125,-90.17092895507812,0.018903274089097977,,,,,,,
119,20999,,,,,,6.3490424156188965,0.3804920017719269,91.73576354980469,195.9000701904297,-82.19363403320312,0.019161107018589973,82.19363403320312
119,20999,0.33657899498939514,93.16416931152344,198.4055633544922,-89.74423217773438,0.018928324803709984,,,,,,,
120,21174,0.3333938419818878,93.57189178466797,198.4298858642578,-90.56449127197266,0.018963713198900223,,,,,,,
121,21349,0.33273375034332275,93.58544921875,198.7755126953125,-90.73165893554688,0.018988313153386116,,,,,,,
122,21524,0.3344372510910034,93.18168640136719,198.801025390625,-90.1148910522461,0.01903710700571537,,,,,,,
123,21699,0.3333390951156616,93.59087371826172,198.8418731689453,-90.67280578613281,0.019049672409892082,,,,,,,
124,21874,0.3311474025249481,93.70521545410156,198.7294158935547,-91.04508209228516,0.0190961342304945,,,,,,,
125,22049,0.3327670395374298,93.5473403930664,199.1838836669922,-90.77079772949219,0.019137492403388023,,,,,,,
126,22224,0.33022233843803406,93.74388122558594,199.0430145263672,-91.26483154296875,0.01915053278207779,,,,,,,
127,22399,0.33168643712997437,93.44599151611328,199.2432403564453,-90.8196029663086,0.019176041707396507,,,,,,,
128,22574,0.3288361728191376,93.6734390258789,199.3921661376953,-91.44161987304688,0.019203513860702515,,,,,,,
129,22749,,,,,,6.302729606628418,0.3756217956542969,91.9069595336914,196.52920532226562,-83.11381530761719,0.019399629905819893,83.11381530761719
129,22749,0.3291487991809845,93.6971664428711,199.36805725097656,-91.42050170898438,0.01922200806438923,,,,,,,
130,22924,0.33037540316581726,93.7601318359375,199.34149169921875,-91.32109832763672,0.01927219331264496,,,,,,,
131,23099,0.32834896445274353,93.7399673461914,199.4630126953125,-91.58460235595703,0.01929692178964615,,,,,,,
132,23274,0.32873302698135376,93.74325561523438,199.53929138183594,-91.55398559570312,0.01932234689593315,,,,,,,
133,23449,0.32750067114830017,93.9080581665039,199.59959411621094,-91.88855743408203,0.01935158297419548,,,,,,,
134,23624,0.32687148451805115,93.988525390625,199.5301971435547,-92.0356216430664,0.019391508772969246,,,,,,,
135,23799,0.3234577178955078,94.28981018066406,199.91616821289062,-92.8509750366211,0.01943192258477211,,,,,,,
136,23974,0.32385534048080444,94.28313446044922,199.9375457763672,-92.7977066040039,0.01944076083600521,,,,,,,
137,24149,0.3212686777114868,94.47998809814453,200.22264099121094,-93.38265991210938,0.019457675516605377,,,,,,,
138,24324,0.323140949010849,94.15025329589844,199.9112091064453,-92.7509765625,0.01947038248181343,,,,,,,
139,24499,,,,,,6.2844743728637695,0.37041908502578735,92.51284790039062,196.89517211914062,-84.45863342285156,0.019606133922934532,84.45863342285156
139,24499,0.32068803906440735,94.42259979248047,200.50534057617188,-93.45610809326172,0.01949666626751423,,,,,,,
140,24674,0.3214854896068573,94.31714630126953,200.3878631591797,-93.22506713867188,0.01952376961708069,,,,,,,
141,24849,0.3222910463809967,94.26588439941406,200.5751190185547,-93.10808563232422,0.019544502720236778,,,,,,,
142,25024,0.3187704384326935,94.63459777832031,200.58689880371094,-93.92980194091797,0.01955495774745941,,,,,,,
143,25199,0.3179706931114197,94.75648498535156,200.77902221679688,-94.19249725341797,0.019579270854592323,,,,,,,
144,25374,0.3189064562320709,94.54811096191406,200.73045349121094,-93.85457611083984,0.01960746943950653,,,,,,,
145,25549,0.3155077397823334,94.81307220458984,200.80429077148438,-94.56930541992188,0.019637444987893105,,,,,,,
146,25724,0.3167411983013153,94.7455825805664,201.11973571777344,-94.40702056884766,0.019646622240543365,,,,,,,
147,25899,0.3152429759502411,94.79330444335938,200.94247436523438,-94.6110610961914,0.019665982574224472,,,,,,,
148,26074,0.3154364824295044,94.8752670288086,201.1038360595703,-94.70051574707031,0.01967611536383629,,,,,,,
149,26249,,,,,,6.27736234664917,0.36852794885635376,92.83040618896484,197.870849609375,-85.21331787109375,0.019681597128510475,85.21331787109375
149,26249,0.31528258323669434,94.90054321289062,201.177001953125,-94.76007843017578,0.019694659858942032,,,,,,,
150,26424,0.314211368560791,94.82861328125,201.34933471679688,-94.85971069335938,0.019712386652827263,,,,,,,
151,26599,0.3159443140029907,94.74539184570312,201.16232299804688,-94.51725769042969,0.019721949473023415,,,,,,,
152,26774,0.31526318192481995,94.85453033447266,201.30860900878906,-94.74283599853516,0.01974557153880596,,,,,,,
153,26949,0.3116767108440399,95.09625244140625,201.4122772216797,-95.46434020996094,0.019761960953474045,,,,,,,
154,27124,0.31349727511405945,94.94683074951172,201.4935302734375,-95.0981216430664,0.019776875153183937,,,,,,,
155,27299,0.3124592900276184,94.9906005859375,201.8363800048828,-95.34326171875,0.019789332523941994,,,,,,,
156,27474,0.3107472360134125,95.24860382080078,201.91795349121094,-95.83673095703125,0.019802359864115715,,,,,,,
157,27649,0.30958837270736694,95.11750030517578,201.50064086914062,-95.77049255371094,0.019818175584077835,,,,,,,
158,27824,0.3097766041755676,95.18238067626953,201.8563995361328,-95.88238525390625,0.01983051747083664,,,,,,,
159,27999,,,,,,6.20639181137085,0.36108195781707764,93.12269592285156,198.3731231689453,-86.55888366699219,0.0199472326785326,86.55888366699219
159,27999,0.3075139820575714,95.42701721191406,201.965087890625,-96.43838500976562,0.019842468202114105,,,,,,,
160,28174,0.30681920051574707,95.44629669189453,202.0323486328125,-96.56002044677734,0.01985609345138073,,,,,,,
161,28349,0.3082951009273529,95.48937225341797,201.91696166992188,-96.39107513427734,0.01987351104617119,,,,,,,
162,28524,0.3097226023674011,95.37162780761719,201.93292236328125,-96.09384155273438,0.019880495965480804,,,,,,,
163,28699,0.3064749240875244,95.47931671142578,202.33863830566406,-96.69833374023438,0.019896596670150757,,,,,,,
164,28874,0.3056343197822571,95.58123016357422,202.39109802246094,-96.91835021972656,0.019902558997273445,,,,,,,
165,29049,0.30650594830513,95.38213348388672,202.3627471923828,-96.60204315185547,0.01991504430770874,,,,,,,
166,29224,0.30442067980766296,95.61551666259766,202.25018310546875,-97.07978820800781,0.019923189654946327,,,,,,,
167,29399,0.3074355721473694,95.40876007080078,202.32098388671875,-96.50125122070312,0.019933441653847694,,,,,,,
168,29574,0.3065251111984253,95.4035415649414,202.4325408935547,-96.63484191894531,0.019936563447117805,,,,,,,
169,29749,,,,,,6.1767191886901855,0.35668691992759705,93.41484069824219,198.9464569091797,-87.52819061279297,0.020008154213428497,87.52819061279297
169,29749,0.30628660321235657,95.36055755615234,202.42750549316406,-96.6214599609375,0.019941333681344986,,,,,,,
170,29924,0.30366250872612,95.76236724853516,202.37033081054688,-97.3476791381836,0.0199466310441494,,,,,,,
171,30099,0.30307847261428833,95.77630615234375,202.60150146484375,-97.48258972167969,0.019957207143306732,,,,,,,
172,30274,0.3027660548686981,95.76803588867188,202.80328369140625,-97.55465698242188,0.019972290843725204,,,,,,,
173,30449,0.3031812012195587,95.67674255371094,202.7104949951172,-97.39168548583984,0.01997605338692665,,,,,,,
174,30624,0.3023699223995209,95.75298309326172,202.75250244140625,-97.58015441894531,0.019982459023594856,,,,,,,
175,30799,0.304058700799942,95.73046112060547,202.79754638671875,-97.35050964355469,0.019987160339951515,,,,,,,
176,30974,0.30371999740600586,95.48678588867188,202.89637756347656,-97.169921875,0.019996894523501396,,,,,,,
177,31149,0.30226120352745056,95.66360473632812,202.85243225097656,-97.52464294433594,0.020001057535409927,,,,,,,
178,31324,0.29995355010032654,96.07942962646484,202.94183349609375,-98.25371551513672,0.020001748576760292,,,,,,,
179,31499,,,,,,6.159112453460693,0.3541933298110962,93.6410140991211,199.2243194580078,-88.12905883789062,0.020066041499376297,88.12905883789062
179,31499,0.30095764994621277,95.91389465332031,202.99778747558594,-97.97085571289062,0.02000129036605358,,,,,,,
180,31674,0.30132004618644714,95.94097900390625,202.88388061523438,-97.92878723144531,0.020006045699119568,,,,,,,
181,31849,0.2994459271430969,95.92765808105469,202.96701049804688,-98.17198944091797,0.020007792860269547,,,,,,,
182,32024,0.3000394105911255,95.99876403808594,203.22117614746094,-98.21794891357422,0.020010624080896378,,,,,,,
183,32199,0.30047163367271423,95.94534301757812,203.20350646972656,-98.10563659667969,0.020015161484479904,,,,,,,
184,32374,0.30160966515541077,95.85628509521484,203.1026611328125,-97.8508071899414,0.020020995289087296,,,,,,,
185,32549,0.2983890771865845,96.05305480957031,203.10354614257812,-98.45993041992188,0.020025432109832764,,,,,,,
186,32724,0.29991084337234497,96.05630493164062,203.14512634277344,-98.27666473388672,0.020021382719278336,,,,,,,
187,32899,0.2997371256351471,95.97806549072266,202.93446350097656,-98.17859649658203,0.020023273304104805,,,,,,,
188,33074,0.2987700402736664,96.14443969726562,203.16192626953125,-98.51422119140625,0.020025022327899933,,,,,,,
189,33249,,,,,,6.147189617156982,0.352779358625412,93.73280334472656,199.40203857421875,-88.43731689453125,0.020142408087849617,88.43731689453125
189,33249,0.29582613706588745,96.23374938964844,203.3182830810547,-99.01165008544922,0.020024802535772324,,,,,,,
190,33424,0.29703930020332336,96.2513427734375,203.48345947265625,-98.9070053100586,0.02002668008208275,,,,,,,
191,33599,0.29921483993530273,96.00438690185547,203.25347900390625,-98.3355941772461,0.020030343905091286,,,,,,,
192,33774,0.29952386021614075,95.90863800048828,203.04864501953125,-98.15927124023438,0.020029544830322266,,,,,,,
193,33949,0.2993583381175995,96.08924865722656,203.15419006347656,-98.38214111328125,0.0200284905731678,,,,,,,
194,34124,0.3006599545478821,95.79048156738281,203.37513732910156,-97.96101379394531,0.020029442384839058,,,,,,,
195,34299,0.2971225082874298,96.27635955810547,203.3156280517578,-98.88774871826172,0.02003021538257599,,,,,,,
196,34474,0.2978939712047577,96.07559204101562,203.22901916503906,-98.5709457397461,0.020030297338962555,,,,,,,
197,34649,0.29769518971443176,96.14535522460938,203.2022705078125,-98.66078186035156,0.020030664280056953,,,,,,,
198,34824,0.29661649465560913,96.23261260986328,203.26181030273438,-98.89803314208984,0.020031871274113655,,,,,,,
199,34999,,,,,,6.143102169036865,0.3527527451515198,93.6785888671875,199.44090270996094,-88.39431762695312,0.020089471712708473,88.39431762695312
199,34999,0.2994040250778198,95.8747329711914,203.31077575683594,-98.19314575195312,0.020030837506055832,,,,,,,
