epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,110.47058868408203,-110.47058868408203,,,,
1,233,156.26065063476562,-156.26065063476562,,,,
2,350,188.25315856933594,-188.25315856933594,,,,
3,467,205.3658447265625,-205.3658447265625,,,,
4,584,216.91363525390625,-216.91363525390625,,,,
5,701,224.78012084960938,-224.78012084960938,,,,
6,818,230.2820281982422,-230.2820281982422,,,,
7,935,234.90127563476562,-234.90127563476562,,,,
8,1052,237.49513244628906,-237.49513244628906,,,,
9,1169,,,4.948000907897949,240.42977905273438,-240.42977905273438,240.42977905273438
9,1169,240.97479248046875,-240.97479248046875,,,,
10,1286,243.80767822265625,-243.80767822265625,,,,
11,1403,246.4127655029297,-246.4127655029297,,,,
12,1520,249.1223907470703,-249.1223907470703,,,,
13,1637,251.20449829101562,-251.20449829101562,,,,
14,1754,253.7167510986328,-253.7167510986328,,,,
15,1871,255.24436950683594,-255.24436950683594,,,,
16,1988,257.14459228515625,-257.14459228515625,,,,
17,2105,258.9057922363281,-258.9057922363281,,,,
18,2222,260.4963073730469,-260.4963073730469,,,,
19,2339,,,5.002443790435791,259.0512390136719,-259.0512390136719,259.0512390136719
19,2339,262.38592529296875,-262.38592529296875,,,,
20,2456,263.52618408203125,-263.52618408203125,,,,
21,2573,265.1490783691406,-265.1490783691406,,,,
22,2690,265.9302673339844,-265.9302673339844,,,,
23,2807,267.4839172363281,-267.4839172363281,,,,
24,2924,268.376220703125,-268.376220703125,,,,
25,3041,268.7223815917969,-268.7223815917969,,,,
26,3158,270.08251953125,-270.08251953125,,,,
27,3275,271.162109375,-271.162109375,,,,
28,3392,271.8042297363281,-271.8042297363281,,,,
29,3509,,,5.058961391448975,269.9347839355469,-269.9347839355469,269.9347839355469
29,3509,272.3945007324219,-272.3945007324219,,,,
30,3626,273.2918395996094,-273.2918395996094,,,,
31,3743,274.0948791503906,-274.0948791503906,,,,
32,3860,274.91265869140625,-274.91265869140625,,,,
33,3977,275.4552001953125,-275.4552001953125,,,,
34,4094,275.66253662109375,-275.66253662109375,,,,
35,4211,276.40069580078125,-276.40069580078125,,,,
