epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,174,65.32784271240234,-65.32784271240234,,,,
1,349,93.94551086425781,-93.94551086425781,,,,
2,524,112.07598114013672,-112.07598114013672,,,,
3,699,122.8587646484375,-122.8587646484375,,,,
4,874,129.96543884277344,-129.96543884277344,,,,
5,1049,135.68466186523438,-135.68466186523438,,,,
6,1224,140.55853271484375,-140.55853271484375,,,,
7,1399,146.1439971923828,-146.1439971923828,,,,
8,1574,151.31845092773438,-151.31845092773438,,,,
9,1749,,,4.6795454025268555,154.99624633789062,-154.99624633789062,154.99624633789062
9,1749,155.59063720703125,-155.59063720703125,,,,
10,1924,159.62991333007812,-159.62991333007812,,,,
11,2099,162.831298828125,-162.831298828125,,,,
12,2274,166.02635192871094,-166.02635192871094,,,,
13,2449,168.04029846191406,-168.04029846191406,,,,
14,2624,170.0203094482422,-170.0203094482422,,,,
15,2799,171.51991271972656,-171.51991271972656,,,,
16,2974,173.3614044189453,-173.3614044189453,,,,
17,3149,174.8834991455078,-174.8834991455078,,,,
18,3324,175.88034057617188,-175.88034057617188,,,,
19,3499,,,4.391709804534912,174.80130004882812,-174.80130004882812,174.80130004882812
19,3499,177.0313262939453,-177.0313262939453,,,,
20,3674,177.90139770507812,-177.90139770507812,,,,
21,3849,179.0268096923828,-179.0268096923828,,,,
22,4024,179.62973022460938,-179.62973022460938,,,,
23,4199,180.46896362304688,-180.46896362304688,,,,
24,4374,181.1875457763672,-181.1875457763672,,,,
25,4549,181.8404083251953,-181.8404083251953,,,,
26,4724,182.61146545410156,-182.61146545410156,,,,
27,4899,183.08766174316406,-183.08766174316406,,,,
28,5074,183.30870056152344,-183.30870056152344,,,,
29,5249,,,4.307241439819336,180.44219970703125,-180.44219970703125,180.44219970703125
29,5249,184.20867919921875,-184.20867919921875,,,,
30,5424,184.3347930908203,-184.3347930908203,,,,
31,5599,184.8174285888672,-184.8174285888672,,,,
32,5774,185.34706115722656,-185.34706115722656,,,,
33,5949,185.46170043945312,-185.46170043945312,,,,
34,6124,186.1138916015625,-186.1138916015625,,,,
35,6299,186.2239227294922,-186.2239227294922,,,,
36,6474,187.10862731933594,-187.10862731933594,,,,
37,6649,186.8762969970703,-186.8762969970703,,,,
38,6824,187.37535095214844,-187.37535095214844,,,,
39,6999,,,4.2376179695129395,184.09364318847656,-184.09364318847656,184.09364318847656
39,6999,187.4998016357422,-187.4998016357422,,,,
40,7174,187.8906707763672,-187.8906707763672,,,,
41,7349,188.26817321777344,-188.26817321777344,,,,
42,7524,188.52816772460938,-188.52816772460938,,,,
43,7699,188.7509002685547,-188.7509002685547,,,,
44,7874,189.1676788330078,-189.1676788330078,,,,
45,8049,189.24343872070312,-189.24343872070312,,,,
46,8224,189.6803741455078,-189.6803741455078,,,,
47,8399,189.68328857421875,-189.68328857421875,,,,
48,8574,190.0749053955078,-190.0749053955078,,,,
49,8749,,,4.164618968963623,186.8975830078125,-186.8975830078125,186.8975830078125
49,8749,190.21682739257812,-190.21682739257812,,,,
50,8924,190.375,-190.375,,,,
51,9099,190.65206909179688,-190.65206909179688,,,,
52,9274,190.9467010498047,-190.9467010498047,,,,
53,9449,191.03492736816406,-191.03492736816406,,,,
54,9624,191.10690307617188,-191.10690307617188,,,,
55,9799,191.40142822265625,-191.40142822265625,,,,
56,9974,192.0289306640625,-192.0289306640625,,,,
57,10149,191.81268310546875,-191.81268310546875,,,,
58,10324,191.87884521484375,-191.87884521484375,,,,
59,10499,,,4.113828659057617,188.83700561523438,-188.83700561523438,188.83700561523438
59,10499,192.14381408691406,-192.14381408691406,,,,
60,10674,192.57586669921875,-192.57586669921875,,,,
61,10849,192.51243591308594,-192.51243591308594,,,,
62,11024,192.80091857910156,-192.80091857910156,,,,
63,11199,192.73373413085938,-192.73373413085938,,,,
64,11374,193.0796661376953,-193.0796661376953,,,,
65,11549,193.15538024902344,-193.15538024902344,,,,
66,11724,193.16250610351562,-193.16250610351562,,,,
67,11899,193.35025024414062,-193.35025024414062,,,,
68,12074,193.48104858398438,-193.48104858398438,,,,
69,12249,,,4.10330867767334,190.10427856445312,-190.10427856445312,190.10427856445312
69,12249,193.67477416992188,-193.67477416992188,,,,
