family,seed_index,seed,views,noise_std,max_epochs,global_optimizer_step,train_samples,calibration_samples,test_samples,oracle_samples,trainable_parameters,topk_spectrum_mae,topk_spectrum_relative_l1,heldout_trace,oracle_topk_trace,final_validation_score,training_duration_seconds,checkpoint,source
two_moons,1,20310001,8,0.2,100,2000,20000,20000,20000,100000,37920,0.20292479471117225,0.3885357094719998,11.603292465209961,8.356495004773144,11.639592170715332,16.591412148904055,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/two_moons_seed1.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/e1_neural_nonlinear.json
two_moons,2,20310002,8,0.2,100,2000,20000,20000,20000,100000,37920,0.21929593590675625,0.42054555174957414,11.852027893066406,8.343293514604754,11.643326759338379,16.875529240933247,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/two_moons_seed2.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/e1_neural_nonlinear.json
two_moons,3,20310003,8,0.2,100,2000,20000,20000,20000,100000,37920,0.215617335326375,0.4120110571603023,11.823141098022461,8.373264030823684,11.724421501159668,16.64123454503715,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/two_moons_seed3.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/e1_neural_nonlinear.json
gmm,1,20310001,8,0.2,100,2000,20000,20000,20000,100000,37920,0.1976275922660026,0.5294969781920206,8.690629005432129,5.9717837995089305,8.610774040222168,16.69197936495766,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/gmm_seed1.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/e1_neural_nonlinear.json
gmm,2,20310002,8,0.2,100,2000,20000,20000,20000,100000,37920,0.19834000533933294,0.5295829764482373,8.65584659576416,5.992337795132104,8.660439491271973,16.11238368100021,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/gmm_seed2.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/e1_neural_nonlinear.json
gmm,3,20310003,8,0.2,100,2000,20000,20000,20000,100000,37920,0.1995984164170524,0.5322952962435464,8.675622940063477,5.999629689028193,8.648394584655762,16.783982840017416,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/gmm_seed3.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/e1_neural_nonlinear.json
spiral,1,20310001,8,0.2,100,2000,20000,20000,20000,100000,37920,0.2056647538791827,0.3387965024069706,13.003357887268066,9.712721467573273,13.013389587402344,16.856752143939957,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/spiral_seed1.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151247_e1-neural-nonlinear-shard-a/artifacts/e1_neural_nonlinear.json
spiral,2,20310002,8,0.2,100,2000,20000,20000,20000,100000,37920,0.22959658320359827,0.37964107233238115,13.349908828735352,9.676364331942807,12.98389720916748,17.198196004028432,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/spiral_seed2.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/e1_neural_nonlinear.json
spiral,3,20310003,8,0.2,100,2000,20000,20000,20000,100000,37920,0.2159588264331319,0.3552599024503435,13.181575775146484,9.726234790634953,13.033825874328613,16.9337438440416,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/spiral_seed3.ckpt,/home/infres/yinwang/FMCA-AV/runs/20260810-151248_e1-neural-nonlinear-shard-b/artifacts/e1_neural_nonlinear.json
