family,seeds,topk_spectrum_mae_mean,topk_spectrum_mae_std,topk_spectrum_relative_l1_mean,topk_spectrum_relative_l1_std,heldout_trace_mean,heldout_trace_std,oracle_topk_trace_mean,oracle_topk_trace_std,final_validation_score_mean,final_validation_score_std,training_duration_seconds_mean,training_duration_seconds_std
two_moons,3,0.21261268864810115,0.008589207894642169,0.4070307727939588,0.016575883835742555,11.75948715209961,0.13603748340584007,8.357684183400528,0.015020604846781197,11.669113477071127,0.04793453801258417,16.702725311624818,0.15171178687707573
gmm,3,0.1985220046741293,0.0009979377620823989,0.530458416961268,0.0015913651523976609,8.674032847086588,0.01744563849029215,5.987917094556409,0.014439713846358225,8.639869372049967,0.02590702017746602,16.52944862865843,0.36410649236127623
spiral,3,0.21707338783863764,0.012004782340726605,0.3578991590632317,0.020549792692371453,13.1782808303833,0.17329896495279407,9.705106863383678,0.025792485538706965,13.010370890299479,0.025100842622156366,16.99623066400333,0.17909335386810615
