epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/loss,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,1.0138814449310303,57.20481491088867,57.83562088012695,61.028053283691406,0.023159487172961235,,,,,,,
1,349,0.973162055015564,60.17464828491211,75.58772277832031,49.29545211791992,0.022883910685777664,,,,,,,
2,524,0.8628660440444946,63.921165466308594,97.94602966308594,26.95884132385254,0.022339168936014175,,,,,,,
3,699,0.7776852250099182,67.28543853759766,114.72439575195312,9.335403442382812,0.022028200328350067,,,,,,,
4,874,0.7312023043632507,69.99430084228516,126.1253890991211,-1.6034780740737915,0.02201027236878872,,,,,,,
5,1049,0.6856927871704102,72.56694030761719,134.41879272460938,-11.659893035888672,0.022121639922261238,,,,,,,
6,1224,0.6558197140693665,74.29894256591797,140.8658905029297,-18.50469398498535,0.022472526878118515,,,,,,,
7,1399,0.6301729679107666,75.67137908935547,146.35467529296875,-24.25746726989746,0.022716915234923363,,,,,,,
8,1574,0.6068408489227295,76.92213439941406,150.9051971435547,-29.404380798339844,0.02318660542368889,,,,,,,
9,1749,,,,,,7.766161918640137,0.6276767253875732,77.98768615722656,152.7267303466797,-28.16524314880371,0.02517339400947094,28.16524314880371
9,1749,0.5816545486450195,78.41712951660156,155.44363403320312,-35.03083038330078,0.023275868967175484,,,,,,,
10,1924,0.5680207014083862,79.192626953125,158.80734252929688,-38.22360610961914,0.0238434299826622,,,,,,,
11,2099,0.5536782741546631,80.07225799560547,162.232666015625,-41.624507904052734,0.02346024289727211,,,,,,,
12,2274,0.5376551747322083,80.96002197265625,165.35693359375,-45.188201904296875,0.023357590660452843,,,,,,,
13,2449,0.524848997592926,81.77667999267578,167.53985595703125,-48.08094787597656,0.02305791527032852,,,,,,,
14,2624,0.5153710842132568,82.07921600341797,169.56687927246094,-50.002498626708984,0.02260136604309082,,,,,,,
15,2799,0.505298912525177,82.9819107055664,171.362548828125,-52.55411911010742,0.022074392065405846,,,,,,,
16,2974,0.503303050994873,82.96427154541016,172.61459350585938,-53.04262924194336,0.02178191766142845,,,,,,,
17,3149,0.4952107071876526,83.46533203125,173.8413848876953,-54.82534408569336,0.02128126285970211,,,,,,,
18,3324,0.4866568446159363,83.99877166748047,175.4666748046875,-56.77922058105469,0.020803799852728844,,,,,,,
19,3499,,,,,,7.124324798583984,0.4946635365486145,84.59513854980469,176.6561737060547,-56.58734893798828,0.022089598700404167,56.58734893798828
19,3499,0.4855153560638428,83.93238830566406,176.4227752685547,-57.05055236816406,0.02039034478366375,,,,,,,
20,3674,0.4787184000015259,84.45877075195312,177.4956512451172,-58.661773681640625,0.02015882544219494,,,,,,,
21,3849,0.46827536821365356,85.06475067138672,178.40719604492188,-60.7871208190918,0.01981434039771557,,,,,,,
22,4024,0.4667310416698456,85.23662567138672,179.21792602539062,-61.31907272338867,0.019565436989068985,,,,,,,
23,4199,0.46423858404159546,85.41351318359375,180.00363159179688,-61.9725456237793,0.019165214151144028,,,,,,,
24,4374,0.45747846364974976,85.60121154785156,181.16433715820312,-63.25788879394531,0.018913378939032555,,,,,,,
25,4549,0.4507131576538086,85.98877716064453,181.36886596679688,-64.55272674560547,0.01852632500231266,,,,,,,
26,4724,0.4508114755153656,86.07164764404297,182.05368041992188,-64.76014709472656,0.01837160997092724,,,,,,,
27,4899,0.44563183188438416,86.41377258300781,182.73219299316406,-65.9011459350586,0.018188074231147766,,,,,,,
28,5074,0.44502851366996765,86.40056610107422,183.54893493652344,-66.12882232666016,0.017927421256899834,,,,,,,
29,5249,,,,,,6.938626766204834,0.45889994502067566,86.73162078857422,183.25289916992188,-64.62437438964844,0.018629655241966248,64.62437438964844
29,5249,0.4392995834350586,86.71898651123047,183.8819580078125,-67.24720001220703,0.017837615683674812,,,,,,,
30,5424,0.4407467246055603,86.7854995727539,184.1515655517578,-67.18262481689453,0.017618846148252487,,,,,,,
31,5599,0.4333658218383789,87.17828369140625,184.9110107421875,-68.67218017578125,0.017487384378910065,,,,,,,
32,5774,0.4332452714443207,87.05474853515625,185.3919219970703,-68.66041564941406,0.017300790175795555,,,,,,,
33,5949,0.4270457327365875,87.41667938232422,185.8749237060547,-69.91248321533203,0.017340589314699173,,,,,,,
34,6124,0.4275093376636505,87.48925018310547,186.24644470214844,-70.00018310546875,0.017204152420163155,,,,,,,
35,6299,0.42698943614959717,87.49176788330078,186.34967041015625,-70.08992767333984,0.017147786915302277,,,,,,,
