epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,62.921024322509766,-62.921024322509766,,,,
1,233,88.18533325195312,-88.18533325195312,,,,
2,350,106.53329467773438,-106.53329467773438,,,,
3,467,117.1724624633789,-117.1724624633789,,,,
4,584,124.56966400146484,-124.56966400146484,,,,
5,701,129.80816650390625,-129.80816650390625,,,,
6,818,134.08639526367188,-134.08639526367188,,,,
7,935,138.57884216308594,-138.57884216308594,,,,
8,1052,142.7383270263672,-142.7383270263672,,,,
9,1169,,,4.785782337188721,145.87281799316406,-145.87281799316406,145.87281799316406
9,1169,146.79635620117188,-146.79635620117188,,,,
10,1286,150.6149139404297,-150.6149139404297,,,,
11,1403,155.058837890625,-155.058837890625,,,,
12,1520,157.8463134765625,-157.8463134765625,,,,
13,1637,160.41497802734375,-160.41497802734375,,,,
14,1754,162.60418701171875,-162.60418701171875,,,,
15,1871,164.87371826171875,-164.87371826171875,,,,
16,1988,166.2686309814453,-166.2686309814453,,,,
17,2105,168.2404327392578,-168.2404327392578,,,,
18,2222,169.51617431640625,-169.51617431640625,,,,
19,2339,,,4.42866849899292,169.38893127441406,-169.38893127441406,169.38893127441406
19,2339,170.4730682373047,-170.4730682373047,,,,
20,2456,171.97512817382812,-171.97512817382812,,,,
21,2573,172.947998046875,-172.947998046875,,,,
22,2690,173.21295166015625,-173.21295166015625,,,,
23,2807,174.3400115966797,-174.3400115966797,,,,
24,2924,175.6333465576172,-175.6333465576172,,,,
25,3041,176.6883087158203,-176.6883087158203,,,,
26,3158,177.16461181640625,-177.16461181640625,,,,
27,3275,177.51795959472656,-177.51795959472656,,,,
28,3392,178.0801239013672,-178.0801239013672,,,,
29,3509,,,4.378679275512695,175.65676879882812,-175.65676879882812,175.65676879882812
29,3509,179.21417236328125,-179.21417236328125,,,,
30,3626,179.54507446289062,-179.54507446289062,,,,
31,3743,180.2779998779297,-180.2779998779297,,,,
32,3860,180.6343994140625,-180.6343994140625,,,,
33,3977,181.0015411376953,-181.0015411376953,,,,
34,4094,181.4513702392578,-181.4513702392578,,,,
35,4211,181.8829803466797,-181.8829803466797,,,,
36,4328,182.88182067871094,-182.88182067871094,,,,
37,4445,182.94317626953125,-182.94317626953125,,,,
38,4562,183.39260864257812,-183.39260864257812,,,,
39,4679,,,4.301402568817139,179.8314208984375,-179.8314208984375,179.8314208984375
39,4679,183.62852478027344,-183.62852478027344,,,,
40,4796,183.99114990234375,-183.99114990234375,,,,
41,4913,184.4200439453125,-184.4200439453125,,,,
42,5030,184.76524353027344,-184.76524353027344,,,,
43,5147,184.74449157714844,-184.74449157714844,,,,
44,5264,185.27540588378906,-185.27540588378906,,,,
45,5381,185.37701416015625,-185.37701416015625,,,,
46,5498,185.72732543945312,-185.72732543945312,,,,
47,5615,186.08168029785156,-186.08168029785156,,,,
48,5732,186.26727294921875,-186.26727294921875,,,,
49,5849,,,4.238833427429199,182.9052276611328,-182.9052276611328,182.9052276611328
49,5849,186.480712890625,-186.480712890625,,,,
50,5966,186.80746459960938,-186.80746459960938,,,,
51,6083,187.0895233154297,-187.0895233154297,,,,
52,6200,187.39454650878906,-187.39454650878906,,,,
53,6317,187.7682342529297,-187.7682342529297,,,,
54,6434,188.03146362304688,-188.03146362304688,,,,
55,6551,188.27914428710938,-188.27914428710938,,,,
56,6668,188.3318634033203,-188.3318634033203,,,,
57,6785,188.47793579101562,-188.47793579101562,,,,
58,6902,188.8016815185547,-188.8016815185547,,,,
59,7019,,,4.173029899597168,184.46449279785156,-184.46449279785156,184.46449279785156
59,7019,188.7360076904297,-188.7360076904297,,,,
