epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,21.701513290405273,-21.701513290405273,,,,
1,349,40.79703903198242,-40.79703903198242,,,,
2,524,53.43680191040039,-53.43680191040039,,,,
3,699,58.75530242919922,-58.75530242919922,,,,
4,874,62.53059005737305,-62.53059005737305,,,,
5,1049,66.01563262939453,-66.01563262939453,,,,
6,1224,68.6649398803711,-68.6649398803711,,,,
7,1399,70.51566314697266,-70.51566314697266,,,,
8,1574,72.25132751464844,-72.25132751464844,,,,
9,1749,,,2.642073154449463,71.52574920654297,-71.52574920654297,71.52574920654297
9,1749,73.50626373291016,-73.50626373291016,,,,
10,1924,74.60148620605469,-74.60148620605469,,,,
11,2099,75.8702392578125,-75.8702392578125,,,,
12,2274,76.80548858642578,-76.80548858642578,,,,
13,2449,77.78038787841797,-77.78038787841797,,,,
14,2624,78.57144165039062,-78.57144165039062,,,,
15,2799,79.10367584228516,-79.10367584228516,,,,
16,2974,79.8131103515625,-79.8131103515625,,,,
17,3149,80.16856384277344,-80.16856384277344,,,,
18,3324,80.60442352294922,-80.60442352294922,,,,
19,3499,,,2.9156527519226074,79.80355072021484,-79.80355072021484,79.80355072021484
19,3499,81.15991973876953,-81.15991973876953,,,,
20,3674,81.61904907226562,-81.61904907226562,,,,
21,3849,82.1697006225586,-82.1697006225586,,,,
22,4024,82.65763854980469,-82.65763854980469,,,,
23,4199,83.09457397460938,-83.09457397460938,,,,
24,4374,83.25267028808594,-83.25267028808594,,,,
25,4549,83.48591613769531,-83.48591613769531,,,,
26,4724,83.86956787109375,-83.86956787109375,,,,
27,4899,84.1126480102539,-84.1126480102539,,,,
28,5074,84.44970703125,-84.44970703125,,,,
29,5249,,,2.928443431854248,82.60900115966797,-82.60900115966797,82.60900115966797
29,5249,84.87154388427734,-84.87154388427734,,,,
30,5424,85.07012176513672,-85.07012176513672,,,,
31,5599,85.32869720458984,-85.32869720458984,,,,
32,5774,85.60650634765625,-85.60650634765625,,,,
33,5949,85.7488021850586,-85.7488021850586,,,,
34,6124,85.95050048828125,-85.95050048828125,,,,
35,6299,86.2189712524414,-86.2189712524414,,,,
36,6474,86.39969635009766,-86.39969635009766,,,,
37,6649,86.6391830444336,-86.6391830444336,,,,
38,6824,86.75543212890625,-86.75543212890625,,,,
39,6999,,,3.0084915161132812,83.76730346679688,-83.76730346679688,83.76730346679688
39,6999,86.98745727539062,-86.98745727539062,,,,
40,7174,87.3865966796875,-87.3865966796875,,,,
41,7349,87.30770111083984,-87.30770111083984,,,,
42,7524,87.57137298583984,-87.57137298583984,,,,
43,7699,87.8311538696289,-87.8311538696289,,,,
44,7874,88.13260650634766,-88.13260650634766,,,,
45,8049,88.19422149658203,-88.19422149658203,,,,
46,8224,88.27053833007812,-88.27053833007812,,,,
47,8399,88.49854278564453,-88.49854278564453,,,,
48,8574,88.72691345214844,-88.72691345214844,,,,
49,8749,,,3.010469675064087,85.77986907958984,-85.77986907958984,85.77986907958984
49,8749,88.7363510131836,-88.7363510131836,,,,
50,8924,88.97484588623047,-88.97484588623047,,,,
51,9099,89.20907592773438,-89.20907592773438,,,,
52,9274,89.34028625488281,-89.34028625488281,,,,
53,9449,89.51185607910156,-89.51185607910156,,,,
54,9624,89.69166564941406,-89.69166564941406,,,,
55,9799,89.77298736572266,-89.77298736572266,,,,
56,9974,90.14106750488281,-90.14106750488281,,,,
57,10149,90.23438262939453,-90.23438262939453,,,,
58,10324,90.24347686767578,-90.24347686767578,,,,
59,10499,,,3.0459017753601074,87.21800231933594,-87.21800231933594,87.21800231933594
59,10499,90.43914031982422,-90.43914031982422,,,,
60,10674,90.63957214355469,-90.63957214355469,,,,
61,10849,90.70936584472656,-90.70936584472656,,,,
62,11024,90.82810974121094,-90.82810974121094,,,,
63,11199,91.03084564208984,-91.03084564208984,,,,
64,11374,91.07552337646484,-91.07552337646484,,,,
65,11549,91.27162170410156,-91.27162170410156,,,,
66,11724,91.50033569335938,-91.50033569335938,,,,
67,11899,91.47941589355469,-91.47941589355469,,,,
68,12074,91.71047973632812,-91.71047973632812,,,,
69,12249,,,3.076676607131958,88.03628540039062,-88.03628540039062,88.03628540039062
69,12249,91.97183227539062,-91.97183227539062,,,,
70,12424,92.07914733886719,-92.07914733886719,,,,
71,12599,92.15605163574219,-92.15605163574219,,,,
72,12774,92.25847625732422,-92.25847625732422,,,,
73,12949,92.41263580322266,-92.41263580322266,,,,
74,13124,92.50599670410156,-92.50599670410156,,,,
75,13299,92.58893585205078,-92.58893585205078,,,,
76,13474,92.63543701171875,-92.63543701171875,,,,
77,13649,92.86817169189453,-92.86817169189453,,,,
78,13824,92.95462036132812,-92.95462036132812,,,,
79,13999,,,3.086470127105713,88.83397674560547,-88.83397674560547,88.83397674560547
79,13999,93.07814025878906,-93.07814025878906,,,,
80,14174,93.28131103515625,-93.28131103515625,,,,
81,14349,93.33729553222656,-93.33729553222656,,,,
82,14524,93.54973602294922,-93.54973602294922,,,,
83,14699,93.79304504394531,-93.79304504394531,,,,
84,14874,93.68289184570312,-93.68289184570312,,,,
85,15049,93.89083862304688,-93.89083862304688,,,,
86,15224,94.04608154296875,-94.04608154296875,,,,
87,15399,94.16044616699219,-94.16044616699219,,,,
88,15574,94.21441650390625,-94.21441650390625,,,,
89,15749,,,3.0896942615509033,89.44286346435547,-89.44286346435547,89.44286346435547
89,15749,94.32829284667969,-94.32829284667969,,,,
90,15924,94.4273681640625,-94.4273681640625,,,,
91,16099,94.57040405273438,-94.57040405273438,,,,
92,16274,94.61920928955078,-94.61920928955078,,,,
93,16449,94.77609252929688,-94.77609252929688,,,,
94,16624,94.93476867675781,-94.93476867675781,,,,
95,16799,94.9886474609375,-94.9886474609375,,,,
96,16974,95.2024917602539,-95.2024917602539,,,,
97,17149,95.2258071899414,-95.2258071899414,,,,
98,17324,95.39335632324219,-95.39335632324219,,,,
99,17499,,,3.100152015686035,90.34965515136719,-90.34965515136719,90.34965515136719
99,17499,95.4876708984375,-95.4876708984375,,,,
100,17674,95.69068908691406,-95.69068908691406,,,,
101,17849,95.77801513671875,-95.77801513671875,,,,
102,18024,95.92513275146484,-95.92513275146484,,,,
103,18199,95.90156555175781,-95.90156555175781,,,,
104,18374,96.04171752929688,-96.04171752929688,,,,
105,18549,96.19349670410156,-96.19349670410156,,,,
106,18724,96.14630889892578,-96.14630889892578,,,,
107,18899,96.32494354248047,-96.32494354248047,,,,
108,19074,96.4720458984375,-96.4720458984375,,,,
109,19249,,,3.1112313270568848,90.97136688232422,-90.97136688232422,90.97136688232422
109,19249,96.65646362304688,-96.65646362304688,,,,
110,19424,96.73995208740234,-96.73995208740234,,,,
111,19599,96.7008056640625,-96.7008056640625,,,,
112,19774,96.88191223144531,-96.88191223144531,,,,
113,19949,97.07942199707031,-97.07942199707031,,,,
114,20124,97.12287902832031,-97.12287902832031,,,,
115,20299,97.29940032958984,-97.29940032958984,,,,
116,20474,97.3633804321289,-97.3633804321289,,,,
117,20649,97.36497497558594,-97.36497497558594,,,,
118,20824,97.61051177978516,-97.61051177978516,,,,
119,20999,,,3.1361024379730225,91.53963470458984,-91.53963470458984,91.53963470458984
119,20999,97.61579132080078,-97.61579132080078,,,,
120,21174,97.6738052368164,-97.6738052368164,,,,
121,21349,97.73746490478516,-97.73746490478516,,,,
122,21524,97.92110443115234,-97.92110443115234,,,,
123,21699,98.00088500976562,-98.00088500976562,,,,
124,21874,98.234375,-98.234375,,,,
125,22049,98.13806915283203,-98.13806915283203,,,,
126,22224,98.2140884399414,-98.2140884399414,,,,
127,22399,98.37112426757812,-98.37112426757812,,,,
128,22574,98.51380920410156,-98.51380920410156,,,,
129,22749,,,3.136131525039673,92.21626281738281,-92.21626281738281,92.21626281738281
129,22749,98.48181915283203,-98.48181915283203,,,,
130,22924,98.72431182861328,-98.72431182861328,,,,
131,23099,98.86663818359375,-98.86663818359375,,,,
132,23274,98.87035369873047,-98.87035369873047,,,,
133,23449,98.9856948852539,-98.9856948852539,,,,
134,23624,99.16143035888672,-99.16143035888672,,,,
135,23799,99.12548828125,-99.12548828125,,,,
136,23974,99.3439712524414,-99.3439712524414,,,,
137,24149,99.34063720703125,-99.34063720703125,,,,
138,24324,99.50640869140625,-99.50640869140625,,,,
139,24499,,,3.1394782066345215,92.33525085449219,-92.33525085449219,92.33525085449219
139,24499,99.6331787109375,-99.6331787109375,,,,
140,24674,99.67001342773438,-99.67001342773438,,,,
141,24849,99.74723052978516,-99.74723052978516,,,,
142,25024,99.80970764160156,-99.80970764160156,,,,
143,25199,99.87986755371094,-99.87986755371094,,,,
144,25374,99.96031188964844,-99.96031188964844,,,,
145,25549,100.10426330566406,-100.10426330566406,,,,
146,25724,100.15174865722656,-100.15174865722656,,,,
147,25899,100.3714828491211,-100.3714828491211,,,,
148,26074,100.29438781738281,-100.29438781738281,,,,
149,26249,,,3.1215085983276367,92.73727416992188,-92.73727416992188,92.73727416992188
149,26249,100.42923736572266,-100.42923736572266,,,,
150,26424,100.46571350097656,-100.46571350097656,,,,
151,26599,100.60735321044922,-100.60735321044922,,,,
152,26774,100.66213989257812,-100.66213989257812,,,,
153,26949,100.82125854492188,-100.82125854492188,,,,
154,27124,100.79912567138672,-100.79912567138672,,,,
155,27299,100.9899673461914,-100.9899673461914,,,,
156,27474,101.09355163574219,-101.09355163574219,,,,
157,27649,101.1596450805664,-101.1596450805664,,,,
158,27824,101.16282653808594,-101.16282653808594,,,,
159,27999,,,3.134495496749878,92.96018981933594,-92.96018981933594,92.96018981933594
159,27999,101.15007019042969,-101.15007019042969,,,,
160,28174,101.1911849975586,-101.1911849975586,,,,
161,28349,101.4041976928711,-101.4041976928711,,,,
162,28524,101.34725189208984,-101.34725189208984,,,,
163,28699,101.57979583740234,-101.57979583740234,,,,
164,28874,101.5347671508789,-101.5347671508789,,,,
165,29049,101.67804718017578,-101.67804718017578,,,,
166,29224,101.68680572509766,-101.68680572509766,,,,
167,29399,101.86199951171875,-101.86199951171875,,,,
168,29574,101.65110778808594,-101.65110778808594,,,,
169,29749,,,3.120171070098877,93.028076171875,-93.028076171875,93.028076171875
169,29749,101.93335723876953,-101.93335723876953,,,,
170,29924,101.86709594726562,-101.86709594726562,,,,
171,30099,102.01943969726562,-102.01943969726562,,,,
172,30274,102.0644760131836,-102.0644760131836,,,,
173,30449,102.09251403808594,-102.09251403808594,,,,
174,30624,102.0799789428711,-102.0799789428711,,,,
175,30799,102.1625747680664,-102.1625747680664,,,,
176,30974,102.20278930664062,-102.20278930664062,,,,
177,31149,102.099609375,-102.099609375,,,,
178,31324,102.31970977783203,-102.31970977783203,,,,
179,31499,,,3.1299901008605957,93.13105773925781,-93.13105773925781,93.13105773925781
179,31499,102.26113891601562,-102.26113891601562,,,,
180,31674,102.32266998291016,-102.32266998291016,,,,
181,31849,102.42459869384766,-102.42459869384766,,,,
182,32024,102.3941879272461,-102.3941879272461,,,,
183,32199,102.40737915039062,-102.40737915039062,,,,
