epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,174,0.2000003457069397,1.4116668701171875,11.26612663269043,52.25257110595703,19.283491134643555,139.71636962890625,0.023185525089502335,,,,,,,,,
1,349,0.2000003457069397,1.5506490468978882,9.63061809539795,43.36976623535156,18.327733993530273,161.8740997314453,0.023325501009821892,,,,,,,,,
2,524,0.2000003457069397,1.57987380027771,8.46324348449707,38.156314849853516,17.792327880859375,168.3603057861328,0.023360369727015495,,,,,,,,,
3,699,0.2000003457069397,1.4830533266067505,7.691906929016113,35.56932830810547,17.6372013092041,157.4112548828125,0.023365378379821777,,,,,,,,,
4,874,0.2000003457069397,1.332297921180725,7.115546226501465,33.64278030395508,17.546377182006836,139.1670684814453,0.023356683552265167,,,,,,,,,
5,1049,0.2000003457069397,0.9277473092079163,6.6312360763549805,27.931947708129883,17.285335540771484,89.27193450927734,0.02329830452799797,,,,,,,,,
6,1224,0.2000003457069397,0.43290266394615173,6.419346332550049,17.79924964904785,17.475637435913086,27.980512619018555,0.023807954043149948,,,,,,,,,
7,1399,0.2000003457069397,0.28337791562080383,6.349636077880859,16.554323196411133,17.68549346923828,9.018828392028809,0.09244418889284134,,,,,,,,,
8,1574,0.2000003457069397,0.2479599416255951,8.0240478515625,21.494754791259766,23.574033737182617,-4.034739017486572,0.12341954559087753,,,,,,,,,
9,1749,,,,,,,,0.20000001788139343,2.3486804962158203,0.2762400507926941,13.079140663146973,32.02756118774414,39.990447998046875,-24.07013511657715,0.04623912647366524,24.07013511657715
9,1749,0.2000003457069397,0.24468955397605896,11.184014320373535,28.91900062561035,34.03411102294922,-19.625200271606445,0.056478939950466156,,,,,,,,,
10,1924,0.2000003457069397,0.27164122462272644,16.116905212402344,37.765464782714844,46.496482849121094,-35.33738327026367,0.05900971591472626,,,,,,,,,
11,2099,0.2000003457069397,0.31279629468917847,26.9132137298584,51.03327560424805,55.86763000488281,-52.87177276611328,0.0778014063835144,,,,,,,,,
12,2274,0.2000003457069397,0.3531269431114197,38.85806655883789,73.73383331298828,61.664581298828125,-69.98487091064453,0.08426861464977264,,,,,,,,,
13,2449,0.2000003457069397,0.36604970693588257,46.88644027709961,96.83000183105469,65.37798309326172,-84.69258117675781,0.08349516242742538,,,,,,,,,
14,2624,0.2000003457069397,0.3621768653392792,52.558475494384766,115.84838104248047,68.25112915039062,-97.53771209716797,0.08294697850942612,,,,,,,,,
15,2799,0.2000003457069397,0.35496219992637634,56.707115173339844,130.4866485595703,70.45118713378906,-107.73775482177734,0.08265809714794159,,,,,,,,,
16,2974,0.2000003457069397,0.34387698769569397,59.97552490234375,142.0597686767578,72.24853515625,-116.535400390625,0.08433767408132553,,,,,,,,,
17,3149,0.2000003457069397,0.3356989324092865,62.574710845947266,150.92466735839844,73.73060607910156,-123.43699645996094,0.08382696658372879,,,,,,,,,
18,3324,0.2000003457069397,0.32513368129730225,64.75570678710938,157.84825134277344,75.01923370361328,-129.64466857910156,0.08285900205373764,,,,,,,,,
19,3499,,,,,,,,0.20000001788139343,4.144253253936768,0.33918848633766174,65.11641693115234,163.5007781982422,74.96710205078125,-129.28558349609375,0.08196237683296204,129.28558349609375
19,3499,0.2000003457069397,0.31583282351493835,66.43209838867188,163.35675048828125,75.97909545898438,-134.5753173828125,0.08065135031938553,,,,,,,,,
20,3674,0.2000003457069397,0.3068425953388214,67.82514953613281,167.60635375976562,76.89820098876953,-138.88851928710938,0.08026085793972015,,,,,,,,,
21,3849,0.2000003457069397,0.2973107397556305,68.94725036621094,170.9691925048828,77.67573547363281,-142.68226623535156,0.07874225825071335,,,,,,,,,
22,4024,0.2000003457069397,0.2899628281593323,69.70169830322266,173.62600708007812,78.1539535522461,-145.38836669921875,0.07724058628082275,,,,,,,,,
23,4199,0.2000003457069397,0.2826750874519348,70.6451187133789,175.84393310546875,78.89398193359375,-148.45082092285156,0.07464160025119781,,,,,,,,,
