epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
0,116,92.292724609375,-92.292724609375,,,,
1,233,131.72801208496094,-131.72801208496094,,,,
2,350,158.0206756591797,-158.0206756591797,,,,
3,467,170.78265380859375,-170.78265380859375,,,,
4,584,178.66490173339844,-178.66490173339844,,,,
5,701,183.90631103515625,-183.90631103515625,,,,
6,818,187.8856658935547,-187.8856658935547,,,,
7,935,192.5159912109375,-192.5159912109375,,,,
8,1052,195.57949829101562,-195.57949829101562,,,,
9,1169,,,5.521781921386719,196.8042449951172,-196.8042449951172,196.8042449951172
9,1169,198.44174194335938,-198.44174194335938,,,,
10,1286,201.35523986816406,-201.35523986816406,,,,
11,1403,205.5999298095703,-205.5999298095703,,,,
12,1520,208.8055877685547,-208.8055877685547,,,,
13,1637,211.7136688232422,-211.7136688232422,,,,
14,1754,215.00601196289062,-215.00601196289062,,,,
15,1871,218.99819946289062,-218.99819946289062,,,,
16,1988,221.31231689453125,-221.31231689453125,,,,
17,2105,224.6503448486328,-224.6503448486328,,,,
18,2222,227.20497131347656,-227.20497131347656,,,,
19,2339,,,4.828674793243408,227.3538818359375,-227.3538818359375,227.3538818359375
19,2339,229.71585083007812,-229.71585083007812,,,,
20,2456,232.38845825195312,-232.38845825195312,,,,
21,2573,235.325439453125,-235.325439453125,,,,
22,2690,236.58572387695312,-236.58572387695312,,,,
23,2807,237.82595825195312,-237.82595825195312,,,,
24,2924,240.6747283935547,-240.6747283935547,,,,
25,3041,242.64279174804688,-242.64279174804688,,,,
26,3158,243.4016571044922,-243.4016571044922,,,,
27,3275,244.33364868164062,-244.33364868164062,,,,
28,3392,245.92962646484375,-245.92962646484375,,,,
29,3509,,,4.511804580688477,243.43772888183594,-243.43772888183594,243.43772888183594
29,3509,248.04632568359375,-248.04632568359375,,,,
30,3626,249.0101318359375,-249.0101318359375,,,,
31,3743,249.9496307373047,-249.9496307373047,,,,
32,3860,250.5565643310547,-250.5565643310547,,,,
33,3977,252.0345001220703,-252.0345001220703,,,,
34,4094,252.34677124023438,-252.34677124023438,,,,
35,4211,252.8426055908203,-252.8426055908203,,,,
36,4328,254.5007781982422,-254.5007781982422,,,,
37,4445,254.85910034179688,-254.85910034179688,,,,
38,4562,255.8477020263672,-255.8477020263672,,,,
39,4679,,,4.38719367980957,251.35169982910156,-251.35169982910156,251.35169982910156
39,4679,256.3934020996094,-256.3934020996094,,,,
40,4796,256.9729919433594,-256.9729919433594,,,,
41,4913,257.14984130859375,-257.14984130859375,,,,
42,5030,258.2229919433594,-258.2229919433594,,,,
43,5147,258.9253845214844,-258.9253845214844,,,,
44,5264,259.282470703125,-259.282470703125,,,,
45,5381,259.618408203125,-259.618408203125,,,,
46,5498,260.09912109375,-260.09912109375,,,,
47,5615,260.4913635253906,-260.4913635253906,,,,
48,5732,261.14312744140625,-261.14312744140625,,,,
49,5849,,,4.282986164093018,256.8299865722656,-256.8299865722656,256.8299865722656
49,5849,261.3205871582031,-261.3205871582031,,,,
50,5966,262.1773986816406,-262.1773986816406,,,,
51,6083,262.64361572265625,-262.64361572265625,,,,
52,6200,263.33782958984375,-263.33782958984375,,,,
53,6317,263.483642578125,-263.483642578125,,,,
54,6434,263.9632568359375,-263.9632568359375,,,,
55,6551,264.4659423828125,-264.4659423828125,,,,
56,6668,264.54058837890625,-264.54058837890625,,,,
57,6785,264.6925048828125,-264.6925048828125,,,,
58,6902,266.08721923828125,-266.08721923828125,,,,
59,7019,,,4.246762275695801,259.9512634277344,-259.9512634277344,259.9512634277344
59,7019,266.0091552734375,-266.0091552734375,,,,
60,7136,266.5708923339844,-266.5708923339844,,,,
61,7253,265.93353271484375,-265.93353271484375,,,,
62,7370,267.54388427734375,-267.54388427734375,,,,
63,7487,267.15423583984375,-267.15423583984375,,,,
64,7604,268.079345703125,-268.079345703125,,,,
65,7721,268.1481628417969,-268.1481628417969,,,,
66,7838,268.5988464355469,-268.5988464355469,,,,
67,7955,268.694091796875,-268.694091796875,,,,
68,8072,268.6892395019531,-268.6892395019531,,,,
69,8189,,,4.232287883758545,261.0430603027344,-261.0430603027344,261.0430603027344
69,8189,269.2433776855469,-269.2433776855469,,,,
70,8306,269.6491394042969,-269.6491394042969,,,,
71,8423,269.89849853515625,-269.89849853515625,,,,
72,8540,270.22296142578125,-270.22296142578125,,,,
73,8657,270.7394714355469,-270.7394714355469,,,,
74,8774,270.7252197265625,-270.7252197265625,,,,
75,8891,270.81927490234375,-270.81927490234375,,,,
76,9008,271.72174072265625,-271.72174072265625,,,,
77,9125,271.1639709472656,-271.1639709472656,,,,
78,9242,271.640625,-271.640625,,,,
79,9359,,,4.1719279289245605,264.7760009765625,-264.7760009765625,264.7760009765625
79,9359,272.32861328125,-272.32861328125,,,,
80,9476,272.40557861328125,-272.40557861328125,,,,
81,9593,272.5043029785156,-272.5043029785156,,,,
82,9710,273.1670837402344,-273.1670837402344,,,,
83,9827,273.203369140625,-273.203369140625,,,,
84,9944,273.13739013671875,-273.13739013671875,,,,
85,10061,273.4116516113281,-273.4116516113281,,,,
86,10178,273.3768615722656,-273.3768615722656,,,,
87,10295,274.275146484375,-274.275146484375,,,,
88,10412,273.9903564453125,-273.9903564453125,,,,
89,10529,,,4.16123628616333,267.2944030761719,-267.2944030761719,267.2944030761719
89,10529,274.71551513671875,-274.71551513671875,,,,
90,10646,274.4192810058594,-274.4192810058594,,,,
91,10763,275.37017822265625,-275.37017822265625,,,,
92,10880,275.57843017578125,-275.57843017578125,,,,
93,10997,275.45574951171875,-275.45574951171875,,,,
94,11114,275.73095703125,-275.73095703125,,,,
95,11231,275.7822570800781,-275.7822570800781,,,,
96,11348,275.9794616699219,-275.9794616699219,,,,
97,11465,276.3647766113281,-276.3647766113281,,,,
98,11582,276.0513610839844,-276.0513610839844,,,,
99,11699,,,4.120258331298828,268.9620361328125,-268.9620361328125,268.9620361328125
99,11699,276.6217346191406,-276.6217346191406,,,,
100,11816,276.8945007324219,-276.8945007324219,,,,
101,11933,276.3766174316406,-276.3766174316406,,,,
102,12050,277.1109619140625,-277.1109619140625,,,,
103,12167,277.3429260253906,-277.3429260253906,,,,
104,12284,277.6900939941406,-277.6900939941406,,,,
105,12401,277.5810546875,-277.5810546875,,,,
106,12518,277.71051025390625,-277.71051025390625,,,,
107,12635,277.46038818359375,-277.46038818359375,,,,
108,12752,277.9185485839844,-277.9185485839844,,,,
109,12869,,,4.095483779907227,269.9561767578125,-269.9561767578125,269.9561767578125
109,12869,278.6707763671875,-278.6707763671875,,,,
110,12986,278.9681091308594,-278.9681091308594,,,,
111,13103,278.6943359375,-278.6943359375,,,,
112,13220,278.9179992675781,-278.9179992675781,,,,
113,13337,279.16839599609375,-279.16839599609375,,,,
114,13454,279.37567138671875,-279.37567138671875,,,,
115,13571,279.3907775878906,-279.3907775878906,,,,
116,13688,279.60614013671875,-279.60614013671875,,,,
117,13805,279.89593505859375,-279.89593505859375,,,,
118,13922,279.7442932128906,-279.7442932128906,,,,
119,14039,,,4.092519760131836,271.37298583984375,-271.37298583984375,271.37298583984375
119,14039,280.4991455078125,-280.4991455078125,,,,
120,14156,280.3118896484375,-280.3118896484375,,,,
121,14273,280.5917053222656,-280.5917053222656,,,,
122,14390,280.2172546386719,-280.2172546386719,,,,
123,14507,280.8569641113281,-280.8569641113281,,,,
124,14624,281.0444030761719,-281.0444030761719,,,,
125,14741,281.3596496582031,-281.3596496582031,,,,
126,14858,281.3525085449219,-281.3525085449219,,,,
127,14975,281.7045593261719,-281.7045593261719,,,,
128,15092,281.54437255859375,-281.54437255859375,,,,
129,15209,,,4.055765151977539,273.1910400390625,-273.1910400390625,273.1910400390625
129,15209,281.74700927734375,-281.74700927734375,,,,
130,15326,282.0370788574219,-282.0370788574219,,,,
131,15443,282.1686706542969,-282.1686706542969,,,,
132,15560,282.037841796875,-282.037841796875,,,,
133,15677,282.3440856933594,-282.3440856933594,,,,
134,15794,282.4372253417969,-282.4372253417969,,,,
135,15911,282.3906555175781,-282.3906555175781,,,,
136,16028,283.19677734375,-283.19677734375,,,,
137,16145,283.1748352050781,-283.1748352050781,,,,
138,16262,283.3976135253906,-283.3976135253906,,,,
139,16379,,,4.037639617919922,274.2224426269531,-274.2224426269531,274.2224426269531
139,16379,283.29058837890625,-283.29058837890625,,,,
140,16496,283.67730712890625,-283.67730712890625,,,,
141,16613,283.69482421875,-283.69482421875,,,,
142,16730,283.7635192871094,-283.7635192871094,,,,
143,16847,284.1162109375,-284.1162109375,,,,
144,16964,284.0935974121094,-284.0935974121094,,,,
145,17081,284.0425720214844,-284.0425720214844,,,,
146,17198,284.6036071777344,-284.6036071777344,,,,
147,17315,284.6579284667969,-284.6579284667969,,,,
148,17432,284.6312561035156,-284.6312561035156,,,,
149,17549,,,4.037911891937256,274.8931884765625,-274.8931884765625,274.8931884765625
149,17549,284.260009765625,-284.260009765625,,,,
150,17666,284.6729736328125,-284.6729736328125,,,,
151,17783,285.1815490722656,-285.1815490722656,,,,
152,17900,285.0470275878906,-285.0470275878906,,,,
153,18017,285.05718994140625,-285.05718994140625,,,,
154,18134,286.0721130371094,-286.0721130371094,,,,
155,18251,285.3990478515625,-285.3990478515625,,,,
156,18368,285.52093505859375,-285.52093505859375,,,,
157,18485,285.78338623046875,-285.78338623046875,,,,
158,18602,285.69061279296875,-285.69061279296875,,,,
159,18719,,,4.013646125793457,275.8340759277344,-275.8340759277344,275.8340759277344
159,18719,286.03582763671875,-286.03582763671875,,,,
160,18836,285.8202819824219,-285.8202819824219,,,,
161,18953,285.894775390625,-285.894775390625,,,,
162,19070,286.1944580078125,-286.1944580078125,,,,
163,19187,286.358642578125,-286.358642578125,,,,
164,19304,286.4951477050781,-286.4951477050781,,,,
165,19421,286.18963623046875,-286.18963623046875,,,,
166,19538,286.9084167480469,-286.9084167480469,,,,
167,19655,286.89630126953125,-286.89630126953125,,,,
168,19772,286.8388671875,-286.8388671875,,,,
169,19889,,,4.004152297973633,276.4754943847656,-276.4754943847656,276.4754943847656
169,19889,286.7850341796875,-286.7850341796875,,,,
170,20006,286.8753662109375,-286.8753662109375,,,,
171,20123,287.1593322753906,-287.1593322753906,,,,
172,20240,286.9904479980469,-286.9904479980469,,,,
173,20357,287.1476745605469,-287.1476745605469,,,,
174,20474,286.8795166015625,-286.8795166015625,,,,
175,20591,287.6620788574219,-287.6620788574219,,,,
176,20708,287.2311096191406,-287.2311096191406,,,,
