epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,59.97758483886719,-59.97758483886719,,,,
1,349,67.04470825195312,-67.04470825195312,,,,
2,524,75.26671600341797,-75.26671600341797,,,,
3,699,81.2361068725586,-81.2361068725586,,,,
4,874,83.83560180664062,-83.83560180664062,,,,
5,1049,85.84029388427734,-85.84029388427734,,,,
6,1224,87.0766830444336,-87.0766830444336,,,,
7,1399,88.35834503173828,-88.35834503173828,,,,
8,1574,89.27371978759766,-89.27371978759766,,,,
9,1749,,,2.187908172607422,90.11527252197266,-90.11527252197266,90.11527252197266
9,1749,90.09247589111328,-90.09247589111328,,,,
10,1924,90.91661834716797,-90.91661834716797,,,,
11,2099,91.40946960449219,-91.40946960449219,,,,
12,2274,92.10737609863281,-92.10737609863281,,,,
13,2449,92.66304016113281,-92.66304016113281,,,,
14,2624,93.07044219970703,-93.07044219970703,,,,
15,2799,93.46782684326172,-93.46782684326172,,,,
16,2974,93.81689453125,-93.81689453125,,,,
17,3149,94.48285675048828,-94.48285675048828,,,,
18,3324,94.53141784667969,-94.53141784667969,,,,
19,3499,,,2.230970621109009,93.66377258300781,-93.66377258300781,93.66377258300781
19,3499,95.04118347167969,-95.04118347167969,,,,
20,3674,95.34367370605469,-95.34367370605469,,,,
21,3849,95.53636932373047,-95.53636932373047,,,,
22,4024,95.63782501220703,-95.63782501220703,,,,
23,4199,95.72576141357422,-95.72576141357422,,,,
24,4374,96.05061340332031,-96.05061340332031,,,,
25,4549,96.34392547607422,-96.34392547607422,,,,
26,4724,96.59043884277344,-96.59043884277344,,,,
27,4899,96.78569030761719,-96.78569030761719,,,,
28,5074,96.8130111694336,-96.8130111694336,,,,
29,5249,,,2.2007665634155273,96.11347961425781,-96.11347961425781,96.11347961425781
29,5249,97.11911010742188,-97.11911010742188,,,,
30,5424,97.07759857177734,-97.07759857177734,,,,
31,5599,97.46424865722656,-97.46424865722656,,,,
32,5774,97.48627471923828,-97.48627471923828,,,,
33,5949,97.62565612792969,-97.62565612792969,,,,
34,6124,97.74793243408203,-97.74793243408203,,,,
35,6299,97.95915985107422,-97.95915985107422,,,,
36,6474,98.05705261230469,-98.05705261230469,,,,
37,6649,98.19871520996094,-98.19871520996094,,,,
38,6824,98.43555450439453,-98.43555450439453,,,,
39,6999,,,2.226764678955078,97.19541931152344,-97.19541931152344,97.19541931152344
39,6999,98.488037109375,-98.488037109375,,,,
40,7174,98.58102416992188,-98.58102416992188,,,,
41,7349,98.83331298828125,-98.83331298828125,,,,
