epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/loss,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/loss,val/retained_min,val/whitening,val_score
49,5849,,,,,,,,1.7590680122375488,0.10496009886264801,29.87891960144043,81.59366607666016,0.0,-32.701759338378906,50.60960006713867,0.0610075518488884,32.701759338378906
49,5849,0.09189628809690475,34.99860763549805,86.52593994140625,0.0,-40.518768310546875,54.0,0.022309936583042145,,,,,,,,,
50,5966,0.09155818819999695,35.962764739990234,86.37567138671875,0.0,-41.4959602355957,54.0,0.022506436333060265,,,,,,,,,
51,6083,0.10865168273448944,35.550594329833984,86.91462707519531,0.0,-39.003719329833984,54.0,0.022375840693712234,,,,,,,,,
52,6200,0.09979524463415146,35.564971923828125,88.19207763671875,0.0,-40.407325744628906,54.0427360534668,0.022260049358010292,,,,,,,,,
53,6317,0.09426285326480865,36.865379333496094,88.41364288330078,0.0,-42.460052490234375,55.27350616455078,0.022388631477952003,,,,,,,,,
54,6434,0.09490088373422623,37.22439193725586,90.747802734375,0.0,-43.20417022705078,56.0,0.022480081766843796,,,,,,,,,
55,6551,0.10102840512990952,36.83208084106445,89.46406555175781,0.0,-41.77052307128906,56.53845977783203,0.022744134068489075,,,,,,,,,
56,6668,0.09138552099466324,37.29069519042969,92.0009536743164,0.0,-43.97093963623047,56.9487190246582,0.022596877068281174,,,,,,,,,
57,6785,0.09465904533863068,37.34092712402344,91.8644027709961,0.0,-43.574562072753906,56.75213623046875,0.022899221628904343,,,,,,,,,
58,6902,0.09474218636751175,37.443485260009766,90.43157196044922,0.0,-43.37975311279297,56.68376159667969,0.023046594113111496,,,,,,,,,
59,7019,,,,,,,,2.1562860012054443,0.12923231720924377,36.36137008666992,91.88545989990234,0.0,-38.17416000366211,56.93280029296875,0.02257421612739563,38.17416000366211
59,7019,0.10834707319736481,37.649009704589844,92.34513092041016,0.0,-42.226966857910156,57.0,0.02265986055135727,,,,,,,,,
60,7136,0.10055062919855118,37.957977294921875,94.70015716552734,0.0,-44.00493621826172,57.0,0.022585341706871986,,,,,,,,,
61,7253,0.0931914895772934,39.040382385253906,95.73995208740234,0.0,-46.23724365234375,57.85470199584961,0.02262718416750431,,,,,,,,,
62,7370,0.09662476927042007,39.9674072265625,96.46795654296875,0.0,-46.87025833129883,59.03418731689453,0.02277851477265358,,,,,,,,,
63,7487,0.09777432680130005,39.962806701660156,96.04691314697266,0.0,-46.634246826171875,60.28205108642578,0.02283436432480812,,,,,,,,,
64,7604,0.10070595145225525,40.618194580078125,97.36507415771484,0.0,-47.17801284790039,60.97435760498047,0.02283589541912079,,,,,,,,,
65,7721,0.0962369367480278,40.01296615600586,97.48469543457031,0.0,-47.16874313354492,61.0,0.022814901545643806,,,,,,,,,
66,7838,0.0995028167963028,40.65086364746094,96.98562622070312,0.0,-47.288726806640625,61.0,0.022900138050317764,,,,,,,,,
67,7955,0.09062399715185165,40.57838821411133,98.12643432617188,0.0,-48.580955505371094,61.0,0.022848619148135185,,,,,,,,,
68,8072,0.0900815799832344,41.00834274291992,99.7405776977539,0.0,-49.40318298339844,61.0,0.02285056561231613,,,,,,,,,
69,8189,,,,,,,,1.96391761302948,0.11076042801141739,35.193851470947266,92.63661193847656,0.0,-39.517276763916016,58.263999938964844,0.02657613903284073,39.517276763916016
69,8189,0.09805361926555634,42.11077880859375,98.17416381835938,0.0,-49.17180633544922,61.128204345703125,0.022929709404706955,,,,,,,,,
70,8306,0.10793425142765045,42.523136138916016,98.40313720703125,0.0,-48.36521911621094,61.094017028808594,0.02296050824224949,,,,,,,,,
71,8423,0.10893527418375015,40.85017776489258,100.73416137695312,0.0,-47.03026580810547,61.75213623046875,0.023034244775772095,,,,,,,,,
72,8540,0.09632550925016403,41.70134735107422,99.73220825195312,0.0,-49.2951545715332,62.0,0.022974638268351555,,,,,,,,,
73,8657,0.09563115984201431,41.838199615478516,99.39907836914062,0.0,-49.45423126220703,62.230770111083984,0.022994479164481163,,,,,,,,,
74,8774,0.10653332620859146,43.04686737060547,101.47276306152344,0.0,-49.682159423828125,63.735042572021484,0.023004349321126938,,,,,,,,,
75,8891,0.10789567232131958,43.36459732055664,101.7789077758789,0.0,-49.88670349121094,63.78632354736328,0.023031756281852722,,,,,,,,,
76,9008,0.10640598833560944,43.24161911010742,102.814453125,0.0,-50.161476135253906,64.19657897949219,0.02306855283677578,,,,,,,,,
77,9125,0.10879725962877274,44.25177001953125,102.65341186523438,0.0,-50.83329391479492,65.0,0.023101601749658585,,,,,,,,,
78,9242,0.10977067798376083,44.392799377441406,105.50106811523438,0.0,-51.419254302978516,65.47863006591797,0.02311011776328087,,,,,,,,,
79,9359,,,,,,,,2.3437857627868652,0.13813330233097076,40.14356994628906,104.79855346679688,0.0,-43.39909744262695,65.94400024414062,0.023116646334528923,43.39909744262695
79,9359,0.11893177032470703,45.47600173950195,104.60857391357422,0.0,-51.15134811401367,66.0,0.02309764176607132,,,,,,,,,
80,9476,0.11893019080162048,46.33335494995117,105.8886489868164,0.0,-52.264888763427734,66.62393188476562,0.023124348372220993,,,,,,,,,
81,9593,0.12509453296661377,46.404029846191406,103.52941131591797,0.0,-51.07466506958008,67.3931655883789,0.023149777203798294,,,,,,,,,
82,9710,0.11868661642074585,46.10023498535156,104.98201751708984,0.0,-51.88156509399414,67.88888549804688,0.023173246532678604,,,,,,,,,
83,9827,0.10218168050050735,45.27717971801758,111.62349700927734,0.0,-54.499454498291016,68.5811996459961,0.023179752752184868,,,,,,,,,
84,9944,0.11422041058540344,47.01099395751953,109.66427612304688,0.0,-54.3005256652832,68.53845977783203,0.023133663460612297,,,,,,,,,
85,10061,0.12150383740663528,47.2354850769043,109.03325653076172,0.0,-53.46649169921875,67.82906341552734,0.023141782730817795,,,,,,,,,
86,10178,0.10537190735340118,47.20309066772461,113.13909912109375,0.0,-56.320167541503906,69.3931655883789,0.02313360385596752,,,,,,,,,
87,10295,0.10323627293109894,49.28231430053711,110.62715911865234,0.0,-58.17035675048828,70.04273223876953,0.023155882954597473,,,,,,,,,
88,10412,0.11279725283384323,49.40143966674805,111.60204315185547,0.0,-57.26061248779297,70.9145278930664,0.02317211590707302,,,,,,,,,
89,10529,,,,,,,,2.3668973445892334,0.13845103979110718,40.89122009277344,107.36753845214844,0.0,-44.61968994140625,68.32479858398438,0.023301078006625175,44.61968994140625
89,10529,0.14215485751628876,49.317501068115234,108.6387710571289,0.0,-52.826175689697266,69.8974380493164,0.023238103836774826,,,,,,,,,
90,10646,0.12337777018547058,50.537418365478516,111.7090835571289,0.0,-57.06366729736328,71.94017028808594,0.023229319602251053,,,,,,,,,
91,10763,0.11628624051809311,48.86248016357422,114.65557861328125,0.0,-56.8857536315918,71.82051086425781,0.02322356030344963,,,,,,,,,
92,10880,0.18102261424064636,48.44465637207031,100.74034881591797,0.0,-45.39862823486328,63.60683822631836,0.023207148537039757,,,,,,,,,
93,10997,0.14019346237182617,48.41503143310547,115.13617706298828,0.0,-53.474266052246094,69.04273223876953,0.02325291559100151,,,,,,,,,
94,11114,0.11545902490615845,47.817726135253906,114.29071044921875,0.0,-55.873870849609375,71.15384674072266,0.023233361542224884,,,,,,,,,
95,11231,0.14524714648723602,49.27334976196289,110.3228988647461,0.0,-52.72304916381836,69.23931884765625,0.023250607773661613,,,,,,,,,
96,11348,0.1170169934630394,48.58740234375,114.85960388183594,0.0,-56.55790328979492,70.97435760498047,0.023251812905073166,,,,,,,,,
97,11465,0.21660737693309784,50.77336120605469,105.4244155883789,0.0,-44.10923767089844,62.769229888916016,0.023261019960045815,,,,,,,,,
98,11582,0.3410519063472748,51.41616439819336,91.72176361083984,0.0,-26.08260726928711,51.4957275390625,0.02326471358537674,,,,,,,,,
99,11699,,,,,,,,1.1941039562225342,0.12310295552015305,14.469526290893555,71.31623840332031,0.0,-12.949015617370605,25.641599655151367,0.026584595441818237,12.949015617370605
99,11699,0.20099399983882904,49.33651351928711,105.66600799560547,0.0,-44.719200134277344,63.162391662597656,0.023292498663067818,,,,,,,,,
100,11816,0.1607864797115326,48.40114212036133,104.83836364746094,0.0,-48.76483917236328,65.93162536621094,0.023316867649555206,,,,,,,,,
101,11933,0.13631998002529144,49.419097900390625,115.76361846923828,0.0,-55.09954833984375,70.14530181884766,0.023320477455854416,,,,,,,,,
102,12050,0.19435007870197296,49.681846618652344,116.58684539794922,0.0,-48.09908676147461,65.94017028808594,0.02333489991724491,,,,,,,,,
103,12167,0.18817363679409027,51.410865783691406,110.52001190185547,0.0,-49.40533447265625,66.38461303710938,0.02331184782087803,,,,,,,,,
104,12284,0.11767623573541641,51.08869171142578,115.18415832519531,0.0,-59.03965377807617,73.33333587646484,0.023304447531700134,,,,,,,,,
105,12401,0.11667706072330475,49.98265075683594,120.56839752197266,0.0,-59.13832473754883,74.17948913574219,0.02332502417266369,,,,,,,,,
106,12518,0.11484412103891373,50.96219253540039,122.45491027832031,0.0,-60.72984313964844,74.8974380493164,0.02331775426864624,,,,,,,,,
107,12635,0.10575137287378311,51.345916748046875,122.77743530273438,0.0,-62.34193420410156,75.64102935791016,0.023302212357521057,,,,,,,,,
108,12752,0.10890097171068192,52.94941329956055,123.1135482788086,0.0,-63.60950469970703,76.81196594238281,0.02330181561410427,,,,,,,,,
109,12869,,,,,,,,1.8615033626556396,0.3509245216846466,32.28495788574219,100.66712951660156,0.0,-7.455167770385742,51.377601623535156,0.04486963152885437,7.455167770385742
109,12869,0.11838158220052719,54.0869026184082,120.86356353759766,0.0,-63.08348083496094,77.0,0.023295732215046883,,,,,,,,,
110,12986,0.12323101609945297,54.822471618652344,119.82339477539062,0.0,-62.99030303955078,76.9059829711914,0.02329419180750847,,,,,,,,,
111,13103,0.13311730325222015,53.29214096069336,127.65739440917969,0.0,-61.76124954223633,78.008544921875,0.023345855996012688,,,,,,,,,
112,13220,0.12132970988750458,54.11878967285156,128.14744567871094,0.0,-64.19479370117188,78.88888549804688,0.02331540547311306,,,,,,,,,
113,13337,0.12714549899101257,56.86743927001953,125.26094818115234,0.0,-65.62168884277344,79.6068344116211,0.023317255079746246,,,,,,,,,
114,13454,0.13239282369613647,56.60755920410156,127.09396362304688,0.0,-65.0567398071289,79.69230651855469,0.02332257479429245,,,,,,,,,
115,13571,0.13539743423461914,58.592227935791016,124.65812683105469,0.0,-66.16963958740234,79.84615325927734,0.0233337190002203,,,,,,,,,
116,13688,0.12394724786281586,56.06505584716797,125.25312805175781,0.0,-65.22708892822266,80.32478332519531,0.023340720683336258,,,,,,,,,
117,13805,0.13351434469223022,59.581329345703125,123.61253356933594,0.0,-67.19065856933594,81.17948913574219,0.02333868108689785,,,,,,,,,
118,13922,0.14358672499656677,57.89057922363281,128.43649291992188,0.0,-65.17543029785156,81.70940399169922,0.023352237418293953,,,,,,,,,
119,14039,,,,,,,,2.6402575969696045,0.14292791485786438,49.25413131713867,125.14527130126953,0.0,-55.9650993347168,81.61119842529297,0.023308757692575455,55.9650993347168
119,14039,0.13772007822990417,56.91535568237305,129.4655303955078,0.0,-65.15696716308594,81.93162536621094,0.0233503095805645,,,,,,,,,
120,14156,0.13289456069469452,58.57201385498047,128.6194305419922,0.0,-67.26205444335938,82.4188003540039,0.02334696240723133,,,,,,,,,
121,14273,0.1330283135175705,59.377777099609375,129.3605194091797,0.0,-68.19889068603516,83.17948913574219,0.023355141282081604,,,,,,,,,
122,14390,0.12930569052696228,59.842044830322266,128.0214080810547,0.0,-68.87185668945312,83.64102935791016,0.023352155461907387,,,,,,,,,
123,14507,0.13835203647613525,61.61526107788086,128.6836700439453,0.0,-69.61955261230469,83.81196594238281,0.023357369005680084,,,,,,,,,
124,14624,0.13839441537857056,60.26863479614258,130.40869140625,0.0,-68.61254119873047,83.86325073242188,0.023364001885056496,,,,,,,,,
125,14741,0.13747161626815796,61.05463790893555,131.1583709716797,0.0,-69.66656494140625,84.24786376953125,0.023363260552287102,,,,,,,,,
126,14858,0.12568999826908112,59.18756866455078,133.0135498046875,0.0,-69.67860412597656,84.69230651855469,0.023367613554000854,,,,,,,,,
127,14975,0.1213175505399704,60.23628616333008,133.22682189941406,0.0,-71.32963562011719,84.81196594238281,0.023364197462797165,,,,,,,,,
128,15092,0.14693506062030792,62.04854965209961,131.40113830566406,0.0,-69.49774169921875,84.84615325927734,0.023369792848825455,,,,,,,,,
129,15209,,,,,,,,2.8329360485076904,0.1525191068649292,53.07392501831055,132.6649932861328,0.0,-60.061126708984375,84.32479858398438,0.023359961807727814,60.061126708984375
129,15209,0.13522468507289886,60.48136901855469,136.58445739746094,0.0,-70.46612548828125,85.37606811523438,0.02337542548775673,,,,,,,,,
130,15326,0.12936866283416748,60.91469192504883,133.57008361816406,0.0,-71.04617309570312,85.71794891357422,0.023369567468762398,,,,,,,,,
131,15443,0.13017575442790985,62.70077133178711,133.6756591796875,0.0,-72.75006103515625,86.13674926757812,0.023368580266833305,,,,,,,,,
132,15560,0.1409599930047989,62.9170036315918,134.79603576660156,0.0,-71.80994415283203,86.46154022216797,0.023379715159535408,,,,,,,,,
133,15677,0.1373407244682312,62.95006561279297,135.84239196777344,0.0,-72.51554107666016,86.67521667480469,0.023376524448394775,,,,,,,,,
134,15794,0.1483701914548874,64.40071105957031,133.26632690429688,0.0,-72.03923797607422,86.64957427978516,0.023376716300845146,,,,,,,,,
135,15911,0.12812092900276184,61.464813232421875,134.16683959960938,0.0,-71.87530517578125,85.77777862548828,0.023374442011117935,,,,,,,,,
136,16028,0.14897949993610382,65.68685913085938,133.79837036132812,0.0,-73.35376739501953,86.34188079833984,0.023380370810627937,,,,,,,,,
137,16145,0.1924070119857788,65.8982925415039,125.80638122558594,0.0,-66.40808868408203,79.52136993408203,0.023368511348962784,,,,,,,,,
138,16262,0.21094612777233124,66.87643432617188,123.93661499023438,0.0,-64.6392593383789,79.69230651855469,0.023386646062135696,,,,,,,,,
139,16379,,,,,,,,2.8110268115997314,0.15183423459529877,52.46001434326172,133.4969024658203,0.0,-59.70123291015625,85.88639831542969,0.02337052673101425,59.70123291015625
139,16379,0.15340808033943176,65.84819793701172,133.17672729492188,0.0,-72.82391357421875,87.31623840332031,0.023392250761389732,,,,,,,,,
140,16496,0.1328638643026352,61.39247131347656,138.1588592529297,0.0,-71.9942626953125,87.31623840332031,0.023392843082547188,,,,,,,,,
141,16613,0.13170349597930908,63.91548538208008,135.7819061279297,0.0,-74.19046020507812,87.5982894897461,0.02338886260986328,,,,,,,,,
142,16730,0.13958598673343658,64.7131118774414,135.75767517089844,0.0,-73.97425079345703,87.55555725097656,0.023391088470816612,,,,,,,,,
143,16847,0.14257939159870148,65.98489379882812,134.9745635986328,0.0,-74.70626068115234,87.56410217285156,0.02338992990553379,,,,,,,,,
144,16964,0.17455703020095825,65.1488265991211,128.31163024902344,0.0,-68.4444580078125,83.02564239501953,0.02338530123233795,,,,,,,,,
145,17081,0.24634100496768951,69.14313507080078,120.84053802490234,0.0,-61.75621032714844,73.4957275390625,0.02338702604174614,,,,,,,,,
146,17198,0.17655254900455475,64.71269989013672,136.13746643066406,0.0,-69.31805419921875,81.8974380493164,0.023399654775857925,,,,,,,,,
147,17315,0.13850954174995422,66.62407684326172,136.22666931152344,0.0,-76.11676025390625,87.71794891357422,0.023399557918310165,,,,,,,,,
148,17432,0.19261710345745087,68.20054626464844,128.84629821777344,0.0,-69.29144287109375,81.38461303710938,0.023397646844387054,,,,,,,,,
149,17549,,,,,,,,2.5516719818115234,0.13974152505397797,47.26614761352539,127.34392547607422,0.0,-54.82461166381836,73.85440063476562,0.023393448442220688,54.82461166381836
149,17549,0.2702447175979614,69.76476287841797,131.17662048339844,0.0,-61.385345458984375,71.77777862548828,0.02339981682598591,,,,,,,,,
150,17666,0.3045180141925812,70.60001373291016,134.8081817626953,0.0,-58.559932708740234,67.35042572021484,0.023403644561767578,,,,,,,,,
151,17783,0.3938889801502228,69.47886657714844,117.54976654052734,0.0,-42.54762649536133,57.94017028808594,0.0234063733369112,,,,,,,,,
152,17900,0.2160176783800125,57.091121673583984,118.72061157226562,0.0,-53.16156768798828,71.72649383544922,0.023408491164445877,,,,,,,,,
153,18017,0.13514864444732666,64.58106994628906,135.76693725585938,0.0,-74.41203308105469,87.5897445678711,0.023409565910696983,,,,,,,,,
154,18134,0.12974794209003448,65.41761779785156,138.04937744140625,0.0,-76.3963394165039,88.0,0.02340766228735447,,,,,,,,,
155,18251,0.1398138850927353,63.52183151245117,142.9553985595703,0.0,-74.19332885742188,88.15384674072266,0.023409390822052956,,,,,,,,,
156,18368,0.13259077072143555,65.67289733886719,138.85232543945312,0.0,-76.44832611083984,88.28205108642578,0.023405728861689568,,,,,,,,,
157,18485,0.1390717625617981,67.48827362060547,136.95652770996094,0.0,-77.05499267578125,88.5042724609375,0.023402221500873566,,,,,,,,,
158,18602,0.14135019481182098,69.01134490966797,133.8812255859375,0.0,-77.67135620117188,88.31623840332031,0.023401031270623207,,,,,,,,,
159,18719,,,,,,,,1.9130431413650513,0.10328371822834015,35.91015625,111.81420135498047,0.0,-45.029319763183594,55.31999969482422,0.023358965292572975,45.029319763183594
159,18719,0.14016540348529816,68.17314910888672,136.89137268066406,0.0,-77.5868148803711,88.31623840332031,0.023402784019708633,,,,,,,,,
160,18836,0.13993698358535767,67.42390441894531,133.85845947265625,0.0,-76.26022338867188,87.97435760498047,0.023400994017720222,,,,,,,,,
161,18953,0.14547355473041534,69.6390380859375,134.59051513671875,0.0,-77.91311645507812,88.28205108642578,0.023402459919452667,,,,,,,,,
162,19070,0.14215081930160522,68.55228424072266,136.83602905273438,0.0,-77.7007827758789,87.79486846923828,0.023402169346809387,,,,,,,,,
163,19187,0.1582646518945694,71.02306365966797,136.69961547851562,0.0,-78.08170318603516,88.5811996459961,0.023405350744724274,,,,,,,,,
164,19304,0.15881237387657166,71.32920837402344,138.42132568359375,0.0,-78.66207885742188,88.78632354736328,0.0234069786965847,,,,,,,,,
165,19421,0.14082786440849304,67.56263732910156,135.02536010742188,0.0,-76.51834106445312,88.15384674072266,0.023406852036714554,,,,,,,,,
166,19538,0.27255308628082275,71.137451171875,135.78334045410156,0.0,-63.3839225769043,71.76068115234375,0.023401698097586632,,,,,,,,,
167,19655,0.3530305027961731,72.28890991210938,141.59991455078125,0.0,-55.3975830078125,62.487178802490234,0.02340570278465748,,,,,,,,,
168,19772,0.3136887550354004,70.42841339111328,156.43124389648438,0.0,-61.539066314697266,67.33333587646484,0.02340526506304741,,,,,,,,,
169,19889,,,,,,,,2.8857288360595703,0.2676564157009125,42.873783111572266,103.71236419677734,0.0,-29.332794189453125,59.467201232910156,0.0234428308904171,29.332794189453125
169,19889,0.3852797746658325,69.11360168457031,147.15090942382812,0.0,-49.2045783996582,56.91453170776367,0.023403463885188103,,,,,,,,,
170,20006,0.4096939265727997,70.39059448242188,149.68601989746094,0.0,-47.863529205322266,55.094017028808594,0.02340666949748993,,,,,,,,,
171,20123,0.3553314208984375,72.59323120117188,135.22122192382812,0.0,-54.13165283203125,64.88888549804688,0.02340918779373169,,,,,,,,,
172,20240,0.33214816451072693,70.7004623413086,160.11534118652344,0.0,-60.18513107299805,64.92308044433594,0.023407045751810074,,,,,,,,,
173,20357,0.3746628165245056,69.57630920410156,172.11630249023438,0.0,-56.01931381225586,59.17094039916992,0.023407550528645515,,,,,,,,,
174,20474,0.3716919422149658,68.47271728515625,176.16400146484375,0.0,-56.10551071166992,59.13675308227539,0.02340785227715969,,,,,,,,,
175,20591,0.3782597780227661,69.2331771850586,183.33901977539062,0.0,-57.46031951904297,58.58119583129883,0.02341039478778839,,,,,,,,,
176,20708,0.41602081060409546,70.73381805419922,161.18629455566406,0.0,-49.69698715209961,56.11111068725586,0.02341228909790516,,,,,,,,,
177,20825,0.35731667280197144,68.8829574584961,201.80694580078125,0.0,-63.4843864440918,61.367523193359375,0.02341208979487419,,,,,,,,,
178,20942,0.3166346848011017,69.66639709472656,194.68800354003906,0.0,-68.0513916015625,67.53845977783203,0.02341361902654171,,,,,,,,,
179,21059,,,,,,,,2.0695135593414307,0.631333589553833,17.846376419067383,50.58177947998047,0.0,52.87771987915039,17.22719955444336,0.029756728559732437,-52.87771987915039
