epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,109.41285705566406,-109.41285705566406,,,,
1,233,155.46267700195312,-155.46267700195312,,,,
2,350,188.14183044433594,-188.14183044433594,,,,
3,467,206.27162170410156,-206.27162170410156,,,,
4,584,218.11392211914062,-218.11392211914062,,,,
5,701,225.66490173339844,-225.66490173339844,,,,
6,818,230.8310089111328,-230.8310089111328,,,,
7,935,235.1639862060547,-235.1639862060547,,,,
8,1052,238.30470275878906,-238.30470275878906,,,,
9,1169,,,4.914549827575684,237.00685119628906,-237.00685119628906,237.00685119628906
9,1169,241.1933135986328,-241.1933135986328,,,,
10,1286,244.25013732910156,-244.25013732910156,,,,
11,1403,247.0822296142578,-247.0822296142578,,,,
12,1520,249.4200439453125,-249.4200439453125,,,,
13,1637,251.580810546875,-251.580810546875,,,,
14,1754,253.89529418945312,-253.89529418945312,,,,
15,1871,255.65582275390625,-255.65582275390625,,,,
16,1988,257.8009338378906,-257.8009338378906,,,,
17,2105,259.3411865234375,-259.3411865234375,,,,
18,2222,260.86505126953125,-260.86505126953125,,,,
19,2339,,,5.0132527351379395,259.9393005371094,-259.9393005371094,259.9393005371094
19,2339,262.6784973144531,-262.6784973144531,,,,
20,2456,263.8846435546875,-263.8846435546875,,,,
21,2573,265.2400207519531,-265.2400207519531,,,,
22,2690,266.60150146484375,-266.60150146484375,,,,
23,2807,267.5430908203125,-267.5430908203125,,,,
24,2924,268.5432434082031,-268.5432434082031,,,,
25,3041,269.33929443359375,-269.33929443359375,,,,
26,3158,270.4118347167969,-270.4118347167969,,,,
27,3275,271.445556640625,-271.445556640625,,,,
28,3392,271.9649353027344,-271.9649353027344,,,,
29,3509,,,5.067286014556885,270.481689453125,-270.481689453125,270.481689453125
29,3509,272.7902526855469,-272.7902526855469,,,,
30,3626,273.59112548828125,-273.59112548828125,,,,
31,3743,274.3367614746094,-274.3367614746094,,,,
32,3860,275.0545349121094,-275.0545349121094,,,,
33,3977,275.358642578125,-275.358642578125,,,,
34,4094,276.0371398925781,-276.0371398925781,,,,
35,4211,276.84173583984375,-276.84173583984375,,,,
36,4328,277.1708984375,-277.1708984375,,,,
37,4445,277.59698486328125,-277.59698486328125,,,,
38,4562,278.5578308105469,-278.5578308105469,,,,
39,4679,,,5.058041095733643,275.49163818359375,-275.49163818359375,275.49163818359375
39,4679,278.99566650390625,-278.99566650390625,,,,
40,4796,279.0670471191406,-279.0670471191406,,,,
41,4913,279.6512451171875,-279.6512451171875,,,,
42,5030,280.2117919921875,-280.2117919921875,,,,
43,5147,280.4452209472656,-280.4452209472656,,,,
44,5264,280.59307861328125,-280.59307861328125,,,,
45,5381,281.2019958496094,-281.2019958496094,,,,
46,5498,281.66973876953125,-281.66973876953125,,,,
47,5615,281.89727783203125,-281.89727783203125,,,,
48,5732,282.01641845703125,-282.01641845703125,,,,
49,5849,,,5.058960437774658,279.1799621582031,-279.1799621582031,279.1799621582031
49,5849,282.4471435546875,-282.4471435546875,,,,
50,5966,282.9591064453125,-282.9591064453125,,,,
51,6083,283.1008605957031,-283.1008605957031,,,,
52,6200,283.45880126953125,-283.45880126953125,,,,
53,6317,283.73150634765625,-283.73150634765625,,,,
54,6434,284.1164245605469,-284.1164245605469,,,,
55,6551,284.1246337890625,-284.1246337890625,,,,
56,6668,284.8038330078125,-284.8038330078125,,,,
57,6785,284.6728515625,-284.6728515625,,,,
58,6902,285.0079650878906,-285.0079650878906,,,,
59,7019,,,5.052542209625244,281.1942138671875,-281.1942138671875,281.1942138671875
59,7019,285.2767333984375,-285.2767333984375,,,,
60,7136,285.5247802734375,-285.5247802734375,,,,
61,7253,285.9695739746094,-285.9695739746094,,,,
62,7370,286.0631408691406,-286.0631408691406,,,,
63,7487,286.2833251953125,-286.2833251953125,,,,
64,7604,286.13226318359375,-286.13226318359375,,,,
65,7721,286.7922668457031,-286.7922668457031,,,,
66,7838,286.9868469238281,-286.9868469238281,,,,
67,7955,286.97119140625,-286.97119140625,,,,
68,8072,287.17193603515625,-287.17193603515625,,,,
69,8189,,,5.02715539932251,282.959716796875,-282.959716796875,282.959716796875
69,8189,287.5681457519531,-287.5681457519531,,,,
70,8306,287.70758056640625,-287.70758056640625,,,,
71,8423,287.8803405761719,-287.8803405761719,,,,
72,8540,288.45281982421875,-288.45281982421875,,,,
73,8657,288.070556640625,-288.070556640625,,,,
74,8774,288.3033447265625,-288.3033447265625,,,,
75,8891,288.64190673828125,-288.64190673828125,,,,
76,9008,289.0657653808594,-289.0657653808594,,,,
77,9125,289.3984069824219,-289.3984069824219,,,,
78,9242,288.98382568359375,-288.98382568359375,,,,
79,9359,,,5.037153720855713,284.5304260253906,-284.5304260253906,284.5304260253906
79,9359,289.4049072265625,-289.4049072265625,,,,
80,9476,289.359130859375,-289.359130859375,,,,
81,9593,289.984375,-289.984375,,,,
82,9710,289.77581787109375,-289.77581787109375,,,,
83,9827,289.8235778808594,-289.8235778808594,,,,
84,9944,290.2253723144531,-290.2253723144531,,,,
85,10061,290.5588684082031,-290.5588684082031,,,,
86,10178,290.6519470214844,-290.6519470214844,,,,
87,10295,290.8423767089844,-290.8423767089844,,,,
88,10412,290.7440490722656,-290.7440490722656,,,,
89,10529,,,5.008910179138184,285.9473876953125,-285.9473876953125,285.9473876953125
89,10529,290.82061767578125,-290.82061767578125,,,,
90,10646,290.8939208984375,-290.8939208984375,,,,
91,10763,290.9520263671875,-290.9520263671875,,,,
92,10880,291.5918884277344,-291.5918884277344,,,,
93,10997,291.4869384765625,-291.4869384765625,,,,
94,11114,291.931396484375,-291.931396484375,,,,
95,11231,291.84515380859375,-291.84515380859375,,,,
96,11348,292.1549072265625,-292.1549072265625,,,,
97,11465,292.3161315917969,-292.3161315917969,,,,
98,11582,292.1564636230469,-292.1564636230469,,,,
99,11699,,,5.003605365753174,287.5022277832031,-287.5022277832031,287.5022277832031
99,11699,292.0011901855469,-292.0011901855469,,,,
100,11816,292.1155700683594,-292.1155700683594,,,,
101,11933,292.6409912109375,-292.6409912109375,,,,
102,12050,292.8453063964844,-292.8453063964844,,,,
103,12167,293.0435485839844,-293.0435485839844,,,,
