epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
54,20404,286.546630859375,-286.546630859375,,,,
55,20775,286.6472473144531,-286.6472473144531,,,,
56,21146,287.0049133300781,-287.0049133300781,,,,
57,21517,287.1485900878906,-287.1485900878906,,,,
58,21888,287.614013671875,-287.614013671875,,,,
59,22259,,,4.188721179962158,278.5559997558594,-278.5559997558594,278.5559997558594
59,22259,287.96270751953125,-287.96270751953125,,,,
60,22630,288.1634521484375,-288.1634521484375,,,,
61,23001,288.5492858886719,-288.5492858886719,,,,
62,23372,288.940673828125,-288.940673828125,,,,
63,23743,289.0119323730469,-289.0119323730469,,,,
64,24114,289.14483642578125,-289.14483642578125,,,,
65,24485,289.2708740234375,-289.2708740234375,,,,
66,24856,289.9185791015625,-289.9185791015625,,,,
67,25227,290.1448059082031,-290.1448059082031,,,,
68,25598,290.68048095703125,-290.68048095703125,,,,
69,25969,,,4.148204326629639,281.5745849609375,-281.5745849609375,281.5745849609375
69,25969,290.7227478027344,-290.7227478027344,,,,
70,26340,291.045654296875,-291.045654296875,,,,
71,26711,291.3807373046875,-291.3807373046875,,,,
72,27082,291.55670166015625,-291.55670166015625,,,,
73,27453,291.7206115722656,-291.7206115722656,,,,
74,27824,291.9844970703125,-291.9844970703125,,,,
75,28195,292.1568908691406,-292.1568908691406,,,,
76,28566,292.5244140625,-292.5244140625,,,,
77,28937,292.77703857421875,-292.77703857421875,,,,
78,29308,293.02911376953125,-293.02911376953125,,,,
79,29679,,,4.083257675170898,283.9921875,-283.9921875,283.9921875
79,29679,293.1018981933594,-293.1018981933594,,,,
80,30050,293.3922119140625,-293.3922119140625,,,,
81,30421,293.4251708984375,-293.4251708984375,,,,
82,30792,293.693603515625,-293.693603515625,,,,
83,31163,294.1475524902344,-294.1475524902344,,,,
84,31534,294.25457763671875,-294.25457763671875,,,,
85,31905,294.54595947265625,-294.54595947265625,,,,
86,32276,294.4847412109375,-294.4847412109375,,,,
87,32647,294.5647888183594,-294.5647888183594,,,,
88,33018,294.7649230957031,-294.7649230957031,,,,
89,33389,,,4.072806358337402,284.8313903808594,-284.8313903808594,284.8313903808594
89,33389,294.8412780761719,-294.8412780761719,,,,
90,33760,295.032470703125,-295.032470703125,,,,
91,34131,295.06591796875,-295.06591796875,,,,
92,34502,295.28497314453125,-295.28497314453125,,,,
93,34873,295.4441833496094,-295.4441833496094,,,,
94,35244,295.578369140625,-295.578369140625,,,,
95,35615,295.3102722167969,-295.3102722167969,,,,
96,35986,295.40301513671875,-295.40301513671875,,,,
97,36357,295.4963073730469,-295.4963073730469,,,,
98,36728,295.51287841796875,-295.51287841796875,,,,
99,37099,,,4.072441577911377,286.0166015625,-286.0166015625,286.0166015625
99,37099,295.5434875488281,-295.5434875488281,,,,
