epoch,step,train/loss,train/product_score,train/whitening,val/closure_defect_frobenius,val/loss,val/product_score,val/whitening,val_score
0,174,-0.06104280799627304,0.08424690365791321,0.02320406772196293,,,,,
1,349,-0.10886532068252563,0.13186700642108917,0.02300172485411167,,,,,
2,524,-0.15223628282546997,0.174693301320076,0.022457044571638107,,,,,
3,699,-0.18183737993240356,0.20393386483192444,0.02209647186100483,,,,,
4,874,-0.2072722464799881,0.22911575436592102,0.02184344455599785,,,,,
5,1049,-0.21822695434093475,0.23997852206230164,0.021751590073108673,,,,,
6,1224,-0.24729378521442413,0.2689719796180725,0.021678294986486435,,,,,
7,1399,-0.2549903690814972,0.2764510214328766,0.021460745483636856,,,,,
8,1574,-0.25668004155158997,0.2781367003917694,0.021456681191921234,,,,,
9,1749,,,,5.232076168060303,-0.20674917101860046,0.23063790798187256,0.023888735100626945,0.20674917101860046
9,1749,-0.2919505834579468,0.31322401762008667,0.021273508667945862,,,,,
10,1924,-0.26201045513153076,0.28332388401031494,0.02131340466439724,,,,,
11,2099,-0.25801709294319153,0.2793521285057068,0.021335117518901825,,,,,
12,2274,-0.2887793481349945,0.30987748503685,0.021098032593727112,,,,,
13,2449,-0.2642061710357666,0.28518959879875183,0.020983485504984856,,,,,
14,2624,-0.3145940899848938,0.3355867564678192,0.020992541685700417,,,,,
15,2799,-0.3368018567562103,0.3574572503566742,0.020655473694205284,,,,,
16,2974,-0.3486102521419525,0.36933302879333496,0.020722631365060806,,,,,
17,3149,-0.3555468022823334,0.3761644959449768,0.0206177718937397,,,,,
18,3324,-0.30929750204086304,0.3299660384654999,0.020668543875217438,,,,,
19,3499,,,,5.002620697021484,-0.20955251157283783,0.24223344027996063,0.03268096596002579,0.20955251157283783
19,3499,-0.354554682970047,0.3750576376914978,0.02050292119383812,,,,,
20,3674,-0.3346829116344452,0.35520055890083313,0.02051759511232376,,,,,
21,3849,-0.441434383392334,0.46177205443382263,0.020337574183940887,,,,,
22,4024,-0.47531506419181824,0.4956408143043518,0.02032565325498581,,,,,
23,4199,-0.48244309425354004,0.5027616024017334,0.02031858079135418,,,,,
24,4374,-0.41288962960243225,0.4335736930370331,0.020684031769633293,,,,,
25,4549,-0.2909884750843048,0.3115144371986389,0.020525960251688957,,,,,
26,4724,-0.3400874733924866,0.36064642667770386,0.02055899240076542,,,,,
27,4899,-0.41831666231155396,0.4390488564968109,0.020732125267386436,,,,,
28,5074,-0.49282994866371155,0.5133885145187378,0.020558586344122887,,,,,
29,5249,,,,4.177950859069824,5.718231201171875,0.24656137824058533,5.9647932052612305,-5.718231201171875
29,5249,-0.5879148840904236,0.6087064146995544,0.02079121209681034,,,,,
30,5424,-0.5994330644607544,0.62016761302948,0.020734472200274467,,,,,
31,5599,-0.49369192123413086,0.5149855017662048,0.021293427795171738,,,,,
32,5774,-0.3614647388458252,0.3825047016143799,0.021040016785264015,,,,,
33,5949,-0.301358699798584,0.3219248056411743,0.020566152408719063,,,,,
34,6124,-0.31724992394447327,0.33772751688957214,0.020477663725614548,,,,,
35,6299,-0.3466625511646271,0.3673960566520691,0.02073351852595806,,,,,
36,6474,-0.41144445538520813,0.4320099353790283,0.02056543342769146,,,,,
37,6649,-0.4960320293903351,0.5166410803794861,0.020608827471733093,,,,,
38,6824,-0.3359912633895874,0.3562738299369812,0.020282451063394547,,,,,
39,6999,,,,5.3223185539245605,-0.2982415556907654,0.3188951313495636,0.02065354958176613,0.2982415556907654
39,6999,-0.4071168005466461,0.4278309941291809,0.02071410045027733,,,,,
40,7174,-0.357296347618103,0.37794333696365356,0.020646940916776657,,,,,
41,7349,-0.30552902817726135,0.32625049352645874,0.02072150819003582,,,,,
42,7524,-0.3764230012893677,0.39699679613113403,0.020573800429701805,,,,,
43,7699,-0.4179707467556,0.4387019872665405,0.02073131501674652,,,,,
44,7874,-0.4774342477321625,0.49809351563453674,0.02065923437476158,,,,,
45,8049,-0.28219857811927795,0.3032161295413971,0.021017611026763916,,,,,
46,8224,-0.36710846424102783,0.38742828369140625,0.020319893956184387,,,,,
47,8399,-0.38783198595046997,0.4081355035305023,0.020303577184677124,,,,,
48,8574,-0.6132915616035461,0.633904218673706,0.020612938329577446,,,,,
49,8749,,,,4.956813335418701,-0.2955673336982727,0.31694161891937256,0.021374274045228958,0.2955673336982727
49,8749,-0.6528705954551697,0.6737215518951416,0.020850950852036476,,,,,
50,8924,-0.4967813193798065,0.5177686810493469,0.020987341180443764,,,,,
51,9099,-0.4453985095024109,0.46635201573371887,0.02095370925962925,,,,,
52,9274,-0.6508664488792419,0.6721633076667786,0.021296795457601547,,,,,
53,9449,-0.5139187574386597,0.5353519916534424,0.02143331617116928,,,,,
54,9624,-0.6096715331077576,0.6307505965232849,0.021078772842884064,,,,,
55,9799,-0.5560450553894043,0.5772208571434021,0.02117621898651123,,,,,
56,9974,-0.5061886310577393,0.5276173949241638,0.021428918465971947,,,,,
57,10149,-0.7025567293167114,0.7236628532409668,0.021106211468577385,,,,,
58,10324,-0.7305379509925842,0.7515376210212708,0.020999545231461525,,,,,
59,10499,,,,5.0866193771362305,-0.32259824872016907,0.3426544964313507,0.02005624771118164,0.32259824872016907
59,10499,-0.6769029498100281,0.6980887055397034,0.0211858619004488,,,,,
60,10674,-0.4850260615348816,0.5056108832359314,0.020584769546985626,,,,,
61,10849,-0.36277028918266296,0.3828723132610321,0.020102081820368767,,,,,
62,11024,-0.4522530734539032,0.4729890525341034,0.020735930651426315,,,,,
63,11199,-0.6414471864700317,0.6624923348426819,0.021045217290520668,,,,,
64,11374,-0.4025728106498718,0.423309326171875,0.020736606791615486,,,,,
65,11549,-0.40458253026008606,0.4251517057418823,0.02056906372308731,,,,,
66,11724,-0.42613890767097473,0.4467284381389618,0.020589562132954597,,,,,
67,11899,-0.5641445517539978,0.5854831337928772,0.021338824182748795,,,,,
68,12074,-0.5033197402954102,0.5242331027984619,0.020913269370794296,,,,,
69,12249,,,,4.878681659698486,-0.31967318058013916,0.34021633863449097,0.02054314874112606,0.31967318058013916
69,12249,-0.41003915667533875,0.43064549565315247,0.020606372505426407,,,,,
70,12424,-0.4514695107936859,0.4720369279384613,0.020567232742905617,,,,,
71,12599,-0.5475848913192749,0.5683938264846802,0.020808963105082512,,,,,
72,12774,-0.5176537036895752,0.5382950901985168,0.020641399547457695,,,,,
73,12949,-0.6060654520988464,0.6268484592437744,0.020783118903636932,,,,,
74,13124,-0.6141905784606934,0.6348209977149963,0.020630238577723503,,,,,
75,13299,-0.8180568218231201,0.8391374945640564,0.02108069881796837,,,,,
76,13474,-0.9390074610710144,0.9600295424461365,0.021022718399763107,,,,,
77,13649,-0.9084775447845459,0.9296218156814575,0.02114459127187729,,,,,
78,13824,-0.6771950125694275,0.6981068253517151,0.02091168612241745,,,,,
79,13999,,,,4.259037017822266,0.9636392593383789,0.30633682012557983,1.2699759006500244,-0.9636392593383789
79,13999,-0.542664647102356,0.563378095626831,0.020713282749056816,,,,,
80,14174,-0.91680508852005,0.9376797080039978,0.02087463065981865,,,,,
81,14349,-0.42832550406455994,0.449111670255661,0.020786132663488388,,,,,
82,14524,-0.4662212133407593,0.4867113530635834,0.020490052178502083,,,,,
83,14699,-0.9255497455596924,0.9465600848197937,0.02100956253707409,,,,,
84,14874,-0.6261262893676758,0.6470378041267395,0.02091134898364544,,,,,
85,15049,-0.44022756814956665,0.46082326769828796,0.020595785230398178,,,,,
86,15224,-0.6432719826698303,0.6641954183578491,0.020923320204019547,,,,,
87,15399,-0.6584255695343018,0.6798149347305298,0.02138952538371086,,,,,
88,15574,-0.755720853805542,0.7771720886230469,0.021451156586408615,,,,,
