epoch,step,test/accuracy,test/loss,test/top5_accuracy,train/accuracy,train/loss,train/top5_accuracy,val/accuracy,val/loss,val/top5_accuracy,val_accuracy
0,371,,,,,,,0.23180000483989716,3.382974624633789,0.4997999966144562,0.23180000483989716
0,371,,,,0.20386315882205963,3.6282122135162354,0.4384421110153198,,,,
1,743,,,,,,,0.2484000027179718,3.2799596786499023,0.5153999924659729,0.2484000027179718
1,743,,,,0.2498631626367569,3.2926223278045654,0.5125579237937927,,,,
2,1115,,,,,,,0.25380000472068787,3.270702838897705,0.5230000019073486,0.25380000472068787
2,1115,,,,0.263621062040329,3.204186201095581,0.5310526490211487,,,,
3,1487,,,,,,,0.262800008058548,3.2278378009796143,0.5360000133514404,0.262800008058548
3,1487,,,,0.2732841968536377,3.149848699569702,0.5437473654747009,,,,
4,1859,,,,,,,0.2687999904155731,3.190441608428955,0.5442000031471252,0.2687999904155731
4,1859,,,,0.2810947299003601,3.1095075607299805,0.5520315766334534,,,,
5,2231,,,,,,,0.2662000060081482,3.202528715133667,0.54339998960495,0.2662000060081482
5,2231,,,,0.2864210605621338,3.078728675842285,0.5579789280891418,,,,
6,2603,,,,,,,0.2669999897480011,3.1913352012634277,0.545799970626831,0.2669999897480011
6,2603,,,,0.2917158007621765,3.047104597091675,0.5644000172615051,,,,
7,2975,,,,,,,0.26980000734329224,3.1736667156219482,0.5493999719619751,0.26980000734329224
7,2975,,,,0.2955789566040039,3.0223135948181152,0.5689263343811035,,,,
8,3347,,,,,,,0.27000001072883606,3.1910581588745117,0.5478000044822693,0.27000001072883606
8,3347,,,,0.2989789545536041,3.0065693855285645,0.5741894841194153,,,,
9,3719,,,,,,,0.2750000059604645,3.163020610809326,0.5497999787330627,0.2750000059604645
9,3719,,,,0.30261051654815674,2.9909393787384033,0.5759789347648621,,,,
10,4091,,,,,,,0.2759999930858612,3.1337037086486816,0.5583999752998352,0.2759999930858612
10,4091,,,,0.3055157959461212,2.9712650775909424,0.5794315934181213,,,,
11,4463,,,,,,,0.2784000039100647,3.1444668769836426,0.5565999746322632,0.2784000039100647
11,4463,,,,0.3073263168334961,2.9591503143310547,0.5828315615653992,,,,
12,4835,,,,,,,0.2874000072479248,3.120988130569458,0.5577999949455261,0.2874000072479248
12,4835,,,,0.3097894787788391,2.9417288303375244,0.5875895023345947,,,,
13,5207,,,,,,,0.28360000252723694,3.1288819313049316,0.5595999956130981,0.28360000252723694
13,5207,,,,0.31272631883621216,2.931246042251587,0.5894315838813782,,,,
14,5579,,,,,,,0.28119999170303345,3.1145474910736084,0.5669999718666077,0.28119999170303345
14,5579,,,,0.3149157762527466,2.9171338081359863,0.5918210744857788,,,,
15,5951,,,,,,,0.28780001401901245,3.1162514686584473,0.5601999759674072,0.28780001401901245
15,5951,,,,0.31666314601898193,2.905757188796997,0.5952736735343933,,,,
16,6323,,,,,,,0.2825999855995178,3.1199557781219482,0.5623999834060669,0.2825999855995178
16,6323,,,,0.3179052770137787,2.893594741821289,0.5950736999511719,,,,
