epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/leaf_trace,train/loss,train/mv_retained_min,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/leaf_trace,val/loss,val/mv_retained_min,val/retained_min,val/whitening,val_score
0,116,0.7775036692619324,5.670708656311035,31.300777435302734,0.0,9.833917617797852,84.03902435302734,40.03418731689453,40.735042572021484,0.02317689172923565,,,,,,,,,,,
1,233,0.43895775079727173,7.200900554656982,37.19720458984375,0.0,8.96277141571045,40.05482864379883,23.760683059692383,39.162391662597656,0.031922027468681335,,,,,,,,,,,
2,350,0.13991698622703552,6.433766841888428,30.290740966796875,0.0,8.34984016418457,4.930682182312012,17.905982971191406,19.145299911499023,1.8049144744873047,,,,,,,,,,,
3,467,0.11320842057466507,7.210460186004639,31.135337829589844,0.0,9.108147621154785,4.959509372711182,18.0,19.0,6.787439823150635,,,,,,,,,,,
4,584,0.09400956332683563,8.05226993560791,31.776508331298828,0.0,9.810012817382812,3.2909371852874756,18.0,19.0,9.119991302490234,,,,,,,,,,,
5,701,0.07919208705425262,8.841827392578125,32.622474670410156,0.0,10.4425687789917,0.8579800724983215,18.0,19.30769157409668,10.00578498840332,,,,,,,,,,,
6,818,0.0731818825006485,9.729205131530762,34.18343734741211,0.0,11.030425071716309,-0.6343135833740234,18.0,19.96581268310547,10.758035659790039,,,,,,,,,,,
7,935,0.06808414310216904,10.531759262084961,35.54865264892578,0.0,11.422611236572266,-2.0095572471618652,18.0,20.923076629638672,11.230043411254883,,,,,,,,,,,
8,1052,0.06272074580192566,11.217995643615723,36.7299690246582,0.0,11.720023155212402,-3.3451361656188965,18.0,21.0,11.564629554748535,,,,,,,,,,,
9,1169,,,,,,,,,,0.8821232318878174,0.06829817593097687,11.513301849365234,37.49867630004883,0.0,11.887752532958984,-0.4065573215484619,17.99519920349121,20.990400314331055,14.252334594726562,0.4065573215484619
9,1169,0.05799480527639389,11.672185897827148,37.2166633605957,0.0,11.98239803314209,-4.359922885894775,18.0,21.0,11.871325492858887,,,,,,,,,,,
10,1286,0.05480199307203293,12.013778686523438,37.637428283691406,0.0,12.19300365447998,-5.086233615875244,18.0,21.0,12.105892181396484,,,,,,,,,,,
11,1403,0.0516853854060173,12.333769798278809,37.87041473388672,0.0,12.41675853729248,-5.814443588256836,18.0,21.0,12.320353507995605,,,,,,,,,,,
12,1520,0.047998152673244476,12.642313957214355,38.25955581665039,0.0,12.623578071594238,-6.597423076629639,18.0,21.0,12.524709701538086,,,,,,,,,,,
