epoch,step,train/loss,train/product_score,train/whitening,val/closure_defect_frobenius,val/loss,val/product_score,val/whitening,val_score
0,116,-0.04518446698784828,0.06837037950754166,0.02318592183291912,,,,,
1,233,-0.08288681507110596,0.10602477937936783,0.02313796617090702,,,,,
2,350,-0.11986063420772552,0.1426047682762146,0.022744154557585716,,,,,
3,467,-0.14892578125,0.1713464856147766,0.022420743480324745,,,,,
4,584,-0.17350949347019196,0.1956850290298462,0.022175507619976997,,,,,
5,701,-0.19335724413394928,0.21534007787704468,0.021982794627547264,,,,,
6,818,-0.2120288461446762,0.2338380217552185,0.021809171885252,,,,,
7,935,-0.231741264462471,0.25339484214782715,0.021653534844517708,,,,,
8,1052,-0.2472832202911377,0.26879817247390747,0.02151498571038246,,,,,
9,1169,,,,5.84348201751709,-0.24682219326496124,0.26832276582717896,0.021500568836927414,0.24682219326496124
9,1169,-0.24947692453861237,0.270957350730896,0.021480461582541466,,,,,
10,1286,-0.26087313890457153,0.28219982981681824,0.021326713263988495,,,,,
11,1403,-0.2637525498867035,0.2850118577480316,0.02125924825668335,,,,,
12,1520,-0.2700187563896179,0.29126057028770447,0.021241825073957443,,,,,
13,1637,-0.28318801522254944,0.30422404408454895,0.021035971119999886,,,,,
14,1754,-0.2941172420978546,0.3150091767311096,0.020892009139060974,,,,,
15,1871,-0.3203312158584595,0.34139877557754517,0.02106764167547226,,,,,
16,1988,-0.2898603677749634,0.3108086585998535,0.020948175340890884,,,,,
17,2105,-0.29878872632980347,0.31957876682281494,0.020790070295333862,,,,,
18,2222,-0.2828751802444458,0.3037961423397064,0.02092093601822853,,,,,
19,2339,,,,5.4754462242126465,-0.2556385397911072,0.2767241299152374,0.021085558459162712,0.2556385397911072
19,2339,-0.28484809398651123,0.3058926463127136,0.0210445336997509,,,,,
20,2456,-0.32945480942726135,0.35030633211135864,0.02085154503583908,,,,,
21,2573,-0.3550412654876709,0.37566614151000977,0.020624766126275063,,,,,
22,2690,-0.3583866059780121,0.37907466292381287,0.02068788930773735,,,,,
23,2807,-0.33676496148109436,0.35748782753944397,0.020722994580864906,,,,,
24,2924,-0.32781344652175903,0.3481203615665436,0.020306983962655067,,,,,
25,3041,-0.3465595841407776,0.36712515354156494,0.020565686747431755,,,,,
26,3158,-0.3784487843513489,0.3990146219730377,0.020565787330269814,,,,,
27,3275,-0.2804444134235382,0.3011828362941742,0.020738422870635986,,,,,
28,3392,-0.36471831798553467,0.385515034198761,0.020796844735741615,,,,,
29,3509,,,,5.33335018157959,-0.280904084444046,0.30200108885765076,0.021097028627991676,0.280904084444046
29,3509,-0.33789199590682983,0.35832658410072327,0.02043464034795761,,,,,
30,3626,-0.35325196385383606,0.37404611706733704,0.020794088020920753,,,,,
31,3743,-0.35292848944664,0.37353819608688354,0.020609697327017784,,,,,
32,3860,-0.3816607594490051,0.40226563811302185,0.02060493268072605,,,,,
33,3977,-0.2694823443889618,0.290431410074234,0.0209491066634655,,,,,
34,4094,-0.30288559198379517,0.3235488533973694,0.02066318318247795,,,,,
35,4211,-0.29746562242507935,0.31837230920791626,0.020906750112771988,,,,,
36,4328,-0.290509968996048,0.3114372193813324,0.020927252247929573,,,,,
37,4445,-0.320228636264801,0.34094560146331787,0.020716948434710503,,,,,
38,4562,-0.31588464975357056,0.3366079330444336,0.02072310820221901,,,,,
39,4679,,,,5.0704755783081055,-0.2430742233991623,0.26453590393066406,0.0214617270976305,0.2430742233991623
39,4679,-0.3584491014480591,0.3791508078575134,0.02070171758532524,,,,,
40,4796,-0.33705419301986694,0.35729435086250305,0.020240189507603645,,,,,
41,4913,-0.3515305519104004,0.3719892203807831,0.02045866847038269,,,,,
42,5030,-0.2968939542770386,0.31817808747291565,0.02128405123949051,,,,,
43,5147,-0.33174997568130493,0.3526970446109772,0.02094702050089836,,,,,
44,5264,-0.3795270621776581,0.40016719698905945,0.020640164613723755,,,,,
45,5381,-0.33566322922706604,0.3564430773258209,0.020779697224497795,,,,,
46,5498,-0.38275039196014404,0.4032517373561859,0.020501375198364258,,,,,
47,5615,-0.4126758873462677,0.43312445282936096,0.02044859528541565,,,,,
48,5732,-0.34880298376083374,0.36922523379325867,0.020422330126166344,,,,,
49,5849,,,,5.168673515319824,-0.2634061276912689,0.284782737493515,0.02137659676373005,0.2634061276912689
49,5849,-0.3856734335422516,0.40619128942489624,0.02051803469657898,,,,,
50,5966,-0.3945527970790863,0.4150770902633667,0.020524267107248306,,,,,
51,6083,-0.3580564558506012,0.37858083844184875,0.020524445921182632,,,,,
52,6200,-0.3376360535621643,0.3583335876464844,0.020697422325611115,,,,,
53,6317,-0.38838881254196167,0.4090970754623413,0.020708272233605385,,,,,
54,6434,-0.4195052683353424,0.44009438157081604,0.02058902196586132,,,,,
55,6551,-0.4682975113391876,0.4887416660785675,0.020444167777895927,,,,,
56,6668,-0.4764523506164551,0.49670910835266113,0.020256835967302322,,,,,
57,6785,-0.4879229962825775,0.5081952810287476,0.020272107794880867,,,,,
58,6902,-0.4027993381023407,0.4228852093219757,0.020085902884602547,,,,,
59,7019,,,,4.913549900054932,-0.2769146263599396,0.2977466285228729,0.020832005888223648,0.2769146263599396
59,7019,-0.45217281579971313,0.47251859307289124,0.02034572698175907,,,,,
60,7136,-0.48100268840789795,0.5013827085494995,0.020380211994051933,,,,,
61,7253,-0.5047688484191895,0.5251525044441223,0.020383507013320923,,,,,
62,7370,-0.4209969937801361,0.4411805272102356,0.020183609798550606,,,,,
63,7487,-0.3449694514274597,0.3655092716217041,0.020539790391921997,,,,,
64,7604,-0.34326669573783875,0.3638661801815033,0.020599545910954475,,,,,
