epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/loss,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/loss,val/retained_min,val/whitening,val_score
11,1403,0.17987067997455597,22.750505447387695,71.00275421142578,0.0,-13.90451717376709,45.162391662597656,0.02309739962220192,,,,,,,,,
12,1520,0.16622711718082428,23.40195655822754,72.33663940429688,0.0,-16.569000244140625,46.008548736572266,0.023216303437948227,,,,,,,,,
13,1637,0.1449696272611618,24.06936264038086,73.53318786621094,0.0,-20.19628143310547,46.75213623046875,0.023607105016708374,,,,,,,,,
14,1754,0.1309221088886261,24.62955665588379,74.52555847167969,0.0,-22.753366470336914,47.0,0.023276133462786674,,,,,,,,,
15,1871,0.12273627519607544,24.996665954589844,76.14736938476562,0.0,-24.492280960083008,47.0,0.023607783019542694,,,,,,,,,
16,1988,0.11175598204135895,25.404022216796875,77.35920715332031,0.0,-26.547134399414062,47.0,0.02397260256111622,,,,,,,,,
17,2105,0.10556201636791229,25.795827865600586,78.23451232910156,0.0,-27.907917022705078,47.0,0.022879552096128464,,,,,,,,,
18,2222,0.10262307524681091,26.069028854370117,77.74037170410156,0.0,-28.457965850830078,47.17094039916992,0.023384196683764458,,,,,,,,,
19,2339,,,,,,,,1.6911214590072632,0.11063513159751892,26.116573333740234,74.84677124023438,0.0,-26.86243438720703,50.8656005859375,0.062197230756282806,26.86243438720703
19,2339,0.09823539108037949,26.756553649902344,78.05243682861328,0.0,-29.769882202148438,48.86324691772461,0.023044006898999214,,,,,,,,,
20,2456,0.0965002030134201,27.718069076538086,78.20990753173828,0.0,-30.984045028686523,51.008548736572266,0.023984236642718315,,,,,,,,,
21,2573,0.09506911784410477,28.194889068603516,77.82864379882812,0.0,-31.56891632080078,51.0,0.022851860150694847,,,,,,,,,
22,2690,0.09600329399108887,28.122379302978516,76.23994445800781,0.0,-31.058637619018555,50.982906341552734,0.023309361189603806,,,,,,,,,
23,2807,0.09246490895748138,29.089406967163086,76.57400512695312,0.0,-32.54498291015625,51.03418731689453,0.023709500208497047,,,,,,,,,
24,2924,0.090591199696064,29.922155380249023,78.98968505859375,0.0,-34.100730895996094,50.93162536621094,0.023691566661000252,,,,,,,,,
25,3041,0.09500394016504288,29.27229881286621,76.91151428222656,0.0,-32.47107696533203,51.119659423828125,0.023028196766972542,,,,,,,,,
26,3158,0.09343470633029938,29.305505752563477,75.69662475585938,0.0,-32.462432861328125,51.35897445678711,0.02276044711470604,,,,,,,,,
27,3275,0.0994560569524765,28.72522735595703,74.58927917480469,0.0,-30.8898868560791,50.9487190246582,0.022838864475488663,,,,,,,,,
28,3392,0.09893335402011871,29.168657302856445,74.87559509277344,0.0,-31.45627212524414,51.008548736572266,0.024040674790740013,,,,,,,,,
29,3509,,,,,,,,1.5300101041793823,1.1467968225479126,22.63876724243164,64.37992858886719,0.0,348.2955627441406,41.00960159301758,237.02027893066406,-348.2955627441406
29,3509,0.09989454597234726,30.194490432739258,78.598876953125,0.0,-33.104522705078125,50.367523193359375,0.02323272079229355,,,,,,,,,
30,3626,0.14066338539123535,30.849849700927734,76.21976470947266,0.0,-28.065404891967773,47.69230651855469,0.023488787934184074,,,,,,,,,
31,3743,0.10397335886955261,30.563095092773438,79.20822143554688,0.0,-33.0726318359375,50.71794891357422,0.023525536060333252,,,,,,,,,
32,3860,0.08963288366794586,29.608394622802734,75.52056121826172,0.0,-33.215816497802734,52.25640869140625,0.02367810346186161,,,,,,,,,
33,3977,0.08750403672456741,31.35540008544922,79.0937728881836,0.0,-35.951786041259766,52.401710510253906,0.021872268989682198,,,,,,,,,
34,4094,0.09539884328842163,32.51873779296875,81.59147644042969,0.0,-36.604286193847656,53.0,0.021692022681236267,,,,,,,,,
35,4211,0.09646002948284149,33.29670715332031,82.70702362060547,0.0,-37.46963882446289,53.0,0.021580873057246208,,,,,,,,,
36,4328,0.09608053416013718,33.72138214111328,83.97769927978516,0.0,-38.19718551635742,53.70085525512695,0.02143978700041771,,,,,,,,,
37,4445,0.09444600343704224,34.29393768310547,84.93380737304688,0.0,-39.17015075683594,54.0,0.021468425169587135,,,,,,,,,
38,4562,0.09513594955205917,34.54860305786133,85.69110870361328,0.0,-39.4879150390625,54.0,0.021501023322343826,,,,,,,,,
39,4679,,,,,,,,1.959517002105713,0.11544343084096909,33.676734924316406,85.89836883544922,0.0,-36.05821990966797,53.937599182128906,0.021434247493743896,36.05821990966797
39,4679,0.0978546142578125,34.866580963134766,87.1455307006836,0.0,-39.748897552490234,54.0,0.02140139788389206,,,,,,,,,
40,4796,0.09809470176696777,35.265846252441406,87.56510925292969,0.0,-40.20127487182617,54.4529914855957,0.02146109752357006,,,,,,,,,
41,4913,0.0964886024594307,36.20006561279297,89.29010772705078,0.0,-41.68580627441406,56.0,0.02172951214015484,,,,,,,,,
42,5030,0.0950179249048233,36.6224250793457,89.90033721923828,0.0,-42.41800308227539,56.0,0.0222132820636034,,,,,,,,,
43,5147,0.09772869944572449,37.43167495727539,92.39851379394531,0.0,-43.37887954711914,56.31623840332031,0.023231366649270058,,,,,,,,,
44,5264,0.09589140117168427,37.856727600097656,95.93965148925781,0.0,-44.74788284301758,57.880340576171875,0.02268875017762184,,,,,,,,,
45,5381,0.18261687457561493,38.8880500793457,96.48764038085938,0.0,-34.787471771240234,52.008548736572266,0.023135649040341377,,,,,,,,,
46,5498,0.11027422547340393,35.31958770751953,86.40380096435547,0.0,-38.462364196777344,57.350425720214844,0.022893577814102173,,,,,,,,,
47,5615,0.10208985209465027,36.51690673828125,90.41299438476562,0.0,-41.50925064086914,57.93162536621094,0.022758344188332558,,,,,,,,,
48,5732,0.12103620916604996,35.885555267333984,90.93528747558594,0.0,-38.55732345581055,57.230770111083984,0.022642329335212708,,,,,,,,,
49,5849,,,,,,,,1.8434855937957764,0.1072569191455841,32.14737319946289,86.26209259033203,0.0,-35.634239196777344,54.731201171875,0.03666457533836365,35.634239196777344
49,5849,0.10048704594373703,36.368038177490234,88.16620635986328,0.0,-41.116416931152344,58.0,0.02251788042485714,,,,,,,,,
50,5966,0.09950242191553116,36.64457702636719,88.98603820800781,0.0,-41.68280029296875,58.02564239501953,0.02266502194106579,,,,,,,,,
51,6083,0.10281349718570709,37.05607223510742,88.40503692626953,0.0,-41.55434036254883,57.991451263427734,0.022610824555158615,,,,,,,,,
52,6200,0.0978812426328659,37.167701721191406,91.69355010986328,0.0,-42.95501708984375,58.0,0.02259257435798645,,,,,,,,,
53,6317,0.09859337657690048,38.2670783996582,91.06454467773438,0.0,-43.83737564086914,58.0,0.022671442478895187,,,,,,,,,
54,6434,0.09906641393899918,36.62776184082031,90.57766723632812,0.0,-42.04011917114258,58.008548736572266,0.022652123123407364,,,,,,,,,
55,6551,0.09973208606243134,37.58816146850586,91.93463134765625,0.0,-43.18678283691406,58.0,0.022593211382627487,,,,,,,,,
56,6668,0.10106449574232101,38.081790924072266,91.79499053955078,0.0,-43.481807708740234,58.03418731689453,0.02270662412047386,,,,,,,,,
57,6785,0.10775253921747208,39.08417510986328,92.92646789550781,0.0,-43.85438919067383,59.0,0.022762607783079147,,,,,,,,,
58,6902,0.1247621402144432,39.54526901245117,97.85462951660156,0.0,-43.12396240234375,59.72649383544922,0.022673241794109344,,,,,,,,,
59,7019,,,,,,,,2.078984022140503,0.12363313138484955,35.2515983581543,93.1273193359375,0.0,-38.02870559692383,59.672000885009766,0.023308921605348587,38.02870559692383
59,7019,0.11614327877759933,40.5024299621582,99.4671630859375,0.0,-45.5067138671875,59.9487190246582,0.022797927260398865,,,,,,,,,
60,7136,0.1094510480761528,40.47438049316406,99.63327026367188,0.0,-46.36840057373047,60.239315032958984,0.022894158959388733,,,,,,,,,
61,7253,0.09886595606803894,40.54749298095703,97.63652801513672,0.0,-47.39690399169922,60.93162536621094,0.02303658053278923,,,,,,,,,
62,7370,0.12774819135665894,41.66246795654297,99.35749053955078,0.0,-45.15917205810547,60.230770111083984,0.02303379587829113,,,,,,,,,
63,7487,0.1932036578655243,41.68464279174805,94.83024597167969,0.0,-35.89757537841797,55.119659423828125,0.02306056022644043,,,,,,,,,
64,7604,0.16003954410552979,40.48952102661133,93.38626861572266,0.0,-38.65860366821289,57.68376159667969,0.023123333230614662,,,,,,,,,
65,7721,0.11323683708906174,41.37013626098633,101.93014526367188,0.0,-47.23899459838867,63.0,0.02283436805009842,,,,,,,,,
66,7838,0.10900522023439407,42.02785110473633,102.8631591796875,0.0,-48.62495040893555,63.64102554321289,0.02284274995326996,,,,,,,,,
67,7955,0.10805605351924896,43.22700119018555,103.51998138427734,0.0,-50.07697296142578,64.95726776123047,0.022849412634968758,,,,,,,,,
68,8072,0.113727867603302,45.48115158081055,103.39569091796875,0.0,-51.58015441894531,65.61538696289062,0.022958112880587578,,,,,,,,,
69,8189,,,,,,,,2.5300469398498535,0.2679727077484131,34.593753814697266,79.78102111816406,0.0,-16.181489944458008,49.534400939941406,0.06796754151582718,16.181489944458008
69,8189,0.20020031929016113,46.97339630126953,105.26890563964844,0.0,-42.37845993041992,58.632476806640625,0.02306727133691311,,,,,,,,,
70,8306,0.19662530720233917,47.115928649902344,109.92735290527344,0.0,-43.91023254394531,58.88888931274414,0.023141581565141678,,,,,,,,,
71,8423,0.30065199732780457,47.99764633178711,97.0263442993164,0.0,-28.896276473999023,51.82905960083008,0.02317558228969574,,,,,,,,,
72,8540,0.3710267245769501,44.58991241455078,87.43610382080078,0.0,-14.56248664855957,45.905982971191406,0.023215875029563904,,,,,,,,,
73,8657,0.1701875925064087,45.50798416137695,153.35641479492188,0.0,-54.3720588684082,62.760684967041016,0.023193828761577606,,,,,,,,,
74,8774,0.14113003015518188,43.14994430541992,102.1798095703125,0.0,-45.49814987182617,65.05128479003906,0.023119168356060982,,,,,,,,,
75,8891,0.11350145190954208,43.804813385009766,105.03746032714844,0.0,-50.261051177978516,67.0,0.023056434467434883,,,,,,,,,
76,9008,0.10872059315443039,43.96807098388672,106.12691497802734,0.0,-51.25416564941406,67.0,0.02305014058947563,,,,,,,,,
77,9125,0.10602077096700668,44.4326171875,105.21713256835938,0.0,-51.88232421875,67.0,0.023060079663991928,,,,,,,,,
78,9242,0.10414078831672668,44.70594787597656,105.76507568359375,0.0,-52.5058479309082,67.0,0.023086071014404297,,,,,,,,,
79,9359,,,,,,,,2.3410873413085938,0.1300450712442398,42.595333099365234,106.35124969482422,0.0,-47.19681167602539,67.91519927978516,0.023000767454504967,47.19681167602539
79,9359,0.1205534115433693,45.066776275634766,108.8232192993164,0.0,-51.37751007080078,67.19657897949219,0.023079633712768555,,,,,,,,,
80,9476,0.1156308576464653,45.875762939453125,106.97682189941406,0.0,-52.44731521606445,68.0,0.02307233214378357,,,,,,,,,
81,9593,0.11846136301755905,46.35951614379883,107.50904083251953,0.0,-52.6751594543457,68.0,0.023113150149583817,,,,,,,,,
82,9710,0.12245839834213257,47.59596252441406,107.00081634521484,0.0,-53.29833221435547,68.37606811523438,0.023125194013118744,,,,,,,,,
83,9827,0.12545649707317352,47.19715118408203,108.8995132446289,0.0,-52.89543533325195,69.06837463378906,0.0231556948274374,,,,,,,,,
84,9944,0.1208229586482048,47.48427200317383,108.87249755859375,0.0,-53.7702751159668,69.70940399169922,0.023146020248532295,,,,,,,,,
85,10061,0.11488616466522217,47.38909149169922,109.44234466552734,0.0,-54.54897689819336,69.991455078125,0.02314268983900547,,,,,,,,,
86,10178,0.12007684260606766,47.03403091430664,113.48714447021484,0.0,-54.33842849731445,70.69230651855469,0.0231781043112278,,,,,,,,,
87,10295,0.10913445055484772,48.06777572631836,112.73613739013672,0.0,-56.622642517089844,71.01709747314453,0.02316972240805626,,,,,,,,,
88,10412,0.1175011619925499,48.48677062988281,111.7376480102539,0.0,-55.7710075378418,71.76068115234375,0.02315749041736126,,,,,,,,,
89,10529,,,,,,,,2.3260903358459473,0.12797380983829498,42.782859802246094,109.30394744873047,0.0,-48.239845275878906,71.72959899902344,0.023167505860328674,48.239845275878906
89,10529,0.124942347407341,48.21316909790039,114.74900817871094,0.0,-55.14714050292969,72.0,0.02322227880358696,,,,,,,,,
90,10646,0.11308792233467102,49.27256393432617,114.50703430175781,0.0,-57.6755256652832,72.0,0.023181607946753502,,,,,,,,,
91,10763,0.12110396474599838,48.971763610839844,117.23563385009766,0.0,-56.89433670043945,72.64957427978516,0.023230478167533875,,,,,,,,,
92,10880,0.10909297317266464,50.52940368652344,117.57379913330078,0.0,-60.05706787109375,73.87179565429688,0.023191779851913452,,,,,,,,,
93,10997,0.12171952426433563,52.13951110839844,114.43049621582031,0.0,-59.42232131958008,74.0,0.023221030831336975,,,,,,,,,
94,11114,0.12100755423307419,50.58830642700195,120.5418930053711,0.0,-59.184471130371094,74.76923370361328,0.02325155958533287,,,,,,,,,
95,11231,0.11515773087739944,50.974266052246094,122.29586029052734,0.0,-60.67003631591797,75.67521667480469,0.02323000878095627,,,,,,,,,
96,11348,0.12022987008094788,51.94294738769531,121.67654418945312,0.0,-60.8656005859375,76.05128479003906,0.023240162059664726,,,,,,,,,
97,11465,0.12908069789409637,53.8774299621582,119.49890899658203,0.0,-61.231666564941406,77.04273223876953,0.023229971528053284,,,,,,,,,
98,11582,0.12979035079479218,54.479366302490234,119.87352752685547,0.0,-61.817649841308594,77.93162536621094,0.023256249725818634,,,,,,,,,
99,11699,,,,,,,,2.065490484237671,0.11823439598083496,36.697113037109375,105.31352233886719,0.0,-42.602333068847656,61.36159896850586,0.023474663496017456,42.602333068847656
99,11699,0.13887321949005127,55.00872802734375,119.94135284423828,0.0,-61.19794464111328,77.98290252685547,0.023267170414328575,,,,,,,,,
100,11816,0.13542471826076508,54.49980926513672,123.18492126464844,0.0,-61.779109954833984,78.07691955566406,0.023281773552298546,,,,,,,,,
101,11933,0.1293262243270874,55.49856948852539,121.90804290771484,0.0,-63.30314636230469,78.64102935791016,0.023275980725884438,,,,,,,,,
102,12050,0.12753251194953918,55.9454460144043,121.47393798828125,0.0,-63.89278793334961,78.86325073242188,0.023290375247597694,,,,,,,,,
103,12167,0.1256040334701538,54.26874542236328,125.53338623046875,0.0,-63.27479934692383,79.38461303710938,0.023307453840970993,,,,,,,,,
104,12284,0.12541724741458893,55.599334716796875,124.48091888427734,0.0,-64.4188232421875,79.5982894897461,0.02329171448945999,,,,,,,,,
105,12401,0.13367556035518646,54.638389587402344,127.94615173339844,0.0,-63.093833923339844,79.88034057617188,0.023319749161601067,,,,,,,,,
106,12518,0.12412805110216141,55.040924072265625,132.15440368652344,0.0,-65.56011199951172,80.69230651855469,0.023315241560339928,,,,,,,,,
107,12635,0.11940695345401764,56.32485580444336,130.84022521972656,0.0,-67.18550872802734,81.78632354736328,0.02330171875655651,,,,,,,,,
108,12752,0.1287623643875122,57.96354675292969,128.48431396484375,0.0,-67.155517578125,82.0,0.02330952137708664,,,,,,,,,
109,12869,,,,,,,,2.391690731048584,0.12560220062732697,46.07647705078125,121.31539916992188,0.0,-54.239200592041016,77.64320373535156,0.0232822448015213,54.239200592041016
109,12869,0.13178877532482147,56.351234436035156,134.80691528320312,0.0,-66.42032623291016,82.45298767089844,0.02333480305969715,,,,,,,,,
110,12986,0.12094984948635101,57.558494567871094,131.5210723876953,0.0,-68.35783386230469,83.47863006591797,0.023302411660552025,,,,,,,,,
111,13103,0.1411726176738739,60.13331985473633,131.00450134277344,0.0,-68.24079895019531,83.64957427978516,0.023332711309194565,,,,,,,,,
112,13220,0.1578541100025177,60.66733169555664,130.0321044921875,0.0,-66.44508361816406,83.93162536621094,0.02334050089120865,,,,,,,,,
113,13337,0.14826062321662903,61.622398376464844,131.52003479003906,0.0,-68.92571258544922,84.81196594238281,0.023338252678513527,,,,,,,,,
114,13454,0.15278421342372894,61.393428802490234,134.0135955810547,0.0,-68.61640930175781,85.53845977783203,0.02334422804415226,,,,,,,,,
115,13571,0.14744336903095245,60.26223373413086,135.40948486328125,0.0,-68.44801330566406,85.77777862548828,0.02335696667432785,,,,,,,,,
116,13688,0.13015516102313995,60.09048080444336,138.2684326171875,0.0,-71.06096649169922,87.008544921875,0.023347239941358566,,,,,,,,,
117,13805,0.14861315488815308,63.33177947998047,135.02487182617188,0.0,-71.2909164428711,88.11965942382812,0.023343505337834358,,,,,,,,,
118,13922,0.15826168656349182,63.84489822387695,135.6752166748047,0.0,-70.6990737915039,88.56410217285156,0.02335633710026741,,,,,,,,,
119,14039,,,,,,,,2.715333938598633,0.1454451084136963,51.17498779296875,132.5769805908203,0.0,-59.050079345703125,86.75679779052734,0.02334149368107319,59.050079345703125
119,14039,0.1395416557788849,60.298744201660156,141.24349975585938,0.0,-70.66273498535156,88.88034057617188,0.023367442190647125,,,,,,,,,
120,14156,0.12600703537464142,60.622100830078125,144.46022033691406,0.0,-73.36188507080078,89.64102935791016,0.02335953153669834,,,,,,,,,
121,14273,0.15083852410316467,65.12315368652344,138.61524963378906,0.0,-73.51547241210938,89.64102935791016,0.02334952913224697,,,,,,,,,
122,14390,0.15736041963100433,65.33867645263672,138.4742889404297,0.0,-72.8680191040039,89.73504638671875,0.023358818143606186,,,,,,,,,
123,14507,0.13388830423355103,61.066226959228516,144.45494079589844,0.0,-72.796142578125,90.18803405761719,0.02337404154241085,,,,,,,,,
124,14624,0.12470828741788864,61.76976013183594,146.3323211669922,0.0,-75.0501937866211,90.66666412353516,0.02336253598332405,,,,,,,,,
125,14741,0.15329700708389282,66.65118408203125,141.86102294921875,0.0,-75.37803649902344,91.05128479003906,0.023358287289738655,,,,,,,,,
126,14858,0.16102072596549988,67.3876724243164,141.4038848876953,0.0,-75.034423828125,91.26495361328125,0.023366978392004967,,,,,,,,,
127,14975,0.1659337431192398,69.85877227783203,138.0372772216797,0.0,-76.20332336425781,91.55555725097656,0.023372432217001915,,,,,,,,,
128,15092,0.16694918274879456,69.12533569335938,142.53712463378906,0.0,-76.2398681640625,91.68376159667969,0.02338392287492752,,,,,,,,,
129,15209,,,,,,,,1.154013752937317,0.6534428000450134,14.832633018493652,87.3818588256836,0.0,51.36438751220703,24.625600814819336,0.03270581364631653,-51.36438751220703
129,15209,0.17066706717014313,68.60265350341797,145.2869110107422,0.0,-75.79122924804688,91.47008514404297,0.023391829803586006,,,,,,,,,
130,15326,0.1516319215297699,69.7330093383789,150.28309631347656,0.0,-80.35734558105469,91.70940399169922,0.023394513875246048,,,,,,,,,
131,15443,0.15773063898086548,65.51356506347656,153.1034393310547,0.0,-75.92131805419922,91.70940399169922,0.023408317938447,,,,,,,,,
132,15560,0.14100496470928192,62.205081939697266,170.95166015625,0.0,-78.32337951660156,91.74359130859375,0.023405766114592552,,,,,,,,,
133,15677,0.15100282430648804,62.10924530029297,200.04159545898438,0.0,-82.76580810546875,90.66666412353516,0.02340584062039852,,,,,,,,,
134,15794,0.12867097556591034,61.9025764465332,152.8980712890625,0.0,-75.98890686035156,91.8974380493164,0.023392412811517715,,,,,,,,,
135,15911,0.15137816965579987,64.32891082763672,187.78384399414062,0.0,-82.48587036132812,91.0854721069336,0.023403018712997437,,,,,,,,,
136,16028,0.15089797973632812,65.33781433105469,178.69314575195312,0.0,-81.73812866210938,91.53845977783203,0.023396294564008713,,,,,,,,,
137,16145,0.15866237878799438,64.81465911865234,210.97364807128906,0.0,-86.67725372314453,91.4017105102539,0.023400655016303062,,,,,,,,,
138,16262,0.15575332939624786,66.01594543457031,228.18495178222656,0.0,-91.69308471679688,90.95726776123047,0.023398419842123985,,,,,,,,,
139,16379,,,,,,,,1.7410622835159302,0.10815265029668808,28.701784133911133,105.69474792480469,0.0,-35.973854064941406,44.69599914550781,0.023343617096543312,35.973854064941406
139,16379,0.12285875529050827,62.571128845214844,148.6498260498047,0.0,-76.55177307128906,93.16239166259766,0.023387519642710686,,,,,,,,,
140,16496,0.13037990033626556,64.31243133544922,150.97579956054688,0.0,-77.79560089111328,93.63247680664062,0.02338620461523533,,,,,,,,,
141,16613,0.12937194108963013,65.15888977050781,150.4127960205078,0.0,-78.65846252441406,93.55555725097656,0.023390956223011017,,,,,,,,,
142,16730,0.13698413968086243,65.97257995605469,149.94268798828125,0.0,-78.40374755859375,93.67521667480469,0.02339274436235428,,,,,,,,,
143,16847,0.14058467745780945,68.35165405273438,147.804931640625,0.0,-79.8944320678711,94.0854721069336,0.023392807692289352,,,,,,,,,
144,16964,0.14950387179851532,69.21449279785156,148.07545471191406,0.0,-79.669677734375,94.29914855957031,0.02339204214513302,,,,,,,,,
145,17081,0.15772593021392822,71.06292724609375,146.6720733642578,0.0,-80.18502807617188,94.36752319335938,0.023393213748931885,,,,,,,,,
146,17198,0.15534259378910065,67.33609771728516,150.12608337402344,0.0,-77.45403289794922,94.4188003540039,0.02339690364897251,,,,,,,,,
147,17315,0.14781533181667328,66.47461700439453,152.1191864013672,0.0,-77.9547119140625,94.57264709472656,0.02339436672627926,,,,,,,,,
148,17432,0.14509829878807068,67.90463256835938,148.916259765625,0.0,-79.09191131591797,94.65811920166016,0.023393597453832626,,,,,,,,,
149,17549,,,,,,,,2.5230207443237305,0.13434000313282013,47.995723724365234,132.12692260742188,0.0,-57.202232360839844,79.63999938964844,0.023371107876300812,57.202232360839844
149,17549,0.14950521290302277,68.91377258300781,147.00148010253906,0.0,-79.15400695800781,94.81196594238281,0.02339545078575611,,,,,,,,,
150,17666,0.13953731954097748,68.73079681396484,147.07118225097656,0.0,-80.2608642578125,94.88034057617188,0.023395972326397896,,,,,,,,,
151,17783,0.14320233464241028,69.16136169433594,148.979736328125,0.0,-80.60398864746094,95.05982971191406,0.023399511352181435,,,,,,,,,
152,17900,0.13713905215263367,68.60689544677734,147.20797729492188,0.0,-80.47126007080078,94.78632354736328,0.02340022288262844,,,,,,,,,
153,18017,0.1343037486076355,67.91763305664062,146.98587036132812,0.0,-80.1004867553711,93.37606811523438,0.023400282487273216,,,,,,,,,
154,18134,0.1288437843322754,66.93032836914062,144.6360626220703,0.0,-79.34213256835938,92.23076629638672,0.02339901402592659,,,,,,,,,
155,18251,0.14305885136127472,71.2915267944336,148.3621368408203,0.0,-82.6290054321289,95.69230651855469,0.023399600759148598,,,,,,,,,
156,18368,0.1563488095998764,75.10186004638672,143.71640014648438,0.0,-83.80911254882812,95.87179565429688,0.02340441197156906,,,,,,,,,
157,18485,0.15486392378807068,72.46063232421875,151.27191162109375,0.0,-82.86904907226562,95.82906341552734,0.0234086811542511,,,,,,,,,
158,18602,0.1346053034067154,64.69206237792969,183.05323791503906,0.0,-84.04979705810547,86.5042724609375,0.02341010607779026,,,,,,,,,
159,18719,,,,,,,,0.5419793128967285,4.516295909881592,2.687103509902954,69.40579223632812,0.0,562.0697021484375,5.604800224304199,0.5520925521850586,-562.0697021484375
159,18719,0.09951794147491455,54.29405975341797,190.64804077148438,0.0,-79.6619873046875,71.76923370361328,0.023401034995913506,,,,,,,,,
160,18836,0.1549340933561325,69.6935806274414,239.4483642578125,0.0,-97.72824096679688,93.29914855957031,0.023411644622683525,,,,,,,,,
161,18953,0.17216172814369202,70.79337310791016,246.79507446289062,0.0,-98.0922622680664,93.9059829711914,0.023413531482219696,,,,,,,,,
162,19070,0.1838538646697998,71.62882995605469,263.04193115234375,0.0,-100.68051147460938,93.79486846923828,0.02341446839272976,,,,,,,,,
163,19187,0.18021994829177856,69.46794891357422,279.0769958496094,0.0,-102.1917724609375,95.0854721069336,0.023415476083755493,,,,,,,,,
164,19304,0.1476060152053833,68.27986145019531,280.75537109375,0.0,-105.51395416259766,94.70940399169922,0.023408904671669006,,,,,,,,,
165,19421,0.1644299179315567,69.54053497314453,294.3733825683594,0.0,-107.34474182128906,94.82906341552734,0.023409737274050713,,,,,,,,,
166,19538,0.16877323389053345,70.7813720703125,254.774658203125,0.0,-100.10994720458984,95.5897445678711,0.023408211767673492,,,,,,,,,
167,19655,0.15101838111877441,73.24609375,148.4657440185547,0.0,-83.58547973632812,95.8974380493164,0.02339957468211651,,,,,,,,,
168,19772,0.1617768406867981,74.8661117553711,142.91232299804688,0.0,-82.7177505493164,95.76923370361328,0.023404166102409363,,,,,,,,,
169,19889,,,,,,,,1.6569416522979736,0.18474557995796204,28.039859771728516,107.71501159667969,0.0,-25.91164779663086,42.92959976196289,0.023770764470100403,25.91164779663086
169,19889,0.16076447069644928,75.32440948486328,146.48524475097656,0.0,-84.02021789550781,96.11965942382812,0.023404013365507126,,,,,,,,,
170,20006,0.16326460242271423,75.43330383300781,147.86956787109375,0.0,-84.0859375,96.21367645263672,0.023405637592077255,,,,,,,,,
171,20123,0.16150738298892975,75.58969116210938,148.4823760986328,0.0,-84.58982849121094,96.29914855957031,0.023405443876981735,,,,,,,,,
172,20240,0.16646340489387512,76.77384948730469,146.18417358398438,0.0,-84.67996215820312,96.22222137451172,0.023405250161886215,,,,,,,,,
173,20357,0.17489388585090637,76.08849334716797,147.99343872070312,0.0,-83.27735900878906,96.30769348144531,0.023407716304063797,,,,,,,,,
174,20474,0.15926656126976013,76.15084838867188,148.9123992919922,0.0,-85.5238037109375,96.36752319335938,0.0234068613499403,,,,,,,,,
175,20591,0.1566900908946991,76.39469146728516,157.36288452148438,0.0,-87.78752136230469,96.27350616455078,0.023412011563777924,,,,,,,,,
176,20708,0.15769155323505402,74.81057739257812,186.96485900878906,0.0,-91.99565124511719,95.42735290527344,0.023418376222252846,,,,,,,,,
177,20825,0.16528134047985077,74.03733825683594,203.4899139404297,0.0,-93.55590057373047,93.06837463378906,0.023417143151164055,,,,,,,,,
178,20942,0.1552693247795105,72.6478042602539,230.105712890625,0.0,-98.77103424072266,93.88034057617188,0.023417925462126732,,,,,,,,,
179,21059,,,,,,,,2.0500855445861816,0.3498680889606476,35.94039535522461,116.87727355957031,0.0,-14.508423805236816,57.700801849365234,0.024311117827892303,14.508423805236816
