epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,57.989139556884766,-57.989139556884766,,,,
1,349,65.43515014648438,-65.43515014648438,,,,
2,524,68.77334594726562,-68.77334594726562,,,,
3,699,72.99252319335938,-72.99252319335938,,,,
4,874,76.8654556274414,-76.8654556274414,,,,
5,1049,79.83555603027344,-79.83555603027344,,,,
6,1224,81.96259307861328,-81.96259307861328,,,,
7,1399,83.60259246826172,-83.60259246826172,,,,
8,1574,85.09791564941406,-85.09791564941406,,,,
9,1749,,,4.592136859893799,85.54661560058594,-85.54661560058594,85.54661560058594
9,1749,86.12444305419922,-86.12444305419922,,,,
10,1924,87.36141204833984,-87.36141204833984,,,,
11,2099,88.35213470458984,-88.35213470458984,,,,
12,2274,89.70353698730469,-89.70353698730469,,,,
13,2449,90.65678405761719,-90.65678405761719,,,,
14,2624,91.63883209228516,-91.63883209228516,,,,
15,2799,92.2687759399414,-92.2687759399414,,,,
16,2974,92.88941955566406,-92.88941955566406,,,,
17,3149,93.52416229248047,-93.52416229248047,,,,
18,3324,94.08709716796875,-94.08709716796875,,,,
19,3499,,,4.754289627075195,93.59526824951172,-93.59526824951172,93.59526824951172
19,3499,94.40927124023438,-94.40927124023438,,,,
20,3674,94.81635284423828,-94.81635284423828,,,,
21,3849,95.28455352783203,-95.28455352783203,,,,
22,4024,95.53546905517578,-95.53546905517578,,,,
23,4199,95.85746765136719,-95.85746765136719,,,,
24,4374,96.08496856689453,-96.08496856689453,,,,
25,4549,96.52068328857422,-96.52068328857422,,,,
26,4724,96.82299041748047,-96.82299041748047,,,,
27,4899,97.05696105957031,-97.05696105957031,,,,
28,5074,97.20076751708984,-97.20076751708984,,,,
29,5249,,,4.821465492248535,96.07559967041016,-96.07559967041016,96.07559967041016
29,5249,97.4216537475586,-97.4216537475586,,,,
30,5424,97.66700744628906,-97.66700744628906,,,,
31,5599,97.86219787597656,-97.86219787597656,,,,
32,5774,98.08856964111328,-98.08856964111328,,,,
33,5949,98.2720947265625,-98.2720947265625,,,,
34,6124,98.32614135742188,-98.32614135742188,,,,
35,6299,98.55290222167969,-98.55290222167969,,,,
36,6474,98.71418762207031,-98.71418762207031,,,,
37,6649,98.73770141601562,-98.73770141601562,,,,
38,6824,98.99005889892578,-98.99005889892578,,,,
39,6999,,,4.857264995574951,97.47398376464844,-97.47398376464844,97.47398376464844
39,6999,98.92936706542969,-98.92936706542969,,,,
40,7174,99.2555923461914,-99.2555923461914,,,,
41,7349,99.33132934570312,-99.33132934570312,,,,
42,7524,99.500244140625,-99.500244140625,,,,
43,7699,99.58155059814453,-99.58155059814453,,,,
44,7874,99.81166076660156,-99.81166076660156,,,,
45,8049,99.89388275146484,-99.89388275146484,,,,
46,8224,100.02249908447266,-100.02249908447266,,,,
47,8399,100.2033920288086,-100.2033920288086,,,,
48,8574,100.36331176757812,-100.36331176757812,,,,
49,8749,,,4.907697677612305,98.40278625488281,-98.40278625488281,98.40278625488281
49,8749,100.3521957397461,-100.3521957397461,,,,
50,8924,100.47478485107422,-100.47478485107422,,,,
51,9099,100.5354232788086,-100.5354232788086,,,,
52,9274,100.66376495361328,-100.66376495361328,,,,
53,9449,100.63990020751953,-100.63990020751953,,,,
54,9624,100.76338958740234,-100.76338958740234,,,,
55,9799,100.95186614990234,-100.95186614990234,,,,
56,9974,100.98934173583984,-100.98934173583984,,,,
57,10149,101.06111907958984,-101.06111907958984,,,,
58,10324,101.22142028808594,-101.22142028808594,,,,
59,10499,,,4.913332939147949,98.69853973388672,-98.69853973388672,98.69853973388672
59,10499,101.25961303710938,-101.25961303710938,,,,
60,10674,101.34467315673828,-101.34467315673828,,,,
61,10849,101.37476348876953,-101.37476348876953,,,,
62,11024,101.431396484375,-101.431396484375,,,,
63,11199,101.57369232177734,-101.57369232177734,,,,
64,11374,101.75794982910156,-101.75794982910156,,,,
65,11549,101.54125213623047,-101.54125213623047,,,,
66,11724,101.74360656738281,-101.74360656738281,,,,
67,11899,101.8531494140625,-101.8531494140625,,,,
68,12074,101.925537109375,-101.925537109375,,,,
69,12249,,,4.929574012756348,100.02934265136719,-100.02934265136719,100.02934265136719
69,12249,101.86234283447266,-101.86234283447266,,,,
70,12424,102.11082458496094,-102.11082458496094,,,,
71,12599,102.07778930664062,-102.07778930664062,,,,
72,12774,102.20365142822266,-102.20365142822266,,,,
73,12949,102.41792297363281,-102.41792297363281,,,,
74,13124,102.39860534667969,-102.39860534667969,,,,
75,13299,102.34022521972656,-102.34022521972656,,,,
76,13474,102.40962982177734,-102.40962982177734,,,,
77,13649,102.61831665039062,-102.61831665039062,,,,
78,13824,102.37752532958984,-102.37752532958984,,,,
79,13999,,,4.951011657714844,100.56439208984375,-100.56439208984375,100.56439208984375
79,13999,102.53351593017578,-102.53351593017578,,,,
80,14174,102.75347137451172,-102.75347137451172,,,,
81,14349,102.78507995605469,-102.78507995605469,,,,
82,14524,102.73960876464844,-102.73960876464844,,,,
