epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,58.8602180480957,-58.8602180480957,,,,
1,233,83.69629669189453,-83.69629669189453,,,,
2,350,102.77043914794922,-102.77043914794922,,,,
3,467,114.2586898803711,-114.2586898803711,,,,
4,584,122.58546447753906,-122.58546447753906,,,,
5,701,128.38682556152344,-128.38682556152344,,,,
6,818,133.72691345214844,-133.72691345214844,,,,
7,935,138.98056030273438,-138.98056030273438,,,,
8,1052,142.9901580810547,-142.9901580810547,,,,
9,1169,,,4.804742813110352,145.70849609375,-145.70849609375,145.70849609375
9,1169,146.559326171875,-146.559326171875,,,,
10,1286,151.15206909179688,-151.15206909179688,,,,
11,1403,154.7061309814453,-154.7061309814453,,,,
12,1520,157.9549560546875,-157.9549560546875,,,,
13,1637,160.24134826660156,-160.24134826660156,,,,
14,1754,162.71694946289062,-162.71694946289062,,,,
15,1871,164.69580078125,-164.69580078125,,,,
16,1988,166.49876403808594,-166.49876403808594,,,,
17,2105,168.24154663085938,-168.24154663085938,,,,
18,2222,169.33697509765625,-169.33697509765625,,,,
19,2339,,,4.400214195251465,168.5523681640625,-168.5523681640625,168.5523681640625
19,2339,170.91351318359375,-170.91351318359375,,,,
20,2456,172.0484161376953,-172.0484161376953,,,,
21,2573,173.1428985595703,-173.1428985595703,,,,
22,2690,173.63031005859375,-173.63031005859375,,,,
23,2807,174.5579833984375,-174.5579833984375,,,,
24,2924,175.8883056640625,-175.8883056640625,,,,
25,3041,176.85958862304688,-176.85958862304688,,,,
26,3158,176.9978790283203,-176.9978790283203,,,,
27,3275,178.17593383789062,-178.17593383789062,,,,
28,3392,178.63494873046875,-178.63494873046875,,,,
29,3509,,,4.3245649337768555,176.00732421875,-176.00732421875,176.00732421875
29,3509,179.5859375,-179.5859375,,,,
30,3626,180.1012725830078,-180.1012725830078,,,,
31,3743,180.50875854492188,-180.50875854492188,,,,
32,3860,180.89776611328125,-180.89776611328125,,,,
33,3977,181.36073303222656,-181.36073303222656,,,,
34,4094,181.80465698242188,-181.80465698242188,,,,
35,4211,182.17477416992188,-182.17477416992188,,,,
36,4328,182.87477111816406,-182.87477111816406,,,,
37,4445,183.18093872070312,-183.18093872070312,,,,
38,4562,183.69461059570312,-183.69461059570312,,,,
39,4679,,,4.265580654144287,180.2026824951172,-180.2026824951172,180.2026824951172
39,4679,184.1482391357422,-184.1482391357422,,,,
40,4796,184.37205505371094,-184.37205505371094,,,,
41,4913,184.39173889160156,-184.39173889160156,,,,
42,5030,185.1200408935547,-185.1200408935547,,,,
43,5147,185.33108520507812,-185.33108520507812,,,,
44,5264,185.52853393554688,-185.52853393554688,,,,
45,5381,185.76925659179688,-185.76925659179688,,,,
46,5498,185.95787048339844,-185.95787048339844,,,,
47,5615,186.1306610107422,-186.1306610107422,,,,
48,5732,186.90016174316406,-186.90016174316406,,,,
49,5849,,,4.220527172088623,182.39254760742188,-182.39254760742188,182.39254760742188
49,5849,186.61058044433594,-186.61058044433594,,,,
50,5966,187.0914306640625,-187.0914306640625,,,,
51,6083,187.32046508789062,-187.32046508789062,,,,
52,6200,187.7792510986328,-187.7792510986328,,,,
53,6317,187.90602111816406,-187.90602111816406,,,,
54,6434,188.22349548339844,-188.22349548339844,,,,
55,6551,188.58448791503906,-188.58448791503906,,,,
56,6668,188.71572875976562,-188.71572875976562,,,,
57,6785,188.74607849121094,-188.74607849121094,,,,
58,6902,189.16732788085938,-189.16732788085938,,,,
59,7019,,,4.161496639251709,185.326416015625,-185.326416015625,185.326416015625
59,7019,189.06610107421875,-189.06610107421875,,,,
60,7136,189.5627899169922,-189.5627899169922,,,,
61,7253,189.4446563720703,-189.4446563720703,,,,
62,7370,189.88914489746094,-189.88914489746094,,,,
63,7487,189.94943237304688,-189.94943237304688,,,,
64,7604,190.26773071289062,-190.26773071289062,,,,
65,7721,190.3144989013672,-190.3144989013672,,,,
66,7838,190.7781982421875,-190.7781982421875,,,,
67,7955,190.57339477539062,-190.57339477539062,,,,
68,8072,191.01918029785156,-191.01918029785156,,,,
69,8189,,,4.133563995361328,186.92074584960938,-186.92074584960938,186.92074584960938
69,8189,191.01478576660156,-191.01478576660156,,,,
70,8306,191.24911499023438,-191.24911499023438,,,,
71,8423,191.35601806640625,-191.35601806640625,,,,
72,8540,191.58456420898438,-191.58456420898438,,,,
73,8657,191.89468383789062,-191.89468383789062,,,,
74,8774,191.77442932128906,-191.77442932128906,,,,
75,8891,192.15342712402344,-192.15342712402344,,,,
76,9008,192.2227325439453,-192.2227325439453,,,,
77,9125,192.294921875,-192.294921875,,,,
78,9242,192.28318786621094,-192.28318786621094,,,,
