epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/leaf_trace,train/loss,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/leaf_trace,val/loss,val/retained_min,val/whitening,val_score
0,116,0.7656896114349365,5.437074184417725,26.309396743774414,0.0,18.909164428710938,-29.585031509399414,31.11111068725586,0.023094264790415764,,,,,,,,,,
1,233,0.5478881001472473,8.092814445495605,36.15400314331055,0.0,26.443647384643555,-41.74396514892578,25.769229888916016,0.023299233987927437,,,,,,,,,,
2,350,0.389362633228302,10.76005744934082,46.260841369628906,0.0,37.62301254272461,-57.6085319519043,26.547008514404297,0.026696177199482918,,,,,,,,,,
3,467,0.42355117201805115,13.128205299377441,53.84446716308594,0.0,45.439300537109375,-69.30937194824219,27.08547019958496,0.027019904926419258,,,,,,,,,,
4,584,0.4548817574977875,15.18614673614502,59.75678634643555,0.0,50.300140380859375,-77.41184997558594,28.854700088500977,0.025785289704799652,,,,,,,,,,
5,701,0.44811922311782837,17.034090042114258,64.82984924316406,0.0,53.98717498779297,-83.96144104003906,30.675212860107422,0.025795157998800278,,,,,,,,,,
6,818,0.42604610323905945,18.981599807739258,69.92303466796875,0.0,56.90048599243164,-89.84138488769531,33.376068115234375,0.025286873802542686,,,,,,,,,,
7,935,0.4038955569267273,21.394771575927734,76.30513763427734,0.0,59.27528762817383,-95.90621185302734,37.4529914855957,0.02484835870563984,,,,,,,,,,
8,1052,0.3810409903526306,24.619943618774414,84.03865814208984,0.0,61.163352966308594,-102.56633758544922,43.18803405761719,0.024701809510588646,,,,,,,,,,
9,1169,,,,,,,,,3.357685089111328,0.3948667347431183,28.649999618530273,92.36872863769531,0.0,61.904205322265625,-109.0020523071289,50.96799850463867,0.025895847007632256,109.0020523071289
9,1169,0.37078478932380676,28.240835189819336,91.1960220336914,0.0,62.941932678222656,-109.39717102050781,49.39316177368164,0.024814656004309654,,,,,,,,,,
10,1286,0.36007067561149597,31.61057472229004,99.04733276367188,0.0,64.49341583251953,-115.88829803466797,55.162391662597656,0.02514469064772129,,,,,,,,,,
11,1403,0.3438895642757416,35.46177291870117,106.910888671875,0.0,66.15312194824219,-122.97208404541016,61.70940017700195,0.024963339790701866,,,,,,,,,,
12,1520,0.33678340911865234,39.36355972290039,115.09519958496094,0.0,67.58216094970703,-129.9398651123047,68.28205108642578,0.02489972487092018,,,,,,,,,,
13,1637,0.32437974214553833,43.287925720214844,121.97848510742188,0.0,68.9105224609375,-136.56947326660156,75.11965942382812,0.024678131565451622,,,,,,,,,,
14,1754,0.31652331352233887,46.42636489868164,128.73777770996094,0.0,69.98043823242188,-142.13018798828125,80.52991485595703,0.024168753996491432,,,,,,,,,,
15,1871,0.31109121441841125,49.6984977722168,135.33946228027344,0.0,70.97377014160156,-147.71627807617188,85.991455078125,0.023821046575903893,,,,,,,,,,
16,1988,0.30234816670417786,52.313838958740234,140.93063354492188,0.0,71.74395751953125,-152.22012329101562,90.25640869140625,0.02383749932050705,,,,,,,,,,
17,2105,0.2930140495300293,54.80984878540039,146.83534240722656,0.0,72.6829605102539,-156.83657836914062,94.29914855957031,0.023299751803278923,,,,,,,,,,
18,2222,0.2872401773929596,56.84931564331055,150.49180603027344,0.0,73.41300201416016,-160.33766174316406,97.43589782714844,0.02299812249839306,,,,,,,,,,
19,2339,,,,,,,,,4.21362829208374,0.3096625804901123,57.65249252319336,154.5696563720703,0.0,72.44496154785156,-160.9884490966797,102.552001953125,0.022914275527000427,160.9884490966797
19,2339,0.2810201942920685,58.641727447509766,154.6464385986328,0.0,74.15211486816406,-163.700439453125,99.9145278930664,0.02275351993739605,,,,,,,,,,
20,2456,0.279288649559021,60.77342224121094,158.98509216308594,0.0,74.80382537841797,-167.35183715820312,103.95726776123047,0.02243903838098049,,,,,,,,,,
21,2573,0.2733892500400543,62.33552551269531,162.20242309570312,0.0,75.47118377685547,-170.22509765625,106.008544921875,0.022084904834628105,,,,,,,,,,
22,2690,0.26809558272361755,63.58795166015625,165.4876708984375,0.0,75.85786437988281,-172.52137756347656,108.13674926757812,0.021933872252702713,,,,,,,,,,
23,2807,0.26595649123191833,65.3184585571289,168.41815185546875,0.0,76.54997253417969,-175.5307159423828,110.73504638671875,0.021336369216442108,,,,,,,,,,
24,2924,0.26108604669570923,66.4070053100586,171.62269592285156,0.0,77.04866027832031,-177.75930786132812,112.43589782714844,0.020872339606285095,,,,,,,,,,
25,3041,0.25749409198760986,67.4816665649414,174.05535888671875,0.0,77.45935821533203,-179.7313232421875,114.17093658447266,0.02074362151324749,,,,,,,,,,
26,3158,0.2541259527206421,68.51329803466797,176.26510620117188,0.0,77.98985290527344,-181.73561096191406,115.47863006591797,0.020511874929070473,,,,,,,,,,
27,3275,0.25068679451942444,69.56189727783203,178.48226928710938,0.0,78.39814758300781,-183.63595581054688,117.28205108642578,0.020493652671575546,,,,,,,,,,
28,3392,0.2484838217496872,70.71099090576172,179.97869873046875,0.0,79.0980453491211,-185.78419494628906,118.28205108642578,0.020533034577965736,,,,,,,,,,
29,3509,,,,,,,,,4.3126044273376465,0.2783125340938568,67.25491333007812,177.25770568847656,0.0,76.33615112304688,-179.0215606689453,119.90879821777344,0.021087748929858208,179.0215606689453
29,3509,0.24499143660068512,71.18641662597656,182.48594665527344,0.0,79.22498321533203,-186.88803100585938,119.30769348144531,0.02059922181069851,,,,,,,,,,
30,3626,0.24097588658332825,72.05258178710938,184.08570861816406,0.0,79.71551513671875,-188.56459045410156,120.62393188476562,0.020616186782717705,,,,,,,,,,
31,3743,0.2382194548845291,72.7432861328125,185.93707275390625,0.0,80.08386993408203,-189.993896484375,121.35897064208984,0.02070051245391369,,,,,,,,,,
32,3860,0.23717255890369415,73.16345977783203,186.642578125,0.0,80.22721862792969,-190.6984100341797,121.98290252685547,0.020772259682416916,,,,,,,,,,
33,3977,0.23228669166564941,73.85465240478516,187.9168243408203,0.0,80.70052337646484,-192.1177215576172,122.73504638671875,0.02078864350914955,,,,,,,,,,
34,4094,0.2325769066810608,74.3642349243164,189.017578125,0.0,80.90933990478516,-193.05613708496094,123.66666412353516,0.02098706178367138,,,,,,,,,,
35,4211,0.23048360645771027,74.7348403930664,189.92645263671875,0.0,81.19857788085938,-193.89776611328125,124.20513153076172,0.02095208503305912,,,,,,,,,,
36,4328,0.2290383130311966,75.5174789428711,190.7109375,0.0,81.69708251953125,-195.3358154296875,124.47008514404297,0.02092983014881611,,,,,,,,,,
37,4445,0.22591763734817505,75.73090362548828,191.10873413085938,0.0,81.88932037353516,-195.821044921875,124.79486846923828,0.020940514281392097,,,,,,,,,,
38,4562,0.22562262415885925,75.99162292480469,191.6210174560547,0.0,82.07444763183594,-196.3692169189453,124.87179565429688,0.02108735218644142,,,,,,,,,,
39,4679,,,,,,,,,4.249291896820068,0.2523019313812256,72.0562973022461,187.4978485107422,0.0,79.82229614257812,-189.3567352294922,124.1072006225586,0.02142634615302086,189.3567352294922
39,4679,0.22340530157089233,76.429443359375,192.26254272460938,0.0,82.4371337890625,-197.29798889160156,125.29059600830078,0.02104543335735798,,,,,,,,,,
40,4796,0.2218949794769287,76.75398254394531,192.9653778076172,0.0,82.72333526611328,-198.04920959472656,125.27350616455078,0.021158374845981598,,,,,,,,,,
41,4913,0.2189825177192688,77.02436065673828,193.30142211914062,0.0,82.9483413696289,-198.61181640625,125.62393188476562,0.02119331806898117,,,,,,,,,,
42,5030,0.21846351027488708,77.447998046875,194.03587341308594,0.0,83.21342468261719,-199.4473419189453,126.1025619506836,0.021232474595308304,,,,,,,,,,
43,5147,0.2175496369600296,77.57767486572266,194.45574951171875,0.0,83.29964447021484,-199.7471466064453,126.23931884765625,0.021254686638712883,,,,,,,,,,
44,5264,0.21621207892894745,77.83258819580078,194.63534545898438,0.0,83.4898681640625,-200.22833251953125,126.42735290527344,0.021173881366848946,,,,,,,,,,
45,5381,0.21508611738681793,78.13899993896484,195.0885009765625,0.0,83.80006408691406,-200.93548583984375,126.46154022216797,0.02129080519080162,,,,,,,,,,
46,5498,0.21466214954853058,78.45328521728516,195.17755126953125,0.0,83.95525360107422,-201.42274475097656,126.75213623046875,0.021241530776023865,,,,,,,,,,
47,5615,0.21232207119464874,78.72673034667969,196.06280517578125,0.0,84.29938507080078,-202.2174530029297,126.74359130859375,0.021238025277853012,,,,,,,,,,
48,5732,0.21039403975009918,79.06000518798828,196.42909240722656,0.0,84.57169342041016,-202.8961639404297,126.96581268310547,0.021359561011195183,,,,,,,,,,
49,5849,,,,,,,,,4.1871771812438965,0.24030527472496033,73.48834991455078,189.56851196289062,0.0,81.7690658569336,-193.1497344970703,124.84960174560547,0.02139604091644287,193.1497344970703
49,5849,0.20958679914474487,79.37647247314453,196.81675720214844,0.0,84.75860595703125,-203.4770965576172,127.22222137451172,0.021283049136400223,,,,,,,,,,
50,5966,0.2079838514328003,79.52168273925781,197.0235595703125,0.0,84.92909240722656,-203.83413696289062,127.25640869140625,0.021328000351786613,,,,,,,,,,
51,6083,0.20926827192306519,79.798828125,197.33062744140625,0.0,85.10104370117188,-204.344482421875,127.29059600830078,0.021443882957100868,,,,,,,,,,
52,6200,0.20651328563690186,79.90518951416016,197.5833282470703,0.0,85.27794647216797,-204.67828369140625,127.36752319335938,0.021434569731354713,,,,,,,,,,
53,6317,0.20637306571006775,80.26841735839844,197.66116333007812,0.0,85.51766204833984,-205.29681396484375,127.52991485595703,0.02149072103202343,,,,,,,,,,
54,6434,0.206279918551445,80.61895751953125,198.1932373046875,0.0,85.82777404785156,-206.06396484375,127.62393188476562,0.021409951150417328,,,,,,,,,,
55,6551,0.20379480719566345,80.66963958740234,198.29774475097656,0.0,85.95675659179688,-206.26443481445312,127.67521667480469,0.02149912714958191,,,,,,,,,,
56,6668,0.20295247435569763,80.82572174072266,198.44207763671875,0.0,86.03311157226562,-206.52572631835938,127.82051086425781,0.02148217335343361,,,,,,,,,,
57,6785,0.2032441645860672,80.88494873046875,198.701904296875,0.0,86.09037780761719,-206.69424438476562,127.79486846923828,0.021505365148186684,,,,,,,,,,
58,6902,0.20203611254692078,81.17668151855469,198.94956970214844,0.0,86.30782318115234,-207.25277709960938,127.78632354736328,0.02163306251168251,,,,,,,,,,
59,7019,,,,,,,,,4.185301780700684,0.2343674749135971,75.29957580566406,193.00408935546875,0.0,83.01315307617188,-196.8917694091797,126.97440338134766,0.02179700881242752,196.8917694091797
59,7019,0.20252275466918945,81.3880615234375,198.92910766601562,0.0,86.51941680908203,-207.67173767089844,127.79486846923828,0.021508226171135902,,,,,,,,,,
60,7136,0.1992148905992508,81.59009552001953,199.2218475341797,0.0,86.69683074951172,-208.10977172851562,127.9059829711914,0.021512364968657494,,,,,,,,,,
61,7253,0.20103080570697784,81.81505584716797,199.35397338867188,0.0,86.92445373535156,-208.58877563476562,127.88888549804688,0.021512802690267563,,,,,,,,,,
62,7370,0.19921790063381195,81.80723571777344,199.57286071777344,0.0,86.94601440429688,-208.646240234375,127.88034057617188,0.021591773256659508,,,,,,,,,,
63,7487,0.1958734393119812,81.97119903564453,200.1096954345703,0.0,87.16775512695312,-209.13925170898438,127.9059829711914,0.02159206010401249,,,,,,,,,,
64,7604,0.19629298150539398,82.22254180908203,200.1223907470703,0.0,87.299072265625,-209.5244903564453,127.95726776123047,0.021632935851812363,,,,,,,,,,
65,7721,0.19566789269447327,82.38536071777344,199.80186462402344,0.0,87.47048950195312,-209.79457092285156,127.94871520996094,0.021654538810253143,,,,,,,,,,
66,7838,0.19602231681346893,82.61942291259766,200.53341674804688,0.0,87.666259765625,-210.3708953857422,127.97435760498047,0.0214526429772377,,,,,,,,,,
67,7955,0.19613371789455414,82.58568572998047,200.4475555419922,0.0,87.7063217163086,-210.35995483398438,127.96581268310547,0.021544815972447395,,,,,,,,,,
68,8072,0.19357456266880035,82.80653381347656,200.65365600585938,0.0,87.89046478271484,-210.80615234375,127.96581268310547,0.021582771092653275,,,,,,,,,,
69,8189,,,,,,,,,4.143894672393799,0.2278360277414322,75.90481567382812,193.5063934326172,0.0,84.33944702148438,-198.92330932617188,126.18080139160156,0.022193575277924538,198.92330932617188
69,8189,0.1948332041501999,83.03185272216797,200.9158935546875,0.0,88.0924072265625,-211.2856903076172,127.97435760498047,0.021677453070878983,,,,,,,,,,
70,8306,0.1946713626384735,83.11965942382812,200.64102172851562,0.0,88.13392639160156,-211.36013793945312,127.98290252685547,0.02170991152524948,,,,,,,,,,
71,8423,0.19196979701519012,83.258544921875,201.45513916015625,0.0,88.33155059814453,-211.85940551757812,127.97435760498047,0.02168601006269455,,,,,,,,,,
72,8540,0.19185006618499756,83.4288558959961,201.0362091064453,0.0,88.47533416748047,-212.0897674560547,127.98290252685547,0.021701522171497345,,,,,,,,,,
73,8657,0.1913543939590454,83.61348724365234,201.537841796875,0.0,88.63672637939453,-212.53611755371094,128.0,0.021692920476198196,,,,,,,,,,
74,8774,0.19242997467517853,83.87467956542969,201.31533813476562,0.0,88.79979705810547,-212.9158172607422,127.97435760498047,0.021744953468441963,,,,,,,,,,
75,8891,0.190969318151474,84.0970230102539,201.53565979003906,0.0,89.02668762207031,-213.4091339111328,127.991455078125,0.021720683202147484,,,,,,,,,,
76,9008,0.18879537284374237,84.20584106445312,201.8509979248047,0.0,89.20073699951172,-213.75494384765625,127.97435760498047,0.02188107743859291,,,,,,,,,,
77,9125,0.1911182403564453,84.16233825683594,201.88623046875,0.0,89.14358520507812,-213.6612548828125,127.991455078125,0.021917466074228287,,,,,,,,,,
78,9242,0.188288614153862,84.4107894897461,201.64610290527344,0.0,89.33735656738281,-214.0555877685547,127.991455078125,0.02183382399380207,,,,,,,,,,
79,9359,,,,,,,,,4.158011436462402,0.22680850327014923,76.78662109375,194.2172088623047,0.0,85.20149993896484,-200.80958557128906,127.28160095214844,0.021979615092277527,200.80958557128906
79,9359,0.1872735321521759,84.65644836425781,202.28195190429688,0.0,89.59229278564453,-214.6832733154297,128.0,0.021882273256778717,,,,,,,,,,
80,9476,0.1870029866695404,84.48735809326172,202.0813751220703,0.0,89.47306060791016,-214.3549041748047,127.98290252685547,0.02183113992214203,,,,,,,,,,
81,9593,0.18535608053207397,84.83068084716797,202.03076171875,0.0,89.77201843261719,-214.9869842529297,128.0,0.021896813064813614,,,,,,,,,,
82,9710,0.1854230761528015,84.94380187988281,202.599609375,0.0,89.8218765258789,-215.26370239257812,127.991455078125,0.02192849852144718,,,,,,,,,,
83,9827,0.1875673234462738,84.75435638427734,202.70852661132812,0.0,89.76343536376953,-215.03758239746094,127.991455078125,0.02190946787595749,,,,,,,,,,
84,9944,0.1853998452425003,85.28196716308594,202.54067993164062,0.0,90.15003967285156,-215.91830444335938,128.0,0.021823907271027565,,,,,,,,,,
85,10061,0.18382449448108673,85.36238098144531,202.90374755859375,0.0,90.21018981933594,-216.1314239501953,128.0,0.0218815878033638,,,,,,,,,,
