epoch,step,train/base_loss,train/closure_ratio,train/edge_trace_sum,train/loss,train/whitening,val/base_loss,val/closure_ratio,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,20.8332576751709,1.8699145317077637,57.79447555541992,9.297473907470703,0.02310877852141857,,,,,,
1,349,19.496660232543945,2.9569520950317383,75.1683578491211,4.485895156860352,0.022912651300430298,,,,,,
2,524,18.73261260986328,2.443310022354126,91.5985336303711,0.4359818696975708,0.02308313176035881,,,,,,
3,699,18.15622901916504,2.1277716159820557,104.97566223144531,-2.8162362575531006,0.02266721799969673,,,,,,
4,874,17.70045280456543,1.9413379430770874,114.95953369140625,-5.269376277923584,0.022079039365053177,,,,,,
5,1049,17.278709411621094,1.8650245666503906,122.67302703857422,-7.23430871963501,0.02158806473016739,,,,,,
6,1224,16.850175857543945,1.7445389032363892,128.46258544921875,-8.821212768554688,0.021123917773365974,,,,,,
7,1399,16.460994720458984,1.6390726566314697,132.96531677246094,-10.111337661743164,0.0207375381141901,,,,,,
8,1574,16.03501319885254,1.5775861740112305,137.0865020751953,-11.361985206604004,0.02029775083065033,,,,,,
9,1749,,,,,,15.610600471496582,1.5934300422668457,141.68064880371094,-12.705645561218262,0.019885718822479248,12.705645561218262
9,1749,15.67452335357666,1.5160236358642578,140.3917999267578,-12.383934020996094,0.019898567348718643,,,,,,
10,1924,15.341266632080078,1.4915956258773804,143.26889038085938,-13.293007850646973,0.01949121803045273,,,,,,
11,2099,15.006387710571289,1.4541029930114746,145.95303344726562,-14.165115356445312,0.01909724809229374,,,,,,
12,2274,14.714618682861328,1.4288957118988037,148.08444213867188,-14.883530616760254,0.018731117248535156,,,,,,
13,2449,14.475576400756836,1.4037209749221802,149.5629119873047,-15.41848373413086,0.01852845400571823,,,,,,
14,2624,14.241253852844238,1.3823257684707642,151.26507568359375,-15.99345588684082,0.01830480992794037,,,,,,
15,2799,14.058327674865723,1.3640785217285156,152.33770751953125,-16.391021728515625,0.01818983443081379,,,,,,
16,2974,13.875551223754883,1.346392273902893,153.32569885253906,-16.771512985229492,0.01808837801218033,,,,,,
17,3149,13.748977661132812,1.348905086517334,154.13441467285156,-17.059810638427734,0.018084965646266937,,,,,,
18,3324,13.594239234924316,1.3367183208465576,154.75221252441406,-17.33812713623047,0.01808830164372921,,,,,,
19,3499,,,,,,13.845744132995605,1.4524191617965698,154.23509216308594,-16.98300552368164,0.018268439918756485,16.98300552368164
19,3499,13.483017921447754,1.3287636041641235,155.28416442871094,-17.55572509765625,0.018094709143042564,,,,,,
20,3674,13.34171199798584,1.334506869316101,155.96949768066406,-17.834033966064453,0.01814509741961956,,,,,,
21,3849,13.231399536132812,1.3292992115020752,156.4735107421875,-18.045127868652344,0.018184278160333633,,,,,,
22,4024,13.136052131652832,1.331592321395874,157.17393493652344,-18.280467987060547,0.018259482458233833,,,,,,
