epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,370,0.20000003278255463,1.387104868888855,11.243780136108398,50.67869186401367,18.81451988220215,137.37864685058594,0.023245133459568024,,,,,,,,,
1,741,0.20000003278255463,1.3033838272094727,9.528891563415527,40.85661697387695,17.979272842407227,131.1768798828125,0.023339461535215378,,,,,,,,,
2,1112,0.20000003278255463,1.1128199100494385,8.288455963134766,36.30681610107422,17.743581771850586,109.1708755493164,0.02334846369922161,,,,,,,,,
3,1483,0.20000003278255463,0.6560136675834656,7.824024200439453,28.109798431396484,17.91234016418457,52.63473892211914,0.023296665400266647,,,,,,,,,
4,1854,0.20000003278255463,0.3024885356426239,10.023451805114746,22.44851303100586,20.832529067993164,3.3987789154052734,0.025915956124663353,,,,,,,,,
5,2225,0.20000003278255463,0.3234070837497711,19.200332641601562,37.208988189697266,34.20869445800781,-19.372833251953125,0.08193117380142212,,,,,,,,,
6,2596,0.20000003278255463,0.3931364119052887,35.58652877807617,67.9551010131836,54.585262298583984,-53.40156555175781,0.039721883833408356,,,,,,,,,
7,2967,0.20000003278255463,0.4040907323360443,47.08236312866211,98.61080932617188,62.849246978759766,-77.88997650146484,0.0401972234249115,,,,,,,,,
8,3338,0.20000003278255463,0.39157307147979736,54.37871170043945,122.18943786621094,67.38190460205078,-96.03496551513672,0.04218189790844917,,,,,,,,,
9,3709,,,,,,,,0.20000001788139343,4.382688045501709,0.42113184928894043,58.74210739135742,142.72158813476562,70.19251251220703,-103.53424835205078,0.039834558963775635,103.53424835205078
9,3709,0.20000003278255463,0.3775537312030792,59.21046447753906,138.87147521972656,70.32168579101562,-108.93516540527344,0.04436787590384483,,,,,,,,,
10,4080,0.20000003278255463,0.3610161542892456,62.498069763183594,150.03158569335938,72.69369506835938,-118.94182586669922,0.04618878662586212,,,,,,,,,
11,4451,0.20000003278255463,0.3446445167064667,65.15266418457031,158.36708068847656,74.66954040527344,-127.3340072631836,0.047026488929986954,,,,,,,,,
12,4822,0.20000003278255463,0.32978469133377075,67.14920043945312,164.66078186035156,76.1779556274414,-134.00140380859375,0.0455404631793499,,,,,,,,,
13,5193,0.20000003278255463,0.31824642419815063,68.7266616821289,169.22946166992188,77.4230728149414,-139.21539306640625,0.04474703222513199,,,,,,,,,
14,5564,0.20000003278255463,0.30842241644859314,69.95612335205078,172.7374725341797,78.42416381835938,-143.40643310546875,0.04329797625541687,,,,,,,,,
15,5935,0.20000003278255463,0.2991776764392853,70.94325256347656,175.52865600585938,79.18687438964844,-146.89923095703125,0.04194922745227814,,,,,,,,,
16,6306,0.20000003278255463,0.2918584644794464,71.83294677734375,177.83517456054688,79.9277572631836,-149.9292449951172,0.04055963084101677,,,,,,,,,
17,6677,0.20000003278255463,0.28431496024131775,72.68229675292969,179.8829345703125,80.61408996582031,-152.84124755859375,0.03948993980884552,,,,,,,,,
18,7048,0.20000003278255463,0.2790217995643616,73.27747344970703,181.32003784179688,81.09654235839844,-154.88487243652344,0.03829971328377724,,,,,,,,,
19,7419,,,,,,,,0.20000001788139343,4.248610496520996,0.3407839834690094,69.30422973632812,177.07763671875,79.08826446533203,-140.14939880371094,0.038244180381298065,140.14939880371094
19,7419,0.20000003278255463,0.27432042360305786,73.81256103515625,182.52996826171875,81.55123138427734,-156.71958923339844,0.037165671586990356,,,,,,,,,
20,7790,0.20000003278255463,0.2688542604446411,74.4532241821289,183.72056579589844,82.08812713623047,-158.8358154296875,0.03628447279334068,,,,,,,,,
21,8161,0.20000003278255463,0.26448947191238403,74.8888168334961,184.85894775390625,82.42857360839844,-160.3990020751953,0.03551340848207474,,,,,,,,,
22,8532,0.20000003278255463,0.26057881116867065,75.32322692871094,185.68185424804688,82.79830932617188,-161.86941528320312,0.03439586982131004,,,,,,,,,
23,8903,0.20000003278255463,0.2570660710334778,75.73265838623047,186.5832977294922,83.128662109375,-163.2399444580078,0.03355593979358673,,,,,,,,,
24,9274,0.20000003278255463,0.2526431083679199,76.11927032470703,187.3870086669922,83.46910858154297,-164.69491577148438,0.03259841725230217,,,,,,,,,
25,9645,0.20000003278255463,0.25002363324165344,76.51663208007812,188.0028076171875,83.78803253173828,-165.8706512451172,0.031523652374744415,,,,,,,,,
26,10016,0.20000003278255463,0.24731363356113434,76.82258605957031,188.7093963623047,84.03971099853516,-166.91732788085938,0.030772892758250237,,,,,,,,,
27,10387,0.20000003278255463,0.2437579184770584,77.14656066894531,189.3287353515625,84.30916595458984,-168.09071350097656,0.029836999252438545,,,,,,,,,
28,10758,0.20000003278255463,0.24203723669052124,77.43061065673828,189.7138214111328,84.5721435546875,-168.9355010986328,0.0291953943669796,,,,,,,,,
29,11129,,,,,,,,0.20000001788139343,4.1895833015441895,0.29710859060287476,73.50231170654297,185.4451446533203,83.0101318359375,-155.5399169921875,0.0316600576043129,155.5399169921875
29,11129,0.20000003278255463,0.2398640662431717,77.6935806274414,190.20468139648438,84.8023452758789,-169.8055419921875,0.0286727137863636,,,,,,,,,
30,11500,0.20000003278255463,0.23704847693443298,77.993896484375,190.68988037109375,85.04175567626953,-170.8033447265625,0.028048144653439522,,,,,,,,,
31,11871,0.20000003278255463,0.2345377504825592,78.2140884399414,191.12454223632812,85.22672271728516,-171.61749267578125,0.027414187788963318,,,,,,,,,
32,12242,0.20000003278255463,0.2322976440191269,78.46649932861328,191.5537567138672,85.42536163330078,-172.44163513183594,0.02689586579799652,,,,,,,,,
33,12613,0.20000003278255463,0.23104353249073029,78.66610717773438,191.88348388671875,85.58382415771484,-173.0267791748047,0.02634183131158352,,,,,,,,,
34,12984,0.20000003278255463,0.22839029133319855,78.94625091552734,192.20945739746094,85.85040283203125,-173.9786834716797,0.025940366089344025,,,,,,,,,
35,13355,0.20000003278255463,0.22740715742111206,79.03286743164062,192.53466796875,85.91474914550781,-174.3211212158203,0.025293149054050446,,,,,,,,,
36,13726,0.20000003278255463,0.22559861838817596,79.32743072509766,192.78207397460938,86.17121887207031,-175.1534881591797,0.02494734339416027,,,,,,,,,
