epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
61,7253,266.2588806152344,-266.2588806152344,,,,
62,7370,267.1485595703125,-267.1485595703125,,,,
63,7487,267.337890625,-267.337890625,,,,
64,7604,268.03448486328125,-268.03448486328125,,,,
65,7721,268.412841796875,-268.412841796875,,,,
66,7838,268.7063293457031,-268.7063293457031,,,,
67,7955,268.5414123535156,-268.5414123535156,,,,
68,8072,268.955322265625,-268.955322265625,,,,
69,8189,,,4.241898536682129,263.6866149902344,-263.6866149902344,263.6866149902344
69,8189,269.01837158203125,-269.01837158203125,,,,
70,8306,269.6039123535156,-269.6039123535156,,,,
71,8423,269.7440490722656,-269.7440490722656,,,,
72,8540,270.3139953613281,-270.3139953613281,,,,
73,8657,270.64849853515625,-270.64849853515625,,,,
74,8774,270.5093994140625,-270.5093994140625,,,,
75,8891,270.9306640625,-270.9306640625,,,,
76,9008,271.86004638671875,-271.86004638671875,,,,
77,9125,272.1036071777344,-272.1036071777344,,,,
78,9242,272.1387023925781,-272.1387023925781,,,,
79,9359,,,4.217861652374268,266.04791259765625,-266.04791259765625,266.04791259765625
79,9359,272.8223571777344,-272.8223571777344,,,,
80,9476,272.3501892089844,-272.3501892089844,,,,
81,9593,273.01495361328125,-273.01495361328125,,,,
82,9710,273.11004638671875,-273.11004638671875,,,,
83,9827,273.3953552246094,-273.3953552246094,,,,
84,9944,273.45587158203125,-273.45587158203125,,,,
85,10061,273.8515930175781,-273.8515930175781,,,,
86,10178,274.0918273925781,-274.0918273925781,,,,
87,10295,274.4663391113281,-274.4663391113281,,,,
88,10412,274.3373718261719,-274.3373718261719,,,,
89,10529,,,4.1754560470581055,267.7123107910156,-267.7123107910156,267.7123107910156
89,10529,274.7716979980469,-274.7716979980469,,,,
90,10646,274.9237976074219,-274.9237976074219,,,,
91,10763,275.52886962890625,-275.52886962890625,,,,
92,10880,275.3591613769531,-275.3591613769531,,,,
93,10997,275.4773864746094,-275.4773864746094,,,,
94,11114,275.91058349609375,-275.91058349609375,,,,
95,11231,276.0580749511719,-276.0580749511719,,,,
96,11348,276.113525390625,-276.113525390625,,,,
97,11465,276.5924377441406,-276.5924377441406,,,,
98,11582,276.4766540527344,-276.4766540527344,,,,
99,11699,,,4.189268589019775,269.378173828125,-269.378173828125,269.378173828125
99,11699,276.98291015625,-276.98291015625,,,,
100,11816,277.28765869140625,-277.28765869140625,,,,
101,11933,276.9510498046875,-276.9510498046875,,,,
102,12050,277.0652160644531,-277.0652160644531,,,,
103,12167,277.6387939453125,-277.6387939453125,,,,
104,12284,278.1366882324219,-278.1366882324219,,,,
105,12401,277.92352294921875,-277.92352294921875,,,,
106,12518,278.1593322753906,-278.1593322753906,,,,
107,12635,278.12579345703125,-278.12579345703125,,,,
108,12752,278.7777404785156,-278.7777404785156,,,,
109,12869,,,4.127164363861084,270.8682861328125,-270.8682861328125,270.8682861328125
109,12869,279.2143859863281,-279.2143859863281,,,,
110,12986,278.9274597167969,-278.9274597167969,,,,
111,13103,279.2664794921875,-279.2664794921875,,,,
112,13220,279.3477478027344,-279.3477478027344,,,,
113,13337,279.275634765625,-279.275634765625,,,,
114,13454,279.36968994140625,-279.36968994140625,,,,
115,13571,279.8184814453125,-279.8184814453125,,,,
116,13688,280.0397033691406,-280.0397033691406,,,,
117,13805,280.3853454589844,-280.3853454589844,,,,
118,13922,280.25,-280.25,,,,
119,14039,,,4.130589008331299,271.79730224609375,-271.79730224609375,271.79730224609375
119,14039,280.9940185546875,-280.9940185546875,,,,
120,14156,280.6438293457031,-280.6438293457031,,,,
121,14273,280.67291259765625,-280.67291259765625,,,,
122,14390,280.52960205078125,-280.52960205078125,,,,
123,14507,280.9691467285156,-280.9691467285156,,,,
124,14624,281.02880859375,-281.02880859375,,,,
125,14741,281.16156005859375,-281.16156005859375,,,,
126,14858,281.91143798828125,-281.91143798828125,,,,
127,14975,282.348388671875,-282.348388671875,,,,
128,15092,281.8027038574219,-281.8027038574219,,,,
129,15209,,,4.084961891174316,272.9991149902344,-272.9991149902344,272.9991149902344
129,15209,282.23480224609375,-282.23480224609375,,,,
130,15326,282.8511047363281,-282.8511047363281,,,,
131,15443,282.0251159667969,-282.0251159667969,,,,
132,15560,282.2333068847656,-282.2333068847656,,,,
133,15677,282.733154296875,-282.733154296875,,,,
134,15794,282.6543884277344,-282.6543884277344,,,,
135,15911,283.3406982421875,-283.3406982421875,,,,
136,16028,283.4761962890625,-283.4761962890625,,,,
137,16145,283.6358947753906,-283.6358947753906,,,,
138,16262,283.51300048828125,-283.51300048828125,,,,
139,16379,,,4.080869674682617,274.2179870605469,-274.2179870605469,274.2179870605469
139,16379,283.5544128417969,-283.5544128417969,,,,
140,16496,284.0817565917969,-284.0817565917969,,,,
141,16613,283.7810974121094,-283.7810974121094,,,,
142,16730,283.8124694824219,-283.8124694824219,,,,
143,16847,284.2726745605469,-284.2726745605469,,,,
144,16964,284.3685607910156,-284.3685607910156,,,,
145,17081,284.6362609863281,-284.6362609863281,,,,
146,17198,284.6385192871094,-284.6385192871094,,,,
147,17315,284.9026184082031,-284.9026184082031,,,,
148,17432,284.8421936035156,-284.8421936035156,,,,
149,17549,,,4.0538458824157715,275.1892395019531,-275.1892395019531,275.1892395019531
149,17549,284.8210754394531,-284.8210754394531,,,,
150,17666,285.1941223144531,-285.1941223144531,,,,
151,17783,285.5575256347656,-285.5575256347656,,,,
152,17900,285.3945007324219,-285.3945007324219,,,,
153,18017,285.40106201171875,-285.40106201171875,,,,
154,18134,285.9519958496094,-285.9519958496094,,,,
155,18251,285.691650390625,-285.691650390625,,,,
156,18368,285.9999694824219,-285.9999694824219,,,,
157,18485,285.83465576171875,-285.83465576171875,,,,
158,18602,286.1323547363281,-286.1323547363281,,,,
159,18719,,,4.03445291519165,276.0291748046875,-276.0291748046875,276.0291748046875
159,18719,286.4429016113281,-286.4429016113281,,,,
160,18836,286.339111328125,-286.339111328125,,,,
161,18953,286.3051452636719,-286.3051452636719,,,,
162,19070,286.4049072265625,-286.4049072265625,,,,
163,19187,286.5433654785156,-286.5433654785156,,,,
164,19304,286.8036804199219,-286.8036804199219,,,,
165,19421,286.9549560546875,-286.9549560546875,,,,
166,19538,287.02386474609375,-287.02386474609375,,,,
167,19655,287.33502197265625,-287.33502197265625,,,,
168,19772,287.275146484375,-287.275146484375,,,,
169,19889,,,4.018867492675781,276.5134582519531,-276.5134582519531,276.5134582519531
169,19889,287.27532958984375,-287.27532958984375,,,,
170,20006,287.0982360839844,-287.0982360839844,,,,
171,20123,287.2619323730469,-287.2619323730469,,,,
172,20240,287.4563903808594,-287.4563903808594,,,,
173,20357,287.3849182128906,-287.3849182128906,,,,
174,20474,287.3359680175781,-287.3359680175781,,,,
175,20591,287.7553405761719,-287.7553405761719,,,,
176,20708,287.7784118652344,-287.7784118652344,,,,
177,20825,287.71380615234375,-287.71380615234375,,,,
178,20942,287.7939147949219,-287.7939147949219,,,,
179,21059,,,4.029658317565918,276.6503601074219,-276.6503601074219,276.6503601074219
179,21059,287.61767578125,-287.61767578125,,,,
180,21176,287.6921691894531,-287.6921691894531,,,,
181,21293,288.03509521484375,-288.03509521484375,,,,
182,21410,287.97845458984375,-287.97845458984375,,,,
183,21527,288.11602783203125,-288.11602783203125,,,,
184,21644,288.46954345703125,-288.46954345703125,,,,
185,21761,287.83099365234375,-287.83099365234375,,,,
186,21878,288.0458984375,-288.0458984375,,,,
187,21995,287.9710998535156,-287.9710998535156,,,,
188,22112,288.3365173339844,-288.3365173339844,,,,
189,22229,,,4.008646488189697,276.9462890625,-276.9462890625,276.9462890625
189,22229,288.10260009765625,-288.10260009765625,,,,
190,22346,288.1910400390625,-288.1910400390625,,,,
191,22463,288.5186767578125,-288.5186767578125,,,,
192,22580,287.7801818847656,-287.7801818847656,,,,
193,22697,288.6025390625,-288.6025390625,,,,
194,22814,288.3345947265625,-288.3345947265625,,,,
195,22931,288.27178955078125,-288.27178955078125,,,,
196,23048,288.2156066894531,-288.2156066894531,,,,
197,23165,288.7811279296875,-288.7811279296875,,,,
198,23282,288.177978515625,-288.177978515625,,,,
199,23399,,,4.0191650390625,276.8216857910156,-276.8216857910156,276.8216857910156
199,23399,288.5223693847656,-288.5223693847656,,,,
