epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
93,10997,277.06439208984375,-277.06439208984375,,,,
94,11114,276.9517822265625,-276.9517822265625,,,,
95,11231,277.28851318359375,-277.28851318359375,,,,
96,11348,277.3885498046875,-277.3885498046875,,,,
97,11465,277.57611083984375,-277.57611083984375,,,,
98,11582,277.7469482421875,-277.7469482421875,,,,
99,11699,,,4.140556335449219,268.9272766113281,-268.9272766113281,268.9272766113281
99,11699,278.3490905761719,-278.3490905761719,,,,
100,11816,278.3829345703125,-278.3829345703125,,,,
101,11933,278.1112365722656,-278.1112365722656,,,,
102,12050,278.5105285644531,-278.5105285644531,,,,
103,12167,279.0055847167969,-279.0055847167969,,,,
104,12284,279.06829833984375,-279.06829833984375,,,,
105,12401,279.0142822265625,-279.0142822265625,,,,
106,12518,279.2970886230469,-279.2970886230469,,,,
107,12635,279.6158447265625,-279.6158447265625,,,,
108,12752,279.8370666503906,-279.8370666503906,,,,
109,12869,,,4.100112438201904,270.7643127441406,-270.7643127441406,270.7643127441406
109,12869,280.34771728515625,-280.34771728515625,,,,
110,12986,280.50958251953125,-280.50958251953125,,,,
111,13103,280.5733947753906,-280.5733947753906,,,,
112,13220,280.38226318359375,-280.38226318359375,,,,
113,13337,280.73370361328125,-280.73370361328125,,,,
114,13454,281.0216064453125,-281.0216064453125,,,,
115,13571,281.25238037109375,-281.25238037109375,,,,
116,13688,281.3229064941406,-281.3229064941406,,,,
117,13805,281.8630676269531,-281.8630676269531,,,,
118,13922,281.8088684082031,-281.8088684082031,,,,
119,14039,,,4.057196140289307,272.7818603515625,-272.7818603515625,272.7818603515625
119,14039,282.36041259765625,-282.36041259765625,,,,
120,14156,282.2059631347656,-282.2059631347656,,,,
121,14273,282.510498046875,-282.510498046875,,,,
122,14390,282.403564453125,-282.403564453125,,,,
123,14507,282.67816162109375,-282.67816162109375,,,,
124,14624,282.8923645019531,-282.8923645019531,,,,
125,14741,283.72259521484375,-283.72259521484375,,,,
126,14858,283.6806335449219,-283.6806335449219,,,,
127,14975,283.800537109375,-283.800537109375,,,,
128,15092,283.90802001953125,-283.90802001953125,,,,
129,15209,,,4.058769702911377,273.052734375,-273.052734375,273.052734375
129,15209,283.9373779296875,-283.9373779296875,,,,
130,15326,284.13031005859375,-284.13031005859375,,,,
131,15443,283.9288330078125,-283.9288330078125,,,,
132,15560,284.2556457519531,-284.2556457519531,,,,
133,15677,284.4790954589844,-284.4790954589844,,,,
134,15794,284.77178955078125,-284.77178955078125,,,,
135,15911,284.94189453125,-284.94189453125,,,,
136,16028,285.44671630859375,-285.44671630859375,,,,
137,16145,285.3797607421875,-285.3797607421875,,,,
138,16262,285.2580871582031,-285.2580871582031,,,,
139,16379,,,4.036229610443115,274.5582275390625,-274.5582275390625,274.5582275390625
139,16379,285.66546630859375,-285.66546630859375,,,,
140,16496,285.77386474609375,-285.77386474609375,,,,
141,16613,285.7658996582031,-285.7658996582031,,,,
142,16730,285.64990234375,-285.64990234375,,,,
143,16847,286.25146484375,-286.25146484375,,,,
144,16964,286.7063903808594,-286.7063903808594,,,,
145,17081,286.51226806640625,-286.51226806640625,,,,
146,17198,286.5298156738281,-286.5298156738281,,,,
147,17315,286.5545654296875,-286.5545654296875,,,,
148,17432,286.72137451171875,-286.72137451171875,,,,
149,17549,,,4.011876583099365,275.9248352050781,-275.9248352050781,275.9248352050781
149,17549,286.6636047363281,-286.6636047363281,,,,
150,17666,287.3042297363281,-287.3042297363281,,,,
151,17783,287.3072509765625,-287.3072509765625,,,,
152,17900,287.5365905761719,-287.5365905761719,,,,
153,18017,287.5020751953125,-287.5020751953125,,,,
154,18134,288.3444519042969,-288.3444519042969,,,,
155,18251,287.9126892089844,-287.9126892089844,,,,
156,18368,287.8125305175781,-287.8125305175781,,,,
157,18485,288.050537109375,-288.050537109375,,,,
158,18602,287.87554931640625,-287.87554931640625,,,,
159,18719,,,3.9905214309692383,276.5755310058594,-276.5755310058594,276.5755310058594
159,18719,288.72882080078125,-288.72882080078125,,,,
160,18836,288.56842041015625,-288.56842041015625,,,,
161,18953,288.6402587890625,-288.6402587890625,,,,
162,19070,288.454833984375,-288.454833984375,,,,
163,19187,288.6349182128906,-288.6349182128906,,,,
164,19304,288.9292907714844,-288.9292907714844,,,,
165,19421,288.3290710449219,-288.3290710449219,,,,
166,19538,289.0409851074219,-289.0409851074219,,,,
167,19655,289.22430419921875,-289.22430419921875,,,,
168,19772,289.2499694824219,-289.2499694824219,,,,
169,19889,,,3.9858620166778564,277.2733154296875,-277.2733154296875,277.2733154296875
169,19889,289.2859802246094,-289.2859802246094,,,,
170,20006,289.26678466796875,-289.26678466796875,,,,
171,20123,289.2934265136719,-289.2934265136719,,,,
172,20240,289.4490051269531,-289.4490051269531,,,,
173,20357,289.5122985839844,-289.5122985839844,,,,
174,20474,289.6065368652344,-289.6065368652344,,,,
175,20591,289.7300720214844,-289.7300720214844,,,,
176,20708,289.88348388671875,-289.88348388671875,,,,
177,20825,289.89361572265625,-289.89361572265625,,,,
178,20942,289.5863952636719,-289.5863952636719,,,,
179,21059,,,3.9744136333465576,277.632080078125,-277.632080078125,277.632080078125
179,21059,289.7147521972656,-289.7147521972656,,,,
180,21176,289.8674621582031,-289.8674621582031,,,,
181,21293,290.1163635253906,-290.1163635253906,,,,
182,21410,290.2909851074219,-290.2909851074219,,,,
183,21527,290.19830322265625,-290.19830322265625,,,,
184,21644,290.3740539550781,-290.3740539550781,,,,
185,21761,290.2344055175781,-290.2344055175781,,,,
186,21878,289.9489440917969,-289.9489440917969,,,,
187,21995,290.3517150878906,-290.3517150878906,,,,
188,22112,290.3912353515625,-290.3912353515625,,,,
189,22229,,,3.9693617820739746,277.83837890625,-277.83837890625,277.83837890625
189,22229,290.41351318359375,-290.41351318359375,,,,
190,22346,290.40545654296875,-290.40545654296875,,,,
191,22463,290.5142517089844,-290.5142517089844,,,,
192,22580,289.785888671875,-289.785888671875,,,,
193,22697,290.8811340332031,-290.8811340332031,,,,
194,22814,290.19757080078125,-290.19757080078125,,,,
195,22931,290.4317321777344,-290.4317321777344,,,,
196,23048,290.2569885253906,-290.2569885253906,,,,
197,23165,291.039306640625,-291.039306640625,,,,
198,23282,290.3558044433594,-290.3558044433594,,,,
199,23399,,,3.9782886505126953,277.9532165527344,-277.9532165527344,277.9532165527344
199,23399,290.49444580078125,-290.49444580078125,,,,
