epoch,step,test/accuracy,test/loss,test/top5_accuracy,train/accuracy,train/loss,train/top5_accuracy,val/accuracy,val/loss,val/top5_accuracy,val_accuracy
0,175,,,,,,,0.6525999903678894,1.09120512008667,0.9675999879837036,0.6525999903678894
0,175,,,,0.6247110962867737,1.1625454425811768,0.9587110877037048,,,,
1,351,,,,,,,0.6227999925613403,1.2009189128875732,0.9642000198364258,0.6227999925613403
1,351,,,,0.6537333130836487,1.0765794515609741,0.9688222408294678,,,,
2,527,,,,,,,0.6832000017166138,1.0159424543380737,0.9660000205039978,0.6832000017166138
2,527,,,,0.6581555604934692,1.0431665182113647,0.9701111316680908,,,,
3,703,,,,,,,0.6705999970436096,0.9883967041969299,0.9700000286102295,0.6705999970436096
3,703,,,,0.6608222126960754,1.0487966537475586,0.9693999886512756,,,,
4,879,,,,,,,0.6772000193595886,1.014005184173584,0.9728000164031982,0.6772000193595886
4,879,,,,0.6672888994216919,1.0119463205337524,0.9713333249092102,,,,
5,1055,,,,,,,0.6876000165939331,0.9584044218063354,0.9760000109672546,0.6876000165939331
5,1055,,,,0.6681555509567261,0.9990531206130981,0.9721555709838867,,,,
6,1231,,,,,,,0.6654000282287598,1.056427001953125,0.9664000272750854,0.6654000282287598
6,1231,,,,0.6724666953086853,1.0007308721542358,0.973288893699646,,,,
7,1407,,,,,,,0.6736000180244446,1.022073745727539,0.9761999845504761,0.6736000180244446
7,1407,,,,0.664377748966217,1.0290806293487549,0.9728222489356995,,,,
8,1583,,,,,,,0.6859999895095825,0.9517332911491394,0.977400004863739,0.6859999895095825
8,1583,,,,0.6732666492462158,0.9765868782997131,0.9755111336708069,,,,
9,1759,,,,,,,0.6776000261306763,0.9821261763572693,0.9757999777793884,0.6776000261306763
9,1759,,,,0.6750888824462891,0.982984721660614,0.975088894367218,,,,
10,1935,,,,,,,0.6923999786376953,0.9073506593704224,0.9764000177383423,0.6923999786376953
10,1935,,,,0.6745111346244812,0.9837421774864197,0.9745110869407654,,,,
11,2111,,,,,,,0.6814000010490417,0.9393171072006226,0.9779999852180481,0.6814000010490417
11,2111,,,,0.6745333075523376,0.9744876027107239,0.9751111268997192,,,,
