epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,19.652328491210938,-19.652328491210938,,,,
1,349,31.60276985168457,-31.60276985168457,,,,
2,524,44.38930130004883,-44.38930130004883,,,,
3,699,51.294044494628906,-51.294044494628906,,,,
4,874,55.728878021240234,-55.728878021240234,,,,
5,1049,59.202850341796875,-59.202850341796875,,,,
6,1224,62.24146270751953,-62.24146270751953,,,,
7,1399,64.62782287597656,-64.62782287597656,,,,
8,1574,66.87442016601562,-66.87442016601562,,,,
9,1749,,,4.7594380378723145,69.46565246582031,-69.46565246582031,69.46565246582031
9,1749,69.07038116455078,-69.07038116455078,,,,
10,1924,70.69307708740234,-70.69307708740234,,,,
11,2099,72.62035369873047,-72.62035369873047,,,,
12,2274,74.04872131347656,-74.04872131347656,,,,
13,2449,75.59870147705078,-75.59870147705078,,,,
14,2624,76.7988052368164,-76.7988052368164,,,,
15,2799,77.9448013305664,-77.9448013305664,,,,
16,2974,78.88035583496094,-78.88035583496094,,,,
17,3149,79.7096939086914,-79.7096939086914,,,,
18,3324,80.47262573242188,-80.47262573242188,,,,
19,3499,,,4.947744846343994,79.99303436279297,-79.99303436279297,79.99303436279297
19,3499,81.23663330078125,-81.23663330078125,,,,
20,3674,82.05689239501953,-82.05689239501953,,,,
21,3849,82.63855743408203,-82.63855743408203,,,,
22,4024,83.16864776611328,-83.16864776611328,,,,
23,4199,83.78471374511719,-83.78471374511719,,,,
24,4374,84.24734497070312,-84.24734497070312,,,,
25,4549,84.8339614868164,-84.8339614868164,,,,
26,4724,85.16224670410156,-85.16224670410156,,,,
27,4899,85.69490814208984,-85.69490814208984,,,,
28,5074,86.12100982666016,-86.12100982666016,,,,
29,5249,,,5.046339988708496,84.26075744628906,-84.26075744628906,84.26075744628906
29,5249,86.46971893310547,-86.46971893310547,,,,
30,5424,86.68720245361328,-86.68720245361328,,,,
31,5599,87.32634735107422,-87.32634735107422,,,,
32,5774,87.58406829833984,-87.58406829833984,,,,
33,5949,88.01217651367188,-88.01217651367188,,,,
34,6124,88.27399444580078,-88.27399444580078,,,,
35,6299,88.66085052490234,-88.66085052490234,,,,
36,6474,88.94833374023438,-88.94833374023438,,,,
37,6649,89.30286407470703,-89.30286407470703,,,,
38,6824,89.5796890258789,-89.5796890258789,,,,
39,6999,,,5.108741283416748,86.73824310302734,-86.73824310302734,86.73824310302734
39,6999,89.8146743774414,-89.8146743774414,,,,
40,7174,90.12029266357422,-90.12029266357422,,,,
41,7349,90.3405532836914,-90.3405532836914,,,,
42,7524,90.66631317138672,-90.66631317138672,,,,
43,7699,90.91498565673828,-90.91498565673828,,,,
44,7874,91.09877014160156,-91.09877014160156,,,,
45,8049,91.32839965820312,-91.32839965820312,,,,
46,8224,91.49691772460938,-91.49691772460938,,,,
47,8399,91.8771743774414,-91.8771743774414,,,,
48,8574,92.10050201416016,-92.10050201416016,,,,
49,8749,,,5.147863864898682,88.81696319580078,-88.81696319580078,88.81696319580078
49,8749,92.1971435546875,-92.1971435546875,,,,
50,8924,92.41488647460938,-92.41488647460938,,,,
