epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,174,80.45531463623047,-80.45531463623047,,,,
1,349,103.79280090332031,-103.79280090332031,,,,
2,524,121.77677154541016,-121.77677154541016,,,,
3,699,130.1808319091797,-130.1808319091797,,,,
4,874,135.69215393066406,-135.69215393066406,,,,
5,1049,140.04273986816406,-140.04273986816406,,,,
6,1224,143.62969970703125,-143.62969970703125,,,,
7,1399,146.19479370117188,-146.19479370117188,,,,
8,1574,148.1829071044922,-148.1829071044922,,,,
9,1749,,,5.970757007598877,149.9945526123047,-149.9945526123047,149.9945526123047
9,1749,149.7784423828125,-149.7784423828125,,,,
10,1924,151.68170166015625,-151.68170166015625,,,,
11,2099,153.2157440185547,-153.2157440185547,,,,
12,2274,154.85694885253906,-154.85694885253906,,,,
13,2449,156.12454223632812,-156.12454223632812,,,,
14,2624,157.58580017089844,-157.58580017089844,,,,
15,2799,158.81809997558594,-158.81809997558594,,,,
16,2974,159.9052734375,-159.9052734375,,,,
17,3149,161.29429626464844,-161.29429626464844,,,,
18,3324,162.04574584960938,-162.04574584960938,,,,
19,3499,,,5.866649150848389,161.87835693359375,-161.87835693359375,161.87835693359375
19,3499,162.76348876953125,-162.76348876953125,,,,
20,3674,163.85324096679688,-163.85324096679688,,,,
21,3849,164.55438232421875,-164.55438232421875,,,,
22,4024,165.1118927001953,-165.1118927001953,,,,
23,4199,166.3783721923828,-166.3783721923828,,,,
24,4374,166.690673828125,-166.690673828125,,,,
25,4549,167.77359008789062,-167.77359008789062,,,,
26,4724,168.31712341308594,-168.31712341308594,,,,
27,4899,168.73672485351562,-168.73672485351562,,,,
28,5074,169.12142944335938,-169.12142944335938,,,,
29,5249,,,5.479605674743652,168.46678161621094,-168.46678161621094,168.46678161621094
29,5249,170.05126953125,-170.05126953125,,,,
30,5424,170.38169860839844,-170.38169860839844,,,,
31,5599,171.06973266601562,-171.06973266601562,,,,
32,5774,171.7427215576172,-171.7427215576172,,,,
33,5949,172.03785705566406,-172.03785705566406,,,,
34,6124,173.14471435546875,-173.14471435546875,,,,
35,6299,173.39010620117188,-173.39010620117188,,,,
36,6474,174.5673065185547,-174.5673065185547,,,,
37,6649,174.9288330078125,-174.9288330078125,,,,
38,6824,175.43594360351562,-175.43594360351562,,,,
