epoch,step,train/loss,train/product_score,train/whitening,val/closure_defect_frobenius,val/loss,val/product_score,val/whitening,val_score
0,370,-0.05725511908531189,0.0803603082895279,0.023105163127183914,,,,,
1,741,-0.1348937451839447,0.1576600968837738,0.022766314446926117,,,,,
2,1112,-0.1955474615097046,0.21777571737766266,0.02222810499370098,,,,,
3,1483,-0.23739519715309143,0.25929319858551025,0.02189807966351509,,,,,
4,1854,-0.25852474570274353,0.28012797236442566,0.021603193134069443,,,,,
5,2225,-0.2658389210700989,0.28724634647369385,0.021407581865787506,,,,,
6,2596,-0.29631567001342773,0.3175441324710846,0.021228421479463577,,,,,
7,2967,-0.29969486594200134,0.3208172023296356,0.021122220903635025,,,,,
8,3338,-0.31374242901802063,0.33475378155708313,0.021011287346482277,,,,,
9,3709,,,,4.971024990081787,-0.2531638443470001,0.27402743697166443,0.020863592624664307,0.2531638443470001
9,3709,-0.3330928683280945,0.35404330492019653,0.020950403064489365,,,,,
10,4080,-0.37228143215179443,0.3931119441986084,0.020830601453781128,,,,,
11,4451,-0.3494631350040436,0.3702102601528168,0.020747195929288864,,,,,
12,4822,-0.32286781072616577,0.3438301384449005,0.020962348207831383,,,,,
13,5193,-0.29198962450027466,0.31306761503219604,0.02107800729572773,,,,,
14,5564,-0.3642769455909729,0.3851103186607361,0.020833294838666916,,,,,
15,5935,-0.41786861419677734,0.43838125467300415,0.02051273174583912,,,,,
16,6306,-0.3179735541343689,0.3387542963027954,0.02078060619533062,,,,,
17,6677,-0.41007474064826965,0.4305365979671478,0.020461874082684517,,,,,
18,7048,-0.40942272543907166,0.4301376938819885,0.020715072751045227,,,,,
19,7419,,,,4.834008693695068,-0.28002190589904785,0.3009337782859802,0.02091190777719021,0.28002190589904785
19,7419,-0.33938950300216675,0.3602573871612549,0.02086792141199112,,,,,
20,7790,-0.43457433581352234,0.45508772134780884,0.020513292402029037,,,,,
21,8161,-0.4988468587398529,0.5192942023277283,0.020446881651878357,,,,,
22,8532,-0.41233471035957336,0.433243989944458,0.020909134298563004,,,,,
23,8903,-0.35754895210266113,0.37846654653549194,0.02091771736741066,,,,,
24,9274,-0.3492584228515625,0.37007442116737366,0.020816054195165634,,,,,
25,9645,-0.5486961007118225,0.5693525075912476,0.020656542852520943,,,,,
26,10016,-0.4339837431907654,0.45433080196380615,0.02034684456884861,,,,,
27,10387,-0.6855295896530151,0.7061572074890137,0.020627522841095924,,,,,
28,10758,-0.4090948700904846,0.42984703183174133,0.020751921460032463,,,,,
29,11129,,,,4.593358039855957,-0.3064533770084381,0.32725274562835693,0.02079939655959606,0.3064533770084381
29,11129,-0.4125518500804901,0.43313705921173096,0.020585311576724052,,,,,
30,11500,-0.5823069214820862,0.6027536988258362,0.02044665440917015,,,,,
31,11871,-0.44075608253479004,0.46095362305641174,0.020197831094264984,,,,,
32,12242,-0.7322770357131958,0.753095269203186,0.02081802487373352,,,,,
33,12613,-0.8223447799682617,0.8435136675834656,0.021168220788240433,,,,,
34,12984,-0.6946576237678528,0.7159236073493958,0.021265974268317223,,,,,
35,13355,-0.4730777442455292,0.4937714636325836,0.020694129168987274,,,,,
36,13726,-0.6127493977546692,0.6335641145706177,0.020814506337046623,,,,,
37,14097,-0.6171229481697083,0.6373626589775085,0.02023979462683201,,,,,
38,14468,-0.42576977610588074,0.4460900127887726,0.02032008394598961,,,,,
39,14839,,,,4.767238616943359,-0.3863773047924042,0.40604647994041443,0.01966918632388115,0.3863773047924042
39,14839,-0.5695752501487732,0.5903638005256653,0.020788531750440598,,,,,
40,15210,-0.5001984238624573,0.5204137563705444,0.020215343683958054,,,,,
41,15581,-0.8519546389579773,0.8727129101753235,0.020758526399731636,,,,,
42,15952,-0.7771859169006348,0.7980979084968567,0.020912133157253265,,,,,
43,16323,-0.42638328671455383,0.44593337178230286,0.019549774006009102,,,,,
44,16694,-0.47377631068229675,0.49430719017982483,0.02053140662610531,,,,,
45,17065,-0.591380774974823,0.612428605556488,0.02104785479605198,,,,,
46,17436,-0.7349825501441956,0.7560710310935974,0.02108779177069664,,,,,
47,17807,-0.5025295615196228,0.5233237743377686,0.02079419419169426,,,,,
48,18178,-0.45880797505378723,0.47899895906448364,0.020190982148051262,,,,,
49,18549,,,,3.843946933746338,-0.2702198624610901,0.2914934754371643,0.02127360925078392,0.2702198624610901
49,18549,-0.6643834710121155,0.6852190494537354,0.020834948867559433,,,,,
50,18920,-0.8404741883277893,0.8615173101425171,0.021042922511696815,,,,,
51,19291,-0.7450516223907471,0.765681266784668,0.020629387348890305,,,,,
52,19662,-0.46761059761047363,0.4878011643886566,0.020190482959151268,,,,,
53,20033,-0.8361757397651672,0.8573372960090637,0.021161187440156937,,,,,
54,20404,-1.026545524597168,1.0480033159255981,0.02145814336836338,,,,,
55,20775,-0.5677932500839233,0.5883854031562805,0.02059226669371128,,,,,
56,21146,-0.8899279236793518,0.9112407565116882,0.021312791854143143,,,,,
57,21517,-0.572052001953125,0.5926820039749146,0.020630348473787308,,,,,
58,21888,-0.746425986289978,0.7672908902168274,0.020865093916654587,,,,,
59,22259,,,,4.665857315063477,-0.4437274932861328,0.4641110301017761,0.020383503288030624,0.4437274932861328
59,22259,-0.46237173676490784,0.4823647737503052,0.01999327912926674,,,,,
60,22630,-0.6241914629936218,0.64554363489151,0.021352151408791542,,,,,
61,23001,-0.9201441407203674,0.9414862990379333,0.021342281252145767,,,,,
62,23372,-0.4916556179523468,0.5122420787811279,0.02058626525104046,,,,,
63,23743,-1.171731948852539,1.1932659149169922,0.021534116938710213,,,,,
64,24114,-1.0993376970291138,1.1207009553909302,0.02136233076453209,,,,,
65,24485,-0.683212399482727,0.7041831612586975,0.020970553159713745,,,,,
66,24856,-0.7824465036392212,0.8039160966873169,0.02146984450519085,,,,,
67,25227,-1.4697890281677246,1.4915904998779297,0.021801786497235298,,,,,
68,25598,-1.6997264623641968,1.7214645147323608,0.021738311275839806,,,,,
69,25969,,,,2.214252233505249,53003.0078125,0.16589190065860748,53003.171875,-53003.0078125
69,25969,-1.7455501556396484,1.7671282291412354,0.021578477695584297,,,,,
70,26340,-1.9128258228302002,1.934354305267334,0.021528903394937515,,,,,
71,26711,-1.3933461904525757,1.4143602848052979,0.021013468503952026,,,,,
72,27082,-1.7794864177703857,1.8009759187698364,0.021490231156349182,,,,,
73,27453,-2.113831043243408,2.1351683139801025,0.021337520331144333,,,,,
74,27824,-2.131913185119629,2.1532275676727295,0.021314889192581177,,,,,
75,28195,-2.2154629230499268,2.2367360591888428,0.021273130550980568,,,,,
76,28566,-2.198754072189331,2.2200279235839844,0.021273287013173103,,,,,
77,28937,-2.1814992427825928,2.2027182579040527,0.021219057962298393,,,,,
78,29308,-2.2683866024017334,2.289577007293701,0.02119259350001812,,,,,
79,29679,,,,0.9550302624702454,2181376.5,0.044057492166757584,2181376.5,-2181376.5
79,29679,-2.261732816696167,2.2829222679138184,0.02118738740682602,,,,,
80,30050,-2.3321902751922607,2.3533248901367188,0.021134130656719208,,,,,
81,30421,-2.2624714374542236,2.283568859100342,0.02109823375940323,,,,,
82,30792,-2.303798198699951,2.3249049186706543,0.021106485277414322,,,,,
83,31163,-2.3548331260681152,2.375908851623535,0.021076245233416557,,,,,
84,31534,-2.372199773788452,2.393278121948242,0.021077461540699005,,,,,
85,31905,-2.4050862789154053,2.4261562824249268,0.021068330854177475,,,,,
86,32276,-2.362276792526245,2.3833298683166504,0.021054113283753395,,,,,
87,32647,-2.4212441444396973,2.442284345626831,0.021039854735136032,,,,,
88,33018,-2.4026901721954346,2.423725128173828,0.021036507561802864,,,,,
89,33389,,,,3.355360984802246,19.386573791503906,0.27812716364860535,19.664701461791992,-19.386573791503906
89,33389,-2.381547451019287,2.402578592300415,0.021030854433774948,,,,,
90,33760,-2.437633991241455,2.4586591720581055,0.021024221554398537,,,,,
91,34131,-2.415724515914917,2.436751127243042,0.021026471629738808,,,,,
92,34502,-2.4572384357452393,2.4782721996307373,0.021032750606536865,,,,,
93,34873,-2.425611734390259,2.4466395378112793,0.02102649211883545,,,,,
94,35244,-2.4738118648529053,2.494839906692505,0.02102791704237461,,,,,
95,35615,-2.417983293533325,2.4390087127685547,0.0210244320333004,,,,,
96,35986,-2.4645535945892334,2.485584259033203,0.021030273288488388,,,,,
97,36357,-2.4705111980438232,2.491535186767578,0.021023094654083252,,,,,
98,36728,-2.4605460166931152,2.481570243835449,0.021023975685238838,,,,,
99,37099,,,,3.3563334941864014,26.94049644470215,0.27167809009552,27.212177276611328,-26.94049644470215
99,37099,-2.454516887664795,2.4755470752716064,0.02103153057396412,,,,,
