epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,174,0.2000003457069397,1.3807241916656494,11.525973320007324,53.88739776611328,18.832406997680664,135.6199951171875,0.023208798840641975,,,,,,,,,
1,349,0.2000003457069397,1.4223124980926514,10.035910606384277,44.777774810791016,18.350666046142578,144.73715209960938,0.023327097296714783,,,,,,,,,
2,524,0.2000003457069397,1.3527648448944092,8.927992820739746,39.56288146972656,17.97281837463379,138.3638458251953,0.023356838151812553,,,,,,,,,
3,699,0.2000003457069397,1.2141715288162231,8.099836349487305,36.61977767944336,17.8319149017334,122.18158721923828,0.023357439786195755,,,,,,,,,
4,874,0.2000003457069397,1.03964364528656,7.411197185516357,34.755210876464844,17.606061935424805,101.12940979003906,0.023330045863986015,,,,,,,,,
5,1049,0.2000003457069397,0.6408808827400208,6.852011203765869,27.631250381469727,17.278654098510742,52.39922332763672,0.023366261273622513,,,,,,,,,
6,1224,0.2000003457069397,0.31260812282562256,6.548368453979492,19.56292152404785,17.47197723388672,12.110930442810059,0.030015313997864723,,,,,,,,,
7,1399,0.2000003457069397,0.20733779668807983,6.586757183074951,19.4058837890625,19.03548240661621,-2.838897228240967,0.12528665363788605,,,,,,,,,
8,1574,0.2000003457069397,0.19542400538921356,8.054665565490723,24.449827194213867,24.95506477355957,-12.818857192993164,0.06656942516565323,,,,,,,,,
9,1749,,,,,,,,0.20000001788139343,2.0877110958099365,0.25238853693008423,11.675440788269043,36.87098693847656,37.813743591308594,-24.514739990234375,0.04290095344185829,24.514739990234375
9,1749,0.2000003457069397,0.2133043110370636,10.274191856384277,31.415979385375977,32.524139404296875,-21.7298583984375,0.04871918261051178,,,,,,,,,
10,1924,0.2000003457069397,0.2412026822566986,12.558765411376953,40.22718811035156,43.482479095458984,-33.14292907714844,0.06983782351016998,,,,,,,,,
11,2099,0.2000003457069397,0.25408995151519775,14.634515762329102,47.813682556152344,52.16228103637695,-43.73403549194336,0.10199174284934998,,,,,,,,,
12,2274,0.2000003457069397,0.25999024510383606,17.17972755432129,54.527130126953125,57.36982727050781,-52.05377960205078,0.12243694067001343,,,,,,,,,
13,2449,0.2000003457069397,0.2725028693675995,21.034473419189453,61.811317443847656,61.32661819458008,-59.71124267578125,0.13178324699401855,,,,,,,,,
14,2624,0.2000003457069397,0.28971755504608154,26.24477195739746,70.93075561523438,63.92549514770508,-67.14524841308594,0.12728552520275116,,,,,,,,,
15,2799,0.2000003457069397,0.3108441233634949,32.891300201416016,81.56748962402344,66.06949615478516,-75.3690414428711,0.11722805351018906,,,,,,,,,
16,2974,0.2000003457069397,0.33181577920913696,40.018333435058594,93.93128204345703,68.09284210205078,-84.31875610351562,0.10624774545431137,,,,,,,,,
17,3149,0.2000003457069397,0.3413943350315094,45.52340316772461,106.556396484375,69.53958129882812,-92.57827758789062,0.09749932587146759,,,,,,,,,
18,3324,0.2000003457069397,0.34378278255462646,50.034950256347656,117.63811492919922,71.06009674072266,-100.52825927734375,0.09019546210765839,,,,,,,,,
19,3499,,,,,,,,0.20000001788139343,4.183305263519287,0.38474783301353455,53.482173919677734,130.8143310546875,71.01685333251953,-101.34207153320312,0.07209639996290207,101.34207153320312
19,3499,0.2000003457069397,0.3428800106048584,53.593772888183594,127.05361938476562,72.2404556274414,-107.2718505859375,0.084529809653759,,,,,,,,,
20,3674,0.2000003457069397,0.3402923345565796,56.59508514404297,135.29100036621094,73.3952407836914,-113.41240692138672,0.07867986708879471,,,,,,,,,
21,3849,0.2000003457069397,0.3357395827770233,59.06953811645508,142.204833984375,74.27889251708984,-118.74102783203125,0.07371919602155685,,,,,,,,,
22,4024,0.2000003457069397,0.33094778656959534,61.11438751220703,147.91033935546875,75.11911010742188,-123.38471984863281,0.06946826726198196,,,,,,,,,
23,4199,0.2000003457069397,0.32618388533592224,62.81252670288086,152.93411254882812,75.72632598876953,-127.3072509765625,0.06687023490667343,,,,,,,,,
24,4374,0.2000003457069397,0.320633202791214,64.41417694091797,157.4325714111328,76.45328521728516,-131.25086975097656,0.06205202266573906,,,,,,,,,
25,4549,0.2000003457069397,0.3143613636493683,65.78500366210938,161.03932189941406,77.19501495361328,-134.89051818847656,0.05913625285029411,,,,,,,,,
26,4724,0.2000003457069397,0.3108372390270233,66.93409729003906,164.18692016601562,77.74344635009766,-137.67076110839844,0.05691378936171532,,,,,,,,,
27,4899,0.2000003457069397,0.30625492334365845,67.97039794921875,166.56808471679688,78.2318344116211,-140.26097106933594,0.05427897721529007,,,,,,,,,
28,5074,0.2000003457069397,0.30307111144065857,68.88513946533203,169.0853271484375,78.63745880126953,-142.49432373046875,0.052265722304582596,,,,,,,,,
29,5249,,,,,,,,0.20000001788139343,4.248991966247559,0.34685879945755005,67.03385162353516,168.93212890625,77.50067901611328,-133.8716278076172,0.051403485238552094,133.8716278076172
29,5249,0.2000003457069397,0.29915347695350647,69.80841064453125,171.32791137695312,79.06971740722656,-144.80172729492188,0.050423514097929,,,,,,,,,
30,5424,0.2000003457069397,0.29546603560447693,70.65975189208984,173.38526916503906,79.5510025024414,-147.01951599121094,0.0486501045525074,,,,,,,,,
31,5599,0.2000003457069397,0.2906622588634491,71.30028533935547,174.80487060546875,79.93451690673828,-148.94354248046875,0.04753269627690315,,,,,,,,,
32,5774,0.2000003457069397,0.28556469082832336,71.9065170288086,176.37094116210938,80.35951232910156,-150.9424591064453,0.045485228300094604,,,,,,,,,
33,5949,0.2000003457069397,0.2819884717464447,72.42425537109375,177.62098693847656,80.73014068603516,-152.53981018066406,0.04427452012896538,,,,,,,,,
34,6124,0.2000003457069397,0.2794632911682129,72.74578094482422,178.6066131591797,80.92908477783203,-153.58218383789062,0.04274687543511391,,,,,,,,,
35,6299,0.2000003457069397,0.27416756749153137,73.2669448852539,179.5497589111328,81.33882904052734,-155.3802947998047,0.04190918058156967,,,,,,,,,
36,6474,0.2000003457069397,0.27272218465805054,73.63179779052734,180.4800567626953,81.63390350341797,-156.41258239746094,0.040690306574106216,,,,,,,,,
37,6649,0.2000003457069397,0.26844120025634766,74.02662658691406,181.2124786376953,81.96599578857422,-157.83477783203125,0.039822857826948166,,,,,,,,,
38,6824,0.2000003457069397,0.26563265919685364,74.33010864257812,181.93344116210938,82.18890380859375,-158.8657989501953,0.038870472460985184,,,,,,,,,
39,6999,,,,,,,,0.20000001788139343,4.198177337646484,0.3134176731109619,70.44307708740234,178.64089965820312,79.91067504882812,-145.92556762695312,0.03890372812747955,145.92556762695312
39,6999,0.2000003457069397,0.2628713846206665,74.71078491210938,182.55136108398438,82.50218963623047,-160.03778076171875,0.03789808228611946,,,,,,,,,
40,7174,0.2000003457069397,0.2601143419742584,75.0330581665039,183.2495574951172,82.76115417480469,-161.1123046875,0.03719417750835419,,,,,,,,,
41,7349,0.2000003457069397,0.25674596428871155,75.34403991699219,183.70919799804688,83.03289031982422,-162.21876525878906,0.03650151565670967,,,,,,,,,
42,7524,0.2000003457069397,0.2550086975097656,75.68824768066406,184.2617950439453,83.29630279541016,-163.16015625,0.035634659230709076,,,,,,,,,
43,7699,0.2000003457069397,0.252226322889328,75.8884048461914,184.90797424316406,83.46587371826172,-164.01611328125,0.03479481860995293,,,,,,,,,
44,7874,0.2000003457069397,0.2500595450401306,76.32513427734375,185.42481994628906,83.84814453125,-165.21632385253906,0.034265294671058655,,,,,,,,,
45,8049,0.2000003457069397,0.2470470815896988,76.57804870605469,185.9581298828125,84.06826782226562,-166.18209838867188,0.03384827449917793,,,,,,,,,
46,8224,0.2000003457069397,0.24630294740200043,76.63819885253906,186.1547393798828,84.0765609741211,-166.3858642578125,0.033066246658563614,,,,,,,,,
47,8399,0.2000003457069397,0.24519895017147064,76.97916412353516,186.50503540039062,84.39163970947266,-167.25401306152344,0.03235815465450287,,,,,,,,,
48,8574,0.2000003457069397,0.24211865663528442,77.35778045654297,187.03758239746094,84.71936798095703,-168.461181640625,0.032255854457616806,,,,,,,,,
49,8749,,,,,,,,0.20000001788139343,4.1637749671936035,0.30117642879486084,72.53250885009766,182.91326904296875,82.2554702758789,-152.7872314453125,0.032808851450681686,152.7872314453125
49,8749,0.2000003457069397,0.2400975227355957,77.47307586669922,187.3612060546875,84.8364486694336,-169.01754760742188,0.03178498521447182,,,,,,,,,
50,8924,0.2000003457069397,0.23874232172966003,77.7518539428711,187.75360107421875,85.06348419189453,-169.7760467529297,0.0309442188590765,,,,,,,,,
