epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,60.434120178222656,-60.434120178222656,,,,
1,349,65.86964416503906,-65.86964416503906,,,,
2,524,68.99077606201172,-68.99077606201172,,,,
3,699,73.18224334716797,-73.18224334716797,,,,
4,874,76.77073669433594,-76.77073669433594,,,,
5,1049,79.78762817382812,-79.78762817382812,,,,
6,1224,82.07416534423828,-82.07416534423828,,,,
7,1399,83.78658294677734,-83.78658294677734,,,,
8,1574,85.1017837524414,-85.1017837524414,,,,
9,1749,,,4.551671028137207,85.78047180175781,-85.78047180175781,85.78047180175781
9,1749,86.0533447265625,-86.0533447265625,,,,
10,1924,87.31806182861328,-87.31806182861328,,,,
11,2099,88.40056610107422,-88.40056610107422,,,,
12,2274,89.5995101928711,-89.5995101928711,,,,
13,2449,90.50713348388672,-90.50713348388672,,,,
14,2624,91.49459838867188,-91.49459838867188,,,,
15,2799,92.3230209350586,-92.3230209350586,,,,
16,2974,92.83985137939453,-92.83985137939453,,,,
17,3149,93.39632415771484,-93.39632415771484,,,,
18,3324,93.92886352539062,-93.92886352539062,,,,
19,3499,,,4.8021931648254395,93.39106750488281,-93.39106750488281,93.39106750488281
19,3499,94.44823455810547,-94.44823455810547,,,,
20,3674,94.77201080322266,-94.77201080322266,,,,
21,3849,95.28507995605469,-95.28507995605469,,,,
22,4024,95.44615936279297,-95.44615936279297,,,,
23,4199,95.8695297241211,-95.8695297241211,,,,
24,4374,96.10336303710938,-96.10336303710938,,,,
25,4549,96.45608520507812,-96.45608520507812,,,,
26,4724,96.80955505371094,-96.80955505371094,,,,
27,4899,96.9956283569336,-96.9956283569336,,,,
28,5074,97.0760498046875,-97.0760498046875,,,,
29,5249,,,4.8459792137146,95.87062072753906,-95.87062072753906,95.87062072753906
29,5249,97.3477554321289,-97.3477554321289,,,,
30,5424,97.62796783447266,-97.62796783447266,,,,
31,5599,97.85687255859375,-97.85687255859375,,,,
32,5774,98.07786560058594,-98.07786560058594,,,,
33,5949,98.30278015136719,-98.30278015136719,,,,
34,6124,98.27037811279297,-98.27037811279297,,,,
35,6299,98.62821197509766,-98.62821197509766,,,,
36,6474,98.86465454101562,-98.86465454101562,,,,
37,6649,98.98399353027344,-98.98399353027344,,,,
38,6824,99.00274658203125,-99.00274658203125,,,,
39,6999,,,4.875673294067383,97.2801513671875,-97.2801513671875,97.2801513671875
39,6999,99.11971282958984,-99.11971282958984,,,,
40,7174,99.29562377929688,-99.29562377929688,,,,
41,7349,99.33629608154297,-99.33629608154297,,,,
42,7524,99.58856201171875,-99.58856201171875,,,,
43,7699,99.6619644165039,-99.6619644165039,,,,
44,7874,99.92149353027344,-99.92149353027344,,,,
45,8049,100.03404998779297,-100.03404998779297,,,,
46,8224,100.0431137084961,-100.0431137084961,,,,
47,8399,100.20997619628906,-100.20997619628906,,,,
48,8574,100.40511322021484,-100.40511322021484,,,,
49,8749,,,4.906851768493652,98.72675323486328,-98.72675323486328,98.72675323486328
49,8749,100.35917663574219,-100.35917663574219,,,,
50,8924,100.46879577636719,-100.46879577636719,,,,
51,9099,100.58332824707031,-100.58332824707031,,,,
52,9274,100.80046844482422,-100.80046844482422,,,,
53,9449,100.65562438964844,-100.65562438964844,,,,
54,9624,100.86029052734375,-100.86029052734375,,,,
55,9799,100.95208740234375,-100.95208740234375,,,,
56,9974,100.95458984375,-100.95458984375,,,,
57,10149,101.19811248779297,-101.19811248779297,,,,
58,10324,101.2110595703125,-101.2110595703125,,,,
59,10499,,,4.906619548797607,98.99459075927734,-98.99459075927734,98.99459075927734
59,10499,101.363525390625,-101.363525390625,,,,
60,10674,101.4709243774414,-101.4709243774414,,,,
61,10849,101.38002014160156,-101.38002014160156,,,,
62,11024,101.49713134765625,-101.49713134765625,,,,
63,11199,101.72075653076172,-101.72075653076172,,,,
64,11374,101.8061752319336,-101.8061752319336,,,,
65,11549,101.62997436523438,-101.62997436523438,,,,
66,11724,101.86540222167969,-101.86540222167969,,,,
67,11899,101.86260223388672,-101.86260223388672,,,,
68,12074,101.94524383544922,-101.94524383544922,,,,
69,12249,,,4.942210674285889,99.79840850830078,-99.79840850830078,99.79840850830078
69,12249,101.9669418334961,-101.9669418334961,,,,
70,12424,102.21369171142578,-102.21369171142578,,,,
71,12599,102.15142059326172,-102.15142059326172,,,,
72,12774,102.20020294189453,-102.20020294189453,,,,
73,12949,102.40547943115234,-102.40547943115234,,,,
74,13124,102.47526550292969,-102.47526550292969,,,,
75,13299,102.41368103027344,-102.41368103027344,,,,
76,13474,102.45662689208984,-102.45662689208984,,,,
77,13649,102.6442642211914,-102.6442642211914,,,,
78,13824,102.60860443115234,-102.60860443115234,,,,
79,13999,,,4.959821701049805,100.21141052246094,-100.21141052246094,100.21141052246094
79,13999,102.52961730957031,-102.52961730957031,,,,
80,14174,102.70238494873047,-102.70238494873047,,,,
81,14349,102.85340118408203,-102.85340118408203,,,,
82,14524,102.88577270507812,-102.88577270507812,,,,
83,14699,102.95720672607422,-102.95720672607422,,,,
84,14874,103.14353942871094,-103.14353942871094,,,,
85,15049,103.01808166503906,-103.01808166503906,,,,
86,15224,103.10649871826172,-103.10649871826172,,,,
87,15399,103.18362426757812,-103.18362426757812,,,,
88,15574,103.27037811279297,-103.27037811279297,,,,
89,15749,,,4.962421894073486,100.79727935791016,-100.79727935791016,100.79727935791016
89,15749,103.35257720947266,-103.35257720947266,,,,
90,15924,103.48712158203125,-103.48712158203125,,,,
91,16099,103.40324401855469,-103.40324401855469,,,,
92,16274,103.53491973876953,-103.53491973876953,,,,
93,16449,103.595947265625,-103.595947265625,,,,
94,16624,103.64359283447266,-103.64359283447266,,,,
95,16799,103.73552703857422,-103.73552703857422,,,,
96,16974,103.80733489990234,-103.80733489990234,,,,
97,17149,103.96963500976562,-103.96963500976562,,,,
98,17324,103.8664321899414,-103.8664321899414,,,,
99,17499,,,4.961438179016113,100.89835357666016,-100.89835357666016,100.89835357666016
99,17499,103.89945220947266,-103.89945220947266,,,,
100,17674,104.04251098632812,-104.04251098632812,,,,
101,17849,104.25902557373047,-104.25902557373047,,,,
102,18024,104.25840759277344,-104.25840759277344,,,,
103,18199,104.15977478027344,-104.15977478027344,,,,
104,18374,104.38703918457031,-104.38703918457031,,,,
105,18549,104.193115234375,-104.193115234375,,,,
106,18724,104.44950103759766,-104.44950103759766,,,,
107,18899,104.36800384521484,-104.36800384521484,,,,
108,19074,104.50714111328125,-104.50714111328125,,,,
109,19249,,,4.9657135009765625,101.65077209472656,-101.65077209472656,101.65077209472656
109,19249,104.6892318725586,-104.6892318725586,,,,
110,19424,104.69707489013672,-104.69707489013672,,,,
111,19599,104.7193832397461,-104.7193832397461,,,,
112,19774,104.73919677734375,-104.73919677734375,,,,
113,19949,104.79598236083984,-104.79598236083984,,,,
114,20124,104.90459442138672,-104.90459442138672,,,,
115,20299,104.96400451660156,-104.96400451660156,,,,
116,20474,105.01470184326172,-105.01470184326172,,,,
117,20649,105.21564483642578,-105.21564483642578,,,,
118,20824,105.10004425048828,-105.10004425048828,,,,
119,20999,,,4.98789119720459,102.06094360351562,-102.06094360351562,102.06094360351562
119,20999,105.32318115234375,-105.32318115234375,,,,
120,21174,105.3033447265625,-105.3033447265625,,,,
121,21349,105.37461853027344,-105.37461853027344,,,,
122,21524,105.3149185180664,-105.3149185180664,,,,
123,21699,105.47364807128906,-105.47364807128906,,,,
124,21874,105.48418426513672,-105.48418426513672,,,,
125,22049,105.5785903930664,-105.5785903930664,,,,
126,22224,105.6275863647461,-105.6275863647461,,,,
127,22399,105.75556945800781,-105.75556945800781,,,,
128,22574,105.6921615600586,-105.6921615600586,,,,
129,22749,,,5.006502628326416,102.38155364990234,-102.38155364990234,102.38155364990234
129,22749,105.85944366455078,-105.85944366455078,,,,
130,22924,105.91613006591797,-105.91613006591797,,,,
131,23099,105.89088439941406,-105.89088439941406,,,,
132,23274,106.04551696777344,-106.04551696777344,,,,
133,23449,106.13284301757812,-106.13284301757812,,,,
134,23624,106.16635131835938,-106.16635131835938,,,,
135,23799,106.33409881591797,-106.33409881591797,,,,
136,23974,106.3715591430664,-106.3715591430664,,,,
137,24149,106.28233337402344,-106.28233337402344,,,,
138,24324,106.48572540283203,-106.48572540283203,,,,
139,24499,,,5.00064754486084,102.73027801513672,-102.73027801513672,102.73027801513672
139,24499,106.45027923583984,-106.45027923583984,,,,
140,24674,106.59679412841797,-106.59679412841797,,,,
141,24849,106.78421020507812,-106.78421020507812,,,,
142,25024,106.66810607910156,-106.66810607910156,,,,
143,25199,106.6856918334961,-106.6856918334961,,,,
144,25374,106.73184967041016,-106.73184967041016,,,,
145,25549,106.89166259765625,-106.89166259765625,,,,
146,25724,106.97429656982422,-106.97429656982422,,,,
147,25899,106.8986587524414,-106.8986587524414,,,,
148,26074,107.01282501220703,-107.01282501220703,,,,
149,26249,,,5.001810550689697,103.07133483886719,-103.07133483886719,103.07133483886719
149,26249,106.98695373535156,-106.98695373535156,,,,
150,26424,107.18331146240234,-107.18331146240234,,,,
151,26599,107.2558822631836,-107.2558822631836,,,,
152,26774,107.32383728027344,-107.32383728027344,,,,
153,26949,107.36072540283203,-107.36072540283203,,,,
154,27124,107.33688354492188,-107.33688354492188,,,,
155,27299,107.33769226074219,-107.33769226074219,,,,
156,27474,107.4351577758789,-107.4351577758789,,,,
157,27649,107.56283569335938,-107.56283569335938,,,,
158,27824,107.46656036376953,-107.46656036376953,,,,
159,27999,,,5.002710819244385,103.5798568725586,-103.5798568725586,103.5798568725586
159,27999,107.47603607177734,-107.47603607177734,,,,
160,28174,107.62283325195312,-107.62283325195312,,,,
161,28349,107.65225219726562,-107.65225219726562,,,,
162,28524,107.63091278076172,-107.63091278076172,,,,
163,28699,107.64622497558594,-107.64622497558594,,,,
164,28874,107.87063598632812,-107.87063598632812,,,,
165,29049,107.84903717041016,-107.84903717041016,,,,
166,29224,107.77326202392578,-107.77326202392578,,,,
167,29399,107.83699798583984,-107.83699798583984,,,,
168,29574,107.92178344726562,-107.92178344726562,,,,
169,29749,,,5.009302616119385,103.75814056396484,-103.75814056396484,103.75814056396484
169,29749,108.08815002441406,-108.08815002441406,,,,
170,29924,108.11781311035156,-108.11781311035156,,,,
171,30099,107.96974182128906,-107.96974182128906,,,,
172,30274,108.04255676269531,-108.04255676269531,,,,
173,30449,108.07028198242188,-108.07028198242188,,,,
174,30624,108.14173889160156,-108.14173889160156,,,,
175,30799,108.06934356689453,-108.06934356689453,,,,
176,30974,108.19459533691406,-108.19459533691406,,,,
177,31149,108.19757843017578,-108.19757843017578,,,,
178,31324,108.32169342041016,-108.32169342041016,,,,
179,31499,,,5.003787040710449,103.95393371582031,-103.95393371582031,103.95393371582031
179,31499,108.40251922607422,-108.40251922607422,,,,
180,31674,108.4233627319336,-108.4233627319336,,,,
181,31849,108.13668823242188,-108.13668823242188,,,,
182,32024,108.37813568115234,-108.37813568115234,,,,
183,32199,108.26577758789062,-108.26577758789062,,,,
184,32374,108.37019348144531,-108.37019348144531,,,,
185,32549,108.29883575439453,-108.29883575439453,,,,
186,32724,108.36542510986328,-108.36542510986328,,,,
187,32899,108.39246368408203,-108.39246368408203,,,,
188,33074,108.4114761352539,-108.4114761352539,,,,
189,33249,,,5.00811243057251,103.9224624633789,-103.9224624633789,103.9224624633789
189,33249,108.5390625,-108.5390625,,,,
190,33424,108.40877532958984,-108.40877532958984,,,,
191,33599,108.59772491455078,-108.59772491455078,,,,
192,33774,108.55099487304688,-108.55099487304688,,,,
193,33949,108.38912200927734,-108.38912200927734,,,,
194,34124,108.39291381835938,-108.39291381835938,,,,
195,34299,108.47911071777344,-108.47911071777344,,,,
196,34474,108.44656372070312,-108.44656372070312,,,,
197,34649,108.4573745727539,-108.4573745727539,,,,
198,34824,108.44010925292969,-108.44010925292969,,,,
199,34999,,,5.00773286819458,103.93317413330078,-103.93317413330078,103.93317413330078
199,34999,108.44280242919922,-108.44280242919922,,,,
