epoch,step,train/base_loss,train/closure_ratio,train/edge_trace_sum,train/loss,train/whitening,val/base_loss,val/closure_ratio,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,234.34356689453125,1.4564727544784546,50.73141860961914,410.6490173339844,0.023177893832325935,,,,,,
1,349,73.28289794921875,1.5223939418792725,42.284969329833984,259.71563720703125,0.023313723504543304,,,,,,
2,524,26.69342613220215,1.566271424293518,36.81402587890625,219.8366241455078,0.02334732376039028,,,,,,
3,699,13.72762393951416,1.5383787155151367,33.97903060913086,203.8676300048828,0.023342397063970566,,,,,,
4,874,6.564659595489502,1.1372759342193604,27.9320068359375,146.572998046875,0.023332148790359497,,,,,,
5,1049,2.3681650161743164,0.5295310616493225,17.684913635253906,66.63485717773438,0.023702144622802734,,,,,,
6,1224,0.7643280625343323,0.30739954113960266,12.890172958374023,37.558013916015625,0.02457255683839321,,,,,,
7,1399,0.2610110938549042,0.20220190286636353,11.236909866333008,23.919445037841797,0.023961910977959633,,,,,,
8,1574,0.15747377276420593,0.14314940571784973,11.322399139404297,16.241920471191406,0.02580886520445347,,,,,,
9,1749,,,,,,0.15849748253822327,0.11182806640863419,11.085498809814453,12.296098709106445,0.040709808468818665,-12.296098709106445
9,1749,0.1445647031068802,0.11895104497671127,11.497624397277832,13.103656768798828,0.032878678292036057,,,,,,
10,1924,0.15424744784832,0.10717923939228058,11.348519325256348,11.638972282409668,0.03548214212059975,,,,,,
11,2099,0.09995175153017044,0.10067722946405411,11.003031730651855,10.818449020385742,0.03242109343409538,,,,,,
12,2274,0.10344067960977554,0.08961498737335205,10.82132339477539,9.44534969329834,0.03545287624001503,,,,,,
13,2449,0.13119912147521973,0.0837337002158165,10.768013000488281,8.737236022949219,0.041725967079401016,,,,,,
14,2624,0.09960219264030457,0.07689870893955231,10.7244234085083,7.841394901275635,0.043641719967126846,,,,,,
15,2799,0.13408443331718445,0.07319790124893188,10.6631441116333,7.420890808105469,0.05010496824979782,,,,,,
16,2974,0.09919710457324982,0.07030120491981506,10.616475105285645,7.037271022796631,0.0628131628036499,,,,,,
17,3149,0.16060549020767212,0.06483393162488937,10.60165023803711,6.40207052230835,0.06304899603128433,,,,,,
18,3324,0.16148577630519867,0.060926906764507294,10.646163940429688,5.882319927215576,0.0514252744615078,,,,,,
19,3499,,,,,,0.07333540171384811,0.06722480058670044,10.505253791809082,6.6420063972473145,0.06494699418544769,-6.6420063972473145
19,3499,0.15656284987926483,0.05786953121423721,10.535184860229492,5.508960247039795,0.0521363765001297,,,,,,
20,3674,0.11083296686410904,0.056994661688804626,10.6897554397583,5.328342437744141,0.06014193221926689,,,,,,
21,3849,0.15610112249851227,0.05454110726714134,10.66936206817627,5.0645318031311035,0.06104201823472977,,,,,,
22,4024,0.1286027580499649,0.05046526715159416,10.755661010742188,4.499373912811279,0.062349628657102585,,,,,,
23,4199,0.12990006804466248,0.0494878925383091,10.654635429382324,4.3887553215026855,0.05533398687839508,,,,,,
24,4374,0.17120423913002014,0.04786796495318413,10.589466094970703,4.2382917404174805,0.057880155742168427,,,,,,
25,4549,0.08849380910396576,0.044773757457733154,10.53496265411377,3.77591872215271,0.06337539851665497,,,,,,
26,4724,0.12381136417388916,0.044522106647491455,10.567806243896484,3.7687745094299316,0.05969478189945221,,,,,,
27,4899,0.21515430510044098,0.042201004922389984,10.743541717529297,3.5327398777008057,0.06456571072340012,,,,,,
28,5074,0.11429911106824875,0.041874706745147705,10.584770202636719,3.4197893142700195,0.06248254328966141,,,,,,
29,5249,,,,,,0.4242488741874695,0.05913295969367027,10.691078186035156,5.911088466644287,0.05603674426674843,-5.911088466644287
