epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,174,62.0361328125,-62.0361328125,,,,
1,349,89.61467742919922,-89.61467742919922,,,,
2,524,108.94879150390625,-108.94879150390625,,,,
3,699,119.76160430908203,-119.76160430908203,,,,
4,874,127.8597412109375,-127.8597412109375,,,,
5,1049,134.8162841796875,-134.8162841796875,,,,
6,1224,140.15591430664062,-140.15591430664062,,,,
7,1399,145.4340362548828,-145.4340362548828,,,,
8,1574,150.48419189453125,-150.48419189453125,,,,
9,1749,,,4.676467418670654,154.9821014404297,-154.9821014404297,154.9821014404297
9,1749,154.92825317382812,-154.92825317382812,,,,
10,1924,158.84678649902344,-158.84678649902344,,,,
11,2099,162.05337524414062,-162.05337524414062,,,,
12,2274,165.27687072753906,-165.27687072753906,,,,
13,2449,167.53155517578125,-167.53155517578125,,,,
14,2624,169.4887237548828,-169.4887237548828,,,,
15,2799,171.03282165527344,-171.03282165527344,,,,
16,2974,173.10223388671875,-173.10223388671875,,,,
17,3149,174.51303100585938,-174.51303100585938,,,,
18,3324,175.51971435546875,-175.51971435546875,,,,
19,3499,,,4.322118759155273,175.6812744140625,-175.6812744140625,175.6812744140625
19,3499,176.72694396972656,-176.72694396972656,,,,
20,3674,177.7985382080078,-177.7985382080078,,,,
21,3849,178.6739501953125,-178.6739501953125,,,,
22,4024,179.5196075439453,-179.5196075439453,,,,
23,4199,180.31005859375,-180.31005859375,,,,
24,4374,181.07601928710938,-181.07601928710938,,,,
25,4549,181.81399536132812,-181.81399536132812,,,,
26,4724,182.42343139648438,-182.42343139648438,,,,
27,4899,183.03631591796875,-183.03631591796875,,,,
28,5074,183.61134338378906,-183.61134338378906,,,,
29,5249,,,4.238059043884277,181.19268798828125,-181.19268798828125,181.19268798828125
29,5249,184.18324279785156,-184.18324279785156,,,,
30,5424,184.34896850585938,-184.34896850585938,,,,
31,5599,184.91064453125,-184.91064453125,,,,
32,5774,185.4484100341797,-185.4484100341797,,,,
33,5949,185.51583862304688,-185.51583862304688,,,,
34,6124,186.21670532226562,-186.21670532226562,,,,
35,6299,186.5978546142578,-186.5978546142578,,,,
36,6474,186.92984008789062,-186.92984008789062,,,,
37,6649,187.16758728027344,-187.16758728027344,,,,
38,6824,187.73593139648438,-187.73593139648438,,,,
39,6999,,,4.1796674728393555,185.2096710205078,-185.2096710205078,185.2096710205078
39,6999,187.9639129638672,-187.9639129638672,,,,
40,7174,188.33401489257812,-188.33401489257812,,,,
41,7349,188.44232177734375,-188.44232177734375,,,,
42,7524,189.03453063964844,-189.03453063964844,,,,
43,7699,189.34780883789062,-189.34780883789062,,,,
44,7874,189.40066528320312,-189.40066528320312,,,,
45,8049,189.44313049316406,-189.44313049316406,,,,
46,8224,189.92852783203125,-189.92852783203125,,,,
47,8399,190.14732360839844,-190.14732360839844,,,,
48,8574,190.3446502685547,-190.3446502685547,,,,
49,8749,,,4.116919994354248,187.71401977539062,-187.71401977539062,187.71401977539062
49,8749,190.819580078125,-190.819580078125,,,,
50,8924,190.9634552001953,-190.9634552001953,,,,
51,9099,191.13783264160156,-191.13783264160156,,,,
52,9274,191.19021606445312,-191.19021606445312,,,,
53,9449,191.52122497558594,-191.52122497558594,,,,
54,9624,191.7781524658203,-191.7781524658203,,,,
55,9799,191.9229278564453,-191.9229278564453,,,,
56,9974,192.27415466308594,-192.27415466308594,,,,
57,10149,192.4899139404297,-192.4899139404297,,,,
58,10324,192.5039520263672,-192.5039520263672,,,,
59,10499,,,4.091213226318359,189.2423095703125,-189.2423095703125,189.2423095703125
59,10499,192.69955444335938,-192.69955444335938,,,,
60,10674,193.0004425048828,-193.0004425048828,,,,
61,10849,193.04190063476562,-193.04190063476562,,,,
62,11024,193.21726989746094,-193.21726989746094,,,,
63,11199,193.4515838623047,-193.4515838623047,,,,
64,11374,193.7325439453125,-193.7325439453125,,,,
65,11549,193.7083282470703,-193.7083282470703,,,,
66,11724,193.83811950683594,-193.83811950683594,,,,
67,11899,193.96189880371094,-193.96189880371094,,,,
68,12074,194.23265075683594,-194.23265075683594,,,,
69,12249,,,4.0628180503845215,190.39341735839844,-190.39341735839844,190.39341735839844
69,12249,194.3220977783203,-194.3220977783203,,,,
70,12424,194.48133850097656,-194.48133850097656,,,,
71,12599,194.59567260742188,-194.59567260742188,,,,
72,12774,194.65985107421875,-194.65985107421875,,,,
73,12949,194.925537109375,-194.925537109375,,,,
74,13124,195.26828002929688,-195.26828002929688,,,,
75,13299,195.27479553222656,-195.27479553222656,,,,
76,13474,195.4330291748047,-195.4330291748047,,,,
77,13649,195.6055145263672,-195.6055145263672,,,,
78,13824,195.60263061523438,-195.60263061523438,,,,
79,13999,,,4.008176803588867,191.5845184326172,-191.5845184326172,191.5845184326172
79,13999,196.0224151611328,-196.0224151611328,,,,
80,14174,195.9060516357422,-195.9060516357422,,,,
81,14349,196.23390197753906,-196.23390197753906,,,,
82,14524,196.0698699951172,-196.0698699951172,,,,
83,14699,196.40481567382812,-196.40481567382812,,,,
84,14874,196.38720703125,-196.38720703125,,,,
85,15049,196.61534118652344,-196.61534118652344,,,,
86,15224,196.7311553955078,-196.7311553955078,,,,
87,15399,196.91470336914062,-196.91470336914062,,,,
88,15574,196.89028930664062,-196.89028930664062,,,,
89,15749,,,4.0054402351379395,192.27737426757812,-192.27737426757812,192.27737426757812
89,15749,197.24502563476562,-197.24502563476562,,,,
90,15924,197.226318359375,-197.226318359375,,,,
91,16099,197.4519805908203,-197.4519805908203,,,,
92,16274,197.53878784179688,-197.53878784179688,,,,
93,16449,197.32571411132812,-197.32571411132812,,,,
94,16624,197.53448486328125,-197.53448486328125,,,,
95,16799,197.79977416992188,-197.79977416992188,,,,
96,16974,197.8058319091797,-197.8058319091797,,,,
97,17149,197.95370483398438,-197.95370483398438,,,,
98,17324,198.08473205566406,-198.08473205566406,,,,
99,17499,,,3.991560459136963,193.64910888671875,-193.64910888671875,193.64910888671875
99,17499,198.0096435546875,-198.0096435546875,,,,
100,17674,198.27304077148438,-198.27304077148438,,,,
101,17849,198.4111328125,-198.4111328125,,,,
102,18024,198.5988006591797,-198.5988006591797,,,,
103,18199,198.7767791748047,-198.7767791748047,,,,
104,18374,198.62884521484375,-198.62884521484375,,,,
105,18549,199.08370971679688,-199.08370971679688,,,,
106,18724,198.86524963378906,-198.86524963378906,,,,
107,18899,199.17401123046875,-199.17401123046875,,,,
108,19074,199.092529296875,-199.092529296875,,,,
109,19249,,,3.9710211753845215,194.51632690429688,-194.51632690429688,194.51632690429688
109,19249,199.27980041503906,-199.27980041503906,,,,
110,19424,199.3446044921875,-199.3446044921875,,,,
111,19599,199.60104370117188,-199.60104370117188,,,,
112,19774,199.58734130859375,-199.58734130859375,,,,
113,19949,199.70448303222656,-199.70448303222656,,,,
114,20124,199.70968627929688,-199.70968627929688,,,,
115,20299,200.13980102539062,-200.13980102539062,,,,
116,20474,199.8466033935547,-199.8466033935547,,,,
117,20649,200.1581268310547,-200.1581268310547,,,,
118,20824,200.24002075195312,-200.24002075195312,,,,
119,20999,,,3.923434257507324,195.16259765625,-195.16259765625,195.16259765625
119,20999,200.3716583251953,-200.3716583251953,,,,
120,21174,200.2570343017578,-200.2570343017578,,,,
121,21349,200.58450317382812,-200.58450317382812,,,,
122,21524,200.5281219482422,-200.5281219482422,,,,
123,21699,200.62841796875,-200.62841796875,,,,
124,21874,200.71388244628906,-200.71388244628906,,,,
125,22049,200.79156494140625,-200.79156494140625,,,,
126,22224,200.7816925048828,-200.7816925048828,,,,
127,22399,200.96571350097656,-200.96571350097656,,,,
128,22574,201.0775909423828,-201.0775909423828,,,,
129,22749,,,3.9124600887298584,195.94175720214844,-195.94175720214844,195.94175720214844
129,22749,201.18663024902344,-201.18663024902344,,,,
130,22924,201.55140686035156,-201.55140686035156,,,,
131,23099,201.6044464111328,-201.6044464111328,,,,
132,23274,201.44540405273438,-201.44540405273438,,,,
133,23449,201.7200469970703,-201.7200469970703,,,,
134,23624,201.83946228027344,-201.83946228027344,,,,
135,23799,201.69564819335938,-201.69564819335938,,,,
