epoch,step,train/base_loss,train/closure_ratio,train/edge_trace_sum,train/loss,train/whitening,val/base_loss,val/closure_ratio,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,98.36111450195312,2.2625420093536377,58.16636657714844,86.75096893310547,0.023175586014986038,,,,,,
1,349,54.97048568725586,2.930752754211426,63.775787353515625,42.24031448364258,0.024972014129161835,,,,,,
2,524,45.0721321105957,2.109630823135376,71.92550659179688,30.713350296020508,0.026299500837922096,,,,,,
3,699,40.2546272277832,1.8634929656982422,81.18415832519531,24.043710708618164,0.025910811498761177,,,,,,
4,874,35.891502380371094,1.7793118953704834,90.25933837890625,17.863924026489258,0.0242922380566597,,,,,,
5,1049,32.41667938232422,1.7989224195480347,98.49296569824219,12.741265296936035,0.023199576884508133,,,,,,
6,1224,29.143693923950195,1.7840032577514648,105.78474426269531,8.009281158447266,0.022547831758856773,,,,,,
7,1399,26.18560028076172,1.7746788263320923,112.26736450195312,3.7543652057647705,0.022238226607441902,,,,,,
8,1574,23.77082061767578,1.7502793073654175,118.11055755615234,0.1706933230161667,0.021999135613441467,,,,,,
9,1749,,,,,,22.70786476135254,1.8106141090393066,124.50354766845703,-2.171048402786255,0.021800611168146133,2.171048402786255
9,1749,21.658737182617188,1.7183476686477661,123.5669174194336,-3.032848358154297,0.02179943397641182,,,,,,
10,1924,20.3604679107666,1.7098844051361084,127.75780487060547,-5.169443130493164,0.021649576723575592,,,,,,
11,2099,19.070810317993164,1.656326174736023,131.37136840820312,-7.182021617889404,0.021450785920023918,,,,,,
12,2274,17.966392517089844,1.6105003356933594,134.54443359375,-8.921154022216797,0.021339140832424164,,,,,,
13,2449,17.03183937072754,1.5807782411575317,137.05728149414062,-10.35837459564209,0.02123362384736538,,,,,,
14,2624,16.27143669128418,1.5379434823989868,139.00119018554688,-11.50765323638916,0.02116413041949272,,,,,,
15,2799,15.63068962097168,1.514854907989502,140.74436950683594,-12.497084617614746,0.02110203541815281,,,,,,
16,2974,15.087544441223145,1.495968222618103,142.20343017578125,-13.332052230834961,0.02108357474207878,,,,,,
17,3149,14.700529098510742,1.486177682876587,143.35475158691406,-13.94935131072998,0.02107267454266548,,,,,,
18,3324,14.210700035095215,1.4709453582763672,144.7022247314453,-14.70867919921875,0.02105841413140297,,,,,,
19,3499,,,,,,14.686470031738281,1.5659273862838745,145.0618438720703,-14.30489730834961,0.021000582724809647,14.30489730834961
19,3499,13.893733024597168,1.4557921886444092,145.7711181640625,-15.239433288574219,0.021048633381724358,,,,,,
20,3674,13.465747833251953,1.4426645040512085,146.6589813232422,-15.84499740600586,0.021053463220596313,,,,,,
21,3849,13.11561393737793,1.4345656633377075,147.49005126953125,-16.361305236816406,0.021092765033245087,,,,,,
22,4024,12.90744686126709,1.4176512956619263,148.44142150878906,-16.759737014770508,0.021100325509905815,,,,,,
23,4199,12.744879722595215,1.4074825048446655,148.9207763671875,-17.018152236938477,0.02113311178982258,,,,,,
24,4374,12.517333984375,1.4076391458511353,149.43115234375,-17.347715377807617,0.02118055708706379,,,,,,
25,4549,12.266098976135254,1.408262848854065,150.01715087890625,-17.716089248657227,0.02122694067656994,,,,,,
26,4724,12.059662818908691,1.3994591236114502,150.45201110839844,-18.009441375732422,0.021290460601449013,,,,,,
27,4899,11.862768173217773,1.3950145244598389,150.66241455078125,-18.248369216918945,0.021345825865864754,,,,,,
28,5074,11.69192886352539,1.3976969718933105,151.27749633789062,-18.542177200317383,0.02139018289744854,,,,,,
29,5249,,,,,,12.382638931274414,1.5109974145889282,150.73191833496094,-17.742338180541992,0.021406516432762146,17.742338180541992
29,5249,11.552748680114746,1.3921064138412476,151.7327880859375,-18.7723445892334,0.02145574241876602,,,,,,
30,5424,11.457443237304688,1.3989688158035278,151.89907836914062,-18.90086555480957,0.021505199372768402,,,,,,
31,5599,11.198022842407227,1.3916699886322021,152.2366180419922,-19.22772979736328,0.021582981571555138,,,,,,
32,5774,11.168880462646484,1.397292971611023,152.67767333984375,-19.34501075744629,0.02164395898580551,,,,,,
33,5949,10.9292573928833,1.3881289958953857,152.70809936523438,-19.590665817260742,0.02170656807720661,,,,,,
34,6124,10.837746620178223,1.3877081871032715,153.09091186523438,-19.758678436279297,0.02176014520227909,,,,,,
35,6299,10.697360038757324,1.3883126974105835,153.2535858154297,-19.9315128326416,0.021840065717697144,,,,,,
36,6474,10.632247924804688,1.389943242073059,153.3271942138672,-20.011301040649414,0.021881628781557083,,,,,,
37,6649,10.437311172485352,1.3929566144943237,153.5908966064453,-20.2589168548584,0.02194923348724842,,,,,,
38,6824,10.39567756652832,1.3983488082885742,153.75741577148438,-20.333791732788086,0.022009415552020073,,,,,,
39,6999,,,,,,11.383808135986328,1.5160093307495117,151.90701293945312,-18.975534439086914,0.022057507187128067,18.975534439086914
39,6999,10.222795486450195,1.385614037513733,153.71820068359375,-20.49878692626953,0.02206231653690338,,,,,,
40,7174,10.202073097229004,1.4036425352096558,153.87477111816406,-20.55074691772461,0.02213466726243496,,,,,,
41,7349,10.092280387878418,1.3945386409759521,154.12013244628906,-20.709562301635742,0.022185983136296272,,,,,,
42,7524,9.913878440856934,1.3954172134399414,154.212646484375,-20.906423568725586,0.0222349613904953,,,,,,
43,7699,9.910770416259766,1.3979675769805908,154.25375366210938,-20.917701721191406,0.02229258418083191,,,,,,
44,7874,9.790261268615723,1.4024509191513062,154.29486083984375,-21.046369552612305,0.022343957796692848,,,,,,
45,8049,9.727949142456055,1.3902506828308105,154.52960205078125,-21.155576705932617,0.02239888906478882,,,,,,
46,8224,9.663113594055176,1.4048404693603516,154.69149780273438,-21.252748489379883,0.022438250482082367,,,,,,
47,8399,9.60743236541748,1.3999489545822144,154.65863037109375,-21.301816940307617,0.022480593994259834,,,,,,
48,8574,9.47614574432373,1.4079327583312988,154.8296356201172,-21.467247009277344,0.022531213238835335,,,,,,
49,8749,,,,,,10.68737506866455,1.5510363578796387,152.97369384765625,-19.884830474853516,0.022530565038323402,19.884830474853516
49,8749,9.42502212524414,1.4032748937606812,155.00143432617188,-21.55270767211914,0.022565821185708046,,,,,,
50,8924,9.298879623413086,1.4185965061187744,154.99513244628906,-21.677539825439453,0.022617347538471222,,,,,,
51,9099,9.23073673248291,1.4002764225006104,155.0487518310547,-21.756370544433594,0.02265055663883686,,,,,,
52,9274,9.205482482910156,1.409244179725647,155.03904724121094,-21.779653549194336,0.022685689851641655,,,,,,
53,9449,9.192919731140137,1.4175388813018799,155.3025360107422,-21.844865798950195,0.022725604474544525,,,,,,
54,9624,9.082119941711426,1.4161934852600098,155.2045135498047,-21.936031341552734,0.02275431528687477,,,,,,
55,9799,9.016255378723145,1.4144186973571777,155.21917724609375,-22.004791259765625,0.022785857319831848,,,,,,
56,9974,9.008713722229004,1.4244351387023926,155.38369750976562,-22.045225143432617,0.022802935913205147,,,,,,
57,10149,8.93010425567627,1.4159866571426392,155.34617614746094,-22.11629867553711,0.022839084267616272,,,,,,
58,10324,8.812070846557617,1.42075514793396,155.39874267578125,-22.244813919067383,0.022865302860736847,,,,,,
59,10499,,,,,,10.235725402832031,1.5735716819763184,153.1287841796875,-20.367168426513672,0.02286459133028984,20.367168426513672
59,10499,8.832549095153809,1.429176926612854,155.17140197753906,-22.178848266601562,0.02288917824625969,,,,,,
60,10674,8.77854061126709,1.4376038312911987,155.31248474121094,-22.261051177978516,0.022916339337825775,,,,,,
61,10849,8.669963836669922,1.4234776496887207,155.3483428955078,-22.376779556274414,0.022939277812838554,,,,,,
62,11024,8.636168479919434,1.4318907260894775,155.59803771972656,-22.460477828979492,0.022958096116781235,,,,,,
63,11199,8.603110313415527,1.423940658569336,155.65939331054688,-22.505788803100586,0.022978518158197403,,,,,,
64,11374,8.465679168701172,1.4222313165664673,155.779052734375,-22.667129516601562,0.02299666590988636,,,,,,
65,11549,8.450016975402832,1.4215008020401,155.6401824951172,-22.655006408691406,0.023018425330519676,,,,,,
66,11724,8.432893753051758,1.4324709177017212,155.73374938964844,-22.690826416015625,0.023034431040287018,,,,,,
67,11899,8.327133178710938,1.4247667789459229,155.83213806152344,-22.81623649597168,0.02304934710264206,,,,,,
68,12074,8.330839157104492,1.4282679557800293,155.61952209472656,-22.770000457763672,0.023065248504281044,,,,,,
69,12249,,,,,,9.816511154174805,1.5547738075256348,153.2622528076172,-20.8128719329834,0.023069242015480995,20.8128719329834
69,12249,8.288097381591797,1.4191720485687256,155.64236450195312,-22.817289352416992,0.023082874715328217,,,,,,
70,12424,8.208362579345703,1.4407111406326294,155.64508056640625,-22.897573471069336,0.023093722760677338,,,,,,
71,12599,8.199233055114746,1.429423213005066,155.70108032226562,-22.91787338256836,0.023109493777155876,,,,,,
72,12774,8.131675720214844,1.4351073503494263,155.5498046875,-22.955162048339844,0.023119820281863213,,,,,,
73,12949,8.097740173339844,1.4398185014724731,155.7393035888672,-23.026994705200195,0.02313283644616604,,,,,,
74,13124,8.006853103637695,1.4399192333221436,155.79025268554688,-23.1280517578125,0.02314852364361286,,,,,,
75,13299,8.009649276733398,1.430845022201538,155.74745178222656,-23.116687774658203,0.023153668269515038,,,,,,
76,13474,7.947320938110352,1.4381351470947266,155.78932189941406,-23.1873836517334,0.023166190832853317,,,,,,
77,13649,7.928194522857666,1.448470115661621,156.0376739501953,-23.256174087524414,0.02316971868276596,,,,,,
78,13824,7.87109375,1.4383419752120972,155.8529510498047,-23.27630615234375,0.02318240888416767,,,,,,
79,13999,,,,,,9.2689790725708,1.5784807205200195,153.59083557128906,-21.42601203918457,0.02317861095070839,21.42601203918457
79,13999,7.804234981536865,1.434059977531433,155.73672485351562,-23.319917678833008,0.023189792409539223,,,,,,
80,14174,7.775714874267578,1.4508976936340332,155.7516632080078,-23.351415634155273,0.023200545459985733,,,,,,
81,14349,7.760463237762451,1.4357558488845825,156.0616455078125,-23.42865562438965,0.023205308243632317,,,,,,
82,14524,7.7017974853515625,1.4305962324142456,155.9116668701172,-23.457324981689453,0.023217560723423958,,,,,,
83,14699,7.667735576629639,1.4378076791763306,155.8610076904297,-23.481245040893555,0.02322416566312313,,,,,,
84,14874,7.69143009185791,1.4370776414871216,155.88441467285156,-23.462228775024414,0.023228317499160767,,,,,,
85,15049,7.6169610023498535,1.4394108057022095,156.0836181640625,-23.576522827148438,0.023236751556396484,,,,,,
86,15224,7.496571063995361,1.4390357732772827,156.06454467773438,-23.69308853149414,0.023242903873324394,,,,,,
87,15399,7.550683498382568,1.445216417312622,155.96885681152344,-23.61981773376465,0.02325253374874592,,,,,,
88,15574,7.48555850982666,1.4486640691757202,156.01649475097656,-23.694480895996094,0.02325829304754734,,,,,,
89,15749,,,,,,9.318058967590332,1.5933659076690674,153.78916931152344,-21.416507720947266,0.02326708845794201,21.416507720947266
89,15749,7.423562526702881,1.4499664306640625,155.9813690185547,-23.749439239501953,0.02326149307191372,,,,,,
90,15924,7.383784770965576,1.4589734077453613,156.2098846435547,-23.83492660522461,0.02326780930161476,,,,,,
91,16099,7.3996686935424805,1.4387812614440918,156.07713317871094,-23.792491912841797,0.023272797465324402,,,,,,
92,16274,7.300668716430664,1.4489705562591553,156.2698516845703,-23.93001365661621,0.02327650599181652,,,,,,
93,16449,7.303064823150635,1.4466146230697632,156.03115844726562,-23.8798828125,0.023284122347831726,,,,,,
94,16624,7.28780460357666,1.4485265016555786,156.03616333007812,-23.896127700805664,0.0232883021235466,,,,,,
95,16799,7.220498561859131,1.447309970855713,156.1477508544922,-23.98576545715332,0.02329370565712452,,,,,,
96,16974,7.189216136932373,1.4457191228866577,156.2227020263672,-24.03203773498535,0.023298362269997597,,,,,,
97,17149,7.105148792266846,1.4414924383163452,156.16571044921875,-24.104692459106445,0.023302683606743813,,,,,,
98,17324,7.113936424255371,1.4513558149337769,156.1465301513672,-24.09207534790039,0.02330639213323593,,,,,,
99,17499,,,,,,8.923842430114746,1.6099274158477783,153.1470947265625,-21.682273864746094,0.023308532312512398,21.682273864746094
99,17499,7.050832271575928,1.4446178674697876,156.3157958984375,-24.189014434814453,0.02330993115901947,,,,,,
100,17674,7.028977394104004,1.4656251668930054,156.34375,-24.216442108154297,0.023314910009503365,,,,,,
101,17849,7.0174736976623535,1.453831434249878,156.4404296875,-24.247291564941406,0.023318061605095863,,,,,,
102,18024,6.98069429397583,1.451746940612793,156.38084411621094,-24.272153854370117,0.023321885615587234,,,,,,
103,18199,6.952769756317139,1.4499818086624146,156.35792541503906,-24.295482635498047,0.023325320333242416,,,,,,
104,18374,6.863571643829346,1.447057843208313,156.20643615722656,-24.35438346862793,0.02332843467593193,,,,,,
105,18549,6.821134090423584,1.4601876735687256,156.56466674804688,-24.46847915649414,0.02332990989089012,,,,,,
106,18724,6.7733354568481445,1.4484694004058838,156.5380401611328,-24.51093101501465,0.02333068661391735,,,,,,
107,18899,6.786749362945557,1.4490071535110474,156.47547912597656,-24.485021591186523,0.023334680125117302,,,,,,
108,19074,6.731499195098877,1.4469472169876099,156.4899139404297,-24.543148040771484,0.02333981916308403,,,,,,
109,19249,,,,,,8.75615119934082,1.5849732160568237,153.2920684814453,-21.87891960144043,0.023341920226812363,21.87891960144043
109,19249,6.729885101318359,1.4440293312072754,156.5216064453125,-24.55109977722168,0.0233427993953228,,,,,,
110,19424,6.616584777832031,1.4553992748260498,156.5823516845703,-24.67653465270996,0.023346060886979103,,,,,,
111,19599,6.641468524932861,1.4456191062927246,156.6675262451172,-24.668663024902344,0.023347029462456703,,,,,,
112,19774,6.574013710021973,1.4449337720870972,156.43382263183594,-24.689403533935547,0.02335018664598465,,,,,,
113,19949,6.5543413162231445,1.4405425786972046,156.68104553222656,-24.758522033691406,0.02335445210337639,,,,,,
114,20124,6.543239593505859,1.444785475730896,156.45669555664062,-24.724735260009766,0.02335614152252674,,,,,,
115,20299,6.497774124145508,1.4410219192504883,156.73272705078125,-24.82541847229004,0.023358728736639023,,,,,,
116,20474,6.485232353210449,1.4357370138168335,156.2708282470703,-24.745563507080078,0.023359782993793488,,,,,,
117,20649,6.354129314422607,1.436529278755188,156.74656677246094,-24.971824645996094,0.023362888023257256,,,,,,
118,20824,6.369434356689453,1.4430394172668457,156.7352294921875,-24.954246520996094,0.023364391177892685,,,,,,
119,20999,,,,,,8.636366844177246,1.5741407871246338,153.17149353027344,-21.974571228027344,0.023362521082162857,21.974571228027344
119,20999,6.308136940002441,1.449557900428772,156.81582641601562,-25.031665802001953,0.023365585133433342,,,,,,
120,21174,6.316575050354004,1.4642975330352783,156.66128540039062,-24.992313385009766,0.023368118330836296,,,,,,
121,21349,6.25961971282959,1.4540985822677612,156.75808715820312,-25.068622589111328,0.023370161652565002,,,,,,
122,21524,6.2386064529418945,1.4493108987808228,156.71034240722656,-25.08009147644043,0.02337123267352581,,,,,,
123,21699,6.172334671020508,1.4515122175216675,156.88162231445312,-25.18062973022461,0.023372981697320938,,,,,,
124,21874,6.1904616355896,1.4441028833389282,156.57151794433594,-25.100465774536133,0.023374022915959358,,,,,,
125,22049,6.116048336029053,1.4470806121826172,156.80099487304688,-25.22077751159668,0.023376282304525375,,,,,,
126,22224,6.101478576660156,1.4478956460952759,156.59994506835938,-25.195138931274414,0.023377466946840286,,,,,,
127,22399,6.071460723876953,1.4495586156845093,156.77883911132812,-25.260934829711914,0.023378295823931694,,,,,,
128,22574,6.037428379058838,1.4384355545043945,156.8357391357422,-25.306333541870117,0.023380303755402565,,,,,,
