epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
46,8224,268.9228820800781,-268.9228820800781,,,,
47,8399,269.0821533203125,-269.0821533203125,,,,
48,8574,269.2578430175781,-269.2578430175781,,,,
49,8749,,,4.236090183258057,266.3099365234375,-266.3099365234375,266.3099365234375
49,8749,269.63720703125,-269.63720703125,,,,
50,8924,270.1910400390625,-270.1910400390625,,,,
51,9099,270.93072509765625,-270.93072509765625,,,,
52,9274,271.1903991699219,-271.1903991699219,,,,
53,9449,271.2174377441406,-271.2174377441406,,,,
54,9624,271.81048583984375,-271.81048583984375,,,,
55,9799,271.9103698730469,-271.9103698730469,,,,
56,9974,272.93035888671875,-272.93035888671875,,,,
57,10149,272.9229736328125,-272.9229736328125,,,,
58,10324,272.9002990722656,-272.9002990722656,,,,
59,10499,,,4.178560733795166,268.273681640625,-268.273681640625,268.273681640625
59,10499,272.9508056640625,-272.9508056640625,,,,
60,10674,273.8055725097656,-273.8055725097656,,,,
61,10849,274.3104553222656,-274.3104553222656,,,,
62,11024,274.60418701171875,-274.60418701171875,,,,
63,11199,274.6752624511719,-274.6752624511719,,,,
64,11374,275.020263671875,-275.020263671875,,,,
65,11549,275.12335205078125,-275.12335205078125,,,,
66,11724,275.7502136230469,-275.7502136230469,,,,
67,11899,275.7351379394531,-275.7351379394531,,,,
68,12074,275.7255554199219,-275.7255554199219,,,,
69,12249,,,4.1734442710876465,270.81182861328125,-270.81182861328125,270.81182861328125
69,12249,276.1404724121094,-276.1404724121094,,,,
70,12424,276.327880859375,-276.327880859375,,,,
71,12599,276.4454650878906,-276.4454650878906,,,,
72,12774,277.1718444824219,-277.1718444824219,,,,
73,12949,277.00640869140625,-277.00640869140625,,,,
74,13124,277.5340270996094,-277.5340270996094,,,,
75,13299,277.8299865722656,-277.8299865722656,,,,
76,13474,277.74639892578125,-277.74639892578125,,,,
77,13649,278.0788269042969,-278.0788269042969,,,,
78,13824,278.10650634765625,-278.10650634765625,,,,
79,13999,,,4.143929481506348,272.3801574707031,-272.3801574707031,272.3801574707031
79,13999,278.8966369628906,-278.8966369628906,,,,
80,14174,278.6706848144531,-278.6706848144531,,,,
81,14349,278.9062194824219,-278.9062194824219,,,,
82,14524,278.9965515136719,-278.9965515136719,,,,
83,14699,279.4350280761719,-279.4350280761719,,,,
84,14874,279.6431579589844,-279.6431579589844,,,,
85,15049,279.7754821777344,-279.7754821777344,,,,
86,15224,280.31512451171875,-280.31512451171875,,,,
87,15399,280.2595520019531,-280.2595520019531,,,,
88,15574,280.67333984375,-280.67333984375,,,,
89,15749,,,4.134932994842529,274.4415283203125,-274.4415283203125,274.4415283203125
89,15749,280.5946350097656,-280.5946350097656,,,,
90,15924,280.9457702636719,-280.9457702636719,,,,
91,16099,281.0783386230469,-281.0783386230469,,,,
92,16274,281.3531799316406,-281.3531799316406,,,,
93,16449,281.2462158203125,-281.2462158203125,,,,
94,16624,281.7457275390625,-281.7457275390625,,,,
95,16799,282.1241760253906,-282.1241760253906,,,,
96,16974,282.51025390625,-282.51025390625,,,,
97,17149,282.1417541503906,-282.1417541503906,,,,
98,17324,282.35162353515625,-282.35162353515625,,,,
99,17499,,,4.089739799499512,275.340087890625,-275.340087890625,275.340087890625
99,17499,282.3400573730469,-282.3400573730469,,,,
100,17674,282.5716247558594,-282.5716247558594,,,,
101,17849,282.8680725097656,-282.8680725097656,,,,
102,18024,283.21612548828125,-283.21612548828125,,,,
103,18199,283.31268310546875,-283.31268310546875,,,,
104,18374,283.38616943359375,-283.38616943359375,,,,
105,18549,283.9931640625,-283.9931640625,,,,
106,18724,284.06512451171875,-284.06512451171875,,,,
107,18899,284.4284973144531,-284.4284973144531,,,,
108,19074,284.3569030761719,-284.3569030761719,,,,
109,19249,,,4.07044792175293,276.1507263183594,-276.1507263183594,276.1507263183594
109,19249,284.45440673828125,-284.45440673828125,,,,
110,19424,284.4926452636719,-284.4926452636719,,,,
111,19599,284.74365234375,-284.74365234375,,,,
112,19774,284.96038818359375,-284.96038818359375,,,,
113,19949,285.347900390625,-285.347900390625,,,,
114,20124,285.2947998046875,-285.2947998046875,,,,
115,20299,285.5344543457031,-285.5344543457031,,,,
116,20474,285.6754150390625,-285.6754150390625,,,,
117,20649,285.91900634765625,-285.91900634765625,,,,
118,20824,286.1759033203125,-286.1759033203125,,,,
119,20999,,,4.0305705070495605,278.0328674316406,-278.0328674316406,278.0328674316406
119,20999,286.3281555175781,-286.3281555175781,,,,
120,21174,286.2049865722656,-286.2049865722656,,,,
121,21349,286.7186279296875,-286.7186279296875,,,,
122,21524,286.560791015625,-286.560791015625,,,,
123,21699,286.54052734375,-286.54052734375,,,,
124,21874,286.91943359375,-286.91943359375,,,,
125,22049,287.40081787109375,-287.40081787109375,,,,
126,22224,287.01202392578125,-287.01202392578125,,,,
127,22399,287.46044921875,-287.46044921875,,,,
128,22574,287.60577392578125,-287.60577392578125,,,,
129,22749,,,4.016451358795166,279.0819091796875,-279.0819091796875,279.0819091796875
129,22749,287.7520446777344,-287.7520446777344,,,,
130,22924,288.24114990234375,-288.24114990234375,,,,
131,23099,288.4287414550781,-288.4287414550781,,,,
132,23274,288.28973388671875,-288.28973388671875,,,,
133,23449,288.7056579589844,-288.7056579589844,,,,
134,23624,288.8177795410156,-288.8177795410156,,,,
135,23799,288.67462158203125,-288.67462158203125,,,,
136,23974,288.8819580078125,-288.8819580078125,,,,
137,24149,289.04827880859375,-289.04827880859375,,,,
138,24324,288.78045654296875,-288.78045654296875,,,,
139,24499,,,3.997107744216919,280.21502685546875,-280.21502685546875,280.21502685546875
139,24499,289.6290283203125,-289.6290283203125,,,,
140,24674,289.2472839355469,-289.2472839355469,,,,
141,24849,289.6819763183594,-289.6819763183594,,,,
142,25024,289.901611328125,-289.901611328125,,,,
143,25199,289.99188232421875,-289.99188232421875,,,,
144,25374,290.26007080078125,-290.26007080078125,,,,
145,25549,290.3387145996094,-290.3387145996094,,,,
146,25724,290.2501220703125,-290.2501220703125,,,,
147,25899,290.7023010253906,-290.7023010253906,,,,
148,26074,290.5834655761719,-290.5834655761719,,,,
149,26249,,,3.9737510681152344,281.002197265625,-281.002197265625,281.002197265625
149,26249,291.0732116699219,-291.0732116699219,,,,
150,26424,290.6867980957031,-290.6867980957031,,,,
151,26599,291.08233642578125,-291.08233642578125,,,,
152,26774,291.1775817871094,-291.1775817871094,,,,
153,26949,291.2432556152344,-291.2432556152344,,,,
154,27124,291.18963623046875,-291.18963623046875,,,,
155,27299,291.47772216796875,-291.47772216796875,,,,
156,27474,291.4098815917969,-291.4098815917969,,,,
157,27649,291.7102355957031,-291.7102355957031,,,,
158,27824,291.7878723144531,-291.7878723144531,,,,
159,27999,,,3.9511561393737793,282.15203857421875,-282.15203857421875,282.15203857421875
159,27999,292.0849914550781,-292.0849914550781,,,,
160,28174,292.3777770996094,-292.3777770996094,,,,
161,28349,292.1820983886719,-292.1820983886719,,,,
162,28524,292.5901184082031,-292.5901184082031,,,,
163,28699,292.339599609375,-292.339599609375,,,,
164,28874,292.41693115234375,-292.41693115234375,,,,
165,29049,292.64422607421875,-292.64422607421875,,,,
166,29224,292.9865417480469,-292.9865417480469,,,,
167,29399,293.1484680175781,-293.1484680175781,,,,
168,29574,292.6009521484375,-292.6009521484375,,,,
169,29749,,,3.943605422973633,282.6061706542969,-282.6061706542969,282.6061706542969
169,29749,292.8352355957031,-292.8352355957031,,,,
170,29924,292.85992431640625,-292.85992431640625,,,,
171,30099,293.2148742675781,-293.2148742675781,,,,
172,30274,293.1243896484375,-293.1243896484375,,,,
173,30449,293.6223449707031,-293.6223449707031,,,,
174,30624,293.19293212890625,-293.19293212890625,,,,
175,30799,293.63616943359375,-293.63616943359375,,,,
176,30974,293.4092102050781,-293.4092102050781,,,,
177,31149,293.9347839355469,-293.9347839355469,,,,
178,31324,293.7448425292969,-293.7448425292969,,,,
179,31499,,,3.9487709999084473,282.95361328125,-282.95361328125,282.95361328125
179,31499,294.02105712890625,-294.02105712890625,,,,
180,31674,293.85699462890625,-293.85699462890625,,,,
181,31849,293.5080261230469,-293.5080261230469,,,,
182,32024,293.95745849609375,-293.95745849609375,,,,
183,32199,294.0424499511719,-294.0424499511719,,,,
184,32374,293.9927978515625,-293.9927978515625,,,,
185,32549,294.28607177734375,-294.28607177734375,,,,
186,32724,294.29107666015625,-294.29107666015625,,,,
187,32899,293.94891357421875,-293.94891357421875,,,,
188,33074,294.06927490234375,-294.06927490234375,,,,
189,33249,,,3.9275479316711426,283.3435363769531,-283.3435363769531,283.3435363769531
189,33249,294.0406799316406,-294.0406799316406,,,,
190,33424,294.70880126953125,-294.70880126953125,,,,
191,33599,294.29376220703125,-294.29376220703125,,,,
192,33774,294.33697509765625,-294.33697509765625,,,,
193,33949,294.1707458496094,-294.1707458496094,,,,
194,34124,294.3384704589844,-294.3384704589844,,,,
195,34299,294.50885009765625,-294.50885009765625,,,,
196,34474,294.63165283203125,-294.63165283203125,,,,
197,34649,294.3935852050781,-294.3935852050781,,,,
198,34824,294.1879577636719,-294.1879577636719,,,,
199,34999,,,3.938835859298706,283.3658142089844,-283.3658142089844,283.3658142089844
199,34999,294.251708984375,-294.251708984375,,,,
