epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,60.27145767211914,-60.27145767211914,,,,
1,349,65.32073974609375,-65.32073974609375,,,,
2,524,67.51471710205078,-67.51471710205078,,,,
3,699,71.54495239257812,-71.54495239257812,,,,
4,874,75.4115982055664,-75.4115982055664,,,,
5,1049,78.80195617675781,-78.80195617675781,,,,
6,1224,81.19048309326172,-81.19048309326172,,,,
7,1399,83.03128814697266,-83.03128814697266,,,,
8,1574,84.5147705078125,-84.5147705078125,,,,
9,1749,,,4.629208564758301,85.98799133300781,-85.98799133300781,85.98799133300781
9,1749,85.66570281982422,-85.66570281982422,,,,
10,1924,86.94705200195312,-86.94705200195312,,,,
11,2099,87.97177124023438,-87.97177124023438,,,,
12,2274,89.134033203125,-89.134033203125,,,,
13,2449,90.05802154541016,-90.05802154541016,,,,
14,2624,91.02558898925781,-91.02558898925781,,,,
15,2799,91.78749084472656,-91.78749084472656,,,,
16,2974,92.24639129638672,-92.24639129638672,,,,
17,3149,93.0655288696289,-93.0655288696289,,,,
18,3324,93.62171173095703,-93.62171173095703,,,,
19,3499,,,4.771666526794434,94.00879669189453,-94.00879669189453,94.00879669189453
19,3499,94.12066650390625,-94.12066650390625,,,,
20,3674,94.57025909423828,-94.57025909423828,,,,
21,3849,94.92643737792969,-94.92643737792969,,,,
22,4024,95.23685455322266,-95.23685455322266,,,,
23,4199,95.67698669433594,-95.67698669433594,,,,
24,4374,95.90670013427734,-95.90670013427734,,,,
25,4549,96.31893920898438,-96.31893920898438,,,,
26,4724,96.63579559326172,-96.63579559326172,,,,
27,4899,96.88880920410156,-96.88880920410156,,,,
28,5074,97.17288208007812,-97.17288208007812,,,,
29,5249,,,4.865331649780273,96.66360473632812,-96.66360473632812,96.66360473632812
29,5249,97.46199035644531,-97.46199035644531,,,,
30,5424,97.54383087158203,-97.54383087158203,,,,
31,5599,97.90185546875,-97.90185546875,,,,
32,5774,98.07366180419922,-98.07366180419922,,,,
33,5949,98.34059143066406,-98.34059143066406,,,,
34,6124,98.49082946777344,-98.49082946777344,,,,
35,6299,98.74922180175781,-98.74922180175781,,,,
36,6474,98.9251708984375,-98.9251708984375,,,,
37,6649,99.1134033203125,-99.1134033203125,,,,
38,6824,99.2720947265625,-99.2720947265625,,,,
39,6999,,,4.903575420379639,98.02523040771484,-98.02523040771484,98.02523040771484
39,6999,99.2381820678711,-99.2381820678711,,,,
40,7174,99.55111694335938,-99.55111694335938,,,,
41,7349,99.74893188476562,-99.74893188476562,,,,
42,7524,99.91873931884766,-99.91873931884766,,,,
43,7699,99.8658676147461,-99.8658676147461,,,,
44,7874,100.13961029052734,-100.13961029052734,,,,
45,8049,100.2872314453125,-100.2872314453125,,,,
46,8224,100.27435302734375,-100.27435302734375,,,,
47,8399,100.49759674072266,-100.49759674072266,,,,
48,8574,100.64388275146484,-100.64388275146484,,,,
49,8749,,,4.938644886016846,99.20560455322266,-99.20560455322266,99.20560455322266
49,8749,100.81452941894531,-100.81452941894531,,,,
50,8924,100.85240936279297,-100.85240936279297,,,,
51,9099,100.96344757080078,-100.96344757080078,,,,
52,9274,101.02088928222656,-101.02088928222656,,,,
53,9449,101.13847351074219,-101.13847351074219,,,,
54,9624,101.16895294189453,-101.16895294189453,,,,
55,9799,101.2878646850586,-101.2878646850586,,,,
56,9974,101.46048736572266,-101.46048736572266,,,,
