epoch,step,train/cross_trace_sum,train/loss,val/closure_defect_frobenius,val/cross_trace_sum,val/loss,val_score
49,8749,,,4.247013092041016,263.8482666015625,-263.8482666015625,263.8482666015625
49,8749,269.19818115234375,-269.19818115234375,,,,
50,8924,270.1073913574219,-270.1073913574219,,,,
51,9099,270.4084777832031,-270.4084777832031,,,,
52,9274,271.07183837890625,-271.07183837890625,,,,
53,9449,271.3040771484375,-271.3040771484375,,,,
54,9624,271.7278137207031,-271.7278137207031,,,,
55,9799,271.7732849121094,-271.7732849121094,,,,
56,9974,272.9105529785156,-272.9105529785156,,,,
57,10149,272.466552734375,-272.466552734375,,,,
58,10324,272.5507507324219,-272.5507507324219,,,,
59,10499,,,4.177124977111816,267.6025695800781,-267.6025695800781,267.6025695800781
59,10499,272.9216613769531,-272.9216613769531,,,,
60,10674,273.7847900390625,-273.7847900390625,,,,
61,10849,273.9488525390625,-273.9488525390625,,,,
62,11024,274.25341796875,-274.25341796875,,,,
63,11199,274.198486328125,-274.198486328125,,,,
64,11374,274.8456726074219,-274.8456726074219,,,,
65,11549,275.0639953613281,-275.0639953613281,,,,
66,11724,275.8377990722656,-275.8377990722656,,,,
67,11899,275.657470703125,-275.657470703125,,,,
68,12074,276.1026916503906,-276.1026916503906,,,,
69,12249,,,4.134253978729248,270.0548095703125,-270.0548095703125,270.0548095703125
69,12249,276.5749816894531,-276.5749816894531,,,,
70,12424,276.49407958984375,-276.49407958984375,,,,
71,12599,276.7839660644531,-276.7839660644531,,,,
72,12774,277.1728820800781,-277.1728820800781,,,,
73,12949,277.30181884765625,-277.30181884765625,,,,
74,13124,277.73089599609375,-277.73089599609375,,,,
75,13299,277.90521240234375,-277.90521240234375,,,,
76,13474,277.83038330078125,-277.83038330078125,,,,
77,13649,278.11065673828125,-278.11065673828125,,,,
78,13824,278.6385803222656,-278.6385803222656,,,,
79,13999,,,4.118940830230713,272.3028869628906,-272.3028869628906,272.3028869628906
79,13999,278.892578125,-278.892578125,,,,
80,14174,278.8259582519531,-278.8259582519531,,,,
81,14349,279.4245910644531,-279.4245910644531,,,,
82,14524,279.2962646484375,-279.2962646484375,,,,
83,14699,279.79217529296875,-279.79217529296875,,,,
84,14874,280.0939025878906,-280.0939025878906,,,,
85,15049,280.2027587890625,-280.2027587890625,,,,
86,15224,280.64923095703125,-280.64923095703125,,,,
87,15399,280.990966796875,-280.990966796875,,,,
88,15574,281.27203369140625,-281.27203369140625,,,,
89,15749,,,4.14390230178833,273.286865234375,-273.286865234375,273.286865234375
89,15749,281.1165466308594,-281.1165466308594,,,,
90,15924,281.40789794921875,-281.40789794921875,,,,
91,16099,281.80181884765625,-281.80181884765625,,,,
92,16274,282.33563232421875,-282.33563232421875,,,,
93,16449,282.4081726074219,-282.4081726074219,,,,
94,16624,282.7785339355469,-282.7785339355469,,,,
95,16799,282.7284240722656,-282.7284240722656,,,,
96,16974,282.83270263671875,-282.83270263671875,,,,
97,17149,283.1335144042969,-283.1335144042969,,,,
98,17324,283.36328125,-283.36328125,,,,
99,17499,,,4.082977294921875,275.10595703125,-275.10595703125,275.10595703125
99,17499,283.40924072265625,-283.40924072265625,,,,
100,17674,283.5814514160156,-283.5814514160156,,,,
101,17849,283.9042053222656,-283.9042053222656,,,,
102,18024,284.5415344238281,-284.5415344238281,,,,
103,18199,284.4205017089844,-284.4205017089844,,,,
104,18374,284.0882568359375,-284.0882568359375,,,,
105,18549,284.8103332519531,-284.8103332519531,,,,
106,18724,285.1054992675781,-285.1054992675781,,,,
107,18899,285.4167785644531,-285.4167785644531,,,,
108,19074,285.2500305175781,-285.2500305175781,,,,
109,19249,,,4.041042804718018,276.98883056640625,-276.98883056640625,276.98883056640625
109,19249,285.5208740234375,-285.5208740234375,,,,
110,19424,285.8116149902344,-285.8116149902344,,,,
111,19599,285.7466125488281,-285.7466125488281,,,,
112,19774,286.0355224609375,-286.0355224609375,,,,
113,19949,286.63702392578125,-286.63702392578125,,,,
114,20124,286.5615539550781,-286.5615539550781,,,,
115,20299,286.60284423828125,-286.60284423828125,,,,
116,20474,287.0188903808594,-287.0188903808594,,,,
117,20649,287.0425109863281,-287.0425109863281,,,,
118,20824,287.3144836425781,-287.3144836425781,,,,
119,20999,,,4.032382488250732,277.5491638183594,-277.5491638183594,277.5491638183594
119,20999,287.3584289550781,-287.3584289550781,,,,
120,21174,287.1398010253906,-287.1398010253906,,,,
121,21349,287.7312316894531,-287.7312316894531,,,,
122,21524,287.82623291015625,-287.82623291015625,,,,
123,21699,287.6090393066406,-287.6090393066406,,,,
124,21874,288.0667724609375,-288.0667724609375,,,,
125,22049,288.6436767578125,-288.6436767578125,,,,
126,22224,288.3898620605469,-288.3898620605469,,,,
127,22399,288.7108154296875,-288.7108154296875,,,,
128,22574,288.80657958984375,-288.80657958984375,,,,
129,22749,,,4.015325546264648,279.06182861328125,-279.06182861328125,279.06182861328125
129,22749,289.06396484375,-289.06396484375,,,,
130,22924,289.5790710449219,-289.5790710449219,,,,
131,23099,289.6245422363281,-289.6245422363281,,,,
132,23274,289.32940673828125,-289.32940673828125,,,,
133,23449,289.68255615234375,-289.68255615234375,,,,
134,23624,290.2777404785156,-290.2777404785156,,,,
135,23799,289.87982177734375,-289.87982177734375,,,,
136,23974,290.4365539550781,-290.4365539550781,,,,
137,24149,290.4937438964844,-290.4937438964844,,,,
138,24324,290.3995056152344,-290.3995056152344,,,,
139,24499,,,3.9843950271606445,280.4541931152344,-280.4541931152344,280.4541931152344
139,24499,290.75506591796875,-290.75506591796875,,,,
140,24674,290.6757507324219,-290.6757507324219,,,,
141,24849,290.6908874511719,-290.6908874511719,,,,
142,25024,291.2132263183594,-291.2132263183594,,,,
143,25199,291.40289306640625,-291.40289306640625,,,,
144,25374,291.6126403808594,-291.6126403808594,,,,
145,25549,291.739013671875,-291.739013671875,,,,
146,25724,291.5228271484375,-291.5228271484375,,,,
147,25899,291.9200439453125,-291.9200439453125,,,,
148,26074,292.0256042480469,-292.0256042480469,,,,
149,26249,,,3.944981575012207,281.4836120605469,-281.4836120605469,281.4836120605469
149,26249,292.2183532714844,-292.2183532714844,,,,
150,26424,292.0347900390625,-292.0347900390625,,,,
151,26599,292.25811767578125,-292.25811767578125,,,,
152,26774,292.6151123046875,-292.6151123046875,,,,
153,26949,292.5729675292969,-292.5729675292969,,,,
154,27124,292.6114196777344,-292.6114196777344,,,,
155,27299,293.4643859863281,-293.4643859863281,,,,
156,27474,292.7585754394531,-292.7585754394531,,,,
157,27649,293.1478271484375,-293.1478271484375,,,,
158,27824,293.294677734375,-293.294677734375,,,,
159,27999,,,3.9573464393615723,282.0719299316406,-282.0719299316406,282.0719299316406
159,27999,293.6613464355469,-293.6613464355469,,,,
160,28174,293.88311767578125,-293.88311767578125,,,,
161,28349,293.8558349609375,-293.8558349609375,,,,
162,28524,293.90264892578125,-293.90264892578125,,,,
163,28699,294.00677490234375,-294.00677490234375,,,,
164,28874,294.0406494140625,-294.0406494140625,,,,
165,29049,294.1952209472656,-294.1952209472656,,,,
166,29224,294.037109375,-294.037109375,,,,
167,29399,294.5561828613281,-294.5561828613281,,,,
168,29574,294.0801696777344,-294.0801696777344,,,,
169,29749,,,3.9246394634246826,283.1678466796875,-283.1678466796875,283.1678466796875
169,29749,294.4454345703125,-294.4454345703125,,,,
170,29924,294.46954345703125,-294.46954345703125,,,,
171,30099,294.85797119140625,-294.85797119140625,,,,
172,30274,294.51800537109375,-294.51800537109375,,,,
173,30449,294.9627990722656,-294.9627990722656,,,,
174,30624,294.8078308105469,-294.8078308105469,,,,
175,30799,295.27947998046875,-295.27947998046875,,,,
176,30974,295.1999816894531,-295.1999816894531,,,,
177,31149,295.2265930175781,-295.2265930175781,,,,
178,31324,295.4345397949219,-295.4345397949219,,,,
179,31499,,,3.9238460063934326,283.4510498046875,-283.4510498046875,283.4510498046875
179,31499,295.6561279296875,-295.6561279296875,,,,
180,31674,295.6371154785156,-295.6371154785156,,,,
181,31849,295.3665466308594,-295.3665466308594,,,,
182,32024,295.6826477050781,-295.6826477050781,,,,
183,32199,295.85467529296875,-295.85467529296875,,,,
184,32374,295.8761291503906,-295.8761291503906,,,,
185,32549,295.78753662109375,-295.78753662109375,,,,
186,32724,295.839111328125,-295.839111328125,,,,
187,32899,295.4830627441406,-295.4830627441406,,,,
188,33074,295.6206359863281,-295.6206359863281,,,,
189,33249,,,3.9197194576263428,283.6450500488281,-283.6450500488281,283.6450500488281
189,33249,295.69512939453125,-295.69512939453125,,,,
190,33424,296.5728454589844,-296.5728454589844,,,,
191,33599,296.0909729003906,-296.0909729003906,,,,
192,33774,295.8106994628906,-295.8106994628906,,,,
193,33949,295.98822021484375,-295.98822021484375,,,,
194,34124,295.6826477050781,-295.6826477050781,,,,
195,34299,296.217041015625,-296.217041015625,,,,
196,34474,296.3748474121094,-296.3748474121094,,,,
197,34649,295.8423767089844,-295.8423767089844,,,,
198,34824,296.1976318359375,-296.1976318359375,,,,
199,34999,,,3.9144370555877686,283.8406066894531,-283.8406066894531,283.8406066894531
199,34999,295.841552734375,-295.841552734375,,,,
