run_id,dataset,channel,selection,k,factor_index,factor_name,accuracy_mean,accuracy_std,repeats
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,1,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,1,1,shape,0.452,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,1,2,scale,0.301,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,1,3,orientation,0.023,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,1,4,position_x,0.04,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,1,5,position_y,0.0425,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,1,0,color,1.0,0.0,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,1,1,shape,0.3711,0.04282726935026328,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,1,2,scale,0.22149999999999997,0.06543985788493126,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,1,3,orientation,0.0246,0.003049590136395381,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,1,4,position_x,0.0432,0.002514955267991857,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,1,5,position_y,0.0491,0.0046287147244132455,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,1,0,color,1.0,0.0,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,1,1,shape,0.36875,0.07459976541518075,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,1,2,scale,0.22,0.06576093065034894,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,1,3,orientation,0.025,0.00282842712474619,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,1,4,position_x,0.04425,0.0074246212024587505,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,1,5,position_y,0.0565,0.0014142135623730963,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,2,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,2,1,shape,0.4595,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,2,2,scale,0.3445,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,2,3,orientation,0.02,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,2,4,position_x,0.0515,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,2,5,position_y,0.054,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,2,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,2,1,shape,0.4385,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,2,2,scale,0.3205,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,2,3,orientation,0.025,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,2,4,position_x,0.0385,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,2,5,position_y,0.048,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,2,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,2,1,shape,0.4595,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,2,2,scale,0.3325,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,2,3,orientation,0.025,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,2,4,position_x,0.047,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,2,5,position_y,0.075,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,2,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,2,1,shape,0.4535,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,2,2,scale,0.334,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,2,3,orientation,0.022,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,2,4,position_x,0.046,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,2,5,position_y,0.041,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,2,0,color,1.0,0.0,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,2,1,shape,0.42119999999999996,0.024788101984621568,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,2,2,scale,0.2725,0.042112943378491134,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,2,3,orientation,0.024,0.005062114182829147,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,2,4,position_x,0.048,0.0036912057650583512,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,2,5,position_y,0.0568,0.007554799798803409,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,2,0,color,1.0,0.0,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,2,1,shape,0.42075,0.024395183950935873,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,2,2,scale,0.29275,0.027223611075682063,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,2,3,orientation,0.01975,0.0031819805153394617,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,2,4,position_x,0.048,0.004949747468305832,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,2,5,position_y,0.062,0.0134350288425444,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,4,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,4,1,shape,0.455,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,4,2,scale,0.34,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,4,3,orientation,0.0245,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,4,4,position_x,0.0665,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,4,5,position_y,0.074,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,4,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,4,1,shape,0.441,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,4,2,scale,0.3305,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,4,3,orientation,0.024,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,4,4,position_x,0.061,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,4,5,position_y,0.0595,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,4,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,4,1,shape,0.4525,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,4,2,scale,0.3555,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,4,3,orientation,0.0265,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,4,4,position_x,0.1125,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,4,5,position_y,0.0945,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,4,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,4,1,shape,0.4545,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,4,2,scale,0.3475,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,4,3,orientation,0.022,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,4,4,position_x,0.07,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,4,5,position_y,0.0605,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,4,0,color,1.0,0.0,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,4,1,shape,0.43629999999999997,0.012572788075840629,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,4,2,scale,0.31070000000000003,0.018427560880376996,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,4,3,orientation,0.0249,0.004052776825831889,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,4,4,position_x,0.06420000000000001,0.009801785551622725,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,4,5,position_y,0.060399999999999995,0.008234075540095559,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,4,0,color,1.0,0.0,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,4,1,shape,0.44175,0.006717514421272207,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,4,2,scale,0.329,0.013435028842544414,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,4,3,orientation,0.027999999999999997,0.00282842712474619,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,4,4,position_x,0.05325,0.0010606601717798223,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,4,5,position_y,0.0635,0.0028284271247461927,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,8,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,8,1,shape,0.4605,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,8,2,scale,0.3655,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,8,3,orientation,0.032,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,8,4,position_x,0.08,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,8,5,position_y,0.088,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,8,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,8,1,shape,0.4435,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,8,2,scale,0.334,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,8,3,orientation,0.024,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,8,4,position_x,0.0815,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,8,5,position_y,0.0805,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,8,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,8,1,shape,0.4615,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,8,2,scale,0.369,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,8,3,orientation,0.031,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,8,4,position_x,0.132,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,8,5,position_y,0.116,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,8,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,8,1,shape,0.448,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,8,2,scale,0.357,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,8,3,orientation,0.0275,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,8,4,position_x,0.0825,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,8,5,position_y,0.0695,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,8,0,color,1.0,0.0,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,8,1,shape,0.4468,0.010515464801900113,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,8,2,scale,0.3484,0.022375768143239237,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,8,3,orientation,0.0262,0.0025149552679918593,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,8,4,position_x,0.0833,0.008650144507463445,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,8,5,position_y,0.07709999999999999,0.00699464080564542,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,8,0,color,1.0,0.0,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,8,1,shape,0.45025000000000004,0.003889087296526015,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,8,2,scale,0.3425,0.002828427124746153,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,8,3,orientation,0.0285,0.00565685424949238,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,8,4,position_x,0.087,0.005656854249492375,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,8,5,position_y,0.08825,0.008131727983645294,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,16,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,16,1,shape,0.4655,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,16,2,scale,0.3695,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,16,3,orientation,0.031,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,16,4,position_x,0.1075,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,16,5,position_y,0.117,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,16,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,16,1,shape,0.4495,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,16,2,scale,0.3745,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,16,3,orientation,0.0385,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,16,4,position_x,0.113,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,16,5,position_y,0.11,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,16,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,16,1,shape,0.468,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,16,2,scale,0.3805,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,16,3,orientation,0.034,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,16,4,position_x,0.1565,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,16,5,position_y,0.1395,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,16,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,16,1,shape,0.4575,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,16,2,scale,0.3685,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,16,3,orientation,0.0315,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,16,4,position_x,0.103,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,16,5,position_y,0.108,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,16,0,color,1.0,0.0,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,16,1,shape,0.4665,0.006547900426854375,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,16,2,scale,0.3801,0.008302108166002183,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,16,3,orientation,0.0343,0.003456877203488721,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,16,4,position_x,0.10880000000000001,0.0034928498393145993,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,16,5,position_y,0.1078,0.011519548602267364,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,16,0,color,1.0,0.0,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,16,1,shape,0.46,0.009192388155425127,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,16,2,scale,0.36875,0.0060104076400856596,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,16,3,orientation,0.034,0.0021213203435596394,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,16,4,position_x,0.109,0.0021213203435596446,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,16,5,position_y,0.11499999999999999,0.009192388155425116,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,32,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,32,1,shape,0.473,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,32,2,scale,0.3985,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,32,3,orientation,0.0385,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,32,4,position_x,0.151,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,32,5,position_y,0.1465,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,32,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,32,1,shape,0.465,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,32,2,scale,0.3815,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,32,3,orientation,0.042,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,32,4,position_x,0.1355,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,32,5,position_y,0.1365,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,32,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,32,1,shape,0.4815,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,32,2,scale,0.399,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,32,3,orientation,0.0495,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,32,4,position_x,0.1895,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,32,5,position_y,0.177,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,32,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,32,1,shape,0.4765,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,32,2,scale,0.403,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,32,3,orientation,0.0385,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,32,4,position_x,0.1555,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,32,5,position_y,0.1385,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,32,0,color,1.0,0.0,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,32,1,shape,0.4666,0.006198790204547966,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,32,2,scale,0.39180000000000004,0.007902531240052146,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,32,3,orientation,0.040100000000000004,0.003714835124201343,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,32,4,position_x,0.14350000000000002,0.005787918451395105,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,32,5,position_y,0.1472,0.010814342328593077,5
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,32,0,color,1.0,0.0,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,32,1,shape,0.473,0.008485281374238538,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,32,2,scale,0.39025,0.0031819805153394665,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,32,3,orientation,0.0465,0.0028284271247461927,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,32,4,position_x,0.15025,0.0017677669529663704,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random_rotation_first,32,5,position_y,0.152,0.0035355339059327407,2
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,64,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,64,1,shape,0.4885,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,64,2,scale,0.4075,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,64,3,orientation,0.0425,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,64,4,position_x,0.1795,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_top,64,5,position_y,0.196,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,64,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,64,1,shape,0.4935,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,64,2,scale,0.413,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,64,3,orientation,0.046,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,64,4,position_x,0.188,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,eigen_bottom,64,5,position_y,0.197,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,64,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,64,1,shape,0.492,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,64,2,scale,0.4215,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,64,3,orientation,0.054,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,64,4,position_x,0.197,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,pca_top,64,5,position_y,0.2105,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,64,0,color,1.0,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,64,1,shape,0.489,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,64,2,scale,0.423,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,64,3,orientation,0.05,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,64,4,position_x,0.1845,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,unranked_first,64,5,position_y,0.1875,0.0,1
20260809-065916_postfix-e7-dsprites-rotation-seed1-probe,dsprites,default,random,64,0,color,1.0,0.0,5
