states,replicate,chain,lag,direct_singular_values,mae,max_error,one_step_power_prediction
8,12,directed_cycle_normal,8,"[0.4436081768454517, 0.4436081768454515, 0.0768994828331536, 0.07689948283315357, 0.057648010000000034, 0.04304343133282775, 0.04304343133282772]",1.5463820700136108e-16,3.885780586188048e-16,"[0.4436081768454513, 0.4436081768454513, 0.07689948283315355, 0.07689948283315337, 0.05764801000000004, 0.04304343133282768, 0.04304343133282757]"
8,12,directed_cycle_normal,16,"[0.19678821456414547, 0.19678821456414544, 0.005913530460006532, 0.005913530460006505, 0.0033232930569600952, 0.0018527369809038495, 0.0018527369809038209]",1.0368070489454239e-16,3.0531133177191805e-16,"[0.19678821456414516, 0.19678821456414516, 0.005913530460006478, 0.00591353046000645, 0.003323293056960105, 0.0018527369809038519, 0.001852736980903842]"
8,12,directed_nonnormal,2,"[0.5232929078296816, 0.4803955051018363, 0.3550926275690778, 0.31479572250563853, 0.26484468988793797, 0.22510754572925082, 0.12847994794867165]",0.015662007947037135,0.032549142809340736,"[0.5296206884012028, 0.495554191843053, 0.3876417703784185, 0.3405896140211249, 0.2595681986672625, 0.22055647132955383, 0.10850295957734914]"
8,12,directed_nonnormal,4,"[0.257654414959967, 0.22843235571968434, 0.1123605114558092, 0.10212972990359646, 0.06278292908777407, 0.040248899704512876, 0.027145959072203664]",0.01716064153792662,0.037905630686305355,"[0.28049807358256396, 0.24557395705322138, 0.15026614214211456, 0.11600128517905886, 0.06737564975936744, 0.0486451570453443, 0.01177289223704386]"
8,12,directed_nonnormal,8,"[0.05966349960504018, 0.05188414133175953, 0.011711694827258062, 0.011080526930697266, 0.0027731784978522636, 0.001886988728720669, 0.0010210643161850156]",0.0062586017416385075,0.019015669678489278,"[0.07867916928352946, 0.06030656838277742, 0.02257991347427418, 0.01345629816319334, 0.00453947818049695, 0.0023663513039662103, 0.00013860099162504757]"
8,12,directed_nonnormal,16,"[0.003155300580978074, 0.0029943694064252257, 0.00013362734477297887, 0.00012487970124225637, 5.051463804917742e-06, 4.638499446057721e-06, 1.2471521393365472e-06]",0.0005896836782707571,0.00303511109816821,"[0.006190411679146284, 0.003636882190106609, 0.0005098524925057085, 0.00018107196025676046, 2.0606862151207904e-05, 5.599618493782584e-06, 1.9210234879446506e-08]"
8,13,reversible,2,"[0.5826783987853671, 0.5503626972009145, 0.47244109516669336, 0.44254451426761116, 0.3853321021685237, 0.3679418958068377, 0.34843382050043886]",1.3481279584734043e-16,4.440892098500626e-16,"[0.5826783987853675, 0.5503626972009145, 0.4724410951666936, 0.4425445142676111, 0.3853321021685238, 0.3679418958068378, 0.3484338205004389]"
8,13,reversible,4,"[0.3395141164110794, 0.30289909847026547, 0.22320058840230478, 0.19584564710835586, 0.14848082896161358, 0.13538123868992985, 0.12140612726853206]",9.317943242389707e-17,3.885780586188048e-16,"[0.3395141164110798, 0.3028990984702655, 0.22320058840230483, 0.19584564710835584, 0.14848082896161366, 0.13538123868992985, 0.1214061272685321]"
8,13,reversible,8,"[0.115269835242396, 0.0917478638540996, 0.049818502663135075, 0.038355517491290646, 0.022046556569127934, 0.018328079789219756, 0.014739447738343021]",4.7828804409074827e-17,2.636779683484747e-16,"[0.11526983524239626, 0.0917478638540996, 0.049818502663135096, 0.038355517491290646, 0.022046556569127972, 0.01832807978921976, 0.014739447738343013]"
8,13,reversible,16,"[0.013287134916809124, 0.008417670521790425, 0.0024818832075967764, 0.001471145722024731, 0.00048605065655576773, 0.00033591850875998525, 0.0002172513196313342]",2.4708193080821442e-17,5.377642775528102e-17,"[0.013287134916809178, 0.008417670521790396, 0.0024818832075967985, 0.0014711457220247027, 0.0004860506565557597, 0.00033591850876000585, 0.00021725131963134495]"
8,13,metastable_reversible,2,"[0.9891325232870083, 0.21607063241273697, 0.16867847714891804, 0.07894402566645325, 0.04151970781545261, 0.024265647686348625, 0.0025290135185344923]",1.0947344221610779e-16,2.7755575615628914e-16,"[0.9891325232870081, 0.21607063241273725, 0.16867847714891812, 0.07894402566645335, 0.04151970781545261, 0.02426564768634864, 0.00252901351853442]"
8,13,metastable_reversible,4,"[0.9783831486241241, 0.04668651819124022, 0.028452428653278135, 0.006232159188425562, 0.0017238861370805422, 0.0005888216576379879, 6.395909376911896e-06]",1.04541169364246e-16,5.551115123125783e-16,"[0.9783831486241236, 0.046686518191240214, 0.02845242865327809, 0.006232159188425645, 0.0017238861370805565, 0.000588821657637997, 6.395909376929846e-06]"
8,13,metastable_reversible,8,"[0.9572335855116552, 0.0021796309808209875, 0.0008095406962698665, 3.8839808149914426e-05, 2.9717834136417286e-06, 3.4671094450992654e-07, 4.090769090493084e-11]",2.088468196454955e-16,1.3322676295501878e-15,"[0.9572335855116538, 0.0021796309808210035, 0.0008095406962698802, 3.883980814987819e-05, 2.9717834136185233e-06, 3.467109445035586e-07, 4.090765675789913e-11]"
8,13,metastable_reversible,16,"[0.9162961372314994, 4.750791212533577e-06, 6.553561389265897e-07, 1.5085306895561638e-09, 8.831488897426987e-12, 1.2021946218901085e-13, 5.24873838980342e-17]",4.1213856873389337e-16,2.7755575615628914e-15,"[0.9162961372314966, 4.75079121255473e-06, 6.553561389171223e-07, 1.5085306971193443e-09, 8.831496657458162e-12, 1.2020847903854968e-13, 1.6734363814220906e-21]"
8,13,directed_cycle_normal,2,"[0.81611222920257, 0.8161122292025699, 0.5266000000000002, 0.5266000000000001, 0.49000000000000005, 0.4554877707974305, 0.4554877707974304]",2.7755575615628914e-16,4.440892098500626e-16,"[0.8161122292025695, 0.8161122292025695, 0.5266, 0.5265999999999996, 0.4900000000000001, 0.4554877707974304, 0.4554877707974301]"
8,13,directed_cycle_normal,4,"[0.6660391706539875, 0.6660391706539874, 0.2773075600000001, 0.27730755999999995, 0.24009999999999992, 0.20746910934601256, 0.20746910934601237]",1.942890293094024e-16,3.885780586188048e-16,"[0.6660391706539873, 0.6660391706539873, 0.2773075599999999, 0.27730755999999956, 0.2401000000000001, 0.20746910934601248, 0.2074691093460122]"
8,13,directed_cycle_normal,8,"[0.4436081768454517, 0.4436081768454515, 0.0768994828331536, 0.07689948283315357, 0.057648010000000034, 0.04304343133282775, 0.04304343133282772]",1.5463820700136108e-16,3.885780586188048e-16,"[0.4436081768454513, 0.4436081768454513, 0.07689948283315355, 0.07689948283315337, 0.05764801000000004, 0.04304343133282768, 0.04304343133282757]"
8,13,directed_cycle_normal,16,"[0.19678821456414547, 0.19678821456414544, 0.005913530460006532, 0.005913530460006505, 0.0033232930569600952, 0.0018527369809038495, 0.0018527369809038209]",1.0368070489454239e-16,3.0531133177191805e-16,"[0.19678821456414516, 0.19678821456414516, 0.005913530460006478, 0.00591353046000645, 0.003323293056960105, 0.0018527369809038519, 0.001852736980903842]"
8,13,directed_nonnormal,2,"[0.4837378363482219, 0.4053124600761645, 0.36752989755458665, 0.27971037959027056, 0.27104196898150285, 0.18488173119360746, 0.10150368545901835]",0.030958480161947955,0.04702524324264645,"[0.5307630795908683, 0.4332435178601891, 0.3994434057845542, 0.3247238335240035, 0.24401033948048445, 0.16121243281769704, 0.08737851539268303]"
8,13,directed_nonnormal,4,"[0.19670004581420375, 0.1632430626341443, 0.10670969259590525, 0.08863590984982028, 0.05152694306244476, 0.04286398079752223, 0.015669227821712588]",0.03029202027097302,0.08500940084257874,"[0.2817094466567825, 0.187699945767872, 0.15955503442476401, 0.10544556805852474, 0.05954104577338126, 0.025989448495000476, 0.007635004952229346]"
8,13,directed_nonnormal,8,"[0.03049534470606052, 0.023936017872357086, 0.011120389088835992, 0.009275891695935474, 0.0023291240983812664, 0.0016415780018449511, 0.0003837419156676792]",0.011264000380634367,0.04886486762961004,"[0.07936021233567056, 0.03523126964126209, 0.025457809010287626, 0.011118767823184975, 0.0035451361317878826, 0.0006754514330742826, 5.829330062056664e-05]"
8,13,directed_nonnormal,16,"[0.0007333271689772353, 0.0006934105248933745, 0.00011297140964005052, 9.442997844355448e-05, 3.7406276294736536e-06, 3.167056586221869e-06, 1.8990746601579937e-07]",0.0009555140445603324,0.005564716132985483,"[0.006298043301962718, 0.0012412423605353156, 0.0006481000396042819, 0.00012362699790589352, 1.2567990192907952e-05, 4.5623463844210206e-07, 3.3981088972397546e-09]"
8,14,reversible,2,"[0.5600738486392833, 0.5193945437180763, 0.49493787885263696, 0.44848291878361574, 0.4184741696198921, 0.36487743745917545, 0.35313930757455964]",1.8239378261699e-16,4.440892098500626e-16,"[0.5600738486392838, 0.519394543718076, 0.49493787885263724, 0.4484829187836156, 0.418474169619892, 0.3648774374591755, 0.3531393075745597]"
8,14,reversible,4,"[0.3136827159296187, 0.2697706920441085, 0.24496350392314736, 0.2011369284406712, 0.17512063063905808, 0.1331355443667745, 0.12470737055423939]",2.042017348864127e-16,6.661338147750939e-16,"[0.3136827159296194, 0.26977069204410836, 0.24496350392314784, 0.2011369284406712, 0.17512063063905814, 0.13313554436677452, 0.12470737055423949]"
8,14,reversible,8,"[0.09839684627298181, 0.07277622628595719, 0.06000711825430585, 0.040456063982547676, 0.03066723527542139, 0.01772507317383737, 0.01555192827055236]",1.184568316452734e-16,4.718447854656915e-16,"[0.09839684627298229, 0.07277622628595715, 0.06000711825430607, 0.04045606398254768, 0.030667235275421426, 0.01772507317383739, 0.015551928270552398]"
8,14,reversible,16,"[0.009681939356468825, 0.005296379112424854, 0.0036008542411862564, 0.0016366931129599938, 0.0009404793194380933, 0.0003141782190178768, 0.00024186247293242263]",2.6040212892732203e-17,8.153200337090993e-17,"[0.009681939356468907, 0.005296379112424841, 0.003600854241186272, 0.0016366931129599917, 0.0009404793194380522, 0.0003141782190178899, 0.00024186247293240688]"
8,14,metastable_reversible,2,"[0.9907787744820903, 0.17726378412815783, 0.08989010864990778, 0.089837165631306, 0.06571587668094882, 0.01481311484810885, 0.008710731952544806]",8.227545628918571e-17,2.220446049250313e-16,"[0.9907787744820905, 0.17726378412815788, 0.08989010864990779, 0.08983716563130588, 0.06571587668094869, 0.014813114848108858, 0.00871073195254478]"
8,14,metastable_reversible,4,"[0.9816425799642328, 0.03142244916343414, 0.008080231633092265, 0.008070716328666624, 0.00431857644794574, 0.000219428371503274, 7.587685114911445e-05]",8.152813122029391e-17,3.3306690738754696e-16,"[0.9816425799642331, 0.03142244916343415, 0.008080231633092226, 0.008070716328666686, 0.004318576447945657, 0.0002194283715032631, 7.58768511490846e-05]"
8,14,metastable_reversible,8,"[0.9636221547988357, 0.000987370311428635, 6.529014324442758e-05, 6.513646205780849e-05, 1.8650102536680704e-05, 4.814881027601594e-08, 5.757296509708582e-09]",4.3319515799200334e-17,1.1102230246251565e-16,"[0.9636221547988358, 0.0009873703114286038, 6.529014324442428e-05, 6.513646205780706e-05, 1.865010253675093e-05, 4.814881022057405e-08, 5.757296540300341e-09]"
8,14,metastable_reversible,16,"[0.9285676572191509, 9.749001318842398e-07, 4.262802804385337e-09, 4.242758715559398e-09, 3.478262815974957e-10, 2.305951937801265e-15, 3.384307706580985e-17]",9.203135186268183e-17,5.551115123125783e-16,"[0.9285676572191515, 9.74900131890618e-07, 4.2628028048774406e-09, 4.242758689408139e-09, 3.478263246313234e-10, 2.318307925656856e-15, 3.314646345295428e-17]"
8,14,directed_cycle_normal,2,"[0.81611222920257, 0.8161122292025699, 0.5266000000000002, 0.5266000000000001, 0.49000000000000005, 0.4554877707974305, 0.4554877707974304]",2.7755575615628914e-16,4.440892098500626e-16,"[0.8161122292025695, 0.8161122292025695, 0.5266, 0.5265999999999996, 0.4900000000000001, 0.4554877707974304, 0.4554877707974301]"
8,14,directed_cycle_normal,4,"[0.6660391706539875, 0.6660391706539874, 0.2773075600000001, 0.27730755999999995, 0.24009999999999992, 0.20746910934601256, 0.20746910934601237]",1.942890293094024e-16,3.885780586188048e-16,"[0.6660391706539873, 0.6660391706539873, 0.2773075599999999, 0.27730755999999956, 0.2401000000000001, 0.20746910934601248, 0.2074691093460122]"
8,14,directed_cycle_normal,8,"[0.4436081768454517, 0.4436081768454515, 0.0768994828331536, 0.07689948283315357, 0.057648010000000034, 0.04304343133282775, 0.04304343133282772]",1.5463820700136108e-16,3.885780586188048e-16,"[0.4436081768454513, 0.4436081768454513, 0.07689948283315355, 0.07689948283315337, 0.05764801000000004, 0.04304343133282768, 0.04304343133282757]"
8,14,directed_cycle_normal,16,"[0.19678821456414547, 0.19678821456414544, 0.005913530460006532, 0.005913530460006505, 0.0033232930569600952, 0.0018527369809038495, 0.0018527369809038209]",1.0368070489454239e-16,3.0531133177191805e-16,"[0.19678821456414516, 0.19678821456414516, 0.005913530460006478, 0.00591353046000645, 0.003323293056960105, 0.0018527369809038519, 0.001852736980903842]"
8,14,directed_nonnormal,2,"[0.5825554496580544, 0.48901568476663687, 0.3539014054031616, 0.33390798344435346, 0.261844931729732, 0.20600582571883327, 0.12813512458979945]",0.018407521686347746,0.047477233014946885,"[0.6300326826730013, 0.5212687243300507, 0.3585912586794565, 0.3236401596357359, 0.27484964203476525, 0.20421587886275883, 0.10876507960974607]"
8,14,directed_nonnormal,4,"[0.30067195226170446, 0.24684031322909655, 0.11752126014234252, 0.10519987897584522, 0.05594344629160239, 0.039683239062473626, 0.02657816664149333]",0.024148777866717368,0.09626922897443424,"[0.3969411812361387, 0.2717210829646784, 0.1285876908013169, 0.10474295292904462, 0.0755423257266386, 0.04170412517968899, 0.011829842542514402]"
8,14,directed_nonnormal,8,"[0.08197288099819915, 0.06451583141076518, 0.010546555639730582, 0.00959647362756656, 0.0024630349484427373, 0.002237550060833078, 0.0009936694049734196]",0.013837776469751132,0.07558942036294199,"[0.15756230136114113, 0.07383234692749764, 0.016534794225615084, 0.010971086188296057, 0.0057066429761895646, 0.001739234057003169, 0.0001399451745806836]"
8,14,directed_nonnormal,16,"[0.005396141577494546, 0.005049624338367461, 0.00010310870614659565, 9.610903153407106e-05, 5.578151455095999e-06, 4.441340849320409e-06, 1.2843452820877031e-06]",0.0028650776501014693,0.01942973723272451,"[0.024825878810219054, 0.005451215452822371, 0.0002733994200834339, 0.0001203647321510205, 3.2565774057693685e-05, 3.0249351050397024e-06, 1.958465188841802e-08]"
8,15,reversible,2,"[0.5824669919678854, 0.5375499145846248, 0.4798927596294163, 0.45110108426894574, 0.4329907559434437, 0.3972449838197435, 0.3416115870046347]",2.1411444046342305e-16,5.551115123125783e-16,"[0.582466991967886, 0.5375499145846246, 0.4798927596294166, 0.4511010842689459, 0.4329907559434434, 0.3972449838197435, 0.3416115870046346]"
8,15,reversible,4,"[0.3392677967321165, 0.2889599106699374, 0.23029706074473688, 0.2034921882286185, 0.18748099473247487, 0.15780357716994833, 0.11669847637582512]",2.5376526277146434e-16,8.326672684688674e-16,"[0.3392677967321173, 0.2889599106699372, 0.23029706074473702, 0.20349218822861864, 0.18748099473247454, 0.15780357716994828, 0.11669847637582506]"
8,15,reversible,8,"[0.11510263789946475, 0.08349782997437816, 0.053036736187664996, 0.041409070670071546, 0.03514912338587829, 0.02490196896763182, 0.013618534388438991]",1.231653667943533e-16,5.273559366969494e-16,"[0.11510263789946527, 0.0834978299743781, 0.05303673618766509, 0.04140907067007157, 0.035149123385878146, 0.024901968967631825, 0.013618534388439]"
8,15,reversible,16,"[0.01324861725141528, 0.006971887610430185, 0.0028128953854399718, 0.0017147111337589703, 0.0012354608747956828, 0.0006201080584648941, 0.0001854644788890829]",3.0795213849204345e-17,1.4051260155412137e-16,"[0.01324861725141542, 0.006971887610430153, 0.002812895385439984, 0.0017147111337589812, 0.0012354608747956858, 0.0006201080584648984, 0.0001854644788890956]"
8,15,metastable_reversible,2,"[0.9891779340697644, 0.2971431093051741, 0.23317847421046956, 0.19515140806903336, 0.14232110657579866, 0.04212915939834722, 0.0034289797124888825]",9.956073663909747e-17,2.220446049250313e-16,"[0.9891779340697642, 0.2971431093051742, 0.23317847421046972, 0.19515140806903333, 0.14232110657579852, 0.04212915939834716, 0.0034289797124888587]"
8,15,metastable_reversible,4,"[0.9784729852505271, 0.08829402740754665, 0.05437220083512266, 0.03808407207132636, 0.02025529737695978, 0.001774866071611362, 1.1757901868677e-05]",8.347074078246828e-17,4.440892098500626e-16,"[0.9784729852505266, 0.08829402740754669, 0.054372200835122696, 0.038084072071326365, 0.020255297376959802, 0.0017748660716113427, 1.1757901868660176e-05]"
8,15,metastable_reversible,8,"[0.9574093828650779, 0.007795835275844607, 0.002956336223654873, 0.0014503965455340087, 0.0004102770718290213, 3.1501495721142008e-06, 1.382482954110643e-10]",1.0912864817425688e-16,5.551115123125783e-16,"[0.9574093828650774, 0.007795835275844605, 0.0029563362236549174, 0.0014503965455339811, 0.00041027707182907466, 3.15014957215708e-06, 1.3824825635304246e-10]"
8,15,metastable_reversible,16,"[0.9166327263980896, 6.077504764813523e-05, 8.739923867291113e-06, 2.1036501393103808e-06, 1.68327275615761e-07, 9.923441367408744e-12, 2.8634122127014534e-17]",2.090562749637439e-16,1.3322676295501878e-15,"[0.9166327263980882, 6.0775047648103135e-05, 8.739923867294218e-06, 2.1036501392969053e-06, 1.6832727566863967e-07, 9.923442326961435e-12, 1.9112580384656542e-20]"
8,15,directed_cycle_normal,2,"[0.81611222920257, 0.8161122292025699, 0.5266000000000002, 0.5266000000000001, 0.49000000000000005, 0.4554877707974305, 0.4554877707974304]",2.7755575615628914e-16,4.440892098500626e-16,"[0.8161122292025695, 0.8161122292025695, 0.5266, 0.5265999999999996, 0.4900000000000001, 0.4554877707974304, 0.4554877707974301]"
8,15,directed_cycle_normal,4,"[0.6660391706539875, 0.6660391706539874, 0.2773075600000001, 0.27730755999999995, 0.24009999999999992, 0.20746910934601256, 0.20746910934601237]",1.942890293094024e-16,3.885780586188048e-16,"[0.6660391706539873, 0.6660391706539873, 0.2773075599999999, 0.27730755999999956, 0.2401000000000001, 0.20746910934601248, 0.2074691093460122]"
8,15,directed_cycle_normal,8,"[0.4436081768454517, 0.4436081768454515, 0.0768994828331536, 0.07689948283315357, 0.057648010000000034, 0.04304343133282775, 0.04304343133282772]",1.5463820700136108e-16,3.885780586188048e-16,"[0.4436081768454513, 0.4436081768454513, 0.07689948283315355, 0.07689948283315337, 0.05764801000000004, 0.04304343133282768, 0.04304343133282757]"
8,15,directed_cycle_normal,16,"[0.19678821456414547, 0.19678821456414544, 0.005913530460006532, 0.005913530460006505, 0.0033232930569600952, 0.0018527369809038495, 0.0018527369809038209]",1.0368070489454239e-16,3.0531133177191805e-16,"[0.19678821456414516, 0.19678821456414516, 0.005913530460006478, 0.00591353046000645, 0.003323293056960105, 0.0018527369809038519, 0.001852736980903842]"
8,15,directed_nonnormal,2,"[0.4667553021097762, 0.43334775463485076, 0.31397565791538434, 0.2913817018375492, 0.21995272444224606, 0.1354038543156406, 0.073798093098013]",0.013561017132342246,0.025574132671360605,"[0.49232943478113683, 0.4459671182227149, 0.33901424847150446, 0.27908077949932775, 0.2270907085209971, 0.13126615640890343, 0.06567966431067178]"
8,15,directed_nonnormal,4,"[0.20248914480244198, 0.19078638543879184, 0.08856637612086699, 0.08505645185455511, 0.03176947149735333, 0.018609318067256474, 0.009614206446637538]",0.015430526907395348,0.0398991275494717,"[0.24238827235191368, 0.19888667053587294, 0.11493066066669896, 0.07788608148595239, 0.05157018989656847, 0.0172308038183667, 0.004313818303962532]"
8,15,directed_nonnormal,8,"[0.0394083804904953, 0.03660922836609735, 0.007515232486584894, 0.007264747088620056, 0.0005460058240698766, 0.00036845803648062554, 0.00017267557887043662]",0.004503115108106146,0.01934369408325018,"[0.058752074573745476, 0.03955590771684487, 0.013209056761283903, 0.006066241689236416, 0.0026594844859681326, 0.0002969006002270404, 1.8609028359602174e-05]"
8,15,directed_nonnormal,16,"[0.0014487798574754135, 0.0014085511913904684, 5.508808691687019e-05, 5.2823448221083295e-05, 1.979102025580607e-07, 1.3305120520000366e-07, 4.788176539863956e-08]",0.0003287896701411732,0.002003026409243536,"[0.0034518062667189494, 0.0015646698353035476, 0.00017447918052281998, 3.6799288232229884e-05, 7.072857731105182e-06, 8.814996641517687e-08, 3.46295936488478e-10]"
8,16,reversible,2,"[0.5350176139930604, 0.5129496110569981, 0.4651404465206108, 0.4092126139421872, 0.38773627522955767, 0.3637150981882577, 0.30736369025915045]",1.1102230246251565e-16,3.3306690738754696e-16,"[0.53501761399306, 0.5129496110569981, 0.4651404465206108, 0.4092126139421874, 0.38773627522955756, 0.36371509818825765, 0.30736369025915056]"
8,16,reversible,4,"[0.28624384728282737, 0.2631173034835258, 0.21635563498939328, 0.16745496340939764, 0.15033941912889148, 0.13228867265009397, 0.09447243808972303]",1.4472550142435077e-16,4.440892098500626e-16,"[0.2862438472828269, 0.2631173034835257, 0.21635563498939323, 0.1674549634093977, 0.15033941912889123, 0.1322886726500939, 0.09447243808972304]"
8,16,reversible,8,"[0.08193554010727462, 0.06923071539244183, 0.046809760791663574, 0.02804116477044272, 0.02260194094401253, 0.017500292911523732, 0.00892504155861654]",7.137148015447435e-17,2.636779683484747e-16,"[0.08193554010727436, 0.06923071539244176, 0.04680976079166356, 0.028041164770442724, 0.022601940944012425, 0.0175002929115237, 0.008925041558616554]"
8,16,reversible,16,"[0.0067134327326707835, 0.0047928919537492815, 0.002191153705372757, 0.0007863069216831186, 0.0005108477344366562, 0.00030626025198911126, 7.965636682299692e-05]",1.6752859640209053e-17,3.5683804001929165e-17,"[0.006713432732670764, 0.004792891953749272, 0.002191153705372763, 0.000786306921683118, 0.0005108477344366253, 0.0003062602519891267, 7.96563668230326e-05]"
8,16,metastable_reversible,2,"[0.9894869969237094, 0.26834040217286537, 0.17504301794011082, 0.05428867285428263, 0.03918544637540023, 0.02087609630094517, 0.004773651936364989]",7.446920064729008e-17,2.7755575615628914e-16,"[0.9894869969237093, 0.26834040217286564, 0.1750430179401108, 0.05428867285428259, 0.03918544637540025, 0.020876096300945175, 0.004773651936365032]"
8,16,metastable_reversible,4,"[0.9790845170811009, 0.07200657143829514, 0.030640058129581985, 0.0029472600002793683, 0.0015354992076394398, 0.00043581139676637684, 2.2787752809559106e-05]",6.239099483827075e-17,1.249000902703301e-16,"[0.9790845170811008, 0.07200657143829527, 0.030640058129581947, 0.0029472600002793193, 0.0015354992076393687, 0.00043581139676633683, 2.278775280956162e-05]"
8,16,metastable_reversible,8,"[0.9586064915879322, 0.005184946330298274, 0.000938813162184184, 8.686341509246957e-06, 2.3577578166625203e-06, 1.8993157357666614e-07, 5.192816997639361e-10]",4.858777440846148e-17,2.220446049250313e-16,"[0.9586064915879324, 0.00518494633029832, 0.0009388131621841607, 8.686341509246454e-06, 2.357757816661129e-06, 1.8993157355142549e-07, 5.192816781096836e-10]"
8,16,metastable_reversible,16,"[0.9189264057145248, 2.688366844798957e-05, 8.813701534790594e-07, 7.545253616575205e-11, 5.559017647482358e-12, 3.6053738972614e-14, 5.078603814687696e-17]",4.129099567389828e-17,1.1102230246251565e-16,"[0.9189264057145247, 2.6883668448074016e-05, 8.813701534902232e-07, 7.545252881525796e-11, 5.559021922026654e-12, 3.607400263172055e-14, 2.6965346122040903e-19]"
8,16,directed_cycle_normal,2,"[0.81611222920257, 0.8161122292025699, 0.5266000000000002, 0.5266000000000001, 0.49000000000000005, 0.4554877707974305, 0.4554877707974304]",2.7755575615628914e-16,4.440892098500626e-16,"[0.8161122292025695, 0.8161122292025695, 0.5266, 0.5265999999999996, 0.4900000000000001, 0.4554877707974304, 0.4554877707974301]"
8,16,directed_cycle_normal,4,"[0.6660391706539875, 0.6660391706539874, 0.2773075600000001, 0.27730755999999995, 0.24009999999999992, 0.20746910934601256, 0.20746910934601237]",1.942890293094024e-16,3.885780586188048e-16,"[0.6660391706539873, 0.6660391706539873, 0.2773075599999999, 0.27730755999999956, 0.2401000000000001, 0.20746910934601248, 0.2074691093460122]"
8,16,directed_cycle_normal,8,"[0.4436081768454517, 0.4436081768454515, 0.0768994828331536, 0.07689948283315357, 0.057648010000000034, 0.04304343133282775, 0.04304343133282772]",1.5463820700136108e-16,3.885780586188048e-16,"[0.4436081768454513, 0.4436081768454513, 0.07689948283315355, 0.07689948283315337, 0.05764801000000004, 0.04304343133282768, 0.04304343133282757]"
8,16,directed_cycle_normal,16,"[0.19678821456414547, 0.19678821456414544, 0.005913530460006532, 0.005913530460006505, 0.0033232930569600952, 0.0018527369809038495, 0.0018527369809038209]",1.0368070489454239e-16,3.0531133177191805e-16,"[0.19678821456414516, 0.19678821456414516, 0.005913530460006478, 0.00591353046000645, 0.003323293056960105, 0.0018527369809038519, 0.001852736980903842]"
8,16,directed_nonnormal,2,"[0.5473700019793261, 0.48973337239605036, 0.4071997445405078, 0.350442561616862, 0.27896009987658427, 0.2005566616531282, 0.07494183702053897]",0.025495987234845703,0.06760207363546394,"[0.5687382684453915, 0.5306895837592128, 0.4748018181759717, 0.3421283352658943, 0.2943071253172535, 0.20477776919149754, 0.05427883717131722]"
8,16,directed_nonnormal,4,"[0.2747361190458852, 0.24103591711727454, 0.14380816282490425, 0.1143800016251633, 0.053627609845889185, 0.0359612757740914, 0.012245666120667005]",0.03169774616145,0.08162860371830424,"[0.3234632179942622, 0.28163143431052656, 0.2254367665432085, 0.11705179779181217, 0.08661668401250557, 0.04193393475504623, 0.002946192164670368]"
8,16,directed_nonnormal,8,"[0.07056622751145077, 0.06006560052525673, 0.015028123146208343, 0.011565774164751108, 0.0021117663630780977, 0.0019081416808098214, 0.0002229028102648904]",0.013856635008585813,0.03579361256324875,"[0.1046284533952036, 0.07931626479180444, 0.05082173570945709, 0.013701123366295283, 0.007502449949322238, 0.0017584548840404745, 8.680048271165068e-06]"
8,16,directed_nonnormal,16,"[0.004266551063099348, 0.004089464602754527, 0.00017271380256288826, 0.0001523723881604243, 4.140424254007003e-06, 3.184299891182725e-06, 7.232907101500104e-08]",0.0016257087981238455,0.0066805621967729436,"[0.010947113259872292, 0.006291069860523636, 0.0025828488205219056, 0.0001877207814984426, 5.628675524208524e-05, 3.092163579205799e-06, 7.53432379897557e-11]"
8,17,reversible,2,"[0.5490851377561456, 0.505042408676481, 0.4687223277391612, 0.41883738203662607, 0.4115933900179643, 0.3717363132013819, 0.34158504802502376]",1.7446361815538174e-16,5.551115123125783e-16,"[0.5490851377561462, 0.5050424086764811, 0.4687223277391613, 0.41883738203662624, 0.4115933900179642, 0.37173631320138206, 0.3415850480250237]"
8,17,reversible,4,"[0.3014944885046855, 0.2550678345617417, 0.2197006205212177, 0.1754247525912947, 0.16940911870648015, 0.13818788655255593, 0.11668034503425771]",1.4076041919354663e-16,4.996003610813204e-16,"[0.301494488504686, 0.25506783456174176, 0.21970062052121772, 0.17542475259129478, 0.16940911870647998, 0.13818788655255604, 0.11668034503425775]"
8,17,reversible,8,"[0.09089892659870195, 0.06505960022801607, 0.048268362657408116, 0.030773843821716957, 0.02869944950090625, 0.019095891989862064, 0.013614302917313479]",6.220222749573979e-17,3.0531133177191805e-16,"[0.09089892659870226, 0.06505960022801606, 0.048268362657408116, 0.030773843821716985, 0.02869944950090623, 0.019095891989862095, 0.013614302917313439]"
8,17,reversible,16,"[0.008262614856796214, 0.004232751581829266, 0.0023298348336270873, 0.0009470294635634493, 0.0008236584016550285, 0.0003646530908884904, 0.00018534924392435878]",2.0963823435130433e-17,4.85722573273506e-17,"[0.008262614856796262, 0.004232751581829267, 0.0023298348336270704, 0.0009470294635634287, 0.0008236584016550669, 0.0003646530908884794, 0.0001853492439243692]"
8,17,metastable_reversible,2,"[0.9881863116254787, 0.272230234494595, 0.18456240368209792, 0.1625992880611013, 0.16197799407925087, 0.03296598298690686, 0.024485957065907074]",1.3431716056848992e-16,4.440892098500626e-16,"[0.9881863116254782, 0.2722302344945949, 0.18456240368209784, 0.16259928806110138, 0.16197799407925084, 0.03296598298690678, 0.02448595706590719]"
