dynamics,replicate,axis,axis_value,lag,trajectory_length,bins,step,diffusion,observation_stride,initial,spectrum_mae,chapman_kolmogorov_max_abs,transition_weighted_l2
double_well,8,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.04587580802480981,0.07140780245608369,0.03918410878497519
double_well,8,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.05877570306386997,0.07447609506405345,0.038962357675009836
double_well,8,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.05168173733672062,0.056234435086148116,0.03412265568289665
multi_well,8,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.023675450452804947,0.05695391905366598,0.034981303340653844
multi_well,8,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.06755124427340034,0.1442763944158938,0.0682684296476585
multi_well,8,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.12521153699534265,0.21549407777290713,0.09577773124967055
multi_well,8,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.17901916147973218,0.3269757972126377,0.11540378615714884
ornstein_uhlenbeck,9,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.025896042438969043,0.056402244245040256,0.02598183416081073
ornstein_uhlenbeck,9,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.04922933990344541,0.12118515163436772,0.041104465058306075
ornstein_uhlenbeck,9,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.05710872171493614,0.16866311111719196,0.046936329148395996
ornstein_uhlenbeck,9,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.05327921978815799,0.1690495173999298,0.04247126209393232
double_well,9,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.021883310704385234,0.04805761663012176,0.02840112682958646
double_well,9,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.048634679657951305,0.08673599326875397,0.041242277485252415
double_well,9,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.06319814144058299,0.08966638231618251,0.04221271774230869
double_well,9,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.057554076736432605,0.06097055575731716,0.03795692182363948
multi_well,9,trajectory_length,200000,2,200000,32,0.02,0.18,1,equilibrium,0.019764408241053966,0.057067240911462536,0.03606543560981094
multi_well,9,trajectory_length,200000,4,200000,32,0.02,0.18,1,equilibrium,0.05730450291726047,0.1409138502304763,0.06853831550282534
multi_well,9,trajectory_length,200000,8,200000,32,0.02,0.18,1,equilibrium,0.1122268861827516,0.2073191897728272,0.09257214027003548
multi_well,9,trajectory_length,200000,16,200000,32,0.02,0.18,1,equilibrium,0.17323183769741396,0.31094058174643224,0.1134125415373952
ornstein_uhlenbeck,0,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.025747829342843566,0.05759318067025593,0.029767995412176666
ornstein_uhlenbeck,0,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05581422139853779,0.11743669707431748,0.04706342910655437
ornstein_uhlenbeck,0,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.07852947890192646,0.1840153649411551,0.057942225571457534
ornstein_uhlenbeck,0,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08599562357637201,0.22493384849653236,0.06315852534149959
double_well,0,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02206529225691213,0.07146485080976406,0.0376757539251395
double_well,0,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05744656407352874,0.12052491230106532,0.06266428025229087
double_well,0,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09371585204355214,0.13192256810667585,0.07110478116710565
double_well,0,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10924579125395892,0.12958082844254812,0.06683805690839502
multi_well,0,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.019370121105804744,0.05596812918380356,0.04286500788806628
multi_well,0,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05599937920018429,0.13366292500505705,0.0792907004275008
multi_well,0,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.1130878118871255,0.20542848327550722,0.10889231378864862
multi_well,0,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.17972532177351674,0.32624955595037713,0.12606861557008478
ornstein_uhlenbeck,1,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02518706863749423,0.048920636134665574,0.027420207211835326
ornstein_uhlenbeck,1,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.056520124781515094,0.1162326923689081,0.04567049090012987
ornstein_uhlenbeck,1,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08328519415104316,0.1847669593310129,0.061211743248683934
ornstein_uhlenbeck,1,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08784672472721995,0.22028050997596932,0.06244043981140081
double_well,1,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022006527103708734,0.057231922280753134,0.03838781912317184
double_well,1,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05784523983532604,0.11219803949547624,0.06353607955359955
double_well,1,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09598219551554188,0.14430054900670808,0.07237072689835565
double_well,1,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11394171323694216,0.13936760764118808,0.06901529968894134
multi_well,1,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.021442784959481542,0.06082148181141889,0.04256231349615161
multi_well,1,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05948484935367791,0.14626765400134822,0.07771862852471195
multi_well,1,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.11429472397611318,0.23137376593722325,0.10605722590810085
multi_well,1,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1688947464953232,0.2595280144391354,0.11540243403644708
ornstein_uhlenbeck,2,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.025424631943703944,0.050751174979162816,0.027234750058602798
ornstein_uhlenbeck,2,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.057067817882029276,0.1173664401000839,0.0468750280718348
ornstein_uhlenbeck,2,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08302922792420656,0.18537490300996962,0.06234106484076022
ornstein_uhlenbeck,2,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09133325093109082,0.2322396181655667,0.06866834176359228
double_well,2,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023733786018779665,0.06415510485024334,0.0389365974936589
double_well,2,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.061187597056537056,0.12959700828618664,0.06591925748840924
double_well,2,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.10257264126209713,0.16517588771262187,0.0776800221579981
double_well,2,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1246206880917175,0.1613766024471329,0.07869985997880069
multi_well,2,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.0233326135083871,0.05520720450495553,0.035139528910604324
multi_well,2,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06591491609583422,0.13585589799599918,0.0679743461896967
multi_well,2,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.12418502443260337,0.23040725522926936,0.0943907095814813
multi_well,2,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.174453044346839,0.28712502485155383,0.11110015291995695
ornstein_uhlenbeck,3,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.025325766331101056,0.0599359606829476,0.028185394798260932
ornstein_uhlenbeck,3,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05980829481078567,0.1174195535935092,0.0492003130256702
ornstein_uhlenbeck,3,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08711617762429896,0.19714772360313293,0.06576630923377233
ornstein_uhlenbeck,3,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09161454007704312,0.23289487065181286,0.06826685253038589
double_well,3,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.0224830957350836,0.05835912282673594,0.037309348155425914
double_well,3,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05801289725108734,0.10698796396999533,0.061136593795804335
double_well,3,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09585608222374972,0.14574550826015387,0.07059533748325862
double_well,3,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11458286210529094,0.13781111695137976,0.07007771005401403
multi_well,3,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02324665400863847,0.07071431765819403,0.045438857608494095
multi_well,3,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.067511554944037,0.13399728624465812,0.08434462375879949
multi_well,3,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.13437515472614814,0.2154807131928645,0.11503713851915891
multi_well,3,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.20510687894056037,0.2997300457263725,0.13402663046989807
ornstein_uhlenbeck,4,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023708517446682634,0.053504522197070525,0.02667222908645934
ornstein_uhlenbeck,4,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05521337346809946,0.10604111349886247,0.045244988425152524
ornstein_uhlenbeck,4,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08183043700751315,0.18637549338708687,0.06110955329039331
ornstein_uhlenbeck,4,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09209986811074664,0.2481883490085478,0.06974870202281948
double_well,4,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022475952709568633,0.05377154369703874,0.03817445892363592
double_well,4,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05792839480848865,0.1063674175121303,0.06144421859735106
double_well,4,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09695228952486168,0.1457340465830978,0.07269662706149968
double_well,4,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11647550744202873,0.14469423664189474,0.07194833584705561
multi_well,4,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022364897300086034,0.05629688858113191,0.04053347361298393
multi_well,4,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.062286754442152745,0.1354281377971187,0.07989417400089158
multi_well,4,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.11986159641999314,0.22043385746621785,0.10862684012135915
multi_well,4,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1753817307793718,0.27639970811992387,0.12104956150627949
ornstein_uhlenbeck,5,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.024255338610969998,0.05070532895684704,0.026436979391207392
ornstein_uhlenbeck,5,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05718446359947704,0.11789330692551547,0.046672698666597186
ornstein_uhlenbeck,5,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0820936347456479,0.18342900707535276,0.05959868276180425
ornstein_uhlenbeck,5,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.0884147716423444,0.23144338511239648,0.06408151393571268
double_well,5,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02259281807462353,0.06732535535508932,0.03989613864306795
double_well,5,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05893433630578574,0.11736790673235642,0.06564067364319595
double_well,5,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09817904041251954,0.13400679864964976,0.07307752712958906
double_well,5,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10999610075948964,0.11266008577008396,0.06721837010258323
multi_well,5,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.021626316523857755,0.06067579667408396,0.041326472310966894
multi_well,5,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06278986780589371,0.145623567348229,0.07920194491067499
multi_well,5,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.11915351852547149,0.25669825400217067,0.10659319403842331
multi_well,5,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.16683972360236698,0.3104591682875382,0.11206194601003619
ornstein_uhlenbeck,6,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02457935827462243,0.0499556118760528,0.02695394097741133
ornstein_uhlenbeck,6,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05503044319749653,0.11388271474622524,0.04498698553342298
ornstein_uhlenbeck,6,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0815811583006904,0.18075843125156438,0.06020830655096156
ornstein_uhlenbeck,6,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08113295401161848,0.19972119706775787,0.05927205541698879
double_well,6,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023086697147054913,0.060991006334862874,0.04048006762112017
double_well,6,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06049147235456661,0.11515406839469611,0.06655786953516837
double_well,6,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.10244378427698325,0.13443741055754554,0.07671907087595244
double_well,6,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.12158430284322858,0.12046708621522934,0.07425607834442036
multi_well,6,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02431638907687772,0.06894042282513668,0.04615606088679463
multi_well,6,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06699828856995273,0.15217038599380805,0.08356809105110927
multi_well,6,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.12852995168195136,0.2527089013717167,0.11216509791246469
multi_well,6,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.18320730966339505,0.3216012755228995,0.12238448893094563
ornstein_uhlenbeck,7,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.024214176246742977,0.05150670013893477,0.026778415401632324
ornstein_uhlenbeck,7,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05800634179259724,0.1168325530479829,0.047902615612188115
ornstein_uhlenbeck,7,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08425113338614328,0.193356215818423,0.06360420390702473
ornstein_uhlenbeck,7,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09044049861119063,0.23520746779906698,0.06860525815428012
double_well,7,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022317604530514623,0.06818540705395659,0.04037912733246597
double_well,7,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05774901875265517,0.12405132742171987,0.06459706852090445
double_well,7,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.09660436630180891,0.13873085608939045,0.07236745909298828
double_well,7,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11431970240596519,0.1139230477762912,0.06952022147299447
multi_well,7,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.020657504784525563,0.062053482596028386,0.042194481151313704
multi_well,7,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05992025156415494,0.13817587973654244,0.08138860312677001
multi_well,7,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.11657320552957215,0.2248568501985035,0.10814175957307676
multi_well,7,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.1764859256831622,0.276362475688139,0.12239741999066646
ornstein_uhlenbeck,8,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.02303142178706466,0.05546689080919737,0.026376560477973373
ornstein_uhlenbeck,8,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05512645005582571,0.12137016088055941,0.04655241462692149
ornstein_uhlenbeck,8,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.08078966504046109,0.19590822787514822,0.06412804356453805
ornstein_uhlenbeck,8,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.09096005594994243,0.2533719052151035,0.0705626425285162
double_well,8,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.023552331445470795,0.05529477121760662,0.03758827353998068
double_well,8,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06120671784423804,0.10645760430927731,0.06311014793393273
double_well,8,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.10114194550932967,0.13918599510661517,0.07485590061504763
double_well,8,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.11491303326603927,0.13993763775417045,0.07168946622734976
multi_well,8,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022156116391088124,0.06067712108442358,0.0391288706889948
multi_well,8,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.06411379626137315,0.1202058633949441,0.07689950304815038
multi_well,8,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.12775788792643122,0.21514937196329798,0.10946570130649877
multi_well,8,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.19170182184003676,0.3163917265737014,0.1284613311384323
ornstein_uhlenbeck,9,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022084076189386022,0.06650992609688883,0.026254928590773698
ornstein_uhlenbeck,9,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.053400482424536835,0.10653960467978318,0.045079751920715457
ornstein_uhlenbeck,9,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.07743745832213647,0.16832454909937522,0.05684449864556759
ornstein_uhlenbeck,9,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.08058940624460748,0.1972265032708631,0.05720941419991668
double_well,9,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.022576550634201262,0.06254800350541279,0.03851238377692759
double_well,9,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.05905637038396649,0.1160923018097465,0.06522515990339126
double_well,9,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.0955727333270904,0.13628802697616105,0.07201797321395736
double_well,9,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.10909116606969185,0.12241364532172833,0.06790087741301255
multi_well,9,sampling_step,0.01,2,100000,32,0.01,0.18,1,equilibrium,0.026788972748275422,0.05647772153131991,0.03510671674850669
multi_well,9,sampling_step,0.01,4,100000,32,0.01,0.18,1,equilibrium,0.07521148535559594,0.13620990827324364,0.06866985259424713
multi_well,9,sampling_step,0.01,8,100000,32,0.01,0.18,1,equilibrium,0.1394128383724566,0.23678391097167573,0.09891842385483572
multi_well,9,sampling_step,0.01,16,100000,32,0.01,0.18,1,equilibrium,0.189611165357968,0.3008824994567391,0.11874996814723454
ornstein_uhlenbeck,0,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.01898695430500419,0.05231713738893373,0.021711181257553943
ornstein_uhlenbeck,0,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.03340393806941868,0.08761872530252596,0.029947616661644964
ornstein_uhlenbeck,0,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03478711233452795,0.08992787237686495,0.027731828603023208
ornstein_uhlenbeck,0,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03265621236475158,0.04923806634472404,0.02218959526913949
double_well,0,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.01662108634857103,0.029280751456168264,0.018821261816406303
double_well,0,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.02452843863255716,0.028424302169952176,0.021595224188497592
double_well,0,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.02960822154834409,0.02340182010699371,0.02191799030994112
double_well,0,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03170770849308493,0.017367273570508268,0.022189157298394147
multi_well,0,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.022280449261088298,0.05821015213298253,0.034962533642711506
multi_well,0,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.058148214496531424,0.1373660853848847,0.05824742375641158
multi_well,0,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.10028892388671659,0.279307897802306,0.07834255396626678
multi_well,0,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.12827434422806275,0.41730395186296293,0.09875738982215004
ornstein_uhlenbeck,1,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.02088199670672206,0.057476130124513136,0.02431781278499581
ornstein_uhlenbeck,1,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.03459496352909339,0.09079248562589215,0.03039139469042264
ornstein_uhlenbeck,1,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03932998358969325,0.09922216302926937,0.030893624720960862
ornstein_uhlenbeck,1,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03526281454129563,0.07025352301142138,0.025493089511012517
double_well,1,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.01988221651232487,0.03808532951482502,0.021834236781789307
double_well,1,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.030774352182274298,0.041997806986410174,0.02417924094579645
double_well,1,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.032530102125031775,0.03761724149823378,0.024446350594035972
double_well,1,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.035232839218204456,0.030358477189530483,0.025217374134639203
multi_well,1,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.034533962258940114,0.06481865409346621,0.03674288131827425
multi_well,1,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.08189324766425574,0.1498894653470647,0.06502521831000832
multi_well,1,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.11525229716768688,0.272471484343833,0.07926340006773151
multi_well,1,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.12168950720710037,0.36157246788166386,0.0872857315393158
ornstein_uhlenbeck,2,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.023046336088359373,0.05209331203344192,0.022428984267614485
ornstein_uhlenbeck,2,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.032058787014359595,0.07733113938317171,0.026999867828575635
ornstein_uhlenbeck,2,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03749108473552644,0.08584724071367816,0.028542474664696352
ornstein_uhlenbeck,2,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03438738308495992,0.06417294801020633,0.02468175844964523
double_well,2,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.015728582967054854,0.03431208445785544,0.020626946164022796
double_well,2,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.028148457728323674,0.0450558868410989,0.023903984780280555
double_well,2,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03277040273369637,0.02820738241650475,0.02406574081070126
double_well,2,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03305671830852504,0.025576056355931104,0.023854315385578688
multi_well,2,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.03234641573098331,0.06552122830909202,0.03634421711152841
multi_well,2,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.07471650283606793,0.13469012116450452,0.05922853357098394
multi_well,2,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.10365191959131603,0.22735644434561786,0.07012870160287608
multi_well,2,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.10769912134479181,0.3064238521056064,0.07700737394485485
ornstein_uhlenbeck,3,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.02404929748285475,0.05711476290457462,0.0249002383816339
ornstein_uhlenbeck,3,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.03751789089672689,0.09605349314581885,0.03126434478883562
ornstein_uhlenbeck,3,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.039568568838809645,0.0979689517964448,0.029021146760436118
ornstein_uhlenbeck,3,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03389149312768302,0.062107322616257815,0.023658219147051997
double_well,3,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.015769247188336857,0.0335395164195052,0.01934780428389291
double_well,3,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.02621250682853165,0.04259984482664986,0.022736198649042173
double_well,3,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03421550776945492,0.038585416544264894,0.02505259326086443
double_well,3,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03858845079345413,0.027669988256338485,0.02491258039989381
multi_well,3,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.023511077715590904,0.055683788471704854,0.03195298750618826
multi_well,3,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.05884295650329088,0.11373347567099434,0.051226320150094075
multi_well,3,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.08275200625838086,0.12112446515326536,0.054063439864972695
multi_well,3,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.09406248236615827,0.23989452485263374,0.06488467678310027
ornstein_uhlenbeck,4,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.019676879659792465,0.04997221794415507,0.02333938944400108
ornstein_uhlenbeck,4,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.035407908324706784,0.09700002985000922,0.03165095471329781
ornstein_uhlenbeck,4,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.03696141267262982,0.08671491778090987,0.028645752551470498
ornstein_uhlenbeck,4,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03184146986068156,0.05764369394453771,0.0230299446492863
double_well,4,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.014116478482677598,0.03468984703774164,0.019327613858490255
double_well,4,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.02296702026493263,0.029012571535823983,0.019863487641587855
double_well,4,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.02809131383107355,0.025796727036785413,0.022114193967228617
double_well,4,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.03083523988180971,0.019740297592058018,0.022887720551989878
multi_well,4,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.03206561652419444,0.06618789062897612,0.035918429406786634
multi_well,4,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.07896991901502898,0.1485940837765447,0.0648338769248587
multi_well,4,sampling_step,0.05,8,100000,32,0.05,0.18,1,equilibrium,0.12245918466471373,0.2788721702941082,0.08593001555721748
multi_well,4,sampling_step,0.05,16,100000,32,0.05,0.18,1,equilibrium,0.13967203289907407,0.3974517022160107,0.10036747002855372
ornstein_uhlenbeck,5,sampling_step,0.05,2,100000,32,0.05,0.18,1,equilibrium,0.019590922140842893,0.05050055574306744,0.021744106307336423
ornstein_uhlenbeck,5,sampling_step,0.05,4,100000,32,0.05,0.18,1,equilibrium,0.03331283649890436,0.08858404658903352,0.029139215487806205
