epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/leaf_trace,train/loss,train/mv_retained_min,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/leaf_trace,val/loss,val/mv_retained_min,val/retained_min,val/whitening,val_score
0,116,0.8079835772514343,6.793901443481445,8.530208587646484,0.0,8.883414268493652,86.05399322509766,29.068376541137695,46.24786376953125,0.015433495864272118,,,,,,,,,,,
1,233,0.1666509062051773,7.643896579742432,8.07138442993164,0.0,8.366530418395996,4.215750217437744,15.136752128601074,23.128204345703125,0.5091363787651062,,,,,,,,,,,
2,350,0.03366765007376671,8.094155311584473,8.199949264526367,0.0,9.007927894592285,-7.612822532653809,13.0,14.068376541137695,6.819791316986084,,,,,,,,,,,
3,467,0.023437809199094772,9.6429443359375,9.713441848754883,0.0,9.745035171508789,-8.990005493164062,13.0,15.0,9.340617179870605,,,,,,,,,,,
4,584,0.01834629289805889,10.454489707946777,10.540462493896484,0.0,10.187021255493164,-10.418452262878418,13.0,15.0,9.982829093933105,,,,,,,,,,,
5,701,0.0158794317394495,11.008657455444336,11.089252471923828,0.0,10.528191566467285,-11.320569038391113,13.0,15.0,10.40157699584961,,,,,,,,,,,
6,818,0.013668948784470558,11.366409301757812,11.40793228149414,0.0,10.752771377563477,-12.004349708557129,13.0,15.0,10.646796226501465,,,,,,,,,,,
7,935,0.011944509111344814,11.635878562927246,11.691764831542969,0.0,10.94107437133789,-12.508378982543945,13.0,15.0,10.878028869628906,,,,,,,,,,,
8,1052,0.010739988647401333,11.877511024475098,11.899649620056152,0.0,11.096698760986328,-12.941913604736328,13.0,15.0,11.03750228881836,,,,,,,,,,,
9,1169,,,,,,,,,,0.35315611958503723,0.010606607422232628,12.099854469299316,12.145462036132812,0.0,11.256322860717773,0.19436243176460266,12.99839973449707,15.0,24.62198829650879,-0.19436243176460266
9,1169,0.009887715801596642,12.006561279296875,12.027056694030762,0.0,11.178689002990723,-13.206966400146484,13.0,15.0,11.118064880371094,,,,,,,,,,,
10,1286,0.009070796892046928,12.203837394714355,12.231325149536133,0.0,11.300911903381348,-13.511792182922363,13.0,15.0,11.278167724609375,,,,,,,,,,,
11,1403,0.008174486458301544,12.378402709960938,12.399679183959961,0.0,11.413396835327148,-13.8672513961792,13.0,15.0,11.35815715789795,,,,,,,,,,,
12,1520,0.007674964144825935,12.529426574707031,12.539864540100098,0.0,11.502978324890137,-14.110946655273438,13.0,15.0,11.447044372558594,,,,,,,,,,,
13,1637,0.007035288028419018,12.624629020690918,12.66152572631836,0.0,11.568229675292969,-14.30653190612793,13.0,15.0,11.518107414245605,,,,,,,,,,,
14,1754,0.006741958204656839,12.712939262390137,12.768376350402832,0.0,11.62598705291748,-14.446250915527344,13.0,15.0,11.583380699157715,,,,,,,,,,,
15,1871,0.006336806807667017,12.802797317504883,12.82304859161377,0.0,11.669170379638672,-14.60193920135498,13.0,15.0,11.623523712158203,,,,,,,,,,,
16,1988,0.005876244977116585,12.919920921325684,12.943012237548828,0.0,11.746390342712402,-14.820582389831543,13.0,15.0,11.682173728942871,,,,,,,,,,,
17,2105,0.005795040633529425,12.952592849731445,12.946235656738281,0.0,11.764055252075195,-14.860535621643066,13.0,15.0,11.703598976135254,,,,,,,,,,,
18,2222,0.0053903209045529366,13.031145095825195,13.061686515808105,0.0,11.815128326416016,-15.008430480957031,13.0,15.0,11.760220527648926,,,,,,,,,,,
19,2339,,,,,,,,,,0.2981727123260498,0.0071573760360479355,12.899992942810059,12.966665267944336,0.0,11.773150444030762,-8.69674301147461,12.996800422668457,14.99839973449707,17.65359115600586,8.69674301147461
19,2339,0.005137198138982058,13.080693244934082,13.09997844696045,0.0,11.850092887878418,-15.108469009399414,13.0,15.0,11.784749984741211,,,,,,,,,,,
20,2456,0.0050958688370883465,13.12590503692627,13.144035339355469,0.0,11.876544952392578,-15.161070823669434,13.0,15.0,11.817904472351074,,,,,,,,,,,
21,2573,0.0049135019071400166,13.192231178283691,13.218260765075684,0.0,11.919279098510742,-15.276299476623535,13.0,15.0,11.84992790222168,,,,,,,,,,,
22,2690,0.004663825035095215,13.224930763244629,13.252034187316895,0.0,11.944272994995117,-15.343894958496094,13.0,15.0,11.878747940063477,,,,,,,,,,,
23,2807,0.0046863495372235775,13.233553886413574,13.254600524902344,0.0,11.940258979797363,-15.340190887451172,13.0,15.0,11.88469409942627,,,,,,,,,,,
24,2924,0.00448646629229188,13.290143966674805,13.314482688903809,0.0,11.983779907226562,-15.455131530761719,13.0,15.0,11.907426834106445,,,,,,,,,,,
25,3041,0.004342259373515844,13.304868698120117,13.323111534118652,0.0,11.993829727172852,-15.485214233398438,13.0,15.0,11.922303199768066,,,,,,,,,,,
26,3158,0.004181952681392431,13.34664535522461,13.36434555053711,0.0,12.019585609436035,-15.557212829589844,13.0,15.0,11.9465970993042,,,,,,,,,,,
27,3275,0.004097915254533291,13.37510871887207,13.394742965698242,0.0,12.038039207458496,-15.5966157913208,13.0,15.0,11.97095012664795,,,,,,,,,,,
28,3392,0.004038741812109947,13.381030082702637,13.402135848999023,0.0,12.03882884979248,-15.608799934387207,13.0,15.0,11.974530220031738,,,,,,,,,,,
29,3509,,,,,,,,,,0.26648253202438354,0.005609874147921801,13.288749694824219,13.370987892150879,0.0,12.03297233581543,-10.951571464538574,12.996800422668457,14.996800422668457,16.32628631591797,10.951571464538574
29,3509,0.004013351164758205,13.416903495788574,13.439044952392578,0.0,12.062158584594727,-15.681547164916992,13.0,15.0,11.971611022949219,,,,,,,,,,,
30,3626,0.003798546502366662,13.43249797821045,13.455633163452148,0.0,12.073140144348145,-15.702014923095703,13.0,15.0,12.008538246154785,,,,,,,,,,,
31,3743,0.003832789370790124,13.457013130187988,13.460820198059082,0.0,12.0896635055542,-15.74569034576416,13.0,15.0,12.002553939819336,,,,,,,,,,,
32,3860,0.0036560124717652798,13.48373794555664,13.498517036437988,0.0,12.105216979980469,-15.784509658813477,13.0,15.0,12.036179542541504,,,,,,,,,,,
33,3977,0.0036842781119048595,13.476550102233887,13.491523742675781,0.0,12.09689998626709,-15.782209396362305,13.0,15.0,12.017961502075195,,,,,,,,,,,
34,4094,0.0034707512240856886,13.522054672241211,13.549150466918945,0.0,12.124699592590332,-15.867090225219727,13.0,15.0,12.045246124267578,,,,,,,,,,,
35,4211,0.0034534521400928497,13.530858039855957,13.541888236999512,0.0,12.13077449798584,-15.87467098236084,13.0,15.0,12.053293228149414,,,,,,,,,,,
36,4328,0.003613167442381382,13.537456512451172,13.571213722229004,0.0,12.140950202941895,-15.868875503540039,13.0,15.0,12.061288833618164,,,,,,,,,,,
37,4445,0.003541361540555954,13.563087463378906,13.574400901794434,0.0,12.14760971069336,-15.901381492614746,13.0,15.0,12.070903778076172,,,,,,,,,,,
38,4562,0.0034672480542212725,13.567733764648438,13.586989402770996,0.0,12.157681465148926,-15.9176664352417,13.0,15.0,12.081339836120605,,,,,,,,,,,
39,4679,,,,,,,,,,0.2672539949417114,0.005792741198092699,13.403284072875977,13.474905014038086,0.0,12.117253303527832,-13.311274528503418,12.996800422668457,14.996800422668457,14.162776947021484,13.311274528503418
39,4679,0.003276376985013485,13.622989654541016,13.637299537658691,0.0,12.191025733947754,-16.018917083740234,13.0,15.0,12.103178977966309,,,,,,,,,,,
40,4796,0.003276615170761943,13.604187965393066,13.633267402648926,0.0,12.177574157714844,-15.9859037399292,13.0,15.0,12.103097915649414,,,,,,,,,,,
41,4913,0.003236474236473441,13.610340118408203,13.614713668823242,0.0,12.182150840759277,-16.013498306274414,13.0,15.0,12.087667465209961,,,,,,,,,,,
42,5030,0.003112152451649308,13.654930114746094,13.672904014587402,0.0,12.20938491821289,-16.071918487548828,13.0,15.0,12.128618240356445,,,,,,,,,,,
43,5147,0.003126531606540084,13.651515007019043,13.664617538452148,0.0,12.202923774719238,-16.05720329284668,13.0,15.0,12.129959106445312,,,,,,,,,,,
44,5264,0.002991977147758007,13.643757820129395,13.66710090637207,0.0,12.198345184326172,-16.08116912841797,13.0,15.0,12.111374855041504,,,,,,,,,,,
45,5381,0.0028448915109038353,13.69241714477539,13.707587242126465,0.0,12.231999397277832,-16.152124404907227,13.0,15.0,12.149666786193848,,,,,,,,,,,
46,5498,0.0029342547059059143,13.686646461486816,13.693732261657715,0.0,12.225687980651855,-16.136878967285156,13.0,15.0,12.138611793518066,,,,,,,,,,,
47,5615,0.0028081578202545643,13.706287384033203,13.712141036987305,0.0,12.237617492675781,-16.178634643554688,13.0,15.0,12.148256301879883,,,,,,,,,,,
48,5732,0.00271217105910182,13.70186996459961,13.732918739318848,0.0,12.246879577636719,-16.193220138549805,13.0,15.0,12.154955863952637,,,,,,,,,,,
49,5849,,,,,,,,,,0.24857887625694275,0.004794218577444553,13.501032829284668,13.583292007446289,0.0,12.174399375915527,-9.52618408203125,12.996800422668457,14.996800422668457,18.25224494934082,9.52618408203125
49,5849,0.0028693806380033493,13.708338737487793,13.721857070922852,0.0,12.239583969116211,-16.170162200927734,13.0,15.0,12.154848098754883,,,,,,,,,,,
50,5966,0.002843252383172512,13.699370384216309,13.730417251586914,0.0,12.23535442352295,-16.165950775146484,13.0,15.0,12.15092945098877,,,,,,,,,,,
51,6083,0.002935772528871894,13.724377632141113,13.7317476272583,0.0,12.25667667388916,-16.18434715270996,13.0,15.0,12.167279243469238,,,,,,,,,,,
52,6200,0.002718867501243949,13.754097938537598,13.75819206237793,0.0,12.267494201660156,-16.250038146972656,13.0,15.0,12.175177574157715,,,,,,,,,,,
53,6317,0.0026677700225263834,13.745820045471191,13.77003288269043,0.0,12.263619422912598,-16.24593734741211,13.0,15.0,12.176030158996582,,,,,,,,,,,
54,6434,0.0026498769875615835,13.760367393493652,13.77884292602539,0.0,12.268896102905273,-16.269479751586914,13.0,15.0,12.17636775970459,,,,,,,,,,,
55,6551,0.0025101483333855867,13.782090187072754,13.800328254699707,0.0,12.292078971862793,-16.30284309387207,13.0,15.0,12.210089683532715,,,,,,,,,,,
56,6668,0.002561307279393077,13.75854206085205,13.779077529907227,0.0,12.273478507995605,-16.274375915527344,13.0,15.0,12.185615539550781,,,,,,,,,,,
57,6785,0.002653985284268856,13.767704963684082,13.781797409057617,0.0,12.27992057800293,-16.280895233154297,13.0,15.0,12.183381080627441,,,,,,,,,,,
58,6902,0.0024260454811155796,13.800536155700684,13.826275825500488,0.0,12.301786422729492,-16.339797973632812,13.0,15.0,12.21725082397461,,,,,,,,,,,
59,7019,,,,,,,,,,0.24327409267425537,0.004797081928700209,13.598012924194336,13.682068824768066,0.0,12.243293762207031,-12.342371940612793,12.996800422668457,14.995200157165527,15.621323585510254,12.342371940612793
59,7019,0.002497660694643855,13.787513732910156,13.814703941345215,0.0,12.297741889953613,-16.32669448852539,13.0,15.0,12.20180606842041,,,,,,,,,,,
