epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,370,87.09290313720703,-87.09290313720703,,,,
1,741,120.36050415039062,-120.36050415039062,,,,
2,1112,136.35406494140625,-136.35406494140625,,,,
3,1483,143.04345703125,-143.04345703125,,,,
4,1854,147.64988708496094,-147.64988708496094,,,,
5,2225,151.27830505371094,-151.27830505371094,,,,
6,2596,155.0072021484375,-155.0072021484375,,,,
7,2967,158.5657196044922,-158.5657196044922,,,,
8,3338,162.64373779296875,-162.64373779296875,,,,
9,3709,,,5.014769554138184,167.6470184326172,-167.6470184326172,167.6470184326172
9,3709,166.845947265625,-166.845947265625,,,,
10,4080,171.08697509765625,-171.08697509765625,,,,
11,4451,175.0577392578125,-175.0577392578125,,,,
12,4822,178.3948211669922,-178.3948211669922,,,,
13,5193,180.73365783691406,-180.73365783691406,,,,
14,5564,182.7426300048828,-182.7426300048828,,,,
15,5935,184.35130310058594,-184.35130310058594,,,,
16,6306,186.0733184814453,-186.0733184814453,,,,
17,6677,187.27780151367188,-187.27780151367188,,,,
18,7048,188.24063110351562,-188.24063110351562,,,,
19,7419,,,4.383068084716797,187.93484497070312,-187.93484497070312,187.93484497070312
19,7419,189.158203125,-189.158203125,,,,
20,7790,190.05569458007812,-190.05569458007812,,,,
21,8161,190.9982452392578,-190.9982452392578,,,,
22,8532,191.5340576171875,-191.5340576171875,,,,
23,8903,192.1830596923828,-192.1830596923828,,,,
24,9274,193.05429077148438,-193.05429077148438,,,,
25,9645,193.46119689941406,-193.46119689941406,,,,
26,10016,194.03414916992188,-194.03414916992188,,,,
27,10387,194.4805908203125,-194.4805908203125,,,,
28,10758,194.91317749023438,-194.91317749023438,,,,
29,11129,,,4.344446659088135,192.0876007080078,-192.0876007080078,192.0876007080078
29,11129,195.36819458007812,-195.36819458007812,,,,
30,11500,195.75360107421875,-195.75360107421875,,,,
31,11871,196.14971923828125,-196.14971923828125,,,,
32,12242,196.64356994628906,-196.64356994628906,,,,
33,12613,196.7377166748047,-196.7377166748047,,,,
34,12984,197.2414093017578,-197.2414093017578,,,,
35,13355,197.43280029296875,-197.43280029296875,,,,
36,13726,197.81478881835938,-197.81478881835938,,,,
37,14097,198.0309600830078,-198.0309600830078,,,,
38,14468,198.35328674316406,-198.35328674316406,,,,
39,14839,,,4.269676685333252,194.85862731933594,-194.85862731933594,194.85862731933594
39,14839,198.46119689941406,-198.46119689941406,,,,
40,15210,198.89244079589844,-198.89244079589844,,,,
41,15581,199.0916290283203,-199.0916290283203,,,,
42,15952,199.4064178466797,-199.4064178466797,,,,
43,16323,199.55279541015625,-199.55279541015625,,,,
44,16694,199.70433044433594,-199.70433044433594,,,,
45,17065,199.97152709960938,-199.97152709960938,,,,
46,17436,200.2223663330078,-200.2223663330078,,,,
47,17807,200.38201904296875,-200.38201904296875,,,,
48,18178,200.47584533691406,-200.47584533691406,,,,
49,18549,,,4.232234001159668,197.24212646484375,-197.24212646484375,197.24212646484375
49,18549,200.70748901367188,-200.70748901367188,,,,
50,18920,201.03346252441406,-201.03346252441406,,,,
51,19291,201.09130859375,-201.09130859375,,,,
52,19662,201.52682495117188,-201.52682495117188,,,,
53,20033,201.60011291503906,-201.60011291503906,,,,
54,20404,201.8088836669922,-201.8088836669922,,,,
55,20775,201.9684295654297,-201.9684295654297,,,,
56,21146,202.15403747558594,-202.15403747558594,,,,
57,21517,202.29537963867188,-202.29537963867188,,,,
58,21888,202.4521942138672,-202.4521942138672,,,,
59,22259,,,4.204055309295654,198.94058227539062,-198.94058227539062,198.94058227539062
59,22259,202.680419921875,-202.680419921875,,,,
60,22630,202.93080139160156,-202.93080139160156,,,,
61,23001,203.04583740234375,-203.04583740234375,,,,
62,23372,203.32276916503906,-203.32276916503906,,,,
63,23743,203.3619842529297,-203.3619842529297,,,,
64,24114,203.55331420898438,-203.55331420898438,,,,
65,24485,203.58094787597656,-203.58094787597656,,,,
66,24856,203.92784118652344,-203.92784118652344,,,,
67,25227,203.9982452392578,-203.9982452392578,,,,
68,25598,204.28115844726562,-204.28115844726562,,,,
69,25969,,,4.146777629852295,200.72396850585938,-200.72396850585938,200.72396850585938
69,25969,204.40928649902344,-204.40928649902344,,,,
70,26340,204.5208282470703,-204.5208282470703,,,,
71,26711,204.7873992919922,-204.7873992919922,,,,
72,27082,204.92437744140625,-204.92437744140625,,,,
73,27453,204.9082489013672,-204.9082489013672,,,,
74,27824,205.21664428710938,-205.21664428710938,,,,
75,28195,205.3100128173828,-205.3100128173828,,,,
76,28566,205.31747436523438,-205.31747436523438,,,,
77,28937,205.6179656982422,-205.6179656982422,,,,
78,29308,205.71009826660156,-205.71009826660156,,,,
79,29679,,,4.143650531768799,200.94403076171875,-200.94403076171875,200.94403076171875
79,29679,205.7544403076172,-205.7544403076172,,,,
80,30050,206.02467346191406,-206.02467346191406,,,,
81,30421,206.00038146972656,-206.00038146972656,,,,
82,30792,206.24269104003906,-206.24269104003906,,,,
83,31163,206.4039306640625,-206.4039306640625,,,,
84,31534,206.42869567871094,-206.42869567871094,,,,
85,31905,206.5896453857422,-206.5896453857422,,,,
86,32276,206.61465454101562,-206.61465454101562,,,,
87,32647,206.6887664794922,-206.6887664794922,,,,
88,33018,206.76922607421875,-206.76922607421875,,,,
89,33389,,,4.076145172119141,203.1158447265625,-203.1158447265625,203.1158447265625
89,33389,206.89955139160156,-206.89955139160156,,,,
90,33760,206.89361572265625,-206.89361572265625,,,,
91,34131,207.03567504882812,-207.03567504882812,,,,
92,34502,207.0670623779297,-207.0670623779297,,,,
93,34873,207.21275329589844,-207.21275329589844,,,,
94,35244,207.348388671875,-207.348388671875,,,,
95,35615,207.11058044433594,-207.11058044433594,,,,
96,35986,207.20921325683594,-207.20921325683594,,,,
97,36357,207.22645568847656,-207.22645568847656,,,,
98,36728,207.21359252929688,-207.21359252929688,,,,
99,37099,,,4.077136516571045,203.3620147705078,-203.3620147705078,203.3620147705078
99,37099,207.19027709960938,-207.19027709960938,,,,
