epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,0.2000003457069397,1.0112900733947754,55.80377960205078,57.37248229980469,191.63507080078125,0.023120375350117683,,,,,,,,
1,349,0.2000003457069397,0.9602994918823242,59.084999084472656,72.92904663085938,172.1887664794922,0.02292579971253872,,,,,,,,
2,524,0.2000003457069397,0.8486241102218628,60.946468353271484,93.88524627685547,137.54656982421875,0.022459011524915695,,,,,,,,
3,699,0.2000003457069397,0.7708190083503723,63.52198791503906,109.38102722167969,111.95365142822266,0.022158421576023102,,,,,,,,
4,874,0.2000003457069397,0.7221649885177612,66.9272689819336,121.10322570800781,93.74830627441406,0.02200617454946041,,,,,,,,
5,1049,0.2000003457069397,0.6843435168266296,69.76594543457031,129.72216796875,79.50360107421875,0.02202487364411354,,,,,,,,
6,1224,0.2000003457069397,0.6560330986976624,71.98480224609375,136.54722595214844,68.6723861694336,0.02217586524784565,,,,,,,,
7,1399,0.2000003457069397,0.6295514106750488,73.73512268066406,142.42140197753906,58.96818161010742,0.02247351035475731,,,,,,,,
8,1574,0.2000003457069397,0.6077046394348145,75.15478515625,147.36082458496094,50.96807098388672,0.022661840543150902,,,,,,,,
9,1749,,,,,,,0.20000001788139343,7.536628246307373,0.6006674766540527,77.5564193725586,153.65594482421875,45.50679397583008,0.023521775379776955,-45.50679397583008
9,1749,0.2000003457069397,0.5849945545196533,76.69135284423828,152.06629943847656,42.676761627197266,0.02274978533387184,,,,,,,,
10,1924,0.2000003457069397,0.5722844004631042,77.65482330322266,155.10780334472656,37.85122299194336,0.022813981398940086,,,,,,,,
11,2099,0.2000003457069397,0.5566537976264954,78.64634704589844,158.8526611328125,32.10932922363281,0.022800518199801445,,,,,,,,
12,2274,0.2000003457069397,0.538640022277832,79.6652603149414,162.12217712402344,25.824731826782227,0.022611724212765694,,,,,,,,
13,2449,0.2000003457069397,0.5298311710357666,80.3091049194336,164.3297119140625,22.48411750793457,0.0223444402217865,,,,,,,,
14,2624,0.2000003457069397,0.5191980600357056,81.01749420166016,166.2801055908203,18.6633243560791,0.02213144116103649,,,,,,,,
15,2799,0.2000003457069397,0.5060730576515198,81.88291931152344,168.59751892089844,13.974066734313965,0.021754559129476547,,,,,,,,
16,2974,0.2000003457069397,0.5036165714263916,81.88255310058594,170.02455139160156,13.059708595275879,0.021330812945961952,,,,,,,,
17,3149,0.2000003457069397,0.4960613548755646,82.52596282958984,171.4910125732422,10.18848705291748,0.020922379568219185,,,,,,,,
18,3324,0.2000003457069397,0.4885762333869934,83.01506042480469,172.77650451660156,7.525778293609619,0.020637866109609604,,,,,,,,
19,3499,,,,,,,0.20000001788139343,7.223168849945068,0.5164633393287659,83.00906372070312,173.592041015625,14.507952690124512,0.020828984677791595,-14.507952690124512
19,3499,0.2000003457069397,0.4882653057575226,82.89718627929688,173.66390991210938,7.386307239532471,0.020411532372236252,,,,,,,,
20,3674,0.2000003457069397,0.48117613792419434,83.47249603271484,174.92520141601562,4.743621349334717,0.02009945921599865,,,,,,,,
21,3849,0.2000003457069397,0.47308772802352905,84.03873443603516,175.91554260253906,1.908573865890503,0.019899871200323105,,,,,,,,
22,4024,0.2000003457069397,0.46945446729660034,84.18640899658203,176.60208129882812,0.6931231021881104,0.01962309703230858,,,,,,,,
23,4199,0.2000003457069397,0.46295174956321716,84.5934066772461,177.6220245361328,-1.5827467441558838,0.019458474591374397,,,,,,,,
24,4374,0.2000003457069397,0.46093279123306274,84.61150360107422,178.46633911132812,-2.2867391109466553,0.01926526427268982,,,,,,,,
25,4549,0.2000003457069397,0.45694977045059204,84.94893646240234,179.14541625976562,-3.7797691822052,0.019093232229351997,,,,,,,,
26,4724,0.2000003457069397,0.450499951839447,85.13264465332031,179.83399963378906,-5.752424240112305,0.019020939245820045,,,,,,,,
27,4899,0.2000003457069397,0.44789808988571167,85.51586151123047,180.6728057861328,-6.969604015350342,0.018884945660829544,,,,,,,,
28,5074,0.2000003457069397,0.44754689931869507,85.46327209472656,181.4640350341797,-7.1652140617370605,0.018809430301189423,,,,,,,,
29,5249,,,,,,,0.20000001788139343,6.9890217781066895,0.4762687087059021,85.3028564453125,181.24732971191406,0.3915292024612427,0.019061608240008354,-0.3915292024612427
29,5249,0.2000003457069397,0.4403574466705322,85.89633178710938,182.28890991210938,-9.603920936584473,0.018694404512643814,,,,,,,,
30,5424,0.2000003457069397,0.4416292607784271,85.8729019165039,182.7813720703125,-9.353436470031738,0.018655048683285713,,,,,,,,
31,5599,0.2000003457069397,0.43440359830856323,86.35377502441406,183.1959991455078,-11.767026901245117,0.018580302596092224,,,,,,,,
32,5774,0.2000003457069397,0.43392184376716614,86.3367919921875,183.5793914794922,-11.950056076049805,0.018571078777313232,,,,,,,,
33,5949,0.2000003457069397,0.43044769763946533,86.63887023925781,184.19786071777344,-13.265284538269043,0.01854526996612549,,,,,,,,
34,6124,0.2000003457069397,0.43018463253974915,86.57646942138672,184.49884033203125,-13.330367088317871,0.018571196123957634,,,,,,,,
35,6299,0.2000003457069397,0.42732757329940796,86.7633285522461,184.55230712890625,-14.259410858154297,0.01850803568959236,,,,,,,,
36,6474,0.2000003457069397,0.4260352849960327,86.8139877319336,185.02755737304688,-14.735984802246094,0.01849694922566414,,,,,,,,
37,6649,0.2000003457069397,0.4208452105522156,87.13069152832031,185.60467529296875,-16.4967098236084,0.018511563539505005,,,,,,,,
38,6824,0.2000003457069397,0.4237712621688843,87.01055908203125,185.59178161621094,-15.625005722045898,0.018533090129494667,,,,,,,,
39,6999,,,,,,,0.20000001788139343,6.896495342254639,0.46212154626846313,86.00334167480469,184.08120727539062,-4.497604846954346,0.018868837505578995,4.497604846954346
39,6999,0.2000003457069397,0.4248797297477722,86.77278900146484,185.9333038330078,-15.171733856201172,0.01855417527258396,,,,,,,,
40,7174,0.2000003457069397,0.41528141498565674,87.58638763427734,186.217529296875,-18.499265670776367,0.018564283847808838,,,,,,,,
41,7349,0.2000003457069397,0.41695287823677063,87.35789489746094,186.9852752685547,-17.99639320373535,0.018594302237033844,,,,,,,,
42,7524,0.2000003457069397,0.4162442982196808,87.3186264038086,186.88827514648438,-18.11905288696289,0.01866696961224079,,,,,,,,
43,7699,0.2000003457069397,0.4116097092628479,87.87118530273438,187.1533203125,-19.911062240600586,0.018687358126044273,,,,,,,,
44,7874,0.2000003457069397,0.4161525070667267,87.3290786743164,187.2796630859375,-18.231224060058594,0.01872524619102478,,,,,,,,
45,8049,0.2000003457069397,0.40870824456214905,87.98641967773438,187.50433349609375,-20.839183807373047,0.01876857690513134,,,,,,,,
46,8224,0.2000003457069397,0.40967926383018494,87.79613494873047,187.18026733398438,-20.335479736328125,0.01880352757871151,,,,,,,,
47,8399,0.2000003457069397,0.4096639156341553,87.73867797851562,187.81954956054688,-20.4097900390625,0.018839100375771523,,,,,,,,
48,8574,0.2000003457069397,0.4085269570350647,87.95671081542969,188.29721069335938,-21.014450073242188,0.018864713609218597,,,,,,,,
49,8749,,,,,,,0.20000001788139343,6.814464092254639,0.4464866816997528,87.21265411376953,186.32313537597656,-10.157476425170898,0.01922284997999668,10.157476425170898
49,8749,0.2000003457069397,0.4062539339065552,87.92537689208984,188.37161254882812,-21.579744338989258,0.018928753212094307,,,,,,,,
50,8924,0.2000003457069397,0.4029005765914917,88.15745544433594,188.56182861328125,-22.70831871032715,0.018973153084516525,,,,,,,,
51,9099,0.2000003457069397,0.40223366022109985,88.31636810302734,188.7015838623047,-23.065855026245117,0.019015975296497345,,,,,,,,
52,9274,0.2000003457069397,0.39883676171302795,88.60710906982422,188.99868774414062,-24.285541534423828,0.019055074080824852,,,,,,,,
53,9449,0.2000003457069397,0.39795851707458496,88.62698364257812,189.05844116210938,-24.542192459106445,0.019106771796941757,,,,,,,,
54,9624,0.2000003457069397,0.40069523453712463,88.32848358154297,189.25607299804688,-23.582557678222656,0.01917411759495735,,,,,,,,
55,9799,0.2000003457069397,0.3983488380908966,88.50178527832031,189.43319702148438,-24.391878128051758,0.019204357638955116,,,,,,,,
56,9974,0.2000003457069397,0.3934122920036316,88.83428192138672,189.81173706054688,-26.063825607299805,0.0192300695925951,,,,,,,,
57,10149,0.2000003457069397,0.39707550406455994,88.45816040039062,189.7608184814453,-24.73971176147461,0.019306443631649017,,,,,,,,
58,10324,0.2000003457069397,0.3919362425804138,88.96406555175781,190.1688995361328,-26.64283561706543,0.019337408244609833,,,,,,,,
59,10499,,,,,,,0.20000001788139343,6.687054634094238,0.4296576678752899,88.18386840820312,188.34397888183594,-15.840707778930664,0.019595077261328697,15.840707778930664
59,10499,0.2000003457069397,0.3939315676689148,88.8189697265625,189.9607391357422,-25.945276260375977,0.01939260959625244,,,,,,,,
60,10674,0.2000003457069397,0.3924192190170288,88.93067169189453,190.14366149902344,-26.480680465698242,0.019447751343250275,,,,,,,,
61,10849,0.2000003457069397,0.39140328764915466,88.97274017333984,190.37466430664062,-26.828962326049805,0.01946200430393219,,,,,,,,
