epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/leaf_trace,train/loss,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/leaf_trace,val/loss,val/retained_min,val/whitening,val_score
0,116,0.7829970121383667,5.507957458496094,27.444910049438477,0.0,18.364059448242188,70.88579559326172,47.14529800415039,0.023185402154922485,,,,,,,,,,
1,233,0.7339692115783691,8.7623929977417,41.59228515625,0.0,21.227516174316406,55.66290283203125,52.017093658447266,0.023190170526504517,,,,,,,,,,
2,350,0.548030436038971,11.281107902526855,48.52863311767578,0.0,26.449514389038086,22.73457145690918,44.623931884765625,0.02301689051091671,,,,,,,,,,
3,467,0.4661152958869934,13.995550155639648,55.2791633605957,0.0,32.95171356201172,1.6824820041656494,41.18803405761719,0.02284146286547184,,,,,,,,,,
4,584,0.43085888028144836,16.532167434692383,62.28740310668945,0.0,39.04535675048828,-12.862425804138184,40.991451263427734,0.022646749392151833,,,,,,,,,,
5,701,0.39332491159439087,18.624149322509766,67.19519805908203,0.0,44.36448669433594,-26.05966567993164,41.55555725097656,0.02240239828824997,,,,,,,,,,
6,818,0.34784477949142456,20.02696990966797,70.74684143066406,0.0,48.771514892578125,-38.40073013305664,42.008548736572266,0.023010505363345146,,,,,,,,,,
7,935,0.3239610493183136,21.388500213623047,73.94194030761719,0.0,52.076168060302734,-46.76142120361328,42.769229888916016,0.024619847536087036,,,,,,,,,,
8,1052,0.322139173746109,22.935749053955078,76.71295928955078,0.0,54.609867095947266,-51.62837219238281,44.13675308227539,0.0260306466370821,,,,,,,,,,
9,1169,,,,,,,,,2.866276979446411,0.33385077118873596,24.684471130371094,79.97315979003906,0.0,56.11415481567383,-54.035919189453125,46.84640121459961,0.02445800043642521,54.035919189453125
9,1169,0.31361624598503113,24.52984619140625,79.07853698730469,0.0,56.622337341308594,-56.79795837402344,45.982906341552734,0.02704785019159317,,,,,,,,,,
10,1286,0.30790022015571594,26.13846206665039,81.90503692626953,0.0,58.425209045410156,-61.506534576416016,48.18803405761719,0.026919100433588028,,,,,,,,,,
11,1403,0.2989059090614319,28.173967361450195,84.67485809326172,0.0,60.59095001220703,-67.41309356689453,50.991451263427734,0.02684822678565979,,,,,,,,,,
12,1520,0.2917458117008209,30.18695068359375,87.52094268798828,0.0,62.48581314086914,-72.80694580078125,53.61538314819336,0.026524102315306664,,,,,,,,,,
13,1637,0.2832804024219513,31.969463348388672,89.84832763671875,0.0,64.3218994140625,-77.974609375,55.760684967041016,0.0265094805508852,,,,,,,,,,
14,1754,0.2799190282821655,34.19743347167969,93.02216339111328,0.0,66.06112670898438,-83.00743103027344,59.008548736572266,0.025920266285538673,,,,,,,,,,
15,1871,0.2760866582393646,35.997406005859375,95.46353912353516,0.0,67.42850494384766,-87.15422821044922,61.341880798339844,0.025303935632109642,,,,,,,,,,
16,1988,0.2708023488521576,37.3433837890625,98.41293334960938,0.0,68.53762817382812,-90.87609100341797,63.02564239501953,0.024763720110058784,,,,,,,,,,
17,2105,0.2641705572605133,38.86431121826172,100.8563003540039,0.0,69.75326538085938,-94.95071411132812,64.81196594238281,0.024260010570287704,,,,,,,,,,
18,2222,0.2580592930316925,40.09384536743164,104.34757232666016,0.0,70.94523620605469,-98.85325622558594,65.97435760498047,0.023754989728331566,,,,,,,,,,
19,2339,,,,,,,,,3.3618929386138916,0.27869945764541626,40.75391387939453,107.96583557128906,0.0,70.75392150878906,-97.40239715576172,67.91519927978516,0.025060689076781273,97.40239715576172
19,2339,0.25258755683898926,41.02254867553711,107.32927703857422,0.0,71.77767181396484,-101.9113998413086,66.94871520996094,0.023440098389983177,,,,,,,,,,
