epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/leaf_trace,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/leaf_trace,val/loss,val/whitening,val_score
0,370,0.20000003278255463,1.3937019109725952,11.112918853759766,50.21307373046875,18.626310348510742,138.6352081298828,0.023233693093061447,,,,,,,,,
1,741,0.20000003278255463,1.2668284177780151,9.41324520111084,40.477176666259766,18.00193214416504,126.66677856445312,0.02333993650972843,,,,,,,,,
2,1112,0.20000003278255463,1.0461229085922241,8.333258628845215,36.404945373535156,17.890762329101562,100.42206573486328,0.023343436419963837,,,,,,,,,
3,1483,0.20000003278255463,0.6000807285308838,8.111743927001953,29.240726470947266,18.11554718017578,44.75825500488281,0.023311112076044083,,,,,,,,,
4,1854,0.20000003278255463,0.28692227602005005,10.908700942993164,25.366405487060547,20.52326011657715,0.28895652294158936,0.06812678277492523,,,,,,,,,
5,2225,0.20000003278255463,0.326754629611969,20.907629013061523,41.85209274291992,36.86349105834961,-24.24260902404785,0.07432357966899872,,,,,,,,,
6,2596,0.20000003278255463,0.3941137194633484,36.92817687988281,72.89173889160156,55.626625061035156,-56.65312957763672,0.03345835581421852,,,,,,,,,
7,2967,0.20000003278255463,0.40311890840530396,47.61918258666992,101.9802474975586,63.19076919555664,-79.57157135009766,0.035139065235853195,,,,,,,,,
8,3338,0.20000003278255463,0.3908638060092926,54.447837829589844,123.64879608154297,67.49089813232422,-96.599365234375,0.03856032341718674,,,,,,,,,
9,3709,,,,,,,,0.20000001788139343,4.345522403717041,0.419263631105423,57.955814361572266,141.79364013671875,69.82254028320312,-102.43058013916016,0.04075374826788902,102.43058013916016
9,3709,0.20000003278255463,0.37598633766174316,59.12554168701172,139.32717895507812,70.45880889892578,-109.28218841552734,0.04131786525249481,,,,,,,,,
10,4080,0.20000003278255463,0.36187422275543213,62.378196716308594,149.98622131347656,72.6279296875,-118.64014434814453,0.043319039046764374,,,,,,,,,
11,4451,0.20000003278255463,0.3463713824748993,65.09734344482422,158.54441833496094,74.62090301513672,-127.04722595214844,0.044343218207359314,,,,,,,,,
12,4822,0.20000003278255463,0.33154481649398804,67.09242248535156,164.69300842285156,76.20392608642578,-133.7534637451172,0.04379101097583771,,,,,,,,,
13,5193,0.20000003278255463,0.3186117708683014,68.69010162353516,169.42677307128906,77.48375701904297,-139.2348175048828,0.04214886948466301,,,,,,,,,
14,5564,0.20000003278255463,0.3092794716358185,69.9673843383789,172.9866485595703,78.4958267211914,-143.43118286132812,0.04159623757004738,,,,,,,,,
15,5935,0.20000003278255463,0.30095523595809937,70.89915466308594,175.57395935058594,79.2452163696289,-146.6964874267578,0.040411654859781265,,,,,,,,,
16,6306,0.20000003278255463,0.2927723526954651,71.79621887207031,177.93484497070312,79.9583969116211,-149.82728576660156,0.039404258131980896,,,,,,,,,
17,6677,0.20000003278255463,0.28576168417930603,72.60736083984375,179.8338165283203,80.6124496459961,-152.57066345214844,0.03843918442726135,,,,,,,,,
18,7048,0.20000003278255463,0.2802836298942566,73.24539184570312,181.37168884277344,81.13538360595703,-154.7412872314453,0.03752916306257248,,,,,,,,,
19,7419,,,,,,,,0.20000001788139343,4.277971267700195,0.3408614695072174,68.9896240234375,177.76243591308594,78.96295928955078,-139.836181640625,0.03863062709569931,139.836181640625
19,7419,0.20000003278255463,0.2748126983642578,73.83600616455078,182.61761474609375,81.60334777832031,-156.75009155273438,0.03677563741803169,,,,,,,,,
20,7790,0.20000003278255463,0.27038490772247314,74.40504455566406,183.6865692138672,82.08898162841797,-158.5866241455078,0.03553328290581703,,,,,,,,,
21,8161,0.20000003278255463,0.26508477330207825,74.9212417602539,184.9278564453125,82.51265716552734,-160.45394897460938,0.034776054322719574,,,,,,,,,
22,8532,0.20000003278255463,0.2612786293029785,75.30089569091797,185.7791290283203,82.80292510986328,-161.7821502685547,0.03387269005179405,,,,,,,,,
23,8903,0.20000003278255463,0.2576525807380676,75.74385833740234,186.54672241210938,83.17298889160156,-163.21385192871094,0.032800912857055664,,,,,,,,,
24,9274,0.20000003278255463,0.25340577960014343,76.10785675048828,187.457275390625,83.47103118896484,-164.60231018066406,0.03211003541946411,,,,,,,,,
25,9645,0.20000003278255463,0.25074201822280884,76.4815444946289,188.07203674316406,83.77996063232422,-165.74945068359375,0.031429607421159744,,,,,,,,,
26,10016,0.20000003278255463,0.2478809654712677,76.78587341308594,188.75100708007812,84.03845977783203,-166.81503295898438,0.030642956495285034,,,,,,,,,
27,10387,0.20000003278255463,0.24472619593143463,77.13934326171875,189.40194702148438,84.33843994140625,-168.0033721923828,0.029911138117313385,,,,,,,,,
28,10758,0.20000003278255463,0.24155613780021667,77.47572326660156,189.9840545654297,84.60488891601562,-169.12896728515625,0.0291585773229599,,,,,,,,,
29,11129,,,,,,,,0.20000001788139343,4.222352027893066,0.30397459864616394,72.58445739746094,184.85057067871094,81.82667541503906,-152.44354248046875,0.02893596887588501,152.44354248046875
29,11129,0.20000003278255463,0.23978014290332794,77.69821166992188,190.33084106445312,84.80657196044922,-169.85061645507812,0.02850068360567093,,,,,,,,,
30,11500,0.20000003278255463,0.23759359121322632,77.9974594116211,190.7259063720703,85.0478744506836,-170.7505340576172,0.02793428860604763,,,,,,,,,
31,11871,0.20000003278255463,0.23489059507846832,78.23731231689453,191.19837951660156,85.25,-171.633544921875,0.027440449222922325,,,,,,,,,
32,12242,0.20000003278255463,0.2320195585489273,78.46488952636719,191.61672973632812,85.44384002685547,-172.50682067871094,0.026743773370981216,,,,,,,,,
33,12613,0.20000003278255463,0.23098385334014893,78.67296600341797,191.96763610839844,85.61468505859375,-173.08897399902344,0.026260795071721077,,,,,,,,,
