epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,0.2000003457069397,1.01395845413208,55.88051986694336,57.38153076171875,62.45297622680664,0.023115094751119614,,,,,,,,
1,349,0.2000003457069397,0.9884538650512695,59.317745208740234,71.76268005371094,52.87468338012695,0.02289319783449173,,,,,,,,
2,524,0.2000003457069397,0.9326430559158325,63.14695358276367,90.06121063232422,38.24201965332031,0.02291291579604149,,,,,,,,
3,699,0.2000003457069397,0.8841754794120789,65.5190200805664,102.52631378173828,27.17637825012207,0.026205644011497498,,,,,,,,
4,874,0.2000003457069397,0.8576321601867676,67.895751953125,110.72266387939453,19.777263641357422,0.0406203530728817,,,,,,,,
5,1049,0.2000003457069397,0.8582173585891724,72.0562744140625,115.98521423339844,14.66994857788086,0.07144957035779953,,,,,,,,
6,1224,0.2000003457069397,0.8683100342750549,75.36280822753906,118.07921600341797,12.273919105529785,0.10890388488769531,,,,,,,,
7,1399,0.2000003457069397,0.8895122408866882,79.18404388427734,119.209228515625,11.014688491821289,0.18305347859859467,,,,,,,,
8,1574,0.2000003457069397,0.8944865465164185,81.28189086914062,120.7692642211914,9.36496353149414,0.3064710199832916,,,,,,,,
9,1749,,,,,,,0.20000001788139343,10.824536323547363,0.9350562691688538,83.39434051513672,121.72090148925781,12.669486045837402,0.7208123803138733,-12.669486045837402
9,1749,0.2000003457069397,0.8919577598571777,83.3274917602539,122.48292541503906,6.796932697296143,0.4504248797893524,,,,,,,,
10,1924,0.2000003457069397,0.9058491587638855,84.94947814941406,121.75772094726562,7.256424427032471,0.6087371110916138,,,,,,,,
11,2099,0.2000003457069397,0.9092039465904236,87.03287506103516,123.90316009521484,5.3122968673706055,0.7477115392684937,,,,,,,,
12,2274,0.2000003457069397,0.9103156328201294,89.18685913085938,125.03160858154297,3.1432530879974365,0.8160229325294495,,,,,,,,
13,2449,0.2000003457069397,0.9122591614723206,90.34334564208984,125.24913024902344,2.3118438720703125,0.9358105659484863,,,,,,,,
14,2624,0.2000003457069397,0.9049944281578064,91.02571105957031,126.34008026123047,0.5544910430908203,1.0089340209960938,,,,,,,,
15,2799,0.2000003457069397,0.9115007519721985,92.29674530029297,127.17681121826172,0.01350276917219162,1.073502779006958,,,,,,,,
16,2974,0.2000003457069397,0.9133737683296204,92.62224578857422,127.21834564208984,-0.05707652121782303,1.0970327854156494,,,,,,,,
17,3149,0.2000003457069397,0.9064787030220032,93.28355407714844,127.90682220458984,-1.7286196947097778,1.1070159673690796,,,,,,,,
18,3324,0.2000003457069397,0.9068722128868103,93.61175537109375,128.68231201171875,-2.08371901512146,1.184861421585083,,,,,,,,
19,3499,,,,,,,0.20000001788139343,10.258062362670898,0.8910894393920898,90.58832550048828,128.9021453857422,-0.0061611817218363285,2.303140640258789,0.0061611817218363285
19,3499,0.2000003457069397,0.9042032361030579,94.14241027832031,129.26148986816406,-3.0330922603607178,1.2236264944076538,,,,,,,,
20,3674,0.2000003457069397,0.90227872133255,94.58622741699219,130.06008911132812,-3.8582370281219482,1.2483173608779907,,,,,,,,
21,3849,0.2000003457069397,0.9005424380302429,95.1959457397461,130.563720703125,-4.768409729003906,1.2708156108856201,,,,,,,,
22,4024,0.2000003457069397,0.895499587059021,95.61309051513672,131.72793579101562,-6.101411819458008,1.2333457469940186,,,,,,,,
23,4199,0.2000003457069397,0.894756555557251,96.5060043334961,132.65782165527344,-7.226593971252441,1.2821084260940552,,,,,,,,
24,4374,0.2000003457069397,0.8960904479026794,96.09072875976562,132.67202758789062,-6.6266188621521,1.2989240884780884,,,,,,,,
25,4549,0.2000003457069397,0.8912856578826904,96.5683364868164,133.39149475097656,-7.882726669311523,1.279374599456787,,,,,,,,
26,4724,0.2000003457069397,0.8888932466506958,96.57682037353516,133.2718505859375,-8.157066345214844,1.2958368062973022,,,,,,,,
27,4899,0.2000003457069397,0.8819645643234253,96.87191772460938,134.46426391601562,-9.562579154968262,1.3106743097305298,,,,,,,,
28,5074,0.2000003457069397,0.8915675282478333,97.15547180175781,134.1953887939453,-8.585954666137695,1.2879421710968018,,,,,,,,
29,5249,,,,,,,0.20000001788139343,10.9160795211792,0.9089138507843018,94.6582260131836,135.2400360107422,-3.6902573108673096,1.6750023365020752,3.6902573108673096
29,5249,0.2000003457069397,0.8873549699783325,97.59600067138672,134.7158966064453,-9.650527000427246,1.3071938753128052,,,,,,,,
30,5424,0.2000003457069397,0.8882538080215454,97.60165405273438,134.71575927734375,-9.513481140136719,1.3348605632781982,,,,,,,,
31,5599,0.2000003457069397,0.8844795227050781,97.993896484375,134.75205993652344,-10.411362648010254,1.319570779800415,,,,,,,,
32,5774,0.2000003457069397,0.8853976726531982,97.73512268066406,135.4725341796875,-10.20909595489502,1.2896469831466675,,,,,,,,
33,5949,0.2000003457069397,0.8765347599983215,98.17456817626953,136.46041870117188,-11.961983680725098,1.3082035779953003,,,,,,,,
34,6124,0.2000003457069397,0.8774608373641968,98.32772064208984,136.65818786621094,-12.094120979309082,1.2502294778823853,,,,,,,,
35,6299,0.2000003457069397,0.881927490234375,98.03720092773438,135.80450439453125,-11.042038917541504,1.269307255744934,,,,,,,,
36,6474,0.2000003457069397,0.8796183466911316,98.19791412353516,135.8457794189453,-11.520652770996094,1.255250334739685,,,,,,,,
37,6649,0.2000003457069397,0.8730363249778748,98.5835952758789,137.4208221435547,-13.033679008483887,1.2854011058807373,,,,,,,,
38,6824,0.2000003457069397,0.8803583383560181,98.70602416992188,136.75064086914062,-12.090274810791016,1.2800310850143433,,,,,,,,
39,6999,,,,,,,0.20000001788139343,10.815750122070312,0.8940294981002808,96.25126647949219,137.48228454589844,-7.600374221801758,1.7115870714187622,7.600374221801758
39,6999,0.2000003457069397,0.8790011405944824,98.69023132324219,136.94851684570312,-12.307318687438965,1.2604442834854126,,,,,,,,
40,7174,0.2000003457069397,0.8748754858970642,99.14634704589844,137.47637939453125,-13.410996437072754,1.2465431690216064,,,,,,,,
41,7349,0.2000003457069397,0.8760179877281189,98.9762954711914,137.35118103027344,-13.064167022705078,1.2520688772201538,,,,,,,,
42,7524,0.2000003457069397,0.8785474300384521,98.88510131835938,137.17958068847656,-12.5750150680542,1.2918777465820312,,,,,,,,
43,7699,0.2000003457069397,0.8679476380348206,99.43373107910156,138.62710571289062,-14.804656982421875,1.2571901082992554,,,,,,,,
44,7874,0.2000003457069397,0.8742040395736694,98.98351287841797,138.56121826171875,-13.558515548706055,1.2391737699508667,,,,,,,,
45,8049,0.2000003457069397,0.8723863959312439,99.49443817138672,138.00177001953125,-14.213725090026855,1.2155601978302002,,,,,,,,
46,8224,0.2000003457069397,0.8654783368110657,99.33019256591797,138.8753204345703,-15.040192604064941,1.283849835395813,,,,,,,,
47,8399,0.2000003457069397,0.8681891560554504,99.2264633178711,138.79348754882812,-14.646990776062012,1.2099244594573975,,,,,,,,
48,8574,0.2000003457069397,0.8689010143280029,99.579833984375,138.62417602539062,-14.867929458618164,1.217399001121521,,,,,,,,
49,8749,,,,,,,0.20000001788139343,11.04583740234375,0.9009646773338318,96.27127075195312,138.56314086914062,-7.02604866027832,1.634374976158142,7.02604866027832
49,8749,0.2000003457069397,0.8683754205703735,99.61703491210938,139.02967834472656,-15.079988479614258,1.1909090280532837,,,,,,,,
50,8924,0.2000003457069397,0.8674388527870178,99.82853698730469,138.7894744873047,-15.305215835571289,1.2490662336349487,,,,,,,,
51,9099,0.2000003457069397,0.8659916520118713,99.6717758178711,139.14114379882812,-15.41508674621582,1.2380011081695557,,,,,,,,
52,9274,0.2000003457069397,0.8596097826957703,99.94766998291016,139.90634155273438,-16.677289962768555,1.2215814590454102,,,,,,,,
53,9449,0.2000003457069397,0.8532378077507019,100.39600372314453,140.8762664794922,-18.17302703857422,1.1837786436080933,,,,,,,,
54,9624,0.2000003457069397,0.8613237738609314,99.89875030517578,139.99656677246094,-16.48902130126953,1.1595574617385864,,,,,,,,
55,9799,0.2000003457069397,0.8611562848091125,100.11943817138672,140.33493041992188,-16.777488708496094,1.1809161901474,,,,,,,,
56,9974,0.2000003457069397,0.8569851517677307,100.27889251708984,140.20794677734375,-17.458770751953125,1.1676092147827148,,,,,,,,
57,10149,0.2000003457069397,0.8526639938354492,100.09058380126953,141.14649963378906,-18.035280227661133,1.1436336040496826,,,,,,,,
58,10324,0.2000003457069397,0.8551326394081116,100.65312194824219,141.2875518798828,-18.298114776611328,1.1555830240249634,,,,,,,,
59,10499,,,,,,,0.20000001788139343,10.524575233459473,0.8669240474700928,97.8862533569336,139.5179901123047,-13.188985824584961,1.6345796585083008,13.188985824584961
59,10499,0.2000003457069397,0.8574596047401428,100.62454223632812,141.0379180908203,-17.919567108154297,1.1576933860778809,,,,,,,,
60,10674,0.2000003457069397,0.8514099717140198,100.0355224609375,141.59951782226562,-18.2506160736084,1.1243321895599365,,,,,,,,
61,10849,0.2000003457069397,0.8530793786048889,100.40275573730469,141.5840606689453,-18.43030548095703,1.0950666666030884,,,,,,,,
62,11024,0.2000003457069397,0.8540210127830505,100.41803741455078,141.6690673828125,-18.31570816040039,1.1214503049850464,,,,,,,,
63,11199,0.2000003457069397,0.8483293652534485,100.89214324951172,142.07147216796875,-19.568824768066406,1.1514517068862915,,,,,,,,
64,11374,0.2000003457069397,0.8493300676345825,100.88011169433594,142.36868286132812,-19.546415328979492,1.0931475162506104,,,,,,,,
65,11549,0.2000003457069397,0.8467780351638794,100.58236694335938,142.71766662597656,-19.62598991394043,1.1123191118240356,,,,,,,,
66,11724,0.2000003457069397,0.8495467901229858,100.94692993164062,142.19049072265625,-19.509981155395508,1.1331110000610352,,,,,,,,
67,11899,0.2000003457069397,0.8496687412261963,101.04576110839844,142.2616729736328,-19.650012969970703,1.090462327003479,,,,,,,,
68,12074,0.2000003457069397,0.8460139036178589,100.70687866210938,142.37576293945312,-19.787546157836914,1.1046761274337769,,,,,,,,
69,12249,,,,,,,0.20000001788139343,11.004351615905762,0.879863977432251,97.13939666748047,142.5205841064453,-11.737259864807129,1.2836636304855347,11.737259864807129
69,12249,0.2000003457069397,0.8492434024810791,100.88551330566406,142.5654296875,-19.579587936401367,1.1158555746078491,,,,,,,,
70,12424,0.2000003457069397,0.8488594889640808,100.95201873779297,142.63616943359375,-19.735881805419922,1.089348554611206,,,,,,,,
71,12599,0.2000003457069397,0.8407215476036072,100.76582336425781,143.52818298339844,-20.78284454345703,1.0762207508087158,,,,,,,,
72,12774,0.2000003457069397,0.8423594236373901,101.11979675292969,143.07115173339844,-20.837440490722656,1.0745428800582886,,,,,,,,
73,12949,0.2000003457069397,0.8361697196960449,101.10822296142578,143.93991088867188,-21.813486099243164,1.0529707670211792,,,,,,,,
74,13124,0.2000003457069397,0.8445455431938171,100.924072265625,143.32113647460938,-20.424291610717773,1.0621927976608276,,,,,,,,
75,13299,0.2000003457069397,0.83729088306427,100.89562225341797,143.72621154785156,-21.42735481262207,1.040278673171997,,,,,,,,
76,13474,0.2000003457069397,0.8396274447441101,101.0707778930664,143.18637084960938,-21.192712783813477,1.0430110692977905,,,,,,,,
77,13649,0.2000003457069397,0.8375464677810669,101.1254653930664,144.0071258544922,-21.67256736755371,1.0483877658843994,,,,,,,,
78,13824,0.2000003457069397,0.8329247236251831,101.40536499023438,144.5394744873047,-22.665864944458008,1.0330013036727905,,,,,,,,
79,13999,,,,,,,0.20000001788139343,10.327742576599121,0.8431417942047119,97.66901397705078,142.8083953857422,-16.872772216796875,1.4357750415802002,16.872772216796875
79,13999,0.2000003457069397,0.8389912843704224,101.0899429321289,144.32955932617188,-21.540611267089844,1.0243453979492188,,,,,,,,
80,14174,0.2000003457069397,0.840157151222229,101.2259292602539,144.427734375,-21.514846801757812,1.0564826726913452,,,,,,,,
81,14349,0.2000003457069397,0.830757737159729,101.88847351074219,145.17483520507812,-23.562692642211914,1.0237871408462524,,,,,,,,
82,14524,0.2000003457069397,0.8308348059654236,101.74112701416016,144.87254333496094,-23.361345291137695,1.0074925422668457,,,,,,,,
83,14699,0.2000003457069397,0.8363094925880432,101.47925567626953,144.6665496826172,-22.367624282836914,0.997328519821167,,,,,,,,
84,14874,0.2000003457069397,0.8314779996871948,101.70572662353516,145.31625366210938,-23.334617614746094,1.0052086114883423,,,,,,,,
85,15049,0.2000003457069397,0.831372857093811,101.5745620727539,144.59043884277344,-23.12602996826172,0.9509435892105103,,,,,,,,
86,15224,0.2000003457069397,0.831098198890686,101.74061584472656,145.12716674804688,-23.42845916748047,0.9570297598838806,,,,,,,,
87,15399,0.2000003457069397,0.8333675861358643,101.6273193359375,145.4027862548828,-23.09990692138672,0.9369182586669922,,,,,,,,
88,15574,0.2000003457069397,0.8309797644615173,101.89110565185547,145.2332763671875,-23.579269409179688,0.9930922389030457,,,,,,,,
89,15749,,,,,,,0.20000001788139343,11.334760665893555,0.8944136500358582,97.0990219116211,142.2694854736328,-9.969162940979004,1.0988163948059082,9.969162940979004
89,15749,0.2000003457069397,0.8330472111701965,101.46002197265625,145.9441680908203,-23.066404342651367,0.952418327331543,,,,,,,,
90,15924,0.2000003457069397,0.8274259567260742,101.85759735107422,145.49490356445312,-24.125205993652344,0.9207995533943176,,,,,,,,
