epoch,step,train/base_loss,train/closure_ratio,train/edge_trace_sum,train/loss,train/whitening,val/base_loss,val/closure_ratio,val/edge_trace_sum,val/loss,val/whitening,val_score
0,174,101.33092498779297,2.122213840484619,58.45945739746094,89.66220092773438,0.02310440130531788,,,,,,
1,349,54.50178527832031,2.918442487716675,65.5283203125,41.42167282104492,0.025529231876134872,,,,,,
2,524,44.097984313964844,2.075554370880127,72.32315063476562,29.66084861755371,0.02749582566320896,,,,,,
3,699,39.3825798034668,1.9147881269454956,81.15208435058594,23.17812728881836,0.025964735075831413,,,,,,
4,874,35.38202667236328,1.8490056991577148,89.54263305664062,17.497783660888672,0.02427910640835762,,,,,,
5,1049,31.699369430541992,1.8799043893814087,97.43626403808594,12.23540210723877,0.02329515479505062,,,,,,
6,1224,28.343719482421875,1.9043101072311401,104.80908203125,7.404604434967041,0.02269725315272808,,,,,,
7,1399,25.640317916870117,1.852034568786621,111.35120391845703,3.3923890590667725,0.022321855649352074,,,,,,
8,1574,23.18572235107422,1.8347893953323364,117.41902160644531,-0.276006281375885,0.022089963778853416,,,,,,
9,1749,,,,,,20.78034019470215,1.9136035442352295,125.44889831542969,-4.287654399871826,0.02178330346941948,4.287654399871826
9,1749,21.4000301361084,1.8020219802856445,122.51847076416016,-3.0817997455596924,0.021864036098122597,,,,,,
10,1924,19.77903938293457,1.775855541229248,127.34516906738281,-5.668286323547363,0.02170349471271038,,,,,,
11,2099,18.495594024658203,1.7206922769546509,131.08316040039062,-7.699463367462158,0.02155402861535549,,,,,,
12,2274,17.34425163269043,1.6849780082702637,134.25454711914062,-9.485222816467285,0.021435145288705826,,,,,,
13,2449,16.510683059692383,1.634732961654663,136.3975372314453,-10.74747371673584,0.02134932391345501,,,,,,
14,2624,15.799748420715332,1.6105538606643677,138.5001220703125,-11.878998756408691,0.021280717104673386,,,,,,
15,2799,15.271156311035156,1.5782777070999146,140.0327606201172,-12.71414852142334,0.021240008994936943,,,,,,
16,2974,14.778585433959961,1.5426017045974731,141.52169799804688,-13.504532814025879,0.021219009533524513,,,,,,
17,3149,14.449275016784668,1.5416264533996582,142.86337280273438,-14.102205276489258,0.02119310013949871,,,,,,
18,3324,13.972819328308105,1.5291303396224976,143.8154296875,-14.769072532653809,0.02119109220802784,,,,,,
19,3499,,,,,,13.866976737976074,1.6151615381240845,144.575439453125,-15.026925086975098,0.02118355594575405,15.026925086975098
19,3499,13.699016571044922,1.5228922367095947,144.8356475830078,-15.246908187866211,0.02119467407464981,,,,,,
20,3674,13.318218231201172,1.5122870206832886,145.79124450683594,-15.818830490112305,0.02120203711092472,,,,,,
21,3849,13.065814971923828,1.4924931526184082,146.7447509765625,-16.26190757751465,0.021227996796369553,,,,,,
22,4024,12.831072807312012,1.492746114730835,147.62049865722656,-16.671764373779297,0.021249864250421524,,,,,,
23,4199,12.519700050354004,1.4852951765060425,148.20555114746094,-17.10012435913086,0.02128574252128601,,,,,,
24,4374,12.313563346862793,1.4869272708892822,149.00555419921875,-17.466222763061523,0.021320031955838203,,,,,,
25,4549,12.063193321228027,1.4793685674667358,149.58251953125,-17.831947326660156,0.021366553381085396,,,,,,
26,4724,12.035970687866211,1.4791151285171509,149.90573120117188,-17.923763275146484,0.021403785794973373,,,,,,
27,4899,11.704222679138184,1.4740909337997437,150.36093139648438,-18.34648323059082,0.021476158872246742,,,,,,
28,5074,11.574297904968262,1.4870078563690186,150.81765747070312,-18.567712783813477,0.021523386240005493,,,,,,
29,5249,,,,,,12.198997497558594,1.6352159976959229,150.3853759765625,-17.856489181518555,0.02159258723258972,17.856489181518555
29,5249,11.435328483581543,1.4878830909729004,151.0846710205078,-18.76001739501953,0.021590491756796837,,,,,,
30,5424,11.285880088806152,1.499083399772644,151.33731079101562,-18.95992660522461,0.021652597934007645,,,,,,
31,5599,11.013837814331055,1.4842864274978638,151.94471740722656,-19.353391647338867,0.02170099876821041,,,,,,
32,5774,10.968266487121582,1.4774696826934814,151.91238403320312,-19.3924503326416,0.021771062165498734,,,,,,
33,5949,10.789918899536133,1.4886256456375122,152.1285858154297,-19.613969802856445,0.02182525210082531,,,,,,
34,6124,10.737663269042969,1.4871950149536133,152.51219177246094,-19.742883682250977,0.021896999329328537,,,,,,
35,6299,10.654973030090332,1.4900310039520264,152.38009643554688,-19.799081802368164,0.02196129411458969,,,,,,
36,6474,10.395777702331543,1.4897475242614746,152.9887237548828,-20.179931640625,0.022031141445040703,,,,,,
37,6649,10.322845458984375,1.4853991270065308,153.17031860351562,-20.289133071899414,0.02207409404218197,,,,,,
38,6824,10.231439590454102,1.482909083366394,153.2301483154297,-20.392471313476562,0.022130727767944336,,,,,,
39,6999,,,,,,11.22458267211914,1.6403402090072632,151.69444274902344,-19.092124938964844,0.022184934467077255,19.092124938964844
39,6999,10.192893028259277,1.4827286005020142,153.26451110839844,-20.43781852722168,0.022197816520929337,,,,,,
40,7174,10.054400444030762,1.4905052185058594,153.57586669921875,-20.638534545898438,0.022241519764065742,,,,,,
41,7349,9.98930835723877,1.4909666776657104,153.87734985351562,-20.76388168334961,0.022278638556599617,,,,,,
42,7524,9.851978302001953,1.4882612228393555,154.06033325195312,-20.937747955322266,0.02233722060918808,,,,,,
43,7699,9.79203987121582,1.4905508756637573,154.08932495117188,-21.00343132019043,0.022386038675904274,,,,,,
44,7874,9.706818580627441,1.495542049407959,154.1548614501953,-21.101713180541992,0.022436784580349922,,,,,,
45,8049,9.587647438049316,1.4945725202560425,154.22256469726562,-21.234394073486328,0.022471517324447632,,,,,,
46,8224,9.575526237487793,1.4873706102371216,154.24603271484375,-21.251169204711914,0.022516343742609024,,,,,,
47,8399,9.463385581970215,1.4905076026916504,154.40887451171875,-21.395830154418945,0.022562118247151375,,,,,,
48,8574,9.310403823852539,1.492954969406128,154.8509063720703,-21.637170791625977,0.022601012140512466,,,,,,
49,8749,,,,,,10.238029479980469,1.6567991971969604,153.0818328857422,-20.355724334716797,0.022615008056163788,20.355724334716797
49,8749,9.351444244384766,1.495491623878479,154.790771484375,-21.58407974243164,0.02263922058045864,,,,,,
50,8924,9.252542495727539,1.5109864473342896,154.49964904785156,-21.62470054626465,0.022679904475808144,,,,,,
51,9099,9.195249557495117,1.5136334896087646,154.62648010253906,-21.707324981689453,0.02271854318678379,,,,,,
52,9274,9.107454299926758,1.4980709552764893,154.930419921875,-21.855871200561523,0.0227467343211174,,,,,,
53,9449,9.073508262634277,1.5030336380004883,155.21063232421875,-21.945842742919922,0.02278139628469944,,,,,,
54,9624,9.00324535369873,1.5049057006835938,154.8065948486328,-21.935270309448242,0.022817648947238922,,,,,,
55,9799,8.927960395812988,1.5076191425323486,155.0614471435547,-22.061491012573242,0.022837698459625244,,,,,,
56,9974,8.886289596557617,1.5125356912612915,155.2614288330078,-22.143117904663086,0.02286723256111145,,,,,,
57,10149,8.835444450378418,1.514028787612915,155.0469207763672,-22.151042938232422,0.022894546389579773,,,,,,
58,10324,8.762350082397461,1.519766092300415,154.9386444091797,-22.20245933532715,0.02291261963546276,,,,,,
59,10499,,,,,,10.010912895202637,1.6919245719909668,153.0167236328125,-20.569530487060547,0.022898297756910324,20.569530487060547
59,10499,8.677169799804688,1.5203616619110107,155.1103973388672,-22.321977615356445,0.022942103445529938,,,,,,
60,10674,8.65106201171875,1.5343272686004639,155.2544708251953,-22.376873016357422,0.02296282723546028,,,,,,
61,10849,8.591142654418945,1.5127432346343994,155.20066833496094,-22.42601776123047,0.022978411987423897,,,,,,
62,11024,8.504910469055176,1.510969877243042,155.29208374023438,-22.530508041381836,0.022998319938778877,,,,,,
63,11199,8.478917121887207,1.5076671838760376,155.42758178710938,-22.583576202392578,0.023016739636659622,,,,,,
64,11374,8.46014404296875,1.5152398347854614,155.2603302001953,-22.568883895874023,0.023038582876324654,,,,,,
65,11549,8.34893798828125,1.5163984298706055,155.41268920898438,-22.710533142089844,0.023059654980897903,,,,,,
66,11724,8.319308280944824,1.5167295932769775,155.80601501464844,-22.81882667541504,0.023074284195899963,,,,,,
67,11899,8.269193649291992,1.513044834136963,155.63804626464844,-22.835317611694336,0.023089103400707245,,,,,,
68,12074,8.248806953430176,1.5092124938964844,155.399169921875,-22.80792236328125,0.02310235984623432,,,,,,
69,12249,,,,,,9.440544128417969,1.6803498268127441,153.15335083007812,-21.167022705078125,0.023103831335902214,21.167022705078125
69,12249,8.178186416625977,1.5133204460144043,155.60020446777344,-22.91873550415039,0.023117640987038612,,,,,,
70,12424,8.132183074951172,1.5248297452926636,155.3180694580078,-22.908296585083008,0.02312760427594185,,,,,,
71,12599,8.083486557006836,1.5184292793273926,155.4515838623047,-22.983680725097656,0.02314326912164688,,,,,,
72,12774,8.122319221496582,1.5205696821212769,155.6495361328125,-22.98443031311035,0.02315041422843933,,,,,,
73,12949,8.026265144348145,1.5196726322174072,155.67803955078125,-23.08618927001953,0.023161374032497406,,,,,,
74,13124,7.98981237411499,1.5235626697540283,155.6985321044922,-23.12671661376953,0.02317236177623272,,,,,,
75,13299,7.979925155639648,1.5124975442886353,155.47999572753906,-23.09287452697754,0.023188654333353043,,,,,,
76,13474,7.849051475524902,1.504624605178833,155.64601135253906,-23.256959915161133,0.02319200523197651,,,,,,
77,13649,7.839868068695068,1.5126395225524902,155.6328887939453,-23.263504028320312,0.02320237271487713,,,,,,
78,13824,7.846985340118408,1.523483395576477,155.68743896484375,-23.267297744750977,0.02321217954158783,,,,,,
79,13999,,,,,,9.237251281738281,1.6819169521331787,153.2255096435547,-21.38465690612793,0.023196298629045486,21.38465690612793
79,13999,7.7443528175354,1.5223344564437866,155.832763671875,-23.39898109436035,0.023220354691147804,,,,,,
80,14174,7.705431938171387,1.5340522527694702,155.61134338378906,-23.393598556518555,0.023227013647556305,,,,,,
