epoch,step,train/flat_trace_score,train/loss,val/closure_defect_frobenius,val/flat_trace_score,val/loss,val_score
0,174,33.71889114379883,-33.71889114379883,,,,
1,349,48.300445556640625,-48.300445556640625,,,,
2,524,62.320579528808594,-62.320579528808594,,,,
3,699,66.60478973388672,-66.60478973388672,,,,
4,874,69.8040542602539,-69.8040542602539,,,,
5,1049,72.6481704711914,-72.6481704711914,,,,
6,1224,74.68095397949219,-74.68095397949219,,,,
7,1399,76.50180053710938,-76.50180053710938,,,,
8,1574,78.04157257080078,-78.04157257080078,,,,
9,1749,,,2.0962600708007812,79.37712860107422,-79.37712860107422,79.37712860107422
9,1749,79.21463775634766,-79.21463775634766,,,,
10,1924,80.1353530883789,-80.1353530883789,,,,
11,2099,81.06684112548828,-81.06684112548828,,,,
12,2274,82.0885238647461,-82.0885238647461,,,,
13,2449,82.71084594726562,-82.71084594726562,,,,
14,2624,83.4212875366211,-83.4212875366211,,,,
15,2799,83.95195007324219,-83.95195007324219,,,,
16,2974,84.46581268310547,-84.46581268310547,,,,
17,3149,84.95584106445312,-84.95584106445312,,,,
18,3324,85.24901580810547,-85.24901580810547,,,,
19,3499,,,2.1476590633392334,84.91606140136719,-84.91606140136719,84.91606140136719
19,3499,85.76122283935547,-85.76122283935547,,,,
20,3674,86.01998901367188,-86.01998901367188,,,,
21,3849,86.23222351074219,-86.23222351074219,,,,
22,4024,86.5410385131836,-86.5410385131836,,,,
23,4199,86.9585189819336,-86.9585189819336,,,,
24,4374,87.19513702392578,-87.19513702392578,,,,
25,4549,87.43216705322266,-87.43216705322266,,,,
26,4724,87.78423309326172,-87.78423309326172,,,,
27,4899,88.00045013427734,-88.00045013427734,,,,
28,5074,88.2542495727539,-88.2542495727539,,,,
29,5249,,,2.1617190837860107,87.2977294921875,-87.2977294921875,87.2977294921875
29,5249,88.6537857055664,-88.6537857055664,,,,
30,5424,88.70263671875,-88.70263671875,,,,
31,5599,89.10930633544922,-89.10930633544922,,,,
32,5774,89.00659942626953,-89.00659942626953,,,,
33,5949,89.4061508178711,-89.4061508178711,,,,
34,6124,89.59190368652344,-89.59190368652344,,,,
35,6299,89.6773681640625,-89.6773681640625,,,,
36,6474,89.88510131835938,-89.88510131835938,,,,
37,6649,90.12881469726562,-90.12881469726562,,,,
38,6824,90.42251586914062,-90.42251586914062,,,,
39,6999,,,2.1376280784606934,89.50251770019531,-89.50251770019531,89.50251770019531
39,6999,90.57417297363281,-90.57417297363281,,,,
40,7174,90.63313293457031,-90.63313293457031,,,,
41,7349,90.91873168945312,-90.91873168945312,,,,
42,7524,91.1851806640625,-91.1851806640625,,,,
43,7699,91.16265869140625,-91.16265869140625,,,,
44,7874,91.54231262207031,-91.54231262207031,,,,
45,8049,91.39788818359375,-91.39788818359375,,,,
46,8224,91.85130310058594,-91.85130310058594,,,,
47,8399,91.94029998779297,-91.94029998779297,,,,
48,8574,92.05451202392578,-92.05451202392578,,,,
49,8749,,,2.110509157180786,91.11299896240234,-91.11299896240234,91.11299896240234
49,8749,92.3517837524414,-92.3517837524414,,,,
50,8924,92.44152069091797,-92.44152069091797,,,,
51,9099,92.79309844970703,-92.79309844970703,,,,
52,9274,93.06781005859375,-93.06781005859375,,,,
53,9449,93.15052795410156,-93.15052795410156,,,,
54,9624,93.4597396850586,-93.4597396850586,,,,
55,9799,93.5771255493164,-93.5771255493164,,,,
56,9974,93.64986419677734,-93.64986419677734,,,,
57,10149,93.92327117919922,-93.92327117919922,,,,
58,10324,94.02355194091797,-94.02355194091797,,,,
59,10499,,,2.0948054790496826,93.11051177978516,-93.11051177978516,93.11051177978516
59,10499,94.19427490234375,-94.19427490234375,,,,
60,10674,94.25542449951172,-94.25542449951172,,,,
61,10849,94.66384887695312,-94.66384887695312,,,,
62,11024,94.65280151367188,-94.65280151367188,,,,
63,11199,94.87688446044922,-94.87688446044922,,,,
64,11374,94.92945098876953,-94.92945098876953,,,,
65,11549,95.10482025146484,-95.10482025146484,,,,
66,11724,95.19152069091797,-95.19152069091797,,,,
67,11899,95.3607177734375,-95.3607177734375,,,,
68,12074,95.52003479003906,-95.52003479003906,,,,
69,12249,,,2.0804507732391357,93.7055435180664,-93.7055435180664,93.7055435180664
69,12249,95.76657104492188,-95.76657104492188,,,,
70,12424,95.68070220947266,-95.68070220947266,,,,
71,12599,95.92527770996094,-95.92527770996094,,,,
72,12774,96.05316162109375,-96.05316162109375,,,,
73,12949,96.03202056884766,-96.03202056884766,,,,
74,13124,96.380859375,-96.380859375,,,,
75,13299,96.34980773925781,-96.34980773925781,,,,
76,13474,96.56690979003906,-96.56690979003906,,,,
77,13649,96.7933578491211,-96.7933578491211,,,,
78,13824,96.96908569335938,-96.96908569335938,,,,
79,13999,,,2.084961414337158,94.81906127929688,-94.81906127929688,94.81906127929688
79,13999,96.92266845703125,-96.92266845703125,,,,
80,14174,97.03836059570312,-97.03836059570312,,,,
81,14349,97.27928924560547,-97.27928924560547,,,,
82,14524,97.49149322509766,-97.49149322509766,,,,
83,14699,97.37753295898438,-97.37753295898438,,,,
84,14874,97.45513153076172,-97.45513153076172,,,,
85,15049,97.7717514038086,-97.7717514038086,,,,
86,15224,97.69158172607422,-97.69158172607422,,,,
87,15399,97.88816833496094,-97.88816833496094,,,,
88,15574,97.9372329711914,-97.9372329711914,,,,
89,15749,,,2.051179885864258,95.42776489257812,-95.42776489257812,95.42776489257812
89,15749,98.04341888427734,-98.04341888427734,,,,
90,15924,98.19853973388672,-98.19853973388672,,,,
91,16099,98.3615951538086,-98.3615951538086,,,,
92,16274,98.42012023925781,-98.42012023925781,,,,
93,16449,98.63310241699219,-98.63310241699219,,,,
94,16624,98.65477752685547,-98.65477752685547,,,,
95,16799,98.5955581665039,-98.5955581665039,,,,
96,16974,98.94246673583984,-98.94246673583984,,,,
97,17149,98.84852600097656,-98.84852600097656,,,,
98,17324,98.95590209960938,-98.95590209960938,,,,
99,17499,,,2.0116055011749268,96.17870330810547,-96.17870330810547,96.17870330810547
99,17499,99.04511260986328,-99.04511260986328,,,,
100,17674,99.17879486083984,-99.17879486083984,,,,
101,17849,99.22270965576172,-99.22270965576172,,,,
102,18024,99.48280334472656,-99.48280334472656,,,,
103,18199,99.49134826660156,-99.49134826660156,,,,
104,18374,99.68437194824219,-99.68437194824219,,,,
105,18549,99.880859375,-99.880859375,,,,
106,18724,99.8907470703125,-99.8907470703125,,,,
107,18899,99.92842864990234,-99.92842864990234,,,,
108,19074,99.93487548828125,-99.93487548828125,,,,
109,19249,,,1.9838396310806274,96.9448013305664,-96.9448013305664,96.9448013305664
109,19249,100.09644317626953,-100.09644317626953,,,,
110,19424,100.12709045410156,-100.12709045410156,,,,
111,19599,100.32525634765625,-100.32525634765625,,,,
112,19774,100.34162139892578,-100.34162139892578,,,,
113,19949,100.50226593017578,-100.50226593017578,,,,
114,20124,100.43158721923828,-100.43158721923828,,,,
115,20299,100.60006713867188,-100.60006713867188,,,,
116,20474,100.62456512451172,-100.62456512451172,,,,
117,20649,100.8814926147461,-100.8814926147461,,,,
118,20824,100.85765838623047,-100.85765838623047,,,,
119,20999,,,1.9836664199829102,97.17970275878906,-97.17970275878906,97.17970275878906
119,20999,100.95172119140625,-100.95172119140625,,,,
120,21174,100.88426208496094,-100.88426208496094,,,,
121,21349,101.16471862792969,-101.16471862792969,,,,
122,21524,101.29179382324219,-101.29179382324219,,,,
123,21699,101.3644790649414,-101.3644790649414,,,,
124,21874,101.38448333740234,-101.38448333740234,,,,
125,22049,101.52997589111328,-101.52997589111328,,,,
126,22224,101.38013458251953,-101.38013458251953,,,,
127,22399,101.71821594238281,-101.71821594238281,,,,
128,22574,101.68687438964844,-101.68687438964844,,,,
129,22749,,,1.9408384561538696,98.25730895996094,-98.25730895996094,98.25730895996094
129,22749,101.78325653076172,-101.78325653076172,,,,
130,22924,101.82827758789062,-101.82827758789062,,,,
131,23099,102.050537109375,-102.050537109375,,,,
132,23274,101.93316650390625,-101.93316650390625,,,,
133,23449,102.11509704589844,-102.11509704589844,,,,
134,23624,102.27531433105469,-102.27531433105469,,,,
135,23799,102.26676177978516,-102.26676177978516,,,,
136,23974,102.34178924560547,-102.34178924560547,,,,
137,24149,102.38872528076172,-102.38872528076172,,,,
138,24324,102.3869857788086,-102.3869857788086,,,,
139,24499,,,1.9386414289474487,98.44943237304688,-98.44943237304688,98.44943237304688
139,24499,102.4649887084961,-102.4649887084961,,,,
140,24674,102.74519348144531,-102.74519348144531,,,,
141,24849,102.64448547363281,-102.64448547363281,,,,
142,25024,102.72079467773438,-102.72079467773438,,,,
143,25199,102.7630615234375,-102.7630615234375,,,,
144,25374,102.87579345703125,-102.87579345703125,,,,
145,25549,103.01686096191406,-103.01686096191406,,,,
146,25724,103.13713073730469,-103.13713073730469,,,,
147,25899,103.22599029541016,-103.22599029541016,,,,
148,26074,103.21246337890625,-103.21246337890625,,,,
149,26249,,,1.9282331466674805,99.01564025878906,-99.01564025878906,99.01564025878906
149,26249,103.36634063720703,-103.36634063720703,,,,
150,26424,103.1977310180664,-103.1977310180664,,,,
151,26599,103.36478424072266,-103.36478424072266,,,,
152,26774,103.51361846923828,-103.51361846923828,,,,
153,26949,103.37200927734375,-103.37200927734375,,,,
154,27124,103.54219818115234,-103.54219818115234,,,,
155,27299,103.49835968017578,-103.49835968017578,,,,
156,27474,103.45423889160156,-103.45423889160156,,,,
157,27649,103.6893081665039,-103.6893081665039,,,,
158,27824,103.8476791381836,-103.8476791381836,,,,
159,27999,,,1.9073964357376099,99.36212921142578,-99.36212921142578,99.36212921142578
159,27999,103.80158233642578,-103.80158233642578,,,,
160,28174,103.88534545898438,-103.88534545898438,,,,
161,28349,104.07701873779297,-104.07701873779297,,,,
162,28524,104.02408599853516,-104.02408599853516,,,,
163,28699,104.0718002319336,-104.0718002319336,,,,
164,28874,104.19319152832031,-104.19319152832031,,,,
165,29049,104.20758819580078,-104.20758819580078,,,,
166,29224,104.23728942871094,-104.23728942871094,,,,
167,29399,104.2475814819336,-104.2475814819336,,,,
168,29574,104.31568908691406,-104.31568908691406,,,,
169,29749,,,1.897780418395996,99.70289611816406,-99.70289611816406,99.70289611816406
169,29749,104.42105102539062,-104.42105102539062,,,,
170,29924,104.41252136230469,-104.41252136230469,,,,
171,30099,104.52864837646484,-104.52864837646484,,,,
172,30274,104.40350341796875,-104.40350341796875,,,,
173,30449,104.46002197265625,-104.46002197265625,,,,
174,30624,104.50695037841797,-104.50695037841797,,,,
175,30799,104.49730682373047,-104.49730682373047,,,,
176,30974,104.63040161132812,-104.63040161132812,,,,
177,31149,104.7087173461914,-104.7087173461914,,,,
178,31324,104.4537353515625,-104.4537353515625,,,,
179,31499,,,1.8936293125152588,99.83004760742188,-99.83004760742188,99.83004760742188
179,31499,104.75890350341797,-104.75890350341797,,,,
180,31674,104.8256607055664,-104.8256607055664,,,,
181,31849,104.86207580566406,-104.86207580566406,,,,
182,32024,104.78911590576172,-104.78911590576172,,,,
183,32199,104.93580627441406,-104.93580627441406,,,,
184,32374,104.82139587402344,-104.82139587402344,,,,
185,32549,104.88261413574219,-104.88261413574219,,,,
186,32724,104.98905181884766,-104.98905181884766,,,,
187,32899,104.80498504638672,-104.80498504638672,,,,
188,33074,104.78013610839844,-104.78013610839844,,,,
189,33249,,,1.8886948823928833,99.98252868652344,-99.98252868652344,99.98252868652344
189,33249,104.94673919677734,-104.94673919677734,,,,
190,33424,104.99783325195312,-104.99783325195312,,,,
191,33599,104.86552429199219,-104.86552429199219,,,,
192,33774,104.8357925415039,-104.8357925415039,,,,
193,33949,104.98023223876953,-104.98023223876953,,,,
194,34124,104.9240493774414,-104.9240493774414,,,,
195,34299,104.78380584716797,-104.78380584716797,,,,
196,34474,105.0096435546875,-105.0096435546875,,,,
197,34649,105.03404998779297,-105.03404998779297,,,,
198,34824,104.90233612060547,-104.90233612060547,,,,
199,34999,,,1.8873628377914429,99.98573303222656,-99.98573303222656,99.98573303222656
199,34999,105.05184173583984,-105.05184173583984,,,,
