epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,78.60848999023438,-78.60848999023438,,,,
1,233,97.76532745361328,-97.76532745361328,,,,
2,350,115.93588256835938,-115.93588256835938,,,,
3,467,125.58342742919922,-125.58342742919922,,,,
4,584,131.42572021484375,-131.42572021484375,,,,
5,701,135.14596557617188,-135.14596557617188,,,,
6,818,137.37274169921875,-137.37274169921875,,,,
7,935,140.1902313232422,-140.1902313232422,,,,
8,1052,141.76878356933594,-141.76878356933594,,,,
9,1169,,,5.7916579246521,142.92613220214844,-142.92613220214844,142.92613220214844
9,1169,144.0331573486328,-144.0331573486328,,,,
10,1286,145.95655822753906,-145.95655822753906,,,,
11,1403,148.20809936523438,-148.20809936523438,,,,
12,1520,149.94631958007812,-149.94631958007812,,,,
13,1637,151.66970825195312,-151.66970825195312,,,,
14,1754,152.9893035888672,-152.9893035888672,,,,
15,1871,154.9705810546875,-154.9705810546875,,,,
16,1988,155.6980743408203,-155.6980743408203,,,,
17,2105,157.2210693359375,-157.2210693359375,,,,
18,2222,158.12222290039062,-158.12222290039062,,,,
19,2339,,,5.745192050933838,157.8570098876953,-157.8570098876953,157.8570098876953
19,2339,159.07852172851562,-159.07852172851562,,,,
20,2456,159.80458068847656,-159.80458068847656,,,,
21,2573,160.4512481689453,-160.4512481689453,,,,
22,2690,161.2234344482422,-161.2234344482422,,,,
23,2807,162.13197326660156,-162.13197326660156,,,,
24,2924,163.1875457763672,-163.1875457763672,,,,
25,3041,164.23751831054688,-164.23751831054688,,,,
26,3158,164.45172119140625,-164.45172119140625,,,,
27,3275,165.07801818847656,-165.07801818847656,,,,
28,3392,165.5625,-165.5625,,,,
29,3509,,,5.5029425621032715,164.1614990234375,-164.1614990234375,164.1614990234375
29,3509,166.36114501953125,-166.36114501953125,,,,
30,3626,167.13238525390625,-167.13238525390625,,,,
31,3743,167.67559814453125,-167.67559814453125,,,,
32,3860,168.5920867919922,-168.5920867919922,,,,
33,3977,168.6290283203125,-168.6290283203125,,,,
34,4094,169.47955322265625,-169.47955322265625,,,,
35,4211,169.77911376953125,-169.77911376953125,,,,
36,4328,170.9058837890625,-170.9058837890625,,,,
37,4445,171.11805725097656,-171.11805725097656,,,,
38,4562,171.8583221435547,-171.8583221435547,,,,
39,4679,,,5.266016960144043,170.27938842773438,-170.27938842773438,170.27938842773438
39,4679,172.56997680664062,-172.56997680664062,,,,
40,4796,172.615234375,-172.615234375,,,,
41,4913,173.3411407470703,-173.3411407470703,,,,
42,5030,173.9820098876953,-173.9820098876953,,,,
43,5147,174.3841094970703,-174.3841094970703,,,,
44,5264,175.0993194580078,-175.0993194580078,,,,
45,5381,175.3586883544922,-175.3586883544922,,,,
46,5498,175.95553588867188,-175.95553588867188,,,,
47,5615,176.28350830078125,-176.28350830078125,,,,
48,5732,176.95571899414062,-176.95571899414062,,,,
49,5849,,,5.005884647369385,175.19244384765625,-175.19244384765625,175.19244384765625
49,5849,177.66676330566406,-177.66676330566406,,,,
50,5966,178.16546630859375,-178.16546630859375,,,,
51,6083,178.792236328125,-178.792236328125,,,,
52,6200,179.20167541503906,-179.20167541503906,,,,
53,6317,179.70791625976562,-179.70791625976562,,,,
54,6434,180.69483947753906,-180.69483947753906,,,,
55,6551,181.28350830078125,-181.28350830078125,,,,
56,6668,181.08029174804688,-181.08029174804688,,,,
57,6785,181.23704528808594,-181.23704528808594,,,,
58,6902,182.18548583984375,-182.18548583984375,,,,
59,7019,,,4.661285400390625,179.92906188964844,-179.92906188964844,179.92906188964844
59,7019,182.1057891845703,-182.1057891845703,,,,
60,7136,182.85482788085938,-182.85482788085938,,,,
61,7253,182.80596923828125,-182.80596923828125,,,,
62,7370,183.78280639648438,-183.78280639648438,,,,
63,7487,183.82772827148438,-183.82772827148438,,,,
64,7604,184.12786865234375,-184.12786865234375,,,,
65,7721,184.61917114257812,-184.61917114257812,,,,
66,7838,185.51910400390625,-185.51910400390625,,,,
67,7955,185.42039489746094,-185.42039489746094,,,,
68,8072,185.4838409423828,-185.4838409423828,,,,
69,8189,,,4.514408111572266,182.99278259277344,-182.99278259277344,182.99278259277344
69,8189,186.05142211914062,-186.05142211914062,,,,
70,8306,186.37942504882812,-186.37942504882812,,,,
71,8423,186.55996704101562,-186.55996704101562,,,,
72,8540,187.0521240234375,-187.0521240234375,,,,
73,8657,187.43214416503906,-187.43214416503906,,,,
74,8774,187.5124053955078,-187.5124053955078,,,,
75,8891,187.73509216308594,-187.73509216308594,,,,
76,9008,188.36483764648438,-188.36483764648438,,,,
77,9125,188.49160766601562,-188.49160766601562,,,,
78,9242,188.50823974609375,-188.50823974609375,,,,
79,9359,,,4.440794944763184,185.39942932128906,-185.39942932128906,185.39942932128906
79,9359,188.76528930664062,-188.76528930664062,,,,
80,9476,189.1788330078125,-189.1788330078125,,,,
81,9593,189.4366912841797,-189.4366912841797,,,,
82,9710,189.41946411132812,-189.41946411132812,,,,
83,9827,189.81387329101562,-189.81387329101562,,,,
84,9944,190.15609741210938,-190.15609741210938,,,,
85,10061,190.1901397705078,-190.1901397705078,,,,
86,10178,190.4339141845703,-190.4339141845703,,,,
87,10295,190.6549072265625,-190.6549072265625,,,,
88,10412,190.82444763183594,-190.82444763183594,,,,
89,10529,,,4.32624626159668,187.8055419921875,-187.8055419921875,187.8055419921875
89,10529,191.2577362060547,-191.2577362060547,,,,
90,10646,191.21224975585938,-191.21224975585938,,,,
91,10763,191.54327392578125,-191.54327392578125,,,,
92,10880,191.8247528076172,-191.8247528076172,,,,
93,10997,191.90318298339844,-191.90318298339844,,,,
94,11114,192.2198944091797,-192.2198944091797,,,,
95,11231,192.23074340820312,-192.23074340820312,,,,
96,11348,192.44117736816406,-192.44117736816406,,,,
97,11465,192.61012268066406,-192.61012268066406,,,,
98,11582,192.61383056640625,-192.61383056640625,,,,
99,11699,,,4.30934476852417,189.06121826171875,-189.06121826171875,189.06121826171875
99,11699,192.91046142578125,-192.91046142578125,,,,
100,11816,193.31729125976562,-193.31729125976562,,,,
101,11933,193.03831481933594,-193.03831481933594,,,,
102,12050,193.23265075683594,-193.23265075683594,,,,
103,12167,193.62942504882812,-193.62942504882812,,,,
104,12284,193.65968322753906,-193.65968322753906,,,,
105,12401,193.70660400390625,-193.70660400390625,,,,
106,12518,193.4051513671875,-193.4051513671875,,,,
107,12635,194.2970428466797,-194.2970428466797,,,,
108,12752,194.0067901611328,-194.0067901611328,,,,
109,12869,,,4.251596927642822,190.15711975097656,-190.15711975097656,190.15711975097656
109,12869,194.47653198242188,-194.47653198242188,,,,
110,12986,194.67840576171875,-194.67840576171875,,,,
111,13103,194.95114135742188,-194.95114135742188,,,,
112,13220,194.6083221435547,-194.6083221435547,,,,
113,13337,195.0202178955078,-195.0202178955078,,,,
114,13454,195.10025024414062,-195.10025024414062,,,,
115,13571,195.32647705078125,-195.32647705078125,,,,
116,13688,195.3126983642578,-195.3126983642578,,,,
117,13805,195.48959350585938,-195.48959350585938,,,,
118,13922,195.06878662109375,-195.06878662109375,,,,
119,14039,,,4.278763771057129,191.42259216308594,-191.42259216308594,191.42259216308594
119,14039,196.00059509277344,-196.00059509277344,,,,
120,14156,196.13389587402344,-196.13389587402344,,,,
121,14273,196.27943420410156,-196.27943420410156,,,,
122,14390,196.05516052246094,-196.05516052246094,,,,
123,14507,196.15850830078125,-196.15850830078125,,,,
124,14624,196.34356689453125,-196.34356689453125,,,,
125,14741,196.51214599609375,-196.51214599609375,,,,
126,14858,196.62286376953125,-196.62286376953125,,,,
127,14975,196.79742431640625,-196.79742431640625,,,,
128,15092,196.534423828125,-196.534423828125,,,,
129,15209,,,4.194063186645508,192.48135375976562,-192.48135375976562,192.48135375976562
129,15209,196.79600524902344,-196.79600524902344,,,,
130,15326,196.90530395507812,-196.90530395507812,,,,
131,15443,197.07693481445312,-197.07693481445312,,,,
132,15560,197.33444213867188,-197.33444213867188,,,,
133,15677,197.3187255859375,-197.3187255859375,,,,
134,15794,197.5108184814453,-197.5108184814453,,,,
135,15911,197.45396423339844,-197.45396423339844,,,,
136,16028,197.77349853515625,-197.77349853515625,,,,
137,16145,197.9646453857422,-197.9646453857422,,,,
138,16262,198.0443878173828,-198.0443878173828,,,,
139,16379,,,4.178501129150391,193.51119995117188,-193.51119995117188,193.51119995117188
139,16379,197.7652130126953,-197.7652130126953,,,,
140,16496,198.17434692382812,-198.17434692382812,,,,
141,16613,197.93930053710938,-197.93930053710938,,,,
142,16730,197.89874267578125,-197.89874267578125,,,,
143,16847,198.06988525390625,-198.06988525390625,,,,
144,16964,198.4876251220703,-198.4876251220703,,,,
145,17081,198.523681640625,-198.523681640625,,,,
146,17198,198.63084411621094,-198.63084411621094,,,,
147,17315,198.44985961914062,-198.44985961914062,,,,
148,17432,198.7008056640625,-198.7008056640625,,,,
149,17549,,,4.171727657318115,193.9665985107422,-193.9665985107422,193.9665985107422
149,17549,198.7486572265625,-198.7486572265625,,,,
150,17666,198.78341674804688,-198.78341674804688,,,,
151,17783,198.996337890625,-198.996337890625,,,,
152,17900,199.08998107910156,-199.08998107910156,,,,
153,18017,198.90252685546875,-198.90252685546875,,,,
154,18134,199.4485626220703,-199.4485626220703,,,,
155,18251,199.15940856933594,-199.15940856933594,,,,
156,18368,199.4852752685547,-199.4852752685547,,,,
157,18485,199.56185913085938,-199.56185913085938,,,,
158,18602,199.5663299560547,-199.5663299560547,,,,
159,18719,,,4.1332478523254395,194.50184631347656,-194.50184631347656,194.50184631347656
159,18719,199.75299072265625,-199.75299072265625,,,,
160,18836,199.57948303222656,-199.57948303222656,,,,
161,18953,199.7716064453125,-199.7716064453125,,,,
162,19070,199.6324462890625,-199.6324462890625,,,,
163,19187,199.89276123046875,-199.89276123046875,,,,
164,19304,199.9229278564453,-199.9229278564453,,,,
165,19421,199.5005340576172,-199.5005340576172,,,,
166,19538,200.07125854492188,-200.07125854492188,,,,
167,19655,200.24935913085938,-200.24935913085938,,,,
168,19772,200.16033935546875,-200.16033935546875,,,,
169,19889,,,4.120048522949219,195.10552978515625,-195.10552978515625,195.10552978515625
169,19889,200.0743865966797,-200.0743865966797,,,,
170,20006,200.17376708984375,-200.17376708984375,,,,
171,20123,199.91207885742188,-199.91207885742188,,,,
172,20240,200.3382110595703,-200.3382110595703,,,,
173,20357,200.27731323242188,-200.27731323242188,,,,
174,20474,200.2755889892578,-200.2755889892578,,,,
175,20591,200.6900177001953,-200.6900177001953,,,,
176,20708,200.38572692871094,-200.38572692871094,,,,
177,20825,200.42112731933594,-200.42112731933594,,,,
178,20942,200.36114501953125,-200.36114501953125,,,,
179,21059,,,4.121838569641113,195.40652465820312,-195.40652465820312,195.40652465820312
179,21059,200.66421508789062,-200.66421508789062,,,,
180,21176,200.6571807861328,-200.6571807861328,,,,
181,21293,200.7917022705078,-200.7917022705078,,,,
182,21410,200.57118225097656,-200.57118225097656,,,,
183,21527,200.9656219482422,-200.9656219482422,,,,
184,21644,200.7027587890625,-200.7027587890625,,,,
185,21761,200.61427307128906,-200.61427307128906,,,,
186,21878,200.60044860839844,-200.60044860839844,,,,
187,21995,200.78367614746094,-200.78367614746094,,,,
188,22112,200.97752380371094,-200.97752380371094,,,,
189,22229,,,4.108383655548096,195.56089782714844,-195.56089782714844,195.56089782714844
189,22229,201.05233764648438,-201.05233764648438,,,,
190,22346,200.60079956054688,-200.60079956054688,,,,
191,22463,201.00570678710938,-201.00570678710938,,,,
192,22580,200.3960723876953,-200.3960723876953,,,,
193,22697,200.9656982421875,-200.9656982421875,,,,
194,22814,200.92926025390625,-200.92926025390625,,,,
195,22931,200.51324462890625,-200.51324462890625,,,,
196,23048,200.9032745361328,-200.9032745361328,,,,
197,23165,200.99684143066406,-200.99684143066406,,,,
198,23282,200.73440551757812,-200.73440551757812,,,,
199,23399,,,4.11837911605835,195.697265625,-195.697265625,195.697265625
199,23399,201.2597198486328,-201.2597198486328,,,,
