epoch,step,train/edge_trace_sum,train/loss,val/closure_defect_frobenius,val/edge_trace_sum,val/loss,val_score
0,116,59.052574157714844,-59.052574157714844,,,,
1,233,83.98741149902344,-83.98741149902344,,,,
2,350,102.8079833984375,-102.8079833984375,,,,
3,467,114.2481460571289,-114.2481460571289,,,,
4,584,122.47151184082031,-122.47151184082031,,,,
5,701,128.564697265625,-128.564697265625,,,,
6,818,133.5106201171875,-133.5106201171875,,,,
7,935,138.8977508544922,-138.8977508544922,,,,
8,1052,143.3483123779297,-143.3483123779297,,,,
9,1169,,,4.667390823364258,145.7514190673828,-145.7514190673828,145.7514190673828
9,1169,147.72396850585938,-147.72396850585938,,,,
10,1286,151.64292907714844,-151.64292907714844,,,,
11,1403,155.39466857910156,-155.39466857910156,,,,
12,1520,158.42601013183594,-158.42601013183594,,,,
13,1637,161.27084350585938,-161.27084350585938,,,,
14,1754,163.37326049804688,-163.37326049804688,,,,
15,1871,165.22520446777344,-165.22520446777344,,,,
16,1988,166.93174743652344,-166.93174743652344,,,,
17,2105,168.74249267578125,-168.74249267578125,,,,
18,2222,170.3746337890625,-170.3746337890625,,,,
19,2339,,,4.434613227844238,168.14370727539062,-168.14370727539062,168.14370727539062
19,2339,171.27310180664062,-171.27310180664062,,,,
20,2456,172.39913940429688,-172.39913940429688,,,,
21,2573,173.55882263183594,-173.55882263183594,,,,
22,2690,174.06228637695312,-174.06228637695312,,,,
23,2807,174.78494262695312,-174.78494262695312,,,,
24,2924,176.37110900878906,-176.37110900878906,,,,
25,3041,177.19898986816406,-177.19898986816406,,,,
26,3158,177.52291870117188,-177.52291870117188,,,,
27,3275,178.34872436523438,-178.34872436523438,,,,
28,3392,178.8366241455078,-178.8366241455078,,,,
29,3509,,,4.337634563446045,175.90966796875,-175.90966796875,175.90966796875
29,3509,179.5557098388672,-179.5557098388672,,,,
30,3626,180.09878540039062,-180.09878540039062,,,,
31,3743,180.4384002685547,-180.4384002685547,,,,
32,3860,181.19496154785156,-181.19496154785156,,,,
33,3977,181.43902587890625,-181.43902587890625,,,,
34,4094,181.7849578857422,-181.7849578857422,,,,
35,4211,181.9290313720703,-181.9290313720703,,,,
36,4328,183.1106414794922,-183.1106414794922,,,,
37,4445,182.96804809570312,-182.96804809570312,,,,
38,4562,183.56802368164062,-183.56802368164062,,,,
39,4679,,,4.255092620849609,180.36312866210938,-180.36312866210938,180.36312866210938
39,4679,184.01832580566406,-184.01832580566406,,,,
40,4796,184.09388732910156,-184.09388732910156,,,,
41,4913,184.50933837890625,-184.50933837890625,,,,
42,5030,184.94381713867188,-184.94381713867188,,,,
43,5147,185.26205444335938,-185.26205444335938,,,,
44,5264,185.1863250732422,-185.1863250732422,,,,
45,5381,185.55235290527344,-185.55235290527344,,,,
46,5498,185.95411682128906,-185.95411682128906,,,,
47,5615,186.39161682128906,-186.39161682128906,,,,
48,5732,186.54617309570312,-186.54617309570312,,,,
49,5849,,,4.203925609588623,183.42764282226562,-183.42764282226562,183.42764282226562
49,5849,186.74655151367188,-186.74655151367188,,,,
50,5966,187.11900329589844,-187.11900329589844,,,,
51,6083,187.38714599609375,-187.38714599609375,,,,
52,6200,187.48301696777344,-187.48301696777344,,,,
53,6317,187.6724090576172,-187.6724090576172,,,,
54,6434,188.141845703125,-188.141845703125,,,,
55,6551,188.59088134765625,-188.59088134765625,,,,
56,6668,188.4942626953125,-188.4942626953125,,,,
57,6785,188.36370849609375,-188.36370849609375,,,,
58,6902,189.06304931640625,-189.06304931640625,,,,
59,7019,,,4.157693386077881,185.4066162109375,-185.4066162109375,185.4066162109375
59,7019,188.8834228515625,-188.8834228515625,,,,
60,7136,189.43020629882812,-189.43020629882812,,,,
61,7253,189.1609649658203,-189.1609649658203,,,,
62,7370,189.7981414794922,-189.7981414794922,,,,
63,7487,189.79893493652344,-189.79893493652344,,,,
64,7604,189.912353515625,-189.912353515625,,,,
65,7721,190.13490295410156,-190.13490295410156,,,,
66,7838,190.69546508789062,-190.69546508789062,,,,
67,7955,190.60838317871094,-190.60838317871094,,,,
68,8072,190.53005981445312,-190.53005981445312,,,,
69,8189,,,4.139299392700195,186.30189514160156,-186.30189514160156,186.30189514160156
69,8189,190.67831420898438,-190.67831420898438,,,,
70,8306,191.0184783935547,-191.0184783935547,,,,
71,8423,191.17776489257812,-191.17776489257812,,,,
72,8540,191.37591552734375,-191.37591552734375,,,,
73,8657,191.66156005859375,-191.66156005859375,,,,
74,8774,191.73333740234375,-191.73333740234375,,,,
75,8891,191.9669952392578,-191.9669952392578,,,,
76,9008,192.22166442871094,-192.22166442871094,,,,
77,9125,192.35159301757812,-192.35159301757812,,,,
78,9242,192.34584045410156,-192.34584045410156,,,,
79,9359,,,4.110250949859619,187.5024871826172,-187.5024871826172,187.5024871826172
79,9359,192.5330047607422,-192.5330047607422,,,,
80,9476,192.67593383789062,-192.67593383789062,,,,
81,9593,192.738525390625,-192.738525390625,,,,
82,9710,192.63185119628906,-192.63185119628906,,,,
83,9827,193.01780700683594,-193.01780700683594,,,,
84,9944,193.19117736816406,-193.19117736816406,,,,
85,10061,193.3208465576172,-193.3208465576172,,,,
86,10178,193.43751525878906,-193.43751525878906,,,,
87,10295,193.59957885742188,-193.59957885742188,,,,
88,10412,193.64590454101562,-193.64590454101562,,,,
89,10529,,,4.075540065765381,189.08935546875,-189.08935546875,189.08935546875
89,10529,193.95098876953125,-193.95098876953125,,,,
90,10646,193.99026489257812,-193.99026489257812,,,,
91,10763,194.21487426757812,-194.21487426757812,,,,
92,10880,194.36245727539062,-194.36245727539062,,,,
93,10997,194.52040100097656,-194.52040100097656,,,,
94,11114,194.72161865234375,-194.72161865234375,,,,
95,11231,194.6347198486328,-194.6347198486328,,,,
96,11348,194.7084503173828,-194.7084503173828,,,,
97,11465,194.92877197265625,-194.92877197265625,,,,
98,11582,194.92332458496094,-194.92332458496094,,,,
99,11699,,,4.054649353027344,189.35191345214844,-189.35191345214844,189.35191345214844
99,11699,194.9503936767578,-194.9503936767578,,,,
100,11816,195.48948669433594,-195.48948669433594,,,,
101,11933,195.45596313476562,-195.45596313476562,,,,
102,12050,195.4177703857422,-195.4177703857422,,,,
103,12167,195.7005615234375,-195.7005615234375,,,,
104,12284,195.6981658935547,-195.6981658935547,,,,
105,12401,195.5005340576172,-195.5005340576172,,,,
106,12518,195.56942749023438,-195.56942749023438,,,,
107,12635,196.04119873046875,-196.04119873046875,,,,
108,12752,195.95928955078125,-195.95928955078125,,,,
109,12869,,,4.0420451164245605,190.3019561767578,-190.3019561767578,190.3019561767578
109,12869,196.1814727783203,-196.1814727783203,,,,
110,12986,196.46185302734375,-196.46185302734375,,,,
111,13103,196.54058837890625,-196.54058837890625,,,,
112,13220,196.3744659423828,-196.3744659423828,,,,
113,13337,196.61338806152344,-196.61338806152344,,,,
114,13454,196.70204162597656,-196.70204162597656,,,,
115,13571,196.81893920898438,-196.81893920898438,,,,
116,13688,196.92306518554688,-196.92306518554688,,,,
117,13805,197.02740478515625,-197.02740478515625,,,,
118,13922,196.65057373046875,-196.65057373046875,,,,
119,14039,,,4.024568557739258,191.5201416015625,-191.5201416015625,191.5201416015625
119,14039,197.48458862304688,-197.48458862304688,,,,
120,14156,197.40121459960938,-197.40121459960938,,,,
121,14273,197.5794219970703,-197.5794219970703,,,,
122,14390,197.5101318359375,-197.5101318359375,,,,
123,14507,197.41619873046875,-197.41619873046875,,,,
124,14624,197.5548553466797,-197.5548553466797,,,,
125,14741,197.9890594482422,-197.9890594482422,,,,
126,14858,198.00015258789062,-198.00015258789062,,,,
127,14975,198.18023681640625,-198.18023681640625,,,,
128,15092,197.94129943847656,-197.94129943847656,,,,
129,15209,,,3.9931488037109375,192.16146850585938,-192.16146850585938,192.16146850585938
129,15209,198.11773681640625,-198.11773681640625,,,,
130,15326,198.21969604492188,-198.21969604492188,,,,
131,15443,198.226318359375,-198.226318359375,,,,
132,15560,198.29913330078125,-198.29913330078125,,,,
133,15677,198.3939208984375,-198.3939208984375,,,,
134,15794,198.571044921875,-198.571044921875,,,,
135,15911,198.68067932128906,-198.68067932128906,,,,
136,16028,199.0088348388672,-199.0088348388672,,,,
137,16145,199.0729217529297,-199.0729217529297,,,,
138,16262,199.13641357421875,-199.13641357421875,,,,
139,16379,,,3.968980073928833,192.86314392089844,-192.86314392089844,192.86314392089844
139,16379,198.94578552246094,-198.94578552246094,,,,
140,16496,199.149658203125,-199.149658203125,,,,
141,16613,199.10513305664062,-199.10513305664062,,,,
142,16730,198.9951934814453,-198.9951934814453,,,,
143,16847,199.30628967285156,-199.30628967285156,,,,
144,16964,199.51226806640625,-199.51226806640625,,,,
145,17081,199.41464233398438,-199.41464233398438,,,,
146,17198,199.533447265625,-199.533447265625,,,,
147,17315,199.65249633789062,-199.65249633789062,,,,
148,17432,199.5717315673828,-199.5717315673828,,,,
149,17549,,,3.952214002609253,193.44839477539062,-193.44839477539062,193.44839477539062
149,17549,199.6984405517578,-199.6984405517578,,,,
150,17666,199.8295440673828,-199.8295440673828,,,,
151,17783,199.93849182128906,-199.93849182128906,,,,
152,17900,200.1856231689453,-200.1856231689453,,,,
153,18017,200.0233917236328,-200.0233917236328,,,,
154,18134,200.37037658691406,-200.37037658691406,,,,
155,18251,200.11203002929688,-200.11203002929688,,,,
156,18368,200.36676025390625,-200.36676025390625,,,,
157,18485,200.4263458251953,-200.4263458251953,,,,
158,18602,200.45468139648438,-200.45468139648438,,,,
