epoch,step,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/invalid_batch,train/leaf_trace,train/loss,train/mv_retained_min,train/retained_min,train/whitening,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/invalid_batch,val/leaf_trace,val/loss,val/mv_retained_min,val/retained_min,val/whitening,val_score
101,11933,0.0166439488530159,16.694046020507812,36.35529327392578,0.0,14.762298583984375,-15.053925514221191,17.0,20.0,14.27199649810791,,,,,,,,,,,
102,12050,0.01878095231950283,16.84125328063965,35.94558334350586,0.0,14.690072059631348,-15.23768424987793,17.0,20.0,13.889678955078125,,,,,,,,,,,
103,12167,0.016402235254645348,16.667598724365234,36.3637580871582,0.0,14.731779098510742,-15.354168891906738,17.0,20.0,13.945716857910156,,,,,,,,,,,
104,12284,0.009712643921375275,16.292940139770508,37.283355712890625,0.0,14.861715316772461,-15.183268547058105,17.0,20.0,14.728169441223145,,,,,,,,,,,
105,12401,0.00942333322018385,16.37684440612793,37.164329528808594,0.0,14.895276069641113,-15.467376708984375,17.0,20.0,14.598564147949219,,,,,,,,,,,
106,12518,0.010218404233455658,16.369070053100586,37.10396957397461,0.0,14.835407257080078,-15.4056978225708,17.0,20.0,14.490829467773438,,,,,,,,,,,
107,12635,0.011382627300918102,16.50160789489746,36.899749755859375,0.0,14.827832221984863,-15.705964088439941,17.0,20.0,14.166495323181152,,,,,,,,,,,
108,12752,0.009482372552156448,16.413007736206055,37.21373748779297,0.0,14.88913345336914,-15.388240814208984,17.0,20.0,14.700163841247559,,,,,,,,,,,
109,12869,,,,,,,,,,0.6563382744789124,0.02937386743724346,15.53390121459961,36.6076774597168,0.0,14.650601387023926,-7.998317241668701,16.993600845336914,19.992000579833984,18.42633628845215,7.998317241668701
109,12869,0.01173775177448988,16.73847007751465,36.81108856201172,0.0,14.908560752868652,-15.70897102355957,17.0,20.0,14.435639381408691,,,,,,,,,,,
110,12986,0.015584057196974754,16.919265747070312,36.24293518066406,0.0,14.863807678222656,-15.231392860412598,17.0,20.0,14.556914329528809,,,,,,,,,,,
111,13103,0.015470579266548157,16.961484909057617,36.07844543457031,0.0,14.85315227508545,-15.690804481506348,17.0,20.0,14.143609046936035,,,,,,,,,,,
112,13220,0.014734324999153614,16.887887954711914,36.447975158691406,0.0,14.886760711669922,-15.613771438598633,17.0,20.0,14.27488899230957,,,,,,,,,,,
113,13337,0.01608145609498024,16.83603286743164,36.42475128173828,0.0,14.828414916992188,-15.497615814208984,17.0,20.0,14.108406066894531,,,,,,,,,,,
114,13454,0.018332410603761673,16.84934425354004,36.227230072021484,0.0,14.79206657409668,-15.364802360534668,17.0,20.0,13.930058479309082,,,,,,,,,,,
115,13571,0.01460349652916193,16.776451110839844,36.44153594970703,0.0,14.864757537841797,-15.776786804199219,17.0,20.0,13.9951753616333,,,,,,,,,,,
116,13688,0.01618080772459507,16.803579330444336,36.34995651245117,0.0,14.81706428527832,-15.287819862365723,17.0,20.0,14.26168441772461,,,,,,,,,,,
117,13805,0.01851562038064003,16.859411239624023,36.35049057006836,0.0,14.789532661437988,-15.5029935836792,17.0,20.0,13.77595329284668,,,,,,,,,,,
118,13922,0.010091246105730534,16.540328979492188,37.02493667602539,0.0,14.929455757141113,-15.462325096130371,17.0,20.0,14.715777397155762,,,,,,,,,,,
119,14039,,,,,,,,,,0.6551373600959778,0.029734207317233086,15.326377868652344,36.51248550415039,0.0,14.569536209106445,-8.692410469055176,16.993600845336914,19.990400314331055,17.39752769470215,8.692410469055176
119,14039,0.011542566120624542,16.730417251586914,36.808536529541016,0.0,14.910247802734375,-15.855207443237305,17.0,20.0,14.308014869689941,,,,,,,,,,,
120,14156,0.013892670162022114,16.929012298583984,36.49407196044922,0.0,14.901359558105469,-16.005855560302734,17.0,20.0,14.046247482299805,,,,,,,,,,,
121,14273,0.016274331137537956,17.294509887695312,36.50709533691406,0.0,14.959527015686035,-15.70549488067627,17.0,20.0,14.465438842773438,,,,,,,,,,,
122,14390,0.022389043122529984,17.486921310424805,35.83897018432617,0.0,14.883602142333984,-15.901854515075684,17.0,20.0,13.60287094116211,,,,,,,,,,,
123,14507,0.021785441786050797,17.486600875854492,35.689727783203125,0.0,14.908449172973633,-15.605050086975098,17.0,20.0,14.001463890075684,,,,,,,,,,,
124,14624,0.023635992780327797,17.50961685180664,35.646278381347656,0.0,14.868032455444336,-15.213696479797363,17.0,20.0,14.13854694366455,,,,,,,,,,,
125,14741,0.022789552807807922,17.609878540039062,35.92116165161133,0.0,14.923173904418945,-15.90661334991455,17.0,20.0,13.709373474121094,,,,,,,,,,,
126,14858,0.025884250178933144,17.553016662597656,35.17900848388672,0.0,14.84505558013916,-15.393375396728516,17.0,20.0,13.691511154174805,,,,,,,,,,,
127,14975,0.021705852821469307,17.26262664794922,35.79780197143555,0.0,14.81251049041748,-15.90809440612793,17.0,20.0,13.388689041137695,,,,,,,,,,,
128,15092,0.022673308849334717,17.371723175048828,35.723575592041016,0.0,14.855243682861328,-15.226970672607422,17.0,20.0,14.097814559936523,,,,,,,,,,,
129,15209,,,,,,,,,,0.6546342968940735,0.02995549701154232,15.175054550170898,36.68111038208008,0.0,14.565618515014648,-11.739248275756836,16.993600845336914,19.992000579833984,14.167119979858398,11.739248275756836
129,15209,0.020637964829802513,17.40746307373047,35.81013107299805,0.0,14.89542007446289,-15.486170768737793,17.0,20.0,14.175060272216797,,,,,,,,,,,
130,15326,0.022944502532482147,17.50998306274414,35.57355499267578,0.0,14.888132095336914,-15.51806640625,17.0,20.0,13.943148612976074,,,,,,,,,,,
131,15443,0.024609891697764397,17.695573806762695,35.38983917236328,0.0,14.88862133026123,-15.391470909118652,17.0,20.0,14.042651176452637,,,,,,,,,,,
132,15560,0.024668363854289055,17.617191314697266,35.39439392089844,0.0,14.815913200378418,-15.640281677246094,17.0,20.0,13.635269165039062,,,,,,,,,,,
133,15677,0.023774784058332443,17.580951690673828,35.52285385131836,0.0,14.833719253540039,-15.381162643432617,17.0,20.0,13.990333557128906,,,,,,,,,,,
134,15794,0.022384462878108025,17.542850494384766,35.706016540527344,0.0,14.819303512573242,-15.842702865600586,17.0,20.0,13.654243469238281,,,,,,,,,,,
135,15911,0.03098721243441105,17.797256469726562,35.312339782714844,0.0,14.749079704284668,-15.374900817871094,17.0,20.0,13.205069541931152,,,,,,,,,,,
136,16028,0.028460511937737465,17.583480834960938,35.821781158447266,0.0,14.779569625854492,-15.891054153442383,17.0,20.0,12.829059600830078,,,,,,,,,,,
137,16145,0.009638485498726368,16.598482131958008,37.11711883544922,0.0,14.966371536254883,-15.681914329528809,17.0,20.0,14.649213790893555,,,,,,,,,,,
138,16262,0.011945689097046852,16.774616241455078,36.767845153808594,0.0,14.90849781036377,-16.191986083984375,17.0,20.0,13.962072372436523,,,,,,,,,,,
139,16379,,,,,,,,,,0.6459711790084839,0.028758062049746513,15.566462516784668,36.79267883300781,0.0,14.758756637573242,-8.390310287475586,16.992000579833984,19.992000579833984,18.253875732421875,8.390310287475586
139,16379,0.012714364565908909,16.842121124267578,36.89516067504883,0.0,14.929957389831543,-16.138425827026367,17.0,20.0,14.006216049194336,,,,,,,,,,,
140,16496,0.009469777345657349,16.740209579467773,37.050148010253906,0.0,15.020989418029785,-15.876726150512695,17.0,20.0,14.672341346740723,,,,,,,,,,,
141,16613,0.016424400731921196,17.43199348449707,36.141868591308594,0.0,15.020944595336914,-16.042741775512695,17.0,20.0,14.307865142822266,,,,,,,,,,,
142,16730,0.022729070857167244,17.754030227661133,35.70023727416992,0.0,15.025432586669922,-15.634286880493164,17.0,20.0,14.235857009887695,,,,,,,,,,,
143,16847,0.02005312778055668,17.445194244384766,36.102508544921875,0.0,14.983165740966797,-15.758631706237793,17.0,20.0,14.102938652038574,,,,,,,,,,,
144,16964,0.024601971730589867,17.830286026000977,35.713043212890625,0.0,15.018411636352539,-15.754851341247559,17.0,20.0,13.94479751586914,,,,,,,,,,,
145,17081,0.028130745515227318,18.20939826965332,35.69154357910156,0.0,15.056167602539062,-16.277009963989258,17.0,20.0,13.38782024383545,,,,,,,,,,,
146,17198,0.030351433902978897,18.23078155517578,35.361568450927734,0.0,15.064847946166992,-16.11554718017578,17.0,20.0,13.295098304748535,,,,,,,,,,,
147,17315,0.027764100581407547,17.836261749267578,35.714881896972656,0.0,14.999771118164062,-15.310434341430664,17.0,20.0,13.971795082092285,,,,,,,,,,,
148,17432,0.030660424381494522,17.71547508239746,35.68020248413086,0.0,14.891530990600586,-15.973981857299805,17.0,20.0,12.70848560333252,,,,,,,,,,,
149,17549,,,,,,,,,,0.6316295266151428,0.02713332511484623,15.64600944519043,36.832881927490234,0.0,14.81013298034668,-5.2397990226745605,16.993600845336914,19.990400314331055,21.743274688720703,5.2397990226745605
149,17549,0.008375185541808605,16.66566276550293,37.407814025878906,0.0,15.089406967163086,-15.587187767028809,17.0,20.0,15.095860481262207,,,,,,,,,,,
150,17666,0.008695070631802082,16.915952682495117,37.36722183227539,0.0,15.163450241088867,-15.889392852783203,17.0,20.0,15.077041625976562,,,,,,,,,,,
151,17783,0.0101222088560462,17.142654418945312,37.005062103271484,0.0,15.166908264160156,-16.684133529663086,17.0,20.0,14.329785346984863,,,,,,,,,,,
152,17900,0.011475234292447567,17.238597869873047,36.82341384887695,0.0,15.147680282592773,-16.466510772705078,17.0,20.0,14.45094108581543,,,,,,,,,,,
153,18017,0.01762353628873825,17.7164249420166,36.25055694580078,0.0,15.11379337310791,-16.538433074951172,17.0,20.0,14.035972595214844,,,,,,,,,,,
154,18134,0.0177523884922266,17.617874145507812,36.183834075927734,0.0,15.077183723449707,-16.109310150146484,17.0,20.0,14.313445091247559,,,,,,,,,,,
